adjusted_high,adjusted_low,bootstrap_se,candidate_wide_alpha,candidate_wide_better,candidate_wide_critical_value,candidate_wide_high,candidate_wide_level,candidate_wide_low,candidate_wide_worse,comparison_family,critical_value,degenerate,endpoint,estimate,family_size,left,percentile_estimable,right,significantly_better,significantly_worse,unadjusted_high,unadjusted_low,weight
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,utility/same_residence,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,utility/same_residence,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L2_b100,False,False,0.0,0.0,person_weighted
0.005656283657799208,-0.006939948779725481,0.002444274896757918,0.05,False,3.8361069311760336,0.008734667312189491,0.000125,-0.010018332434115765,False,P_vs_gamma1,2.57668080914964,False,utility/same_residence,-0.0006418325609631364,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,False,False,0.004101349958037382,-0.005378251407570545,unweighted
-0.002170048837960379,-0.015084048825886362,0.0025059370842653735,0.05,False,3.8361069311760336,0.0009859937861180813,0.000125,-0.018240091449964822,False,P_vs_gamma1,2.57668080914964,False,recovery/A/SEX,-0.00862704883192337,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,True,False,-0.0036306554339774087,-0.013579909261699295,unweighted
0.002530823921698709,-0.009088987488572004,0.0022548022574254162,0.05,False,3.8361069311760336,0.005370580784704364,0.000125,-0.011928744351577657,False,P_vs_gamma1,2.57668080914964,False,recovery/AB/SEX,-0.0032790817834366472,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,False,False,0.0012427999642661866,-0.00764738048104285,unweighted
-0.0037168464547966684,-0.02362724997988635,0.0038635758558819206,0.05,False,3.8361069311760336,0.0011490419025315078,0.000125,-0.028493138337214525,False,P_vs_gamma1,2.57668080914964,False,recovery/A/RAC1P,-0.013672048217341509,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,True,False,-0.006296701185299941,-0.02136486605019882,unweighted
-0.007496711152700043,-0.021782247728239043,0.0027720811450164706,0.05,True,3.8361069311760336,-0.0040054797462894705,0.000125,-0.025273479134649616,False,P_vs_gamma1,2.57668080914964,False,recovery/AB/RAC1P,-0.014639479440469543,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,True,False,-0.009080055187961865,-0.019749982371553978,unweighted
0.0051569239742466815,-0.009544282044399683,0.0029371494160782656,0.05,False,3.8361069311760336,0.009073540197840983,0.000125,-0.013460898267993985,False,P_vs_gamma1,2.5026316227173213,False,utility/same_residence,-0.002193679035076501,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,False,False,0.0037125449762260843,-0.007750362915829057,person_weighted
