historical_release,role,target,report_audit_budget,actual_audit_budget,original_scope,split,causal_replacement,respects_new_individual_policy,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
S_bank,audit,SEX,120,120,pooled,validation_person_weighted,False,not established,3,3,True,0.6813725678475246,0.0016254751345406674,0.6813725678475246,0.0016254751345406674,3,True,False
S_bank,audit,SEX,120,120,pooled,development_evaluation_person_weighted,False,not established,3,3,True,0.6817574179100836,0.004049433357149929,0.6817574179100836,0.004049433357149929,3,True,False
S_bank,audit,SEX,360,360,primary,validation,False,not established,3,3,True,0.6816302647840458,0.0011787175637850036,0.6816302647840458,0.0011787175637850036,3,True,False
S_bank,audit,SEX,360,360,primary,development_evaluation,False,not established,3,3,True,0.6827687621365873,0.006032440653249029,0.6827687621365873,0.006032440653249029,3,True,False
S_bank,audit,SEX,360,360,primary,validation_person_weighted,False,not established,3,3,True,0.6810419432152608,0.0019657243881700953,0.6810419432152608,0.0019657243881700953,3,True,False
S_bank,audit,SEX,360,360,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.6821310541525463,0.004533357981771654,0.6821310541525463,0.004533357981771654,3,True,False
S_bank,audit,SEX,360,360,pooled,validation,False,not established,3,3,True,0.6816302647840458,0.0011787175637850036,0.6816302647840458,0.0011787175637850036,3,True,False
S_bank,audit,SEX,360,360,pooled,development_evaluation,False,not established,3,3,True,0.6827687621365873,0.006032440653249029,0.6827687621365873,0.006032440653249029,3,True,False
S_bank,audit,SEX,360,360,pooled,validation_person_weighted,False,not established,3,3,True,0.6810419432152608,0.0019657243881700953,0.6810419432152608,0.0019657243881700953,3,True,False
S_bank,audit,SEX,360,360,pooled,development_evaluation_person_weighted,False,not established,3,3,True,0.6821310541525463,0.004533357981771654,0.6821310541525463,0.004533357981771654,3,True,False
S_bank,audit,RAC1P,120,120,primary,validation,False,not established,3,3,True,1.2637829634490174,0.004008618642709193,1.2637829634490174,0.004008618642709193,3,True,False
S_bank,audit,RAC1P,120,120,primary,development_evaluation,False,not established,3,3,True,1.2710199918450629,0.030605332927827855,1.2710199918450629,0.030605332927827855,3,True,False
S_bank,audit,RAC1P,120,120,primary,validation_person_weighted,False,not established,3,3,True,1.2614083702090297,0.0021604052134540494,1.2614083702090297,0.0021604052134540494,3,True,False
S_bank,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,False,not established,3,3,True,1.2672359715299875,0.04890423432216321,1.2672359715299875,0.04890423432216321,3,True,False
S_bank,audit,RAC1P,120,120,pooled,validation,False,not established,3,3,True,1.2637829634490174,0.004008618642709193,1.2637829634490174,0.004008618642709193,3,True,False
S_bank,audit,RAC1P,120,120,pooled,development_evaluation,False,not established,3,3,True,1.2710199918450629,0.030605332927827855,1.2710199918450629,0.030605332927827855,3,True,False
S_bank,audit,RAC1P,120,120,pooled,validation_person_weighted,False,not established,3,3,True,1.2614083702090297,0.0021604052134540494,1.2614083702090297,0.0021604052134540494,3,True,False
S_bank,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,False,not established,3,3,True,1.2672359715299875,0.04890423432216321,1.2672359715299875,0.04890423432216321,3,True,False
