comparison,left,right,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary,signed_gain_difference_mean,signed_gain_difference_observed_mean
F_minus_P,F_J,P_J,audit,A,commute_over20,120,expanded_independent,development_evaluation_person_weighted,3,3,True,0.0002321439972073532,0.0034173978853440637,0.0002321439972073532,0.0034173978853440637,3,True,False,-0.0002321439972073532,-0.0002321439972073532
F_minus_P,F_J,P_J,audit,A,commute_over20,120,expanded_catchup,validation,3,3,True,-0.0026956371968684576,0.0014912019958545843,-0.0026956371968684576,0.0014912019958545843,3,True,False,0.0026956371968684576,0.0026956371968684576
F_minus_P,F_J,P_J,audit,A,commute_over20,120,expanded_catchup,development_evaluation,3,3,True,0.0008251074286496815,0.0027829332624369693,0.0008251074286496815,0.0027829332624369693,3,True,False,-0.0008251074286496815,-0.0008251074286496815
F_minus_P,F_J,P_J,audit,A,commute_over20,120,expanded_catchup,validation_person_weighted,3,3,True,-0.0030451802340158616,0.002733047008568601,-0.0030451802340158616,0.002733047008568601,3,True,False,0.0030451802340158616,0.0030451802340158616
F_minus_P,F_J,P_J,audit,A,commute_over20,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.0002321439972073532,0.0034173978853440637,0.0002321439972073532,0.0034173978853440637,3,True,False,-0.0002321439972073532,-0.0002321439972073532
F_minus_P,F_J,P_J,audit,A,commute_over20,360,standard_independent,validation,3,3,True,-0.0026956371968684576,0.0014912019958545843,-0.0026956371968684576,0.0014912019958545843,3,True,False,0.0026956371968684576,0.0026956371968684576
F_minus_P,F_J,P_J,audit,A,commute_over20,360,standard_independent,development_evaluation,3,3,True,0.0008251074286496815,0.0027829332624369693,0.0008251074286496815,0.0027829332624369693,3,True,False,-0.0008251074286496815,-0.0008251074286496815
F_minus_P,F_J,P_J,audit,A,commute_over20,360,standard_independent,validation_person_weighted,3,3,True,-0.0030451802340158616,0.002733047008568601,-0.0030451802340158616,0.002733047008568601,3,True,False,0.0030451802340158616,0.0030451802340158616
F_minus_P,F_J,P_J,audit,A,commute_over20,360,standard_independent,development_evaluation_person_weighted,3,3,True,0.0002321439972073532,0.0034173978853440637,0.0002321439972073532,0.0034173978853440637,3,True,False,-0.0002321439972073532,-0.0002321439972073532
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_independent,validation,3,3,True,-0.0026956371968684576,0.0014912019958545843,-0.0026956371968684576,0.0014912019958545843,3,True,False,0.0026956371968684576,0.0026956371968684576
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_independent,development_evaluation,3,3,True,0.0008251074286496815,0.0027829332624369693,0.0008251074286496815,0.0027829332624369693,3,True,False,-0.0008251074286496815,-0.0008251074286496815
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_independent,validation_person_weighted,3,3,True,-0.0030451802340158616,0.002733047008568601,-0.0030451802340158616,0.002733047008568601,3,True,False,0.0030451802340158616,0.0030451802340158616
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,3,3,True,0.0002321439972073532,0.0034173978853440637,0.0002321439972073532,0.0034173978853440637,3,True,False,-0.0002321439972073532,-0.0002321439972073532
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_catchup,validation,3,3,True,-0.0026956371968684576,0.0014912019958545843,-0.0026956371968684576,0.0014912019958545843,3,True,False,0.0026956371968684576,0.0026956371968684576
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_catchup,development_evaluation,3,3,True,0.0008251074286496815,0.0027829332624369693,0.0008251074286496815,0.0027829332624369693,3,True,False,-0.0008251074286496815,-0.0008251074286496815
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_catchup,validation_person_weighted,3,3,True,-0.0030451802340158616,0.002733047008568601,-0.0030451802340158616,0.002733047008568601,3,True,False,0.0030451802340158616,0.0030451802340158616
F_minus_P,F_J,P_J,audit,A,commute_over20,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.0002321439972073532,0.0034173978853440637,0.0002321439972073532,0.0034173978853440637,3,True,False,-0.0002321439972073532,-0.0002321439972073532
F_minus_P,F_J,P_J,audit,A,SEX,120,standard_independent,validation,3,3,True,-0.005743673509062686,0.002718704093617635,-0.005743673509062686,0.002718704093617635,3,True,False,0.005743673509062686,0.005743673509062686
F_minus_P,F_J,P_J,audit,A,SEX,120,standard_independent,development_evaluation,3,3,True,-0.005318795749550335,0.0017619607121357075,-0.005318795749550335,0.0017619607121357075,3,True,False,0.005318795749550335,0.005318795749550335
F_minus_P,F_J,P_J,audit,A,SEX,120,standard_independent,validation_person_weighted,3,3,True,-0.004921997398407966,0.002844640681139062,-0.004921997398407966,0.002844640681139062,3,True,False,0.004921997398407966,0.004921997398407966
F_minus_P,F_J,P_J,audit,A,SEX,120,standard_independent,development_evaluation_person_weighted,3,3,True,-0.003874942350220604,0.0005482983551513728,-0.003874942350220604,0.0005482983551513728,3,True,False,0.003874942350220604,0.003874942350220604
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_independent,validation,3,3,True,-0.005743673509062686,0.002718704093617635,-0.005743673509062686,0.002718704093617635,3,True,False,0.005743673509062686,0.005743673509062686
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_independent,development_evaluation,3,3,True,-0.005318795749550335,0.0017619607121357075,-0.005318795749550335,0.0017619607121357075,3,True,False,0.005318795749550335,0.005318795749550335
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_independent,validation_person_weighted,3,3,True,-0.004921997398407966,0.002844640681139062,-0.004921997398407966,0.002844640681139062,3,True,False,0.004921997398407966,0.004921997398407966
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.003874942350220604,0.0005482983551513728,-0.003874942350220604,0.0005482983551513728,3,True,False,0.003874942350220604,0.003874942350220604
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_catchup,validation,3,3,True,-0.005941268885656196,0.0045116397770392875,-0.005941268885656196,0.0045116397770392875,3,True,False,0.005941268885656196,0.005941268885656196
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_catchup,development_evaluation,3,3,True,-0.004417633038596103,0.0025776690660514086,-0.004417633038596103,0.0025776690660514086,3,True,False,0.004417633038596103,0.004417633038596103
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_catchup,validation_person_weighted,3,3,True,-0.006306763919281459,0.007130634403700286,-0.006306763919281459,0.007130634403700286,3,True,False,0.006306763919281459,0.006306763919281459
F_minus_P,F_J,P_J,audit,A,SEX,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.0032230095591469685,0.0003039656078891007,-0.0032230095591469685,0.0003039656078891007,3,True,False,0.0032230095591469685,0.0032230095591469685
F_minus_P,F_J,P_J,audit,A,SEX,360,standard_independent,validation,3,3,True,-0.005596114888462529,0.0025352096779380487,-0.005596114888462529,0.0025352096779380487,3,True,False,0.005596114888462529,0.005596114888462529
F_minus_P,F_J,P_J,audit,A,SEX,360,standard_independent,development_evaluation,3,3,True,-0.005510599816042849,0.0015298993395892275,-0.005510599816042849,0.0015298993395892275,3,True,False,0.005510599816042849,0.005510599816042849
F_minus_P,F_J,P_J,audit,A,SEX,360,standard_independent,validation_person_weighted,3,3,True,-0.004727352229840294,0.00252665493324684,-0.004727352229840294,0.00252665493324684,3,True,False,0.004727352229840294,0.004727352229840294
F_minus_P,F_J,P_J,audit,A,SEX,360,standard_independent,development_evaluation_person_weighted,3,3,True,-0.003872908904256659,0.0005448875068907267,-0.003872908904256659,0.0005448875068907267,3,True,False,0.003872908904256659,0.003872908904256659
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_independent,validation,3,3,True,-0.005596114888462529,0.0025352096779380487,-0.005596114888462529,0.0025352096779380487,3,True,False,0.005596114888462529,0.005596114888462529
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_independent,development_evaluation,3,3,True,-0.005510599816042849,0.0015298993395892275,-0.005510599816042849,0.0015298993395892275,3,True,False,0.005510599816042849,0.005510599816042849
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_independent,validation_person_weighted,3,3,True,-0.004727352229840294,0.00252665493324684,-0.004727352229840294,0.00252665493324684,3,True,False,0.004727352229840294,0.004727352229840294
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.003872908904256659,0.0005448875068907267,-0.003872908904256659,0.0005448875068907267,3,True,False,0.003872908904256659,0.003872908904256659
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_catchup,validation,3,3,True,-0.00579371026505604,0.0043051374356607415,-0.00579371026505604,0.0043051374356607415,3,True,False,0.00579371026505604,0.00579371026505604
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_catchup,development_evaluation,3,3,True,-0.004609437105088617,0.0023418664206262987,-0.004609437105088617,0.0023418664206262987,3,True,False,0.004609437105088617,0.004609437105088617
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_catchup,validation_person_weighted,3,3,True,-0.006112118750713787,0.006806445546146016,-0.006112118750713787,0.006806445546146016,3,True,False,0.006112118750713787,0.006112118750713787
F_minus_P,F_J,P_J,audit,A,SEX,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.0032209761131830237,0.0003074648743177111,-0.0032209761131830237,0.0003074648743177111,3,True,False,0.0032209761131830237,0.0032209761131830237
F_minus_P,F_J,P_J,audit,A,RAC1P,120,standard_independent,validation,3,3,True,-0.0005428664959405971,0.0007178234567385433,-0.0005428664959405971,0.0007178234567385433,3,True,False,0.0005428664959405971,0.0005428664959405971
F_minus_P,F_J,P_J,audit,A,RAC1P,120,standard_independent,development_evaluation,3,3,True,-0.001265088787642125,0.0033908122218665572,-0.001265088787642125,0.0033908122218665572,3,True,False,0.001265088787642125,0.001265088787642125
F_minus_P,F_J,P_J,audit,A,RAC1P,120,standard_independent,validation_person_weighted,3,3,True,-0.0012781464189512242,0.0014140597444460628,-0.0012781464189512242,0.0014140597444460628,3,True,False,0.0012781464189512242,0.0012781464189512242
F_minus_P,F_J,P_J,audit,A,RAC1P,120,standard_independent,development_evaluation_person_weighted,3,3,True,0.002472270440296039,0.003941772725593622,0.002472270440296039,0.003941772725593622,3,True,False,-0.002472270440296039,-0.002472270440296039
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_independent,validation,3,3,True,-0.0009736366857959755,0.00042640921315296304,-0.0009736366857959755,0.00042640921315296304,3,True,False,0.0009736366857959755,0.0009736366857959755
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_independent,development_evaluation,3,3,True,-0.0003136580931247431,0.0018106067157500055,-0.0003136580931247431,0.0018106067157500055,3,True,False,0.0003136580931247431,0.0003136580931247431
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_independent,validation_person_weighted,3,3,True,-0.0009757024252482852,0.00034497506007341746,-0.0009757024252482852,0.00034497506007341746,3,True,False,0.0009757024252482852,0.0009757024252482852
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_independent,development_evaluation_person_weighted,3,3,True,0.001738428599672363,0.004561492447665517,0.001738428599672363,0.004561492447665517,3,True,False,-0.001738428599672363,-0.001738428599672363
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_catchup,validation,3,3,True,-0.009806502248405439,0.003535108339182623,-0.009806502248405439,0.003535108339182623,3,True,False,0.009806502248405439,0.009806502248405439
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_catchup,development_evaluation,3,3,True,-0.006476728586106484,0.0026565816635616807,-0.006476728586106484,0.0026565816635616807,3,True,False,0.006476728586106484,0.006476728586106484
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_catchup,validation_person_weighted,3,3,True,-0.010385647543467677,0.0015650904722768928,-0.010385647543467677,0.0015650904722768928,3,True,False,0.010385647543467677,0.010385647543467677
F_minus_P,F_J,P_J,audit,A,RAC1P,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.007170703890239549,0.0023105545994720413,-0.007170703890239549,0.0023105545994720413,3,True,False,0.007170703890239549,0.007170703890239549
F_minus_P,F_J,P_J,audit,A,RAC1P,360,standard_independent,validation,3,3,True,-0.0006209004163835186,0.0008355294497228679,-0.0006209004163835186,0.0008355294497228679,3,True,False,0.0006209004163835186,0.0006209004163835186
F_minus_P,F_J,P_J,audit,A,RAC1P,360,standard_independent,development_evaluation,3,3,True,-0.0005230676354384123,0.003967323235008366,-0.0005230676354384123,0.003967323235008366,3,True,False,0.0005230676354384123,0.0005230676354384123
F_minus_P,F_J,P_J,audit,A,RAC1P,360,standard_independent,validation_person_weighted,3,3,True,-0.0013421683913452664,0.0015214065268701,-0.0013421683913452664,0.0015214065268701,3,True,False,0.0013421683913452664,0.0013421683913452664
F_minus_P,F_J,P_J,audit,A,RAC1P,360,standard_independent,development_evaluation_person_weighted,3,3,True,0.0029889882807356827,0.003956673778444479,0.0029889882807356827,0.003956673778444479,3,True,False,-0.0029889882807356827,-0.0029889882807356827
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_independent,validation,3,3,True,-0.001002553535463487,0.0004559283952451693,-0.001002553535463487,0.0004559283952451693,3,True,False,0.001002553535463487,0.001002553535463487
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_independent,development_evaluation,3,3,True,0.0006851302940238391,0.0018935501271238283,0.0006851302940238391,0.0018935501271238283,3,True,False,-0.0006851302940238391,-0.0006851302940238391
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_independent,validation_person_weighted,3,3,True,-0.001675407955444778,0.0011950183400885783,-0.001675407955444778,0.0011950183400885783,3,True,False,0.001675407955444778,0.001675407955444778
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,3,3,True,0.002937274526556862,0.004039544419558873,0.002937274526556862,0.004039544419558873,3,True,False,-0.002937274526556862,-0.002937274526556862
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_catchup,validation,3,3,True,-0.009806502248405439,0.003535108339182623,-0.009806502248405439,0.003535108339182623,3,True,False,0.009806502248405439,0.009806502248405439
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_catchup,development_evaluation,3,3,True,-0.006476728586106484,0.0026565816635616807,-0.006476728586106484,0.0026565816635616807,3,True,False,0.006476728586106484,0.006476728586106484
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_catchup,validation_person_weighted,3,3,True,-0.010385647543467677,0.0015650904722768928,-0.010385647543467677,0.0015650904722768928,3,True,False,0.010385647543467677,0.010385647543467677
F_minus_P,F_J,P_J,audit,A,RAC1P,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.007170703890239549,0.0023105545994720413,-0.007170703890239549,0.0023105545994720413,3,True,False,0.007170703890239549,0.007170703890239549
F_minus_P,F_J,P_J,audit,B,income_binary,120,standard_independent,validation,3,3,True,-0.041891527709467746,0.017749694104905664,-0.041891527709467746,0.017749694104905664,3,True,False,0.041891527709467746,0.041891527709467746
F_minus_P,F_J,P_J,audit,B,income_binary,120,standard_independent,development_evaluation,3,3,True,-0.05179411859588769,0.015512293351049112,-0.05179411859588769,0.015512293351049112,3,True,False,0.05179411859588769,0.05179411859588769
F_minus_P,F_J,P_J,audit,B,income_binary,120,standard_independent,validation_person_weighted,3,3,True,-0.041591927780637715,0.023839996666056556,-0.041591927780637715,0.023839996666056556,3,True,False,0.041591927780637715,0.041591927780637715
F_minus_P,F_J,P_J,audit,B,income_binary,120,standard_independent,development_evaluation_person_weighted,3,3,True,-0.041982308055125116,0.02025685787070681,-0.041982308055125116,0.02025685787070681,3,True,False,0.041982308055125116,0.041982308055125116
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_independent,validation,3,3,True,-0.041891527709467746,0.017749694104905664,-0.041891527709467746,0.017749694104905664,3,True,False,0.041891527709467746,0.041891527709467746
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_independent,development_evaluation,3,3,True,-0.05179411859588769,0.015512293351049112,-0.05179411859588769,0.015512293351049112,3,True,False,0.05179411859588769,0.05179411859588769
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_independent,validation_person_weighted,3,3,True,-0.041591927780637715,0.023839996666056556,-0.041591927780637715,0.023839996666056556,3,True,False,0.041591927780637715,0.041591927780637715
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.041982308055125116,0.02025685787070681,-0.041982308055125116,0.02025685787070681,3,True,False,0.041982308055125116,0.041982308055125116
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_catchup,validation,3,3,True,-0.04545600133406317,0.012050908945190505,-0.04545600133406317,0.012050908945190505,3,True,False,0.04545600133406317,0.04545600133406317
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_catchup,development_evaluation,3,3,True,-0.054158192461478315,0.012116051146687835,-0.054158192461478315,0.012116051146687835,3,True,False,0.054158192461478315,0.054158192461478315
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_catchup,validation_person_weighted,3,3,True,-0.04650563455230502,0.015899153462534912,-0.04650563455230502,0.015899153462534912,3,True,False,0.04650563455230502,0.04650563455230502
F_minus_P,F_J,P_J,audit,B,income_binary,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.047597607364883686,0.015531584737215928,-0.047597607364883686,0.015531584737215928,3,True,False,0.047597607364883686,0.047597607364883686
F_minus_P,F_J,P_J,audit,B,income_binary,360,standard_independent,validation,3,3,True,-0.041891527709467746,0.017749694104905664,-0.041891527709467746,0.017749694104905664,3,True,False,0.041891527709467746,0.041891527709467746
F_minus_P,F_J,P_J,audit,B,income_binary,360,standard_independent,development_evaluation,3,3,True,-0.05179411859588769,0.015512293351049112,-0.05179411859588769,0.015512293351049112,3,True,False,0.05179411859588769,0.05179411859588769
F_minus_P,F_J,P_J,audit,B,income_binary,360,standard_independent,validation_person_weighted,3,3,True,-0.041591927780637715,0.023839996666056556,-0.041591927780637715,0.023839996666056556,3,True,False,0.041591927780637715,0.041591927780637715
F_minus_P,F_J,P_J,audit,B,income_binary,360,standard_independent,development_evaluation_person_weighted,3,3,True,-0.041982308055125116,0.02025685787070681,-0.041982308055125116,0.02025685787070681,3,True,False,0.041982308055125116,0.041982308055125116
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_independent,validation,3,3,True,-0.041891527709467746,0.017749694104905664,-0.041891527709467746,0.017749694104905664,3,True,False,0.041891527709467746,0.041891527709467746
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_independent,development_evaluation,3,3,True,-0.05179411859588769,0.015512293351049112,-0.05179411859588769,0.015512293351049112,3,True,False,0.05179411859588769,0.05179411859588769
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_independent,validation_person_weighted,3,3,True,-0.041591927780637715,0.023839996666056556,-0.041591927780637715,0.023839996666056556,3,True,False,0.041591927780637715,0.041591927780637715
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.041982308055125116,0.02025685787070681,-0.041982308055125116,0.02025685787070681,3,True,False,0.041982308055125116,0.041982308055125116
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_catchup,validation,3,3,True,-0.04545600133406317,0.012050908945190505,-0.04545600133406317,0.012050908945190505,3,True,False,0.04545600133406317,0.04545600133406317
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_catchup,development_evaluation,3,3,True,-0.054158192461478315,0.012116051146687835,-0.054158192461478315,0.012116051146687835,3,True,False,0.054158192461478315,0.054158192461478315
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_catchup,validation_person_weighted,3,3,True,-0.04650563455230502,0.015899153462534912,-0.04650563455230502,0.015899153462534912,3,True,False,0.04650563455230502,0.04650563455230502
F_minus_P,F_J,P_J,audit,B,income_binary,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.047597607364883686,0.015531584737215928,-0.047597607364883686,0.015531584737215928,3,True,False,0.047597607364883686,0.047597607364883686
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,standard_independent,validation,3,3,True,-0.08463851748379864,0.01845318620023575,-0.08463851748379864,0.01845318620023575,3,True,False,0.08463851748379864,0.08463851748379864
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,standard_independent,development_evaluation,3,3,True,-0.09170774128278252,0.01009670332231639,-0.09170774128278252,0.01009670332231639,3,True,False,0.09170774128278252,0.09170774128278252
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,standard_independent,validation_person_weighted,3,3,True,-0.07671690998200963,0.023379125092125967,-0.07671690998200963,0.023379125092125967,3,True,False,0.07671690998200963,0.07671690998200963
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,standard_independent,development_evaluation_person_weighted,3,3,True,-0.08375242867669032,0.014784140079350788,-0.08375242867669032,0.014784140079350788,3,True,False,0.08375242867669032,0.08375242867669032
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_independent,validation,3,3,True,-0.08463851748379864,0.01845318620023575,-0.08463851748379864,0.01845318620023575,3,True,False,0.08463851748379864,0.08463851748379864
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_independent,development_evaluation,3,3,True,-0.09170774128278252,0.01009670332231639,-0.09170774128278252,0.01009670332231639,3,True,False,0.09170774128278252,0.09170774128278252
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_independent,validation_person_weighted,3,3,True,-0.07671690998200963,0.023379125092125967,-0.07671690998200963,0.023379125092125967,3,True,False,0.07671690998200963,0.07671690998200963
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.08375242867669032,0.014784140079350788,-0.08375242867669032,0.014784140079350788,3,True,False,0.08375242867669032,0.08375242867669032
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_catchup,validation,3,3,True,-0.08446856529022867,0.018591761798813312,-0.08446856529022867,0.018591761798813312,3,True,False,0.08446856529022867,0.08446856529022867
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_catchup,development_evaluation,3,3,True,-0.0916127905118932,0.009947829652989048,-0.0916127905118932,0.009947829652989048,3,True,False,0.0916127905118932,0.0916127905118932
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_catchup,validation_person_weighted,3,3,True,-0.07661309304163261,0.023422448945956156,-0.07661309304163261,0.023422448945956156,3,True,False,0.07661309304163261,0.07661309304163261
F_minus_P,F_J,P_J,audit,B,civilian_at_work,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.0835842949023215,0.014524703910962958,-0.0835842949023215,0.014524703910962958,3,True,False,0.0835842949023215,0.0835842949023215
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,standard_independent,validation,3,3,True,-0.08463851748379864,0.01845318620023575,-0.08463851748379864,0.01845318620023575,3,True,False,0.08463851748379864,0.08463851748379864
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,standard_independent,development_evaluation,3,3,True,-0.09170774128278252,0.01009670332231639,-0.09170774128278252,0.01009670332231639,3,True,False,0.09170774128278252,0.09170774128278252
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,standard_independent,validation_person_weighted,3,3,True,-0.07671690998200963,0.023379125092125967,-0.07671690998200963,0.023379125092125967,3,True,False,0.07671690998200963,0.07671690998200963
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,standard_independent,development_evaluation_person_weighted,3,3,True,-0.08375242867669032,0.014784140079350788,-0.08375242867669032,0.014784140079350788,3,True,False,0.08375242867669032,0.08375242867669032
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_independent,validation,3,3,True,-0.08463851748379864,0.01845318620023575,-0.08463851748379864,0.01845318620023575,3,True,False,0.08463851748379864,0.08463851748379864
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_independent,development_evaluation,3,3,True,-0.09170774128278252,0.01009670332231639,-0.09170774128278252,0.01009670332231639,3,True,False,0.09170774128278252,0.09170774128278252
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_independent,validation_person_weighted,3,3,True,-0.07671690998200963,0.023379125092125967,-0.07671690998200963,0.023379125092125967,3,True,False,0.07671690998200963,0.07671690998200963
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.08375242867669032,0.014784140079350788,-0.08375242867669032,0.014784140079350788,3,True,False,0.08375242867669032,0.08375242867669032
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_catchup,validation,3,3,True,-0.08446856529022867,0.018591761798813312,-0.08446856529022867,0.018591761798813312,3,True,False,0.08446856529022867,0.08446856529022867
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_catchup,development_evaluation,3,3,True,-0.0916127905118932,0.009947829652989048,-0.0916127905118932,0.009947829652989048,3,True,False,0.0916127905118932,0.0916127905118932
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_catchup,validation_person_weighted,3,3,True,-0.07661309304163261,0.023422448945956156,-0.07661309304163261,0.023422448945956156,3,True,False,0.07661309304163261,0.07661309304163261
F_minus_P,F_J,P_J,audit,B,civilian_at_work,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.0835842949023215,0.014524703910962958,-0.0835842949023215,0.014524703910962958,3,True,False,0.0835842949023215,0.0835842949023215
F_minus_P,F_J,P_J,audit,B,same_residence,120,standard_independent,validation,3,3,True,-0.025402171128290203,0.0033408616746710635,-0.025402171128290203,0.0033408616746710635,3,True,False,0.025402171128290203,0.025402171128290203
F_minus_P,F_J,P_J,audit,B,same_residence,120,standard_independent,development_evaluation,3,3,True,-0.020881511026447752,0.0012416330461852895,-0.020881511026447752,0.0012416330461852895,3,True,False,0.020881511026447752,0.020881511026447752
F_minus_P,F_J,P_J,audit,B,same_residence,120,standard_independent,validation_person_weighted,3,3,True,-0.02195425831007754,0.003385808674464222,-0.02195425831007754,0.003385808674464222,3,True,False,0.02195425831007754,0.02195425831007754
F_minus_P,F_J,P_J,audit,B,same_residence,120,standard_independent,development_evaluation_person_weighted,3,3,True,-0.018544210852390903,0.0017293091965633958,-0.018544210852390903,0.0017293091965633958,3,True,False,0.018544210852390903,0.018544210852390903
F_minus_P,F_J,P_J,audit,B,same_residence,120,expanded_independent,validation,3,3,True,-0.025402171128290203,0.0033408616746710635,-0.025402171128290203,0.0033408616746710635,3,True,False,0.025402171128290203,0.025402171128290203
F_minus_P,F_J,P_J,audit,B,same_residence,120,expanded_independent,development_evaluation,3,3,True,-0.020881511026447752,0.0012416330461852895,-0.020881511026447752,0.0012416330461852895,3,True,False,0.020881511026447752,0.020881511026447752
F_minus_P,F_J,P_J,audit,B,same_residence,120,expanded_independent,validation_person_weighted,3,3,True,-0.02195425831007754,0.003385808674464222,-0.02195425831007754,0.003385808674464222,3,True,False,0.02195425831007754,0.02195425831007754
F_minus_P,F_J,P_J,audit,B,same_residence,120,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.018544210852390903,0.0017293091965633958,-0.018544210852390903,0.0017293091965633958,3,True,False,0.018544210852390903,0.018544210852390903
F_minus_P,F_J,P_J,audit,B,same_residence,120,expanded_catchup,validation,3,3,True,-0.025402171128290203,0.0033408616746710635,-0.025402171128290203,0.0033408616746710635,3,True,False,0.025402171128290203,0.025402171128290203
F_minus_P,F_J,P_J,audit,B,same_residence,120,expanded_catchup,development_evaluation,3,3,True,-0.020881511026447752,0.0012416330461852895,-0.020881511026447752,0.0012416330461852895,3,True,False,0.020881511026447752,0.020881511026447752
