seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,candidate120,candidate360
0,P_Iplus,B,income_binary,expanded_independent,development_evaluation,0.39540445917843775,0.3954242338078271,1.9774629389346376e-05,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,income_binary,expanded_independent,validation_person_weighted,0.4024025387734945,0.4030391396162897,0.0006366008427951542,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,income_binary,expanded_independent,development_evaluation_person_weighted,0.4001130335372326,0.40049090194508974,0.0003778684078571404,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,income_binary,expanded_catchup,validation,0.3934777802651448,0.393428206139622,-4.957412552281104e-05,catchup,catchup
0,P_Iplus,B,income_binary,expanded_catchup,development_evaluation,0.3952425379469497,0.39537756910815963,0.00013503116120994196,catchup,catchup
0,P_Iplus,B,income_binary,expanded_catchup,validation_person_weighted,0.40290827380921623,0.40293622747459207,2.795366537583499e-05,catchup,catchup
0,P_Iplus,B,income_binary,expanded_catchup,development_evaluation_person_weighted,0.4005854481526504,0.40091861471551676,0.0003331665628663605,catchup,catchup
0,P_Iplus,B,civilian_at_work,standard_independent,validation,0.5717290214734561,0.5717290214734561,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,standard_independent,development_evaluation,0.5646211340066475,0.5646211340066475,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,standard_independent,validation_person_weighted,0.5587756920685831,0.5587756920685831,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,standard_independent,development_evaluation_person_weighted,0.5407061364247059,0.5407061364247059,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_independent,validation,0.5717290214734561,0.5717290214734561,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_independent,development_evaluation,0.5646211340066475,0.5646211340066475,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_independent,validation_person_weighted,0.5587756920685831,0.5587756920685831,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_independent,development_evaluation_person_weighted,0.5407061364247059,0.5407061364247059,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_catchup,validation,0.5717290214734561,0.5717290214734561,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_catchup,development_evaluation,0.5646211340066475,0.5646211340066475,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_catchup,validation_person_weighted,0.5587756920685831,0.5587756920685831,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,civilian_at_work,expanded_catchup,development_evaluation_person_weighted,0.5407061364247059,0.5407061364247059,0.0,wire__hist_gb_5,wire__hist_gb_5
0,P_Iplus,B,same_residence,standard_independent,validation,0.544372857919626,0.544372857919626,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,standard_independent,development_evaluation,0.520709796439491,0.520709796439491,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,standard_independent,validation_person_weighted,0.5187676421150365,0.5187676421150365,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,standard_independent,development_evaluation_person_weighted,0.5023156421482297,0.5023156421482297,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_independent,validation,0.544372857919626,0.544372857919626,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_independent,development_evaluation,0.520709796439491,0.520709796439491,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_independent,validation_person_weighted,0.5187676421150365,0.5187676421150365,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_independent,development_evaluation_person_weighted,0.5023156421482297,0.5023156421482297,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_catchup,validation,0.544372857919626,0.544372857919626,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_catchup,development_evaluation,0.520709796439491,0.520709796439491,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_catchup,validation_person_weighted,0.5187676421150365,0.5187676421150365,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,expanded_catchup,development_evaluation_person_weighted,0.5023156421482297,0.5023156421482297,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,SEX,standard_independent,validation,0.6918080687372409,0.6918080687372409,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,standard_independent,development_evaluation,0.6937599173022022,0.6937599173022022,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,standard_independent,validation_person_weighted,0.6912263112768083,0.6912263112768083,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,standard_independent,development_evaluation_person_weighted,0.6935160548688031,0.6935160548688031,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,expanded_independent,validation,0.6918080687372409,0.6918080687372409,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,expanded_independent,development_evaluation,0.6937599173022022,0.6937599173022022,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,expanded_independent,validation_person_weighted,0.6912263112768083,0.6912263112768083,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,expanded_independent,development_evaluation_person_weighted,0.6935160548688031,0.6935160548688031,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,expanded_catchup,validation,0.691429696904861,0.691429696904861,0.0,catchup,catchup
0,P_Iplus,B,SEX,expanded_catchup,development_evaluation,0.6929786800006223,0.6929786800006223,0.0,catchup,catchup
0,P_Iplus,B,SEX,expanded_catchup,validation_person_weighted,0.691049228992953,0.691049228992953,0.0,catchup,catchup
0,P_Iplus,B,SEX,expanded_catchup,development_evaluation_person_weighted,0.6932059097362638,0.6932059097362638,0.0,catchup,catchup
0,P_Iplus,B,RAC1P,standard_independent,validation,1.2649818745233141,1.264085030716107,-0.000896843807207226,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,standard_independent,development_evaluation,1.2708005200763133,1.271144124278632,0.0003436042023188257,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,standard_independent,validation_person_weighted,1.271259179951746,1.2714833829774177,0.00022420302567160988,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,standard_independent,development_evaluation_person_weighted,1.2405775640193069,1.2410178992396188,0.00044033522031194927,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,expanded_independent,validation,1.2649818745233141,1.264085030716107,-0.000896843807207226,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,expanded_independent,development_evaluation,1.2708005200763133,1.271144124278632,0.0003436042023188257,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,expanded_independent,validation_person_weighted,1.271259179951746,1.2714833829774177,0.00022420302567160988,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,expanded_independent,development_evaluation_person_weighted,1.2405775640193069,1.2410178992396188,0.00044033522031194927,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,expanded_catchup,validation,1.2631521490201243,1.2631521490201243,0.0,catchup,catchup
0,P_Iplus,B,RAC1P,expanded_catchup,development_evaluation,1.269678934736512,1.269678934736512,0.0,catchup,catchup
0,P_Iplus,B,RAC1P,expanded_catchup,validation_person_weighted,1.2696019439204826,1.2696019439204826,0.0,catchup,catchup
0,P_Iplus,B,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.2390903731715186,1.2390903731715186,0.0,catchup,catchup
0,P_Iplus,AB,SEX,standard_independent,validation,0.6860125733795417,0.6860125733795417,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,standard_independent,development_evaluation,0.6895959537192617,0.6895959537192617,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,standard_independent,validation_person_weighted,0.6833912708410042,0.6833912708410042,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,standard_independent,development_evaluation_person_weighted,0.6899947670382914,0.6899947670382914,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_independent,validation,0.6860125733795417,0.6860125733795417,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_independent,development_evaluation,0.6895959537192617,0.6895959537192617,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_independent,validation_person_weighted,0.6833912708410042,0.6833912708410042,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_independent,development_evaluation_person_weighted,0.6899947670382914,0.6899947670382914,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_catchup,validation,0.6860125733795417,0.6860125733795417,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_catchup,development_evaluation,0.6895959537192617,0.6895959537192617,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_catchup,validation_person_weighted,0.6833912708410042,0.6833912708410042,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,expanded_catchup,development_evaluation_person_weighted,0.6899947670382914,0.6899947670382914,0.0,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,RAC1P,standard_independent,validation,1.2631631310872193,1.2631631310872193,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,standard_independent,development_evaluation,1.2712145994447928,1.2712145994447928,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,standard_independent,validation_person_weighted,1.2696641651396254,1.2696641651396254,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,standard_independent,development_evaluation_person_weighted,1.2426204994572505,1.2426204994572505,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,expanded_independent,validation,1.2631631310872193,1.2631631310872193,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,expanded_independent,development_evaluation,1.2712145994447928,1.2712145994447928,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,expanded_independent,validation_person_weighted,1.2696641651396254,1.2696641651396254,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,expanded_independent,development_evaluation_person_weighted,1.2426204994572505,1.2426204994572505,0.0,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,expanded_catchup,validation,1.2515684685911572,1.2515684685911572,0.0,catchup,catchup
0,P_Iplus,AB,RAC1P,expanded_catchup,development_evaluation,1.26216713731186,1.26216713731186,0.0,catchup,catchup
0,P_Iplus,AB,RAC1P,expanded_catchup,validation_person_weighted,1.25942819705568,1.25942819705568,0.0,catchup,catchup
0,P_Iplus,AB,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.2318827496060263,1.2318827496060263,0.0,catchup,catchup
0,P_J,A,public_coverage,standard_independent,validation,0.5085914509244317,0.5085914509244317,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,standard_independent,development_evaluation,0.5324917177616012,0.5324917177616012,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,standard_independent,validation_person_weighted,0.5111998738336675,0.5111998738336675,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,standard_independent,development_evaluation_person_weighted,0.5370470059817462,0.5370470059817462,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,expanded_independent,validation,0.5085914509244317,0.5085914509244317,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,expanded_independent,development_evaluation,0.5324917177616012,0.5324917177616012,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,expanded_independent,validation_person_weighted,0.5111998738336675,0.5111998738336675,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,expanded_independent,development_evaluation_person_weighted,0.5370470059817462,0.5370470059817462,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,expanded_catchup,validation,0.5077578761530791,0.5077578761530791,0.0,catchup,catchup
0,P_J,A,public_coverage,expanded_catchup,development_evaluation,0.5324255843463793,0.5324255843463793,0.0,catchup,catchup
0,P_J,A,public_coverage,expanded_catchup,validation_person_weighted,0.5111108044712089,0.5111108044712089,0.0,catchup,catchup
0,P_J,A,public_coverage,expanded_catchup,development_evaluation_person_weighted,0.5374991080013163,0.5374991080013163,0.0,catchup,catchup
0,P_J,A,commute_over20,standard_independent,validation,0.6885144593270733,0.6885144593270733,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,standard_independent,development_evaluation,0.6875023863037814,0.6875023863037814,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,standard_independent,validation_person_weighted,0.6955230223549959,0.6955230223549959,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,standard_independent,development_evaluation_person_weighted,0.6891282186665401,0.6891282186665401,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_independent,validation,0.6885144593270733,0.6885144593270733,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_independent,development_evaluation,0.6875023863037814,0.6875023863037814,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_independent,validation_person_weighted,0.6955230223549959,0.6955230223549959,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_independent,development_evaluation_person_weighted,0.6891282186665401,0.6891282186665401,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_catchup,validation,0.6885144593270733,0.6885144593270733,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_catchup,development_evaluation,0.6875023863037814,0.6875023863037814,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_catchup,validation_person_weighted,0.6955230223549959,0.6955230223549959,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,expanded_catchup,development_evaluation_person_weighted,0.6891282186665401,0.6891282186665401,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,SEX,standard_independent,validation,0.689201406998288,0.6887587311364876,-0.0004426758618004678,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,standard_independent,development_evaluation,0.6917050951762284,0.6922805073757059,0.000575412199477543,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,standard_independent,validation_person_weighted,0.6875101323994885,0.6869261968937855,-0.0005839355057030149,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,standard_independent,development_evaluation_person_weighted,0.6911463318008074,0.6911402314629156,-6.100337891834506e-06,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_independent,validation,0.689201406998288,0.6887587311364876,-0.0004426758618004678,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_independent,development_evaluation,0.6917050951762284,0.6922805073757059,0.000575412199477543,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_independent,validation_person_weighted,0.6875101323994885,0.6869261968937855,-0.0005839355057030149,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_independent,development_evaluation_person_weighted,0.6911463318008074,0.6911402314629156,-6.100337891834506e-06,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_catchup,validation,0.689201406998288,0.6887587311364876,-0.0004426758618004678,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_catchup,development_evaluation,0.6917050951762284,0.6922805073757059,0.000575412199477543,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_catchup,validation_person_weighted,0.6875101323994885,0.6869261968937855,-0.0005839355057030149,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,expanded_catchup,development_evaluation_person_weighted,0.6911463318008074,0.6911402314629156,-6.100337891834506e-06,wire__mlp_1,wire__mlp_1
0,P_J,A,RAC1P,standard_independent,validation,1.2669153564986533,1.2669153564986533,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,standard_independent,development_evaluation,1.2767201897829652,1.2767201897829652,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,standard_independent,validation_person_weighted,1.2751261744545788,1.2751261744545788,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,standard_independent,development_evaluation_person_weighted,1.248186526988954,1.248186526988954,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,expanded_independent,validation,1.2669153564986533,1.2669153564986533,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,expanded_independent,development_evaluation,1.2767201897829652,1.2767201897829652,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,expanded_independent,validation_person_weighted,1.2751261744545788,1.2751261744545788,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,expanded_independent,development_evaluation_person_weighted,1.248186526988954,1.248186526988954,0.0,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,expanded_catchup,validation,1.2592842469169718,1.2592842469169718,0.0,catchup,catchup
0,P_J,A,RAC1P,expanded_catchup,development_evaluation,1.268888769245534,1.268888769245534,0.0,catchup,catchup
0,P_J,A,RAC1P,expanded_catchup,validation_person_weighted,1.2689927932438176,1.2689927932438176,0.0,catchup,catchup
0,P_J,A,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.2395234387957408,1.2395234387957408,0.0,catchup,catchup
0,P_J,B,income_binary,standard_independent,validation,0.3933853605378592,0.3933853605378592,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,standard_independent,development_evaluation,0.39585566353336377,0.39585566353336377,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,standard_independent,validation_person_weighted,0.4016493196320762,0.4016493196320762,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,standard_independent,development_evaluation_person_weighted,0.40083957177693097,0.40083957177693097,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_independent,validation,0.3933853605378592,0.3933853605378592,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_independent,development_evaluation,0.39585566353336377,0.39585566353336377,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_independent,validation_person_weighted,0.4016493196320762,0.4016493196320762,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_independent,development_evaluation_person_weighted,0.40083957177693097,0.40083957177693097,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_catchup,validation,0.3933853605378592,0.3933853605378592,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_catchup,development_evaluation,0.39585566353336377,0.39585566353336377,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_catchup,validation_person_weighted,0.4016493196320762,0.4016493196320762,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,expanded_catchup,development_evaluation_person_weighted,0.40083957177693097,0.40083957177693097,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,civilian_at_work,standard_independent,validation,0.5714780373701686,0.5714780373701686,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,standard_independent,development_evaluation,0.5755774396350797,0.5755774396350797,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,standard_independent,validation_person_weighted,0.5569080029689196,0.5569080029689196,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,standard_independent,development_evaluation_person_weighted,0.5435727353909094,0.5435727353909094,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_independent,validation,0.5714780373701686,0.5714780373701686,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_independent,development_evaluation,0.5755774396350797,0.5755774396350797,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_independent,validation_person_weighted,0.5569080029689196,0.5569080029689196,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_independent,development_evaluation_person_weighted,0.5435727353909094,0.5435727353909094,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_catchup,validation,0.5714780373701686,0.5714780373701686,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_catchup,development_evaluation,0.5755774396350797,0.5755774396350797,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_catchup,validation_person_weighted,0.5569080029689196,0.5569080029689196,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,expanded_catchup,development_evaluation_person_weighted,0.5435727353909094,0.5435727353909094,0.0,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,same_residence,standard_independent,validation,0.5448446178727206,0.5448446178727206,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,standard_independent,development_evaluation,0.5208762720938276,0.5208762720938276,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,standard_independent,validation_person_weighted,0.5193505252951129,0.5193505252951129,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,standard_independent,development_evaluation_person_weighted,0.5026463825581994,0.5026463825581994,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_independent,validation,0.5448446178727206,0.5448446178727206,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_independent,development_evaluation,0.5208762720938276,0.5208762720938276,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_independent,validation_person_weighted,0.5193505252951129,0.5193505252951129,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_independent,development_evaluation_person_weighted,0.5026463825581994,0.5026463825581994,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_catchup,validation,0.5448446178727206,0.5448446178727206,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_catchup,development_evaluation,0.5208762720938276,0.5208762720938276,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_catchup,validation_person_weighted,0.5193505252951129,0.5193505252951129,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,expanded_catchup,development_evaluation_person_weighted,0.5026463825581994,0.5026463825581994,0.0,wire__mlp_0,wire__mlp_0
0,P_J,B,SEX,standard_independent,validation,0.6917788321844871,0.6917788321844871,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,standard_independent,development_evaluation,0.6935763348178159,0.6935763348178159,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,standard_independent,validation_person_weighted,0.6913242836619345,0.6913242836619345,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,standard_independent,development_evaluation_person_weighted,0.6934661847846353,0.6934661847846353,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,expanded_independent,validation,0.6917788321844871,0.6917788321844871,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,expanded_independent,development_evaluation,0.6935763348178159,0.6935763348178159,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,expanded_independent,validation_person_weighted,0.6913242836619345,0.6913242836619345,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,expanded_independent,development_evaluation_person_weighted,0.6934661847846353,0.6934661847846353,0.0,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,expanded_catchup,validation,0.6916249764568972,0.6916249764568972,0.0,catchup,catchup
0,P_J,B,SEX,expanded_catchup,development_evaluation,0.6929421966687422,0.6929421966687422,0.0,catchup,catchup
0,P_J,B,SEX,expanded_catchup,validation_person_weighted,0.6912577885309383,0.6912577885309383,0.0,catchup,catchup
0,P_J,B,SEX,expanded_catchup,development_evaluation_person_weighted,0.6929952965139634,0.6929952965139634,0.0,catchup,catchup
0,P_J,B,RAC1P,standard_independent,validation,1.2647363548710147,1.2640124889369913,-0.0007238659340234044,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,standard_independent,development_evaluation,1.2704096901681154,1.2710365087888051,0.0006268186206896953,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,standard_independent,validation_person_weighted,1.2712409846450783,1.2716748927073216,0.00043390806224330447,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,standard_independent,development_evaluation_person_weighted,1.2403038751522149,1.2409780771654317,0.0006742020132168847,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,expanded_independent,validation,1.2647363548710147,1.2640124889369913,-0.0007238659340234044,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,expanded_independent,development_evaluation,1.2704096901681154,1.2710365087888051,0.0006268186206896953,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,expanded_independent,validation_person_weighted,1.2712409846450783,1.2716748927073216,0.00043390806224330447,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,expanded_independent,development_evaluation_person_weighted,1.2403038751522149,1.2409780771654317,0.0006742020132168847,wire__mlp_0,wire__mlp_0
0,P_J,B,RAC1P,expanded_catchup,validation,1.2628930478176648,1.2628930478176648,0.0,catchup,catchup
0,P_J,B,RAC1P,expanded_catchup,development_evaluation,1.2691418816556068,1.2691418816556068,0.0,catchup,catchup
0,P_J,B,RAC1P,expanded_catchup,validation_person_weighted,1.2693008400559729,1.2693008400559729,0.0,catchup,catchup
0,P_J,B,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.238453568194176,1.238453568194176,0.0,catchup,catchup
0,P_J,AB,SEX,standard_independent,validation,0.6863713794274886,0.6863713794274886,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,standard_independent,development_evaluation,0.689580862667128,0.689580862667128,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,standard_independent,validation_person_weighted,0.6841522351548295,0.6841522351548295,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,standard_independent,development_evaluation_person_weighted,0.6900135879549913,0.6900135879549913,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_independent,validation,0.6863713794274886,0.6863713794274886,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_independent,development_evaluation,0.689580862667128,0.689580862667128,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_independent,validation_person_weighted,0.6841522351548295,0.6841522351548295,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_independent,development_evaluation_person_weighted,0.6900135879549913,0.6900135879549913,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_catchup,validation,0.6863713794274886,0.6863713794274886,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_catchup,development_evaluation,0.689580862667128,0.689580862667128,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_catchup,validation_person_weighted,0.6841522351548295,0.6841522351548295,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,SEX,expanded_catchup,development_evaluation_person_weighted,0.6900135879549913,0.6900135879549913,0.0,wire__mlp_0,wire__mlp_0
0,P_J,AB,RAC1P,standard_independent,validation,1.2647363548710147,1.2640124889369913,-0.0007238659340234044,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
