seed,condition,view,target,audit_budget,scope,split,n_classes,class_schema,complete,limitations,fit_support,validation_support,evaluation_support,exposed_primary_recall,candidate_id,opposing_task_threshold,limitation_census_codes
1,E,B,income_binary,360,standard_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_1,,
1,E,B,civilian_at_work,360,standard_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__mlp_0,,
1,E,B,same_residence,360,standard_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_0,,
1,E,B,SEX,360,standard_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,E,B,RAC1P,360,standard_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,E,AB,SEX,360,standard_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",inherited_B__wire__mlp_0,original descriptive references,{}
1,E,AB,RAC1P,360,standard_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",inherited_B__wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_I,A,public_coverage,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__mlp_1,,
1,F_I,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,F_I,A,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,F_I,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",derived__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_I,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_0,,
1,F_I,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__hist_gb_20,,
1,F_I,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_1,,
1,F_I,B,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
1,F_I,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_I,AB,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,F_I,AB,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_Iplus,A,public_coverage,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__mlp_0,,
1,F_Iplus,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,F_Iplus,A,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,F_Iplus,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",derived__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_Iplus,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_0,,
1,F_Iplus,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__hist_gb_20,,
1,F_Iplus,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_1,,
1,F_Iplus,B,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__logistic,original descriptive references,{}
1,F_Iplus,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",derived__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_Iplus,AB,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,F_Iplus,AB,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",derived__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_J,A,public_coverage,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__mlp_1,,
1,F_J,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,F_J,A,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,F_J,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_J,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_0,,
1,F_J,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__hist_gb_5,,
1,F_J,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_0,,
1,F_J,B,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
1,F_J,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_J,AB,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,F_J,AB,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_I,A,public_coverage,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__logistic,,
1,P_I,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,P_I,A,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,P_I,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_I,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_1,,
1,P_I,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__hist_gb_5,,
1,P_I,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_1,,
1,P_I,B,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
1,P_I,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_I,AB,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,P_I,AB,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_Iplus,A,public_coverage,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__logistic,,
1,P_Iplus,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,P_Iplus,A,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,P_Iplus,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_Iplus,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_0,,
1,P_Iplus,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__mlp_1,,
1,P_Iplus,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_1,,
1,P_Iplus,B,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
1,P_Iplus,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_Iplus,AB,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,P_Iplus,AB,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_J,A,public_coverage,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__logistic,,
1,P_J,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,P_J,A,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,P_J,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_J,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_0,,
1,P_J,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__mlp_1,,
1,P_J,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_1,,
1,P_J,B,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,P_J,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,P_J,AB,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,P_J,AB,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,E,A,public_coverage,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__mlp_1,,
1,E,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,E,A,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
1,E,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,E,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_1,,
1,E,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__mlp_0,,
1,E,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_0,,
1,E,B,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
1,E,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,E,AB,SEX,360,expanded_independent,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",inherited_B__wire__mlp_0,original descriptive references,{}
1,E,AB,RAC1P,360,expanded_independent,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",inherited_B__wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_I,A,public_coverage,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",catchup,,
1,F_I,A,commute_over20,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,F_I,A,SEX,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",catchup,original descriptive references,{}
1,F_I,A,RAC1P,360,expanded_catchup,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",catchup,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_I,B,income_binary,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2455,566]","[2405,559]","[2449,566]","[1.0,1.0]",wire__mlp_0,,
1,F_I,B,civilian_at_work,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[942,2079]","[958,2006]","[962,2053]","[1.0,1.0]",wire__hist_gb_20,,
1,F_I,B,same_residence,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[729,2292]","[694,2270]","[694,2321]","[1.0,1.0]",wire__mlp_1,,
1,F_I,B,SEX,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",catchup,original descriptive references,{}
1,F_I,B,RAC1P,360,expanded_catchup,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",catchup,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_I,AB,SEX,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",catchup,original descriptive references,{}
1,F_I,AB,RAC1P,360,expanded_catchup,development_evaluation_person_weighted,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1694,181,30,0,2,476,11,469,158]","[1713,163,25,0,9,407,9,455,183]","[1680,158,14,0,13,455,15,491,189]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
1,F_Iplus,A,public_coverage,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[2289,732]","[2295,669]","[2275,740]","[1.0,1.0]",wire__mlp_0,,
1,F_Iplus,A,commute_over20,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[968,1063]","[981,983]","[997,1025]","[1.0,1.0]",wire__mlp_0,,
1,F_Iplus,A,SEX,360,expanded_catchup,development_evaluation_person_weighted,2,"[0,1]",True,{},"[1574,1447]","[1548,1416]","[1579,1436]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
