comparison,left,right,role,view,target,audit_budget,scope,historical_scope,historical_actual_audit_budget,split,causal_replacement,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary,signed_gain_difference_mean
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,SEX,360,expanded_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.0009795438462121646,0.009228976771551605,0.0009795438462121646,0.009228976771551605,3,True,False,-0.0009795438462121646
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,SEX,360,expanded_catchup,primary,360,development_evaluation_person_weighted,False,3,3,True,-0.001210819440370677,0.009103265050561438,-0.001210819440370677,0.009103265050561438,3,True,False,0.001210819440370677
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,SEX,360,standard_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.008061706171144581,0.008028687471739423,0.008061706171144581,0.008028687471739423,3,True,False,-0.008061706171144581
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,SEX,360,expanded_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.008061706171144581,0.008028687471739423,0.008061706171144581,0.008028687471739423,3,True,False,-0.008061706171144581
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,SEX,360,expanded_catchup,primary,360,development_evaluation_person_weighted,False,3,3,True,0.0074985718608765834,0.00880047710216598,0.0074985718608765834,0.00880047710216598,3,True,False,-0.0074985718608765834
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,SEX,360,standard_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.009436020514108745,0.007210515592329683,0.009436020514108745,0.007210515592329683,3,True,False,-0.009436020514108745
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,SEX,360,expanded_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.009436020514108745,0.007210515592329683,0.009436020514108745,0.007210515592329683,3,True,False,-0.009436020514108745
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,SEX,360,expanded_catchup,primary,360,development_evaluation_person_weighted,False,3,3,True,0.01020210920752577,0.005899644157092565,0.01020210920752577,0.005899644157092565,3,True,False,-0.01020210920752577
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,SEX,360,standard_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.01354953124986106,0.008879016077232117,0.01354953124986106,0.008879016077232117,3,True,False,-0.01354953124986106
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,SEX,360,expanded_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.01354953124986106,0.008879016077232117,0.01354953124986106,0.008879016077232117,3,True,False,-0.01354953124986106
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,SEX,360,expanded_catchup,primary,360,development_evaluation_person_weighted,False,3,3,True,0.012305579039410541,0.008293489326820445,0.012305579039410541,0.008293489326820445,3,True,False,-0.012305579039410541
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,SEX,360,standard_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.014310493387923192,0.007938821641553575,0.014310493387923192,0.007938821641553575,3,True,False,-0.014310493387923192
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,SEX,360,expanded_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.014310493387923192,0.007938821641553575,0.014310493387923192,0.007938821641553575,3,True,False,-0.014310493387923192
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,SEX,360,expanded_catchup,primary,360,development_evaluation_person_weighted,False,3,3,True,0.012589528583483353,0.0073124227172103404,0.012589528583483353,0.0073124227172103404,3,True,False,-0.012589528583483353
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,SEX,360,standard_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.014487393304793206,0.008059431026288576,0.014487393304793206,0.008059431026288576,3,True,False,-0.014487393304793206
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,SEX,360,expanded_independent,primary,360,development_evaluation_person_weighted,False,3,3,True,0.014487393304793206,0.008059431026288576,0.014487393304793206,0.008059431026288576,3,True,False,-0.014487393304793206
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,SEX,360,expanded_catchup,primary,360,development_evaluation_person_weighted,False,3,3,True,0.012992190129234396,0.007394571898732581,0.012992190129234396,0.007394571898732581,3,True,False,-0.012992190129234396
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.014269873267656052,0.013798199754239281,0.014269873267656052,0.013798199754239281,3,True,False,-0.014269873267656052
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.014269873267656052,0.013798199754239281,0.014269873267656052,0.013798199754239281,3,True,False,-0.014269873267656052
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.0028241390253882503,0.009451326038922675,0.0028241390253882503,0.009451326038922675,3,True,False,-0.0028241390253882503
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.026192905572936336,0.01304536616939148,0.026192905572936336,0.01304536616939148,3,True,False,-0.026192905572936336
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.024788027924819822,0.013106256754719499,0.024788027924819822,0.013106256754719499,3,True,False,-0.024788027924819822
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.01272505526448279,0.01007159541039366,0.01272505526448279,0.01007159541039366,3,True,False,-0.01272505526448279
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.025928310761114053,0.01151106218077307,0.025928310761114053,0.01151106218077307,3,True,False,-0.025928310761114053
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.025928310761114053,0.01151106218077307,0.025928310761114053,0.01151106218077307,3,True,False,-0.025928310761114053
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.011262438535378708,0.007627885571797596,0.011262438535378708,0.007627885571797596,3,True,False,-0.011262438535378708
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.025469362787486016,0.011470232816221192,0.025469362787486016,0.011470232816221192,3,True,False,-0.025469362787486016
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.025469362787486016,0.011470232816221192,0.025469362787486016,0.011470232816221192,3,True,False,-0.025469362787486016
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.01919245127670958,0.016474040312931412,0.01919245127670958,0.016474040312931412,3,True,False,-0.01919245127670958
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.02728086625651775,0.011994615776673427,0.02728086625651775,0.011994615776673427,3,True,False,-0.02728086625651775
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.02728086625651775,0.011994615776673427,0.02728086625651775,0.011994615776673427,3,True,False,-0.02728086625651775
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.021433654915760696,0.016489465005072687,0.021433654915760696,0.016489465005072687,3,True,False,-0.021433654915760696
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.027116600415796926,0.011183474888587596,0.027116600415796926,0.011183474888587596,3,True,False,-0.027116600415796926
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.027116600415796926,0.011183474888587596,0.027116600415796926,0.011183474888587596,3,True,False,-0.027116600415796926
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.02087065757213084,0.015705790964084174,0.02087065757213084,0.015705790964084174,3,True,False,-0.02087065757213084
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.02284989375507644,0.010019481030008551,0.02284989375507644,0.010019481030008551,3,True,False,-0.02284989375507644
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.02284989375507644,0.010019481030008551,0.02284989375507644,0.010019481030008551,3,True,False,-0.02284989375507644
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.011251467115548438,0.001053974640025615,0.011251467115548438,0.001053974640025615,3,True,False,-0.011251467115548438
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.031783518596321926,0.005250464244465574,0.031783518596321926,0.005250464244465574,3,True,False,-0.031783518596321926
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.03322047108067642,0.005983557857868766,0.03322047108067642,0.005983557857868766,3,True,False,-0.03322047108067642
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.014440963207651722,0.0036533230176529216,0.014440963207651722,0.0036533230176529216,3,True,False,-0.014440963207651722
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.02172404901391478,0.003752186694449164,0.02172404901391478,0.003752186694449164,3,True,False,-0.02172404901391478
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.02172404901391478,0.003752186694449164,0.02172404901391478,0.003752186694449164,3,True,False,-0.02172404901391478
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.017805026733679192,0.009186070055819789,0.017805026733679192,0.009186070055819789,3,True,False,-0.017805026733679192
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.03449953364895775,0.0037822005763349692,0.03449953364895775,0.0037822005763349692,3,True,False,-0.03449953364895775
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.03449953364895775,0.0037822005763349692,0.03449953364895775,0.0037822005763349692,3,True,False,-0.03449953364895775
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.030246419462486445,0.004987798354796931,0.030246419462486445,0.004987798354796931,3,True,False,-0.030246419462486445
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.03620333878773948,0.005064632454580529,0.03620333878773948,0.005064632454580529,3,True,False,-0.03620333878773948
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.03620333878773948,0.005064632454580529,0.03620333878773948,0.005064632454580529,3,True,False,-0.03620333878773948
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.031072350696848366,0.0028464681934119384,0.031072350696848366,0.0028464681934119384,3,True,False,-0.031072350696848366
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.035916678546321856,0.004408387015324488,0.035916678546321856,0.004408387015324488,3,True,False,-0.035916678546321856
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.035916678546321856,0.004408387015324488,0.035916678546321856,0.004408387015324488,3,True,False,-0.035916678546321856
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.03050518031865357,0.002745882423543698,0.03050518031865357,0.002745882423543698,3,True,False,-0.03050518031865357
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.009580406326453073,0.015814252946271364,0.009580406326453073,0.015814252946271364,3,True,False,-0.009580406326453073
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.009580406326453073,0.015814252946271364,0.009580406326453073,0.015814252946271364,3,True,False,-0.009580406326453073
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,-0.0011475710193356765,0.009145329122568779,-0.0011475710193356765,0.009145329122568779,3,True,False,0.0011475710193356765
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.023780319560953167,0.013468917006679173,0.023780319560953167,0.013468917006679173,3,True,False,-0.023780319560953167
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.024463978627610777,0.013635203721243917,0.024463978627610777,0.013635203721243917,3,True,False,-0.024463978627610777
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.016389720475711373,0.009893454972095312,0.016389720475711373,0.009893454972095312,3,True,False,-0.016389720475711373
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.02166939107088961,0.01142043452983509,0.02166939107088961,0.01142043452983509,3,True,False,-0.02166939107088961
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.02166939107088961,0.01142043452983509,0.02166939107088961,0.01142043452983509,3,True,False,-0.02166939107088961
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.009391193438187987,0.004334707978996619,0.009391193438187987,0.004334707978996619,3,True,False,-0.009391193438187987
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.024074466182500087,0.009760218399536915,0.024074466182500087,0.009760218399536915,3,True,False,-0.024074466182500087
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.024074466182500087,0.009760218399536915,0.024074466182500087,0.009760218399536915,3,True,False,-0.024074466182500087
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.018424123995320747,0.014739052167362342,0.018424123995320747,0.014739052167362342,3,True,False,-0.018424123995320747
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.02615029065146257,0.010392260685882103,0.02615029065146257,0.010392260685882103,3,True,False,-0.02615029065146257
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.02615029065146257,0.010392260685882103,0.02615029065146257,0.010392260685882103,3,True,False,-0.02615029065146257
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.020530027718800376,0.014721769317349422,0.020530027718800376,0.014721769317349422,3,True,False,-0.020530027718800376
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.02620063081916409,0.009208569605928462,0.02620063081916409,0.009208569605928462,3,True,False,-0.02620063081916409
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.02620063081916409,0.009208569605928462,0.02620063081916409,0.009208569605928462,3,True,False,-0.02620063081916409
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.01997486588799909,0.013927111657924747,0.01997486588799909,0.013927111657924747,3,True,False,-0.01997486588799909
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.016241206530113628,0.008265370846829314,0.016241206530113628,0.008265370846829314,3,True,False,-0.016241206530113628
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.016241206530113628,0.008265370846829314,0.016241206530113628,0.008265370846829314,3,True,False,-0.016241206530113628
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.006084675280713547,0.006819957673330185,0.006084675280713547,0.006819957673330185,3,True,False,-0.006084675280713547
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.026754163401886782,0.006826179195880671,0.026754163401886782,0.006826179195880671,3,True,False,-0.026754163401886782
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.026914551905312667,0.0070788478639232525,0.026914551905312667,0.0070788478639232525,3,True,False,-0.026914551905312667
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.007715141193518793,0.004095264308909489,0.007715141193518793,0.004095264308909489,3,True,False,-0.007715141193518793
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.018688420959157348,0.01047374808729406,0.018688420959157348,0.01047374808729406,3,True,False,-0.018688420959157348
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.018688420959157348,0.01047374808729406,0.018688420959157348,0.01047374808729406,3,True,False,-0.018688420959157348
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.012393973989761756,0.01517603595710521,0.012393973989761756,0.01517603595710521,3,True,False,-0.012393973989761756
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.027727472970013062,0.004403151438592503,0.027727472970013062,0.004403151438592503,3,True,False,-0.027727472970013062
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.027727472970013062,0.004403151438592503,0.027727472970013062,0.004403151438592503,3,True,False,-0.027727472970013062
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.02370063446404121,0.009122922974765236,0.02370063446404121,0.009122922974765236,3,True,False,-0.02370063446404121
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.030349001036369467,0.0050045750190666595,0.030349001036369467,0.0050045750190666595,3,True,False,-0.030349001036369467
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.030349001036369467,0.0050045750190666595,0.030349001036369467,0.0050045750190666595,3,True,False,-0.030349001036369467
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.024862316477690143,0.006908066709416515,0.024862316477690143,0.006908066709416515,3,True,False,-0.024862316477690143
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.029563585986480383,0.004572978807001372,0.029563585986480383,0.004572978807001372,3,True,False,-0.029563585986480383
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.029563585986480383,0.004572978807001372,0.029563585986480383,0.004572978807001372,3,True,False,-0.029563585986480383
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.023957065628306573,0.0067286359608357505,0.023957065628306573,0.0067286359608357505,3,True,False,-0.023957065628306573
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,validation,False,3,3,True,0.014269873267656052,0.013798199754239281,0.014269873267656052,0.013798199754239281,3,True,False,-0.014269873267656052
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,validation,False,3,3,True,0.014269873267656052,0.013798199754239281,0.014269873267656052,0.013798199754239281,3,True,False,-0.014269873267656052
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,validation,False,3,3,True,0.0028241390253882503,0.009451326038922675,0.0028241390253882503,0.009451326038922675,3,True,False,-0.0028241390253882503
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,validation,False,3,3,True,0.026192905572936336,0.01304536616939148,0.026192905572936336,0.01304536616939148,3,True,False,-0.026192905572936336
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,validation,False,3,3,True,0.024788027924819822,0.013106256754719499,0.024788027924819822,0.013106256754719499,3,True,False,-0.024788027924819822
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,validation,False,3,3,True,0.01272505526448279,0.01007159541039366,0.01272505526448279,0.01007159541039366,3,True,False,-0.01272505526448279
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,validation,False,3,3,True,0.025928310761114053,0.01151106218077307,0.025928310761114053,0.01151106218077307,3,True,False,-0.025928310761114053
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,validation,False,3,3,True,0.025855442571561287,0.01158639465755984,0.025855442571561287,0.01158639465755984,3,True,False,-0.025855442571561287
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,validation,False,3,3,True,0.011262438535378708,0.007627885571797596,0.011262438535378708,0.007627885571797596,3,True,False,-0.011262438535378708
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,validation,False,3,3,True,0.025326817033556326,0.011641178774263013,0.025326817033556326,0.011641178774263013,3,True,False,-0.025326817033556326
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,validation,False,3,3,True,0.025326817033556326,0.011641178774263013,0.025326817033556326,0.011641178774263013,3,True,False,-0.025326817033556326
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,validation,False,3,3,True,0.01919245127670958,0.016474040312931412,0.01919245127670958,0.016474040312931412,3,True,False,-0.01919245127670958
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,validation,False,3,3,True,0.027199059269282344,0.012023740518333322,0.027199059269282344,0.012023740518333322,3,True,False,-0.027199059269282344
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,validation,False,3,3,True,0.027199059269282344,0.012023740518333322,0.027199059269282344,0.012023740518333322,3,True,False,-0.027199059269282344
contextual_learned_minus_historical,P_Iplus,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,validation,False,3,3,True,0.021433654915760696,0.016489465005072687,0.021433654915760696,0.016489465005072687,3,True,False,-0.021433654915760696
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,validation,False,3,3,True,0.026875311771122457,0.011467009726388953,0.026875311771122457,0.011467009726388953,3,True,False,-0.026875311771122457
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,validation,False,3,3,True,0.026875311771122457,0.011467009726388953,0.026875311771122457,0.011467009726388953,3,True,False,-0.026875311771122457
contextual_learned_minus_historical,P_J,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,validation,False,3,3,True,0.02087065757213084,0.015705790964084174,0.02087065757213084,0.015705790964084174,3,True,False,-0.02087065757213084
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,development_evaluation,False,3,3,True,0.02284989375507644,0.010019481030008551,0.02284989375507644,0.010019481030008551,3,True,False,-0.02284989375507644
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,development_evaluation,False,3,3,True,0.02284989375507644,0.010019481030008551,0.02284989375507644,0.010019481030008551,3,True,False,-0.02284989375507644
contextual_learned_minus_historical,F_I,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,development_evaluation,False,3,3,True,0.011251467115548438,0.001053974640025615,0.011251467115548438,0.001053974640025615,3,True,False,-0.011251467115548438
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,development_evaluation,False,3,3,True,0.031783518596321926,0.005250464244465574,0.031783518596321926,0.005250464244465574,3,True,False,-0.031783518596321926
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,development_evaluation,False,3,3,True,0.03322047108067642,0.005983557857868766,0.03322047108067642,0.005983557857868766,3,True,False,-0.03322047108067642
contextual_learned_minus_historical,F_Iplus,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,development_evaluation,False,3,3,True,0.014440963207651722,0.0036533230176529216,0.014440963207651722,0.0036533230176529216,3,True,False,-0.014440963207651722
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,development_evaluation,False,3,3,True,0.02172404901391478,0.003752186694449164,0.02172404901391478,0.003752186694449164,3,True,False,-0.02172404901391478
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,360,expanded_independent,primary,360,development_evaluation,False,3,3,True,0.028490307631705125,0.011438592811318841,0.028490307631705125,0.011438592811318841,3,True,False,-0.028490307631705125
contextual_learned_minus_historical,F_J,E_F_C,audit,AB,RAC1P,360,expanded_catchup,primary,360,development_evaluation,False,3,3,True,0.017805026733679192,0.009186070055819789,0.017805026733679192,0.009186070055819789,3,True,False,-0.017805026733679192
contextual_learned_minus_historical,P_I,E_F_C,audit,AB,RAC1P,360,standard_independent,primary,360,development_evaluation,False,3,3,True,0.03470005515048502,0.004027083016527527,0.03470005515048502,0.004027083016527527,3,True,False,-0.03470005515048502
