seed,condition,interface,arm,epoch,task,support,pre_loss,source_loss,full_loss,accepted_loss,source_minus_pre,full_minus_source,accepted_minus_source,accepted_minus_full,accepted_minus_pre,source_proposal_has_inherited_full_moments
1,P_G_L025,P,G_L025,40,civilian_at_work,256,0.2869220972061157,0.2845756411552429,0.2845801115036011,0.28457552194595337,-0.0023464560508728027,4.470348358154297e-06,-1.1920928955078125e-07,-4.589557647705078e-06,-0.0023465752601623535,True
1,P_G_L025,P,G_L025,40,public_coverage,256,0.4576406180858612,0.4547214210033417,0.45477959513664246,0.454725444316864,-0.0029191970825195312,5.817413330078125e-05,4.023313522338867e-06,-5.415081977844238e-05,-0.0029151737689971924,True
1,P_G_L025,P,G_L025,60,income_binary,256,0.2570751905441284,0.2564748227596283,0.2564839720726013,0.25647538900375366,-0.0006003677845001221,9.149312973022461e-06,5.662441253662109e-07,-8.58306884765625e-06,-0.0005998015403747559,True
1,P_G_L025,P,G_L025,60,civilian_at_work,256,0.22915403544902802,0.22645463049411774,0.22644418478012085,0.22644424438476562,-0.0026994049549102783,-1.0445713996887207e-05,-1.0386109352111816e-05,5.960464477539063e-08,-0.00270979106426239,True
1,P_G_L025,P,G_L025,60,public_coverage,256,0.394828200340271,0.3917011618614197,0.3918178379535675,0.39171409606933594,-0.0031270384788513184,0.00011667609214782715,1.2934207916259766e-05,-0.00010374188423156738,-0.0031141042709350586,True
1,P_G_L025,P,G_L025,80,income_binary,256,0.22428260743618011,0.22298714518547058,0.22298261523246765,0.22298204898834229,-0.0012954622507095337,-4.5299530029296875e-06,-5.0961971282958984e-06,-5.662441253662109e-07,-0.0013005584478378296,True
1,P_G_L025,P,G_L025,80,civilian_at_work,256,0.18309950828552246,0.18216252326965332,0.18218199908733368,0.18216076493263245,-0.0009369850158691406,1.9475817680358887e-05,-1.7583370208740234e-06,-2.123415470123291e-05,-0.0009387433528900146,True
1,P_G_L025,P,G_L025,80,public_coverage,256,0.43128877878189087,0.42798733711242676,0.428029328584671,0.4279864430427551,-0.0033014416694641113,4.1991472244262695e-05,-8.940696716308594e-07,-4.2885541915893555e-05,-0.003302335739135742,True
1,P_G_L20,P,G_L20,1,income_binary,256,0.29374170303344727,0.2930622696876526,0.29310280084609985,0.2930618226528168,-0.0006794333457946777,4.0531158447265625e-05,-4.470348358154297e-07,-4.0978193283081055e-05,-0.0006798803806304932,True
1,P_G_L20,P,G_L20,1,civilian_at_work,256,0.24585357308387756,0.24472588300704956,0.24468925595283508,0.24468734860420227,-0.001127690076828003,-3.662705421447754e-05,-3.853440284729004e-05,-1.9073486328125e-06,-0.001166224479675293,True
