seed,condition,role,view,target,audit_budget,scope,split,log_loss,prior_loss,signed_prior_relative_gain,selected_candidate,present,origin_metrics
0,F_T,audit,A,RAC1P,120,standard_independent,validation,1.218776411161015,1.2770096597587808,0.058233248597765686,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,standard_independent,development_evaluation,1.210779018072694,1.2872283132445825,0.07644929517188848,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,standard_independent,validation_person_weighted,1.2310748535641138,1.2855016068800649,0.05442675331595104,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,standard_independent,development_evaluation_person_weighted,1.192358409312805,1.2609601466169869,0.06860173730418184,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_independent,validation,1.218776411161015,1.2770096597587808,0.058233248597765686,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_independent,development_evaluation,1.210779018072694,1.2872283132445825,0.07644929517188848,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_independent,validation_person_weighted,1.2310748535641138,1.2855016068800649,0.05442675331595104,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_independent,development_evaluation_person_weighted,1.192358409312805,1.2609601466169869,0.06860173730418184,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_catchup,validation,1.2171743447445744,1.2770096597587808,0.05983531501420636,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_catchup,development_evaluation,1.2084023018376084,1.2872283132445825,0.0788260114069741,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_catchup,validation_person_weighted,1.2312911869365677,1.2855016068800649,0.05421041994349718,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,120,expanded_catchup,development_evaluation_person_weighted,1.188885703309314,1.2609601466169869,0.07207444330767276,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,standard_independent,validation,1.218776411161015,1.2770096597587808,0.058233248597765686,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,standard_independent,development_evaluation,1.210779018072694,1.2872283132445825,0.07644929517188848,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,standard_independent,validation_person_weighted,1.2310748535641138,1.2855016068800649,0.05442675331595104,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,standard_independent,development_evaluation_person_weighted,1.192358409312805,1.2609601466169869,0.06860173730418184,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_independent,validation,1.218776411161015,1.2770096597587808,0.058233248597765686,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_independent,development_evaluation,1.210779018072694,1.2872283132445825,0.07644929517188848,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_independent,validation_person_weighted,1.2310748535641138,1.2855016068800649,0.05442675331595104,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,1.192358409312805,1.2609601466169869,0.06860173730418184,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_catchup,validation,1.2171743447445744,1.2770096597587808,0.05983531501420636,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_catchup,development_evaluation,1.2084023018376084,1.2872283132445825,0.0788260114069741,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_catchup,validation_person_weighted,1.2312911869365677,1.2855016068800649,0.05421041994349718,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,RAC1P,360,expanded_catchup,development_evaluation_person_weighted,1.188885703309314,1.2609601466169869,0.07207444330767276,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,B,income_binary,120,standard_independent,validation,0.31401687301388514,0.47475099402755766,0.16073412101367252,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,B,income_binary,120,standard_independent,development_evaluation,0.30915450356218227,0.4750116498476134,0.16585714628543113,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,B,income_binary,120,standard_independent,validation_person_weighted,0.3172837704981868,0.48049748181466806,0.16321371131648127,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,B,income_binary,120,standard_independent,development_evaluation_person_weighted,0.3175448299798028,0.47382415486755597,0.15627932488775315,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,B,income_binary,120,expanded_independent,validation,0.31401687301388514,0.47475099402755766,0.16073412101367252,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,B,income_binary,120,expanded_independent,development_evaluation,0.30915450356218227,0.4750116498476134,0.16585714628543113,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,B,income_binary,120,expanded_independent,validation_person_weighted,0.3172837704981868,0.48049748181466806,0.16321371131648127,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
