seed,condition,role,view,target,audit_budget,scope,split,log_loss,prior_loss,signed_prior_relative_gain,selected_candidate,present,origin_metrics
0,F_G_L20,native,B,public_coverage,,native,development_evaluation,0.5798415187271362,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,B,public_coverage,,native,source_validation_person_weighted,0.5317738122305539,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,B,public_coverage,,native,development_evaluation_person_weighted,0.5807171539205591,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,P_G_J,native,A,income_binary,,native,source_validation,0.2988268976413872,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,A,income_binary,,native,development_evaluation,0.30935942739414074,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,A,income_binary,,native,source_validation_person_weighted,0.29149466095979726,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,A,income_binary,,native,development_evaluation_person_weighted,0.31545801594335027,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,A,civilian_at_work,,native,source_validation,0.3106234696353579,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,A,civilian_at_work,,native,development_evaluation,0.29784065143066213,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,A,civilian_at_work,,native,source_validation_person_weighted,0.3093978616944775,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,A,civilian_at_work,,native,development_evaluation_person_weighted,0.2791508092475361,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,B,public_coverage,,native,source_validation,0.5263289203182123,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,B,public_coverage,,native,development_evaluation,0.5771967389034531,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,B,public_coverage,,native,source_validation_person_weighted,0.5316025810472326,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_J,native,B,public_coverage,,native,development_evaluation_person_weighted,0.5803463390378915,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_J/native_source.json
0,P_G_L025,native,A,income_binary,,native,source_validation,0.29876493007515204,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,A,income_binary,,native,development_evaluation,0.3089375804767942,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,A,income_binary,,native,source_validation_person_weighted,0.291459934253347,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,A,income_binary,,native,development_evaluation_person_weighted,0.3140855711992716,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,A,civilian_at_work,,native,source_validation,0.3098701119152603,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,A,civilian_at_work,,native,development_evaluation,0.2978748640169387,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,A,civilian_at_work,,native,source_validation_person_weighted,0.30915645700560845,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,A,civilian_at_work,,native,development_evaluation_person_weighted,0.2794600545366329,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,B,public_coverage,,native,source_validation,0.5255868969676925,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,B,public_coverage,,native,development_evaluation,0.5769031501649804,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,B,public_coverage,,native,source_validation_person_weighted,0.5313987119907206,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L025,native,B,public_coverage,,native,development_evaluation_person_weighted,0.579582274116258,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L025/native_source.json
0,P_G_L20,native,A,income_binary,,native,source_validation,0.30034373077073645,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,A,income_binary,,native,development_evaluation,0.3098051714070113,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,A,income_binary,,native,source_validation_person_weighted,0.2938852625548217,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,A,income_binary,,native,development_evaluation_person_weighted,0.3154280929419905,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,A,civilian_at_work,,native,source_validation,0.31066846345689136,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,A,civilian_at_work,,native,development_evaluation,0.2975792001683108,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,A,civilian_at_work,,native,source_validation_person_weighted,0.3086375755551068,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,A,civilian_at_work,,native,development_evaluation_person_weighted,0.28018435695217225,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,B,public_coverage,,native,source_validation,0.5260083524198376,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,B,public_coverage,,native,development_evaluation,0.5783992412598354,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,B,public_coverage,,native,source_validation_person_weighted,0.5317330685847926,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,P_G_L20,native,B,public_coverage,,native,development_evaluation_person_weighted,0.5813755826288375,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/P_G_L20/native_source.json
0,F_J_b0p1,native,A,income_binary,,native,source_validation,0.2991996795755723,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,A,income_binary,,native,development_evaluation,0.30801793694153556,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,A,income_binary,,native,source_validation_person_weighted,0.2925743024027078,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,A,income_binary,,native,development_evaluation_person_weighted,0.3126616450293526,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,A,civilian_at_work,,native,source_validation,0.3064107077350479,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,A,civilian_at_work,,native,development_evaluation,0.29796902244900797,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,A,civilian_at_work,,native,source_validation_person_weighted,0.30213677280414764,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,A,civilian_at_work,,native,development_evaluation_person_weighted,0.2785512667942364,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,B,public_coverage,,native,source_validation,0.5253978059735513,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,B,public_coverage,,native,development_evaluation,0.5775137419227228,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,B,public_coverage,,native,source_validation_person_weighted,0.5297864514730152,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_J_b0p1,native,B,public_coverage,,native,development_evaluation_person_weighted,0.5801717963894985,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,F_Iplus_b0p025,native,A,income_binary,,native,source_validation,0.2996984983619759,,,native,True,results/redesign_20260909_acs_coalition_strength_v1/seed_0/F_Iplus_b0p025/native_source.json
0,F_Iplus_b0p025,native,A,income_binary,,native,development_evaluation,0.3070633852290034,,,native,True,results/redesign_20260909_acs_coalition_strength_v1/seed_0/F_Iplus_b0p025/native_source.json
