seed,historical_release,role,target,report_audit_budget,actual_audit_budget,original_scope,split,log_loss,original_candidate,origin_metrics,causal_replacement,respects_new_individual_policy
1,E_bank,transfer,public_coverage,,,primary,development_evaluation,0.5040714534533198,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,public_coverage,,,primary,validation_person_weighted,0.5212157513032873,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,public_coverage,,,primary,development_evaluation_person_weighted,0.508490260647089,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,same_residence,,,primary,validation,0.5191247380216839,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,same_residence,,,primary,development_evaluation,0.5208494332602267,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,same_residence,,,primary,validation_person_weighted,0.4932798959050443,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,same_residence,,,primary,development_evaluation_person_weighted,0.4910944486327778,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,commute_over20,,,primary,validation,0.6764266710088449,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,commute_over20,,,primary,development_evaluation,0.6823603833156227,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,commute_over20,,,primary,validation_person_weighted,0.6760376643504381,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,transfer,commute_over20,,,primary,development_evaluation_person_weighted,0.6848075245043758,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,primary,validation,0.6905075100030448,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,primary,development_evaluation,0.6865003432767134,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,primary,validation_person_weighted,0.6918957791520631,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,primary,development_evaluation_person_weighted,0.6871403161462512,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,pooled,validation,0.6905075100030448,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,pooled,development_evaluation,0.6865003432767134,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,pooled,validation_person_weighted,0.6918957791520631,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,120,120,pooled,development_evaluation_person_weighted,0.6871403161462512,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,primary,validation,0.6905075100030448,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,primary,development_evaluation,0.6865003432767134,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,primary,validation_person_weighted,0.6918957791520631,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,primary,development_evaluation_person_weighted,0.6871403161462512,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,pooled,validation,0.6905075100030448,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,pooled,development_evaluation,0.6865003432767134,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,pooled,validation_person_weighted,0.6918957791520631,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,SEX,360,360,pooled,development_evaluation_person_weighted,0.6871403161462512,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,primary,validation,1.267481300890565,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,primary,development_evaluation,1.2997867576596471,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,primary,validation_person_weighted,1.2650250279484634,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,1.3173881591711145,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,pooled,validation,1.267481300890565,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,pooled,development_evaluation,1.2997867576596471,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,pooled,validation_person_weighted,1.2650250279484634,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,1.3173881591711145,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,primary,validation,1.267481300890565,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,primary,development_evaluation,1.2997867576596471,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,primary,validation_person_weighted,1.2650250279484634,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,primary,development_evaluation_person_weighted,1.3173881591711145,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,pooled,validation,1.267481300890565,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,pooled,development_evaluation,1.2997867576596471,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,pooled,validation_person_weighted,1.2650250279484634,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,E_bank,audit,RAC1P,360,360,pooled,development_evaluation_person_weighted,1.3173881591711145,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,income_binary,,,primary,validation,0.3288329136304807,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,income_binary,,,primary,development_evaluation,0.3067874989179388,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,income_binary,,,primary,validation_person_weighted,0.3220321538672172,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,income_binary,,,primary,development_evaluation_person_weighted,0.3191469771506564,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,civilian_at_work,,,primary,validation,0.34324415619489523,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,civilian_at_work,,,primary,development_evaluation,0.3282176960449694,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,civilian_at_work,,,primary,validation_person_weighted,0.3300763479732077,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,0.3059673220371512,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,public_coverage,,,primary,validation,0.5043755052807976,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,public_coverage,,,primary,development_evaluation,0.5043296087999997,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,public_coverage,,,primary,validation_person_weighted,0.5143496581496726,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,public_coverage,,,primary,development_evaluation_person_weighted,0.5091031954455042,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,same_residence,,,primary,validation,0.5224161863244109,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,same_residence,,,primary,development_evaluation,0.5244926720544754,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,same_residence,,,primary,validation_person_weighted,0.4985475788662554,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,same_residence,,,primary,development_evaluation_person_weighted,0.49233625864779607,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,commute_over20,,,primary,validation,0.6821886798463835,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,commute_over20,,,primary,development_evaluation,0.6814554172807001,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,commute_over20,,,primary,validation_person_weighted,0.6832628678190905,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,transfer,commute_over20,,,primary,development_evaluation_person_weighted,0.6817779223932332,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,primary,validation,0.6823062590165853,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,primary,development_evaluation,0.6761469345461459,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,primary,validation_person_weighted,0.6832490201941682,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,primary,development_evaluation_person_weighted,0.6772503380214542,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,pooled,validation,0.6823062590165853,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,pooled,development_evaluation,0.6761469345461459,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,pooled,validation_person_weighted,0.6832490201941682,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,120,120,pooled,development_evaluation_person_weighted,0.6772503380214542,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,primary,validation,0.6823062590165853,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,primary,development_evaluation,0.6761469345461459,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,primary,validation_person_weighted,0.6832490201941682,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,primary,development_evaluation_person_weighted,0.6772503380214542,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,pooled,validation,0.6823062590165853,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,pooled,development_evaluation,0.6761469345461459,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,pooled,validation_person_weighted,0.6832490201941682,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,SEX,360,360,pooled,development_evaluation_person_weighted,0.6772503380214542,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,primary,validation,1.2665382805375693,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,primary,development_evaluation,1.3034410301616417,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,primary,validation_person_weighted,1.2602363309076932,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,1.3234294487618277,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,pooled,validation,1.2665382805375693,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,pooled,development_evaluation,1.3034410301616417,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,pooled,validation_person_weighted,1.2602363309076932,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,1.3234294487618277,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,primary,validation,1.2665382805375693,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,primary,development_evaluation,1.3034410301616417,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,primary,validation_person_weighted,1.2602363309076932,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,primary,development_evaluation_person_weighted,1.3234294487618277,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,pooled,validation,1.2665382805375693,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,pooled,development_evaluation,1.3034410301616417,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,pooled,validation_person_weighted,1.2602363309076932,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,S_bank,audit,RAC1P,360,360,pooled,development_evaluation_person_weighted,1.3234294487618277,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_1/metrics.json,False,not established
1,E_F_C,transfer,income_binary,,,primary,validation,0.30846509106276415,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,income_binary,,,primary,development_evaluation,0.28072058663169847,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,income_binary,,,primary,validation_person_weighted,0.3035163775400041,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,income_binary,,,primary,development_evaluation_person_weighted,0.2906352199140591,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,civilian_at_work,,,primary,validation,0.3036682476727472,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,civilian_at_work,,,primary,development_evaluation,0.2853484622835078,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,civilian_at_work,,,primary,validation_person_weighted,0.3080202534771872,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,0.2791550702328257,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,public_coverage,,,primary,validation,0.47978881512252697,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,public_coverage,,,primary,development_evaluation,0.4919091118547553,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,public_coverage,,,primary,validation_person_weighted,0.4859668147412676,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,public_coverage,,,primary,development_evaluation_person_weighted,0.49586165719192704,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,same_residence,,,primary,validation,0.5076821475512685,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,same_residence,,,primary,development_evaluation,0.5010518999124473,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,same_residence,,,primary,validation_person_weighted,0.4823093347961031,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,same_residence,,,primary,development_evaluation_person_weighted,0.47462182584000195,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,commute_over20,,,primary,validation,0.6775620650372164,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,commute_over20,,,primary,development_evaluation,0.681092584046007,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,commute_over20,,,primary,validation_person_weighted,0.6742033339867508,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,transfer,commute_over20,,,primary,development_evaluation_person_weighted,0.682823745201013,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,primary,validation,0.6803447788055718,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,primary,development_evaluation,0.6730716443448735,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,primary,validation_person_weighted,0.6789407823479064,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,primary,development_evaluation_person_weighted,0.6757065455130876,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,pooled,validation,0.666967997560988,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,pooled,development_evaluation,0.663306577550155,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,pooled,validation_person_weighted,0.6696684824438092,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,120,120,pooled,development_evaluation_person_weighted,0.6618771720061507,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,primary,validation,0.6803447788055718,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,primary,development_evaluation,0.6730716443448735,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,primary,validation_person_weighted,0.6789407823479064,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,primary,development_evaluation_person_weighted,0.6757065455130876,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,pooled,validation,0.666967997560988,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,pooled,development_evaluation,0.663306577550155,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,pooled,validation_person_weighted,0.6696684824438092,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,SEX,360,360,pooled,development_evaluation_person_weighted,0.6618771720061507,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,primary,validation,1.238376491054936,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,primary,development_evaluation,1.257333218171122,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,primary,validation_person_weighted,1.2336712633917215,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,1.277838763508625,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,pooled,validation,1.2123977080725847,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,pooled,development_evaluation,1.2376246296554185,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,pooled,validation_person_weighted,1.2095703194254515,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,1.2628725696633436,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,primary,validation,1.238376491054936,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,primary,development_evaluation,1.257333218171122,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,primary,validation_person_weighted,1.2336712633917215,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,primary,development_evaluation_person_weighted,1.277838763508625,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,pooled,validation,1.2123977080725847,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,pooled,development_evaluation,1.2376246296554185,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,pooled,validation_person_weighted,1.2095703194254515,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_C,audit,RAC1P,360,360,pooled,development_evaluation_person_weighted,1.2628725696633436,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,income_binary,,,primary,validation,0.3083457994554785,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,income_binary,,,primary,development_evaluation,0.28079227374563187,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,income_binary,,,primary,validation_person_weighted,0.30328134279747665,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,income_binary,,,primary,development_evaluation_person_weighted,0.29032223427358966,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,civilian_at_work,,,primary,validation,0.3038221185279432,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,civilian_at_work,,,primary,development_evaluation,0.2857151713112717,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,civilian_at_work,,,primary,validation_person_weighted,0.3078636062034791,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,0.2784920164137025,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
1,E_F_D,transfer,public_coverage,,,primary,validation,0.4815079958908291,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,False,not established
