seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,F_T,B,SEX,expanded_catchup,validation,0.6561088236359504,0.6561088236359504,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,expanded_catchup,development_evaluation,0.6676353328711285,0.6676353328711285,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,expanded_catchup,validation_person_weighted,0.6497670448142312,0.6497670448142312,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,expanded_catchup,development_evaluation_person_weighted,0.6689747620110542,0.6689747620110542,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,standard_independent,validation,1.2331616791668694,1.2331616791668694,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,standard_independent,development_evaluation,1.2098640910208416,1.2098640910208416,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,standard_independent,validation_person_weighted,1.236901831048878,1.236901831048878,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,standard_independent,development_evaluation_person_weighted,1.1898975453294183,1.1898975453294183,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_independent,validation,1.2331616791668694,1.2331616791668694,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_independent,development_evaluation,1.2098640910208416,1.2098640910208416,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_independent,validation_person_weighted,1.236901831048878,1.236901831048878,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_independent,development_evaluation_person_weighted,1.1898975453294183,1.1898975453294183,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_catchup,validation,1.2331616791668694,1.2331616791668694,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_catchup,development_evaluation,1.2098640910208416,1.2098640910208416,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_catchup,validation_person_weighted,1.236901831048878,1.236901831048878,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.1898975453294183,1.1898975453294183,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,AB,SEX,standard_independent,validation,0.6519445652165748,0.6519445652165748,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,standard_independent,development_evaluation,0.6627265303346884,0.6627265303346884,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,standard_independent,validation_person_weighted,0.65002692538656,0.65002692538656,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,standard_independent,development_evaluation_person_weighted,0.6623661807110289,0.6623661807110289,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_independent,validation,0.6519445652165748,0.6519445652165748,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_independent,development_evaluation,0.6627265303346884,0.6627265303346884,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_independent,validation_person_weighted,0.65002692538656,0.65002692538656,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_independent,development_evaluation_person_weighted,0.6623661807110289,0.6623661807110289,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_catchup,validation,0.6519445652165748,0.6519445652165748,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_catchup,development_evaluation,0.6627265303346884,0.6627265303346884,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_catchup,validation_person_weighted,0.65002692538656,0.65002692538656,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,SEX,expanded_catchup,development_evaluation_person_weighted,0.6623661807110289,0.6623661807110289,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_T,AB,RAC1P,standard_independent,validation,1.218776411161015,1.218776411161015,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
