metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,F_T,audit,B,civilian_at_work,120,standard_independent,validation,3,3,True,0.3139023610071151,0.005474707254123652,0.3139023610071151,0.005474707254123652,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,standard_independent,development_evaluation,3,3,True,0.31190591986418104,0.019012996742482358,0.31190591986418104,0.019012996742482358,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,standard_independent,validation_person_weighted,3,3,True,0.2932845474154191,0.00917150788801078,0.2932845474154191,0.00917150788801078,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,standard_independent,development_evaluation_person_weighted,3,3,True,0.29563123223606225,0.019970957481843934,0.29563123223606225,0.019970957481843934,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,expanded_independent,validation,3,3,True,0.3139023610071151,0.005474707254123652,0.3139023610071151,0.005474707254123652,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,expanded_independent,development_evaluation,3,3,True,0.31190591986418104,0.019012996742482358,0.31190591986418104,0.019012996742482358,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,expanded_independent,validation_person_weighted,3,3,True,0.2932845474154191,0.00917150788801078,0.2932845474154191,0.00917150788801078,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,expanded_independent,development_evaluation_person_weighted,3,3,True,0.29563123223606225,0.019970957481843934,0.29563123223606225,0.019970957481843934,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,expanded_catchup,validation,3,3,True,0.311017566280188,0.005839785954776989,0.311017566280188,0.005839785954776989,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,expanded_catchup,development_evaluation,3,3,True,0.3060788252850117,0.023810251569485436,0.3060788252850117,0.023810251569485436,3,True,False
log_loss,F_T,audit,B,civilian_at_work,120,expanded_catchup,validation_person_weighted,3,3,True,0.2917404694607411,0.010086302791719065,0.2917404694607411,0.010086302791719065,3,True,False
