metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,F_J_b0p05,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.2987913486467321,0.004405563146689135,0.2987913486467321,0.004405563146689135,3,True,False
log_loss,F_J_b0p05,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.30869449704267127,0.016429550210277304,0.30869449704267127,0.016429550210277304,3,True,False
log_loss,F_J_b0p05,native,A,civilian_at_work,,native,source_validation,3,3,True,0.32014226121650224,0.02452717878532215,0.32014226121650224,0.02452717878532215,3,True,False
log_loss,F_J_b0p05,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.3035255757752283,0.00677787938969524,0.3035255757752283,0.00677787938969524,3,True,False
log_loss,F_J_b0p05,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.32199817654974666,0.023604944279557057,0.32199817654974666,0.023604944279557057,3,True,False
log_loss,F_J_b0p05,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.29351511674282693,0.014226436729882237,0.29351511674282693,0.014226436729882237,3,True,False
log_loss,F_J_b0p05,native,B,public_coverage,,native,source_validation,3,3,True,0.5351090106783443,0.009368814217420945,0.5351090106783443,0.009368814217420945,3,True,False
log_loss,F_J_b0p05,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5610050980991275,0.01638457885568013,0.5610050980991275,0.01638457885568013,3,True,False
log_loss,F_J_b0p05,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5424592658803744,0.022545731374714127,0.5424592658803744,0.022545731374714127,3,True,False
log_loss,F_J_b0p05,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5680266494851859,0.010635002798891433,0.5680266494851859,0.010635002798891433,3,True,False
log_loss,F_Iplus_b0p1,native,A,income_binary,,native,source_validation,3,3,True,0.30420292221658474,0.006034598299902178,0.30420292221658474,0.006034598299902178,3,True,False
log_loss,F_Iplus_b0p1,native,A,income_binary,,native,development_evaluation,3,3,True,0.2982624671257306,0.014075176754066368,0.2982624671257306,0.014075176754066368,3,True,False
log_loss,F_Iplus_b0p1,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.2990705851054855,0.0036755732702396576,0.2990705851054855,0.0036755732702396576,3,True,False
