seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,F_I,B,SEX,expanded_catchup,development_evaluation_person_weighted,0.6887048785564566,0.6887048785564566,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,RAC1P,standard_independent,validation,1.2577856993429524,1.2577856993429524,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,standard_independent,development_evaluation,1.2601915485481556,1.2601915485481556,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,standard_independent,validation_person_weighted,1.2595394636705761,1.2595394636705761,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,standard_independent,development_evaluation_person_weighted,1.2273456019284428,1.2273456019284428,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,expanded_independent,validation,1.2577856993429524,1.2577856993429524,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,expanded_independent,development_evaluation,1.2601915485481556,1.2601915485481556,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,expanded_independent,validation_person_weighted,1.2595394636705761,1.2595394636705761,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,expanded_independent,development_evaluation_person_weighted,1.2273456019284428,1.2273456019284428,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,RAC1P,expanded_catchup,validation,1.2504435653866361,1.2504435653866361,0.0,0.0,catchup,catchup,10,10
0,F_I,B,RAC1P,expanded_catchup,development_evaluation,1.243541725373023,1.243541725373023,0.0,0.0,catchup,catchup,10,10
0,F_I,B,RAC1P,expanded_catchup,validation_person_weighted,1.2509729944430263,1.2509729944430263,0.0,0.0,catchup,catchup,10,10
0,F_I,B,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.2123997099977155,1.2123997099977155,0.0,0.0,catchup,catchup,10,10
0,F_I,AB,SEX,standard_independent,validation,0.665453479393302,0.665453479393302,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,standard_independent,development_evaluation,0.6762687595639445,0.6762687595639445,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,standard_independent,validation_person_weighted,0.6618884118152917,0.6618884118152917,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,standard_independent,development_evaluation_person_weighted,0.6758139783984796,0.6758139783984796,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,expanded_independent,validation,0.665453479393302,0.665453479393302,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,expanded_independent,development_evaluation,0.6762687595639445,0.6762687595639445,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,expanded_independent,validation_person_weighted,0.6618884118152917,0.6618884118152917,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,expanded_independent,development_evaluation_person_weighted,0.6758139783984796,0.6758139783984796,0.0,0.0,wire__mlp_0,wire__mlp_0,20,20
0,F_I,AB,SEX,expanded_catchup,validation,0.6635229331818594,0.6635229331818594,0.0,0.0,catchup,catchup,10,10
0,F_I,AB,SEX,expanded_catchup,development_evaluation,0.6754537767528169,0.6754537767528169,0.0,0.0,catchup,catchup,10,10
0,F_I,AB,SEX,expanded_catchup,validation_person_weighted,0.6619940801253944,0.6619940801253944,0.0,0.0,catchup,catchup,10,10
0,F_I,AB,SEX,expanded_catchup,development_evaluation_person_weighted,0.6775782788436937,0.6775782788436937,0.0,0.0,catchup,catchup,10,10
0,F_I,AB,RAC1P,standard_independent,validation,1.2511755778801308,1.2511755778801308,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
0,F_I,AB,RAC1P,standard_independent,development_evaluation,1.256072933304159,1.256072933304159,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
