seed,condition,interface,regime,beta,stage,parameter_group,source_coefficient,individual_coefficient,extra_local_coefficient,coalition_coefficient,source_loss,individual_loss,extra_local_loss,coalition_loss,source_raw_l2,individual_raw_l2,extra_local_raw_l2,coalition_raw_l2,source_individual_raw_dot,source_individual_raw_cosine,source_coalition_raw_dot,source_coalition_raw_cosine,source_extra_local_raw_dot,source_extra_local_raw_cosine,individual_extra_local_raw_dot,individual_extra_local_raw_cosine,extra_local_coalition_raw_dot,extra_local_coalition_raw_cosine,individual_coalition_raw_dot,individual_coalition_raw_cosine,source_applied_l2,individual_applied_l2,extra_local_applied_l2,coalition_applied_l2,source_individual_applied_dot,source_individual_applied_cosine,source_coalition_applied_dot,source_coalition_applied_cosine,source_extra_local_applied_dot,source_extra_local_applied_cosine,individual_extra_local_applied_dot,individual_extra_local_applied_cosine,extra_local_coalition_applied_dot,extra_local_coalition_applied_cosine,individual_coalition_applied_dot,individual_coalition_applied_cosine,combined_protection_l2,objective_l2,training_json_sha256
0,P_Iplus_b0p05,P,Iplus,0.05,final,B_mapper,1.0,-0.1,-0.05,0.0,0.3273760676383972,0.9435944557189941,1.9846729040145874,0.9836267232894897,0.30388903617858887,0.24694225192070007,0.1446608603000641,0.23598279058933258,0.01616097241640091,0.2153560381595522,0.017561446875333786,0.2448865483971304,0.010152393952012062,0.23094171492173904,-0.0013583244290202856,-0.038023935415533214,0.017087481915950775,0.5005491081411738,-0.001276851980946958,-0.021911132132094148,0.30388903617858887,0.02469422109425068,0.007233044598251581,0.0,-0.0016160972882062197,-0.21535608010151586,0.0,,-0.0005076196976006031,-0.23094166437067576,-6.791620762669481e-06,-0.03802392566246288,0.0,,0.0,,0.02546640858054161,0.2979087829589844,6f44bb37a1d516e89025f328d32d4b049986a08326de66a5af8dc011c406e1e5
0,P_Iplus_b0p05,P,Iplus,0.05,final,A_heads,1.0,-0.1,-0.05,0.0,0.3273760676383972,0.9435944557189941,1.9846729040145874,0.9836267232894897,0.03424519672989845,0.0073714591562747955,0.01570982113480568,0.023555001243948936,7.90764024714008e-05,0.31325194349162927,-0.0003021896118298173,-0.37462498092054924,-4.686621832661331e-05,-0.08711421059391021,8.78521241247654e-05,0.7586257198329368,0.0002824184484779835,0.7632005785634894,6.864643364679068e-05,0.3953496734587732,0.03424519672989845,0.000737146008759737,0.0007854910800233483,0.0,-7.907638973847497e-06,-0.31325185347486184,0.0,,2.3433105980075197e-06,0.08711419617783839,4.392606456349313e-07,0.7586256446956213,0.0,,0.0,,0.0014279012102633715,0.034112222492694855,6f44bb37a1d516e89025f328d32d4b049986a08326de66a5af8dc011c406e1e5
0,P_Iplus_b0p05,P,Iplus,0.05,final,B_heads,1.0,-0.1,-0.05,0.0,0.3273760676383972,0.9435944557189941,1.9846729040145874,0.9836267232894897,0.04029633104801178,0.03138839080929756,0.012077859602868557,0.023608729243278503,-0.00043493707198649645,-0.34386808451757267,7.568253204226494e-05,0.07955317848001456,0.00015939051809255034,0.32749675385998217,-1.5200967027340084e-06,-0.004009702845956155,0.000144102523336187,0.5053694643723955,-0.0002808844146784395,-0.3790408170922399,0.04029633104801178,0.003138839267194271,0.0006038929568603635,0.0,4.34937137470115e-05,0.34386811588418076,0.0,,-7.969525540829636e-06,-0.3274967515368277,-7.60050511416921e-09,-0.004009714158142578,0.0,,0.0,,0.0031940252520143986,0.041292183101177216,6f44bb37a1d516e89025f328d32d4b049986a08326de66a5af8dc011c406e1e5
0,P_Iplus_b0p05,P,Iplus,0.05,final,all_mappers,1.0,-0.1,-0.05,0.0,0.3273760676383972,0.9435944557189941,1.9846729040145874,0.9836267232894897,0.34632524847984314,0.2525453567504883,0.18095587193965912,0.29643020033836365,0.018300920724868774,0.20924225762381543,0.01682533696293831,0.16389177870820543,0.012546246871352196,0.20019673671397767,0.0035228203050792217,0.07708651684007106,0.03022392839193344,0.5634505196488988,0.004209072794765234,0.05622437044058618,0.34632524847984314,0.02525452710688114,0.0090477978810668,0.0,-0.001830092165619135,-0.20924233926218186,0.0,,-0.0006273123435676098,-0.20019664192189493,1.7614107491681352e-05,0.07708653260424694,0.0,,0.0,,0.027475113049149513,0.3402664363384247,6f44bb37a1d516e89025f328d32d4b049986a08326de66a5af8dc011c406e1e5
0,P_J_b0p05,P,J,0.05,fork,A_mapper,1.0,-0.1,0.0,-0.05,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.10149084776639938,0.02930261380970478,0.03824827820062637,0.03946574032306671,0.0007278700941242278,0.2447488356082676,0.00017351476708427072,0.043320085726139226,0.000306525471387431,0.07896375623973499,0.000757624045945704,0.6759825719149971,0.001157410559244454,0.7667526694236242,0.0005039839306846261,0.43580285796114954,0.10149084776639938,0.0029302621260285378,0.0,0.001973286969587207,-7.278701377799734e-05,-0.24474878805701755,-8.675739991303999e-06,-0.04332009492281134,0.0,,0.0,,0.0,,2.5199196898029186e-06,0.4358027637283036,0.004185705445706844,0.1007719337940216,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,fork,B_mapper,1.0,-0.1,0.0,-0.05,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.17017880082130432,0.15500572323799133,0.054198458790779114,0.07338469475507736,0.00565098924562335,0.2142255605725863,0.0020044653210788965,0.16050464146887153,0.0024329801090061665,0.26378261078112347,-0.0007519817445427179,-0.08951022047055864,0.0029716133140027523,0.7471363500503869,-0.0010116752237081528,-0.0889381083678833,0.17017880082130432,0.015500575304031372,0.0,0.0036692339926958084,-0.0005650990060530603,-0.21422555027694534,-0.0001002232456812635,-0.16050464143395574,0.0,,0.0,,0.0,,-5.058376700617373e-06,-0.08893811956175461,0.015608151443302631,0.16695445775985718,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,fork,A_heads,1.0,-0.1,0.0,-0.05,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.0360996387898922,0.006767410319298506,0.010207227431237698,0.009164758026599884,9.695762855699286e-05,0.3968776285879534,-0.00011655005073407665,-0.35228050281388457,-0.0001577880175318569,-0.4282164745835973,3.167399700032547e-05,0.458535083856629,8.386415720451623e-05,0.896494423335816,2.064252839772962e-05,0.33282763461171516,0.0360996387898922,0.0006767410086467862,0.0,0.000458237889688462,-9.695762855699286e-06,-0.396877642242405,5.827501809108071e-06,0.3522804677794091,0.0,,0.0,,0.0,,1.032126419886481e-07,0.332827654518032,0.0009350859909318388,0.03600446879863739,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,fork,B_heads,1.0,-0.1,0.0,-0.05,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.03671559318900108,0.03072013147175312,0.014398505911231041,0.017569536343216896,-9.850753122009337e-05,-0.08733650646635963,0.00020481491810642183,0.31750512239164236,0.0003286449646111578,0.6216687034613054,-0.0001412091078236699,-0.3192436077419074,0.0002113443915732205,0.8354356385959398,-0.00016141746891662478,-0.2990660828842093,0.03671559318900108,0.003072013147175312,0.0,0.0008784767705947161,9.850751666817814e-06,0.08733649356467157,-1.0240747542411555e-05,-0.3175051899784143,0.0,,0.0,,0.0,,-8.070875310295378e-07,-0.29906616782473877,0.002931690774857998,0.03682186082005501,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,fork,all_mappers,1.0,-0.1,0.0,-0.05,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.19814445078372955,0.15775112807750702,0.0663355365395546,0.08332381397485733,0.006378859281539917,0.2040744497009759,0.0021779797971248627,0.13191761541107644,0.0027395058423280716,0.20842224557821756,5.642330506816506e-06,0.0005391874836126268,0.004129023756831884,0.7470195965584105,-0.0005076912930235267,-0.03862407582743737,0.19814445078372955,0.01577511616051197,0.0,0.004166190512478352,-0.0006378859980031848,-0.20407442867441844,-0.00010889901022892445,-0.13191764598790434,0.0,,0.0,,0.0,,-2.5384565560671035e-06,-0.03862407072915287,0.016159657388925552,0.1950097382068634,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,final,A_mapper,1.0,-0.1,0.0,-0.05,0.32817092537879944,0.9437288045883179,1.9841947555541992,0.9835668206214905,0.16491740942001343,0.054889846593141556,0.11546558141708374,0.1477324366569519,0.002075854456052184,0.22931812360324552,0.002986955689266324,0.12259885519816119,0.001986695686355233,0.10433074243943119,0.005443156231194735,0.8588280808355463,0.012190830893814564,0.7146689258625958,0.005028850864619017,0.6201558979258097,0.16491740942001343,0.0054889852181077,0.0,0.007386620622128248,-0.0002075854572467506,-0.22931811311835432,-0.0001493477902840823,-0.12259888007121916,0.0,,0.0,,0.0,,2.5144254323095083e-05,0.6201559364401877,0.011618074961006641,0.16315287351608276,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,final,B_mapper,1.0,-0.1,0.0,-0.05,0.32817092537879944,0.9437288045883179,1.9841947555541992,0.9835668206214905,0.3044174611568451,0.24121293425559998,0.14940504729747772,0.2299312800168991,0.016199642792344093,0.22061512670314584,0.020659008994698524,0.29514937512412825,0.011314800009131432,0.24877804645591833,-0.00046001453301869333,-0.012764555362644469,0.016581756994128227,0.48268879783554297,-0.001054546795785427,-0.019013724972818252,0.3044174611568451,0.02412128448486328,0.0,0.011496568098664284,-0.001619964255951345,-0.22061520530463752,-0.0010329503566026688,-0.2951492433104608,0.0,,0.0,,0.0,,-5.2727350521308836e-06,-0.01901372911316487,0.02652285248041153,0.2967619001865387,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,final,A_heads,1.0,-0.1,0.0,-0.05,0.32817092537879944,0.9437288045883179,1.9841947555541992,0.9835668206214905,0.03449387475848198,0.0079569760710001,0.018230687826871872,0.014205867424607277,3.597662362153642e-05,0.13107816970373526,-0.00011838354112114757,-0.24159146482987995,-0.00015964411431923509,-0.2538679494560522,0.00011657400318654254,0.8036197545731945,0.0002175475819967687,0.8400080513525411,6.57052660244517e-05,0.5812786456686863,0.03449387475848198,0.0007956975605338812,0.0,0.0007102933595888317,-3.5976622712041717e-06,-0.13107817406106703,5.919177056057379e-06,0.2415914687895042,0.0,,0.0,,0.0,,3.2852636877578334e-07,0.5812787576052075,0.0013396656140685081,0.0345870666205883,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,final,B_heads,1.0,-0.1,0.0,-0.05,0.32817092537879944,0.9437288045883179,1.9841947555541992,0.9835668206214905,0.03943173214793205,0.03149496018886566,0.012845042161643505,0.02632713131606579,-0.0004116503696423024,-0.3314679870676277,0.00012282967509236187,0.11831884140532074,0.00019708869513124228,0.3891171075400552,-2.773398591671139e-05,-0.068554456620421,0.00016689955373294652,0.49353289168754083,-0.00035333618870936334,-0.42613138030603714,0.03943173214793205,0.0031494961585849524,0.0,0.0013163565890863538,4.1165039874613285e-05,0.3314679958000096,-6.141483027022332e-06,-0.11831882529504949,0.0,,0.0,,0.0,,-1.7666809526417637e-06,-0.42613135606118485,0.002849343465641141,0.040410734713077545,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_J_b0p05,P,J,0.05,final,all_mappers,1.0,-0.1,0.0,-0.05,0.32817092537879944,0.9437288045883179,1.9841947555541992,0.9835668206214905,0.3462192118167877,0.2473793923854828,0.1888231337070465,0.2733006775379181,0.01827549748122692,0.21338040052938043,0.02364596351981163,0.24989935979740577,0.013301495462656021,0.20346705840742565,0.004983141552656889,0.10668036788488891,0.028772588819265366,0.5575489857588184,0.003974304534494877,0.058783699619214584,0.3462192118167877,0.024737931787967682,0.0,0.013665033504366875,-0.0018275496549904346,-0.2133804539214722,-0.0011822981759905815,-0.249899366610032,0.0,,0.0,,0.0,,1.9871520635206252e-05,0.05878371289962073,0.02895585261285305,0.33865395188331604,5180575a4ab120d40a3c5c35b300b0f544e55f4def5f892fabe829e53774b0b9
0,P_Iplus_b0p2,P,Iplus,0.2,fork,A_mapper,1.0,-0.1,-0.2,0.0,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.10149084776639938,0.02930261380970478,0.03824827820062637,0.03946574032306671,0.0007278700941242278,0.2447488356082676,0.00017351476708427072,0.043320085726139226,0.000306525471387431,0.07896375623973499,0.000757624045945704,0.6759825719149971,0.001157410559244454,0.7667526694236242,0.0005039839306846261,0.43580285796114954,0.10149084776639938,0.0029302621260285378,0.007649655919522047,0.0,-7.278701377799734e-05,-0.24474878805701755,0.0,,-6.130508700152859e-05,-0.07896374398389036,1.515248186478857e-05,0.6759824175451509,0.0,,0.0,,0.009869582019746304,0.100646011531353,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,fork,B_mapper,1.0,-0.1,-0.2,0.0,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.17017880082130432,0.15500572323799133,0.054198458790779114,0.07338469475507736,0.00565098924562335,0.2142255605725863,0.0020044653210788965,0.16050464146887153,0.0024329801090061665,0.26378261078112347,-0.0007519817445427179,-0.08951022047055864,0.0029716133140027523,0.7471363500503869,-0.0010116752237081528,-0.0889381083678833,0.17017880082130432,0.015500575304031372,0.010839693248271942,0.0,-0.0005650990060530603,-0.21422555027694534,0.0,,-0.0004865960218012333,-0.2637825745193298,-1.503963449067669e-05,-0.08951018857425781,0.0,,0.0,,0.018102139234542847,0.16487908363342285,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,fork,A_heads,1.0,-0.1,-0.2,0.0,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.0360996387898922,0.006767410319298506,0.010207227431237698,0.009164758026599884,9.695762855699286e-05,0.3968776285879534,-0.00011655005073407665,-0.35228050281388457,-0.0001577880175318569,-0.4282164745835973,3.167399700032547e-05,0.458535083856629,8.386415720451623e-05,0.896494423335816,2.064252839772962e-05,0.33282763461171516,0.0360996387898922,0.0006767410086467862,0.002041445579379797,0.0,-9.695762855699286e-06,-0.396877642242405,0.0,,3.1557607144350186e-05,0.4282165044130859,6.33479999123665e-07,0.4585351215047539,0.0,,0.0,,0.002427434315904975,0.03678043186664581,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,fork,B_heads,1.0,-0.1,-0.2,0.0,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.03671559318900108,0.03072013147175312,0.014398505911231041,0.017569536343216896,-9.850753122009337e-05,-0.08733650646635963,0.00020481491810642183,0.31750512239164236,0.0003286449646111578,0.6216687034613054,-0.0001412091078236699,-0.3192436077419074,0.0002113443915732205,0.8354356385959398,-0.00016141746891662478,-0.2990660828842093,0.03671559318900108,0.003072013147175312,0.0028797013219445944,0.0,9.850751666817814e-06,0.08733649356467157,0.0,,-6.572899292223155e-05,-0.6216686733032769,-2.824182502081385e-06,-0.3192436313222353,0.0,,0.0,,0.0034758567344397306,0.03533213585615158,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,fork,all_mappers,1.0,-0.1,-0.2,0.0,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.19814445078372955,0.15775112807750702,0.0663355365395546,0.08332381397485733,0.006378859281539917,0.2040744497009759,0.0021779797971248627,0.13191761541107644,0.0027395058423280716,0.20842224557821756,5.642330506816506e-06,0.0005391874836126268,0.004129023756831884,0.7470195965584105,-0.0005076912930235267,-0.03862407582743737,0.19814445078372955,0.01577511616051197,0.013267109170556068,0.0,-0.0006378859980031848,-0.20407442867441844,0.0,,-0.00054790114518255,-0.20842220745972573,1.1284646461717784e-07,0.0005391865980184362,0.0,,0.0,,0.020617855712771416,0.1931702345609665,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,final,A_mapper,1.0,-0.1,-0.2,0.0,0.32939040660858154,0.9449359178543091,1.987870693206787,0.9863190650939941,0.1685730218887329,0.049345679581165314,0.09605298191308975,0.15103541314601898,0.0020857034251093864,0.2507352231913202,0.0012561059556901455,0.04933548644859105,0.0019315069075673819,0.11928816052173993,0.003943128511309624,0.8319188124516007,0.01058250293135643,0.7294554236541781,0.004598733503371477,0.6170357409208946,0.1685730218887329,0.0049345665611326694,0.01921059377491474,0.0,-0.0002085703454213217,-0.2507352976736231,0.0,,-0.0003863013698719442,-0.11928817311941586,7.886256207711995e-05,0.8319190749319959,0.0,,0.0,,0.02347598969936371,0.1666680872440338,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,final,B_mapper,1.0,-0.1,-0.2,0.0,0.32939040660858154,0.9449359178543091,1.987870693206787,0.9863190650939941,0.30110427737236023,0.24959740042686462,0.12894101440906525,0.24807493388652802,0.01726202294230461,0.229686096321179,0.017977401614189148,0.24067285585031245,0.010844264179468155,0.27931359939481604,-0.0012160479091107845,-0.03778501029897477,0.013524695299565792,0.4228180536592124,-0.0013850170653313398,-0.022368258983488612,0.30110427737236023,0.0249597430229187,0.025788206607103348,0.0,-0.0017262022010982037,-0.2296860565042527,0.0,,-0.0021688530687242746,-0.2793135890308385,-2.4320950615219772e-05,-0.03778498857299983,0.0,,0.0,,0.03520480915904045,0.29002252221107483,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,final,A_heads,1.0,-0.1,-0.2,0.0,0.32939040660858154,0.9449359178543091,1.987870693206787,0.9863190650939941,0.03499951213598251,0.00623698066920042,0.012111903168261051,0.01721855252981186,8.688906382303685e-05,0.3980418437916096,-0.0001287176855839789,-0.21358934884472863,-2.392934402450919e-05,-0.05644902078600393,5.3642688726540655e-05,0.7101069279253718,0.0001724883622955531,0.8270861888632703,4.958336285199039e-05,0.4617053854996709,0.03499951213598251,0.0006236980552785099,0.0024223807267844677,0.0,-8.688906746101566e-06,-0.39804186788690193,0.0,,4.785870260093361e-06,0.056449035779623666,1.0728538200055482e-06,0.7101069439776615,0.0,,0.0,,0.002898729871958494,0.035008031874895096,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,final,B_heads,1.0,-0.1,-0.2,0.0,0.32939040660858154,0.9449359178543091,1.987870693206787,0.9863190650939941,0.04033077508211136,0.03235739469528198,0.011909247376024723,0.028918154537677765,-0.00048405927373096347,-0.3709269854312313,0.00019409948436077684,0.16642449162458609,0.00026298913871869445,0.5475413569781897,-4.8979993152897805e-05,-0.1271044796982301,0.00011669786181300879,0.3388504042799687,-0.00045064513687975705,-0.48160453528852964,0.04033077508211136,0.0032357394229620695,0.002381849568337202,0.0,4.840592373511754e-05,0.3709269628920525,0.0,,-5.259782847133465e-05,-0.5475413431431204,-9.796001450013136e-07,-0.12710451314007756,0.0,,0.0,,0.0037661674432456493,0.040402621030807495,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_Iplus_b0p2,P,Iplus,0.2,final,all_mappers,1.0,-0.1,-0.2,0.0,0.32939040660858154,0.9449359178543091,1.987870693206787,0.9863190650939941,0.3450806736946106,0.2544284760951996,0.16078543663024902,0.2904356122016907,0.019347723573446274,0.2203654577461138,0.01923350803554058,0.19190575508798013,0.01277577131986618,0.2302606800415819,0.0027270803693681955,0.06666310084651914,0.024107199162244797,0.516238249560293,0.0032137157395482063,0.04349024718886371,0.3450806736946106,0.025442851707339287,0.03215709328651428,0.0,-0.001934772590175271,-0.220365448772899,0.0,,-0.0025551544968038797,-0.23026065834350928,5.454161509987898e-05,0.06666308718003253,0.0,,0.0,,0.0423143096268177,0.3345016837120056,7596454e080890bf154184e71843e15f3df5072a463e3e1990dc072690690928
0,P_J_b0p2,P,J,0.2,fork,A_mapper,1.0,-0.1,0.0,-0.2,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.10149084776639938,0.02930261380970478,0.03824827820062637,0.03946574032306671,0.0007278700941242278,0.2447488356082676,0.00017351476708427072,0.043320085726139226,0.000306525471387431,0.07896375623973499,0.000757624045945704,0.6759825719149971,0.001157410559244454,0.7667526694236242,0.0005039839306846261,0.43580285796114954,0.10149084776639938,0.0029302621260285378,0.0,0.007893147878348827,-7.278701377799734e-05,-0.24474878805701755,-3.4702959965215996e-05,-0.04332009492281134,0.0,,0.0,,0.0,,1.0079678759211674e-05,0.4358027637283036,0.009541884995996952,0.10087843984365463,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,fork,B_mapper,1.0,-0.1,0.0,-0.2,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.17017880082130432,0.15500572323799133,0.054198458790779114,0.07338469475507736,0.00565098924562335,0.2142255605725863,0.0020044653210788965,0.16050464146887153,0.0024329801090061665,0.26378261078112347,-0.0007519817445427179,-0.08951022047055864,0.0029716133140027523,0.7471363500503869,-0.0010116752237081528,-0.0889381083678833,0.17017880082130432,0.015500575304031372,0.0,0.014676935970783234,-0.0005650990060530603,-0.21422555027694534,-0.000400892982725054,-0.16050464143395574,0.0,,0.0,,0.0,,-2.0233506802469492e-05,-0.08893811956175461,0.020376786589622498,0.16566243767738342,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,fork,A_heads,1.0,-0.1,0.0,-0.2,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.0360996387898922,0.006767410319298506,0.010207227431237698,0.009164758026599884,9.695762855699286e-05,0.3968776285879534,-0.00011655005073407665,-0.35228050281388457,-0.0001577880175318569,-0.4282164745835973,3.167399700032547e-05,0.458535083856629,8.386415720451623e-05,0.896494423335816,2.064252839772962e-05,0.33282763461171516,0.0360996387898922,0.0006767410086467862,0.0,0.001832951558753848,-9.695762855699286e-06,-0.396877642242405,2.3310007236432284e-05,0.3522804677794091,0.0,,0.0,,0.0,,4.128505679545924e-07,0.332827654518032,0.0021548529621213675,0.036538414657115936,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,fork,B_heads,1.0,-0.1,0.0,-0.2,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.03671559318900108,0.03072013147175312,0.014398505911231041,0.017569536343216896,-9.850753122009337e-05,-0.08733650646635963,0.00020481491810642183,0.31750512239164236,0.0003286449646111578,0.6216687034613054,-0.0001412091078236699,-0.3192436077419074,0.0002113443915732205,0.8354356385959398,-0.00016141746891662478,-0.2990660828842093,0.03671559318900108,0.003072013147175312,0.0,0.0035139070823788643,9.850751666817814e-06,0.08733649356467157,-4.096299016964622e-05,-0.3175051899784143,0.0,,0.0,,0.0,,-3.228350124118151e-06,-0.29906616782473877,0.003915112465620041,0.0360712967813015,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,fork,all_mappers,1.0,-0.1,0.0,-0.2,0.34904277324676514,0.9278455972671509,1.9893639087677002,0.9912028908729553,0.19814445078372955,0.15775112807750702,0.0663355365395546,0.08332381397485733,0.006378859281539917,0.2040744497009759,0.0021779797971248627,0.13191761541107644,0.0027395058423280716,0.20842224557821756,5.642330506816506e-06,0.0005391874836126268,0.004129023756831884,0.7470195965584105,-0.0005076912930235267,-0.03862407582743737,0.19814445078372955,0.01577511616051197,0.0,0.016664762049913406,-0.0006378859980031848,-0.20407442867441844,-0.0004355960409156978,-0.13191764598790434,0.0,,0.0,,0.0,,-1.0153826224268414e-05,-0.03862407072915287,0.02250024676322937,0.19396010041236877,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,final,A_mapper,1.0,-0.1,0.0,-0.2,0.3278983235359192,0.9464483261108398,1.9894479513168335,0.9895286560058594,0.1637217402458191,0.04978613182902336,0.09890821576118469,0.10732542723417282,0.0012543329503387213,0.1538856396200586,1.9176339264959097e-05,0.0010913315894028378,-6.248490535654128e-05,-0.0038586589649790186,0.00409299973398447,0.8311912526645712,0.008449986577033997,0.7960145856722742,0.0036108214408159256,0.6757639222328725,0.1637217402458191,0.004978612530976534,0.0,0.021465087309479713,-0.00012543330376502126,-0.15388567048231516,-3.835317329503596e-06,-0.0010913455733210975,0.0,,0.0,,0.0,,7.221642590593547e-05,0.6757639248473034,0.025099191814661026,0.16485218703746796,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,final,B_mapper,1.0,-0.1,0.0,-0.2,0.3278983235359192,0.9464483261108398,1.9894479513168335,0.9895286560058594,0.30218109488487244,0.24718153476715088,0.11783649772405624,0.18293076753616333,0.016129665076732635,0.21594444403225424,0.01682780496776104,0.30442016915104303,0.00948608573526144,0.26640350160994725,0.0028818557038903236,0.09894101949128264,0.0120363999158144,0.5583802209706635,0.0028063375502824783,0.062063623308143384,0.30218109488487244,0.024718156084418297,0.0,0.03658616542816162,-0.0016129666473716497,-0.21594443995351956,-0.0033655609004199505,-0.30442006153737794,0.0,,0.0,,0.0,,5.6126751587726176e-05,0.062063597181945825,0.04540691152215004,0.28882208466529846,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,final,A_heads,1.0,-0.1,0.0,-0.2,0.3278983235359192,0.9464483261108398,1.9894479513168335,0.9895286560058594,0.03345892205834389,0.0063423109240829945,0.013381300494074821,0.01307077705860138,3.830090645351447e-05,0.1804885176766769,-0.0002286209346493706,-0.5227603541083383,-0.00010636491060722619,-0.23756809256472192,6.341323023661971e-05,0.747195115274997,0.00014213722897693515,0.8126585591180339,3.5160315746907145e-05,0.4241347246051545,0.03345892205834389,0.0006342310807667673,0.0,0.002614155411720276,-3.830089553957805e-06,-0.18048846955896353,4.5724184019491076e-05,0.522760320834201,0.0,,0.0,,0.0,,7.032063535916677e-07,0.42413475570394,0.0029398079495877028,0.03481278941035271,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
0,P_J_b0p2,P,J,0.2,final,B_heads,1.0,-0.1,0.0,-0.2,0.3278983235359192,0.9464483261108398,1.9894479513168335,0.9895286560058594,0.03976098448038101,0.031583573669195175,0.011615235358476639,0.01968318596482277,-0.0003921525785699487,-0.3122746119475436,7.451372948708013e-05,0.09521026549111149,0.00019809154036920518,0.4289244329922826,6.348076567519456e-06,0.017304253685702688,8.688485831953585e-05,0.380032455077513,-0.00024760683299973607,-0.3982960147621418,0.03976098448038101,0.0031583572272211313,0.0,0.003936637192964554,3.921525785699487e-05,0.3122746257598695,-1.4902747352607548e-05,-0.09521027478800027,0.0,,0.0,,0.0,,-4.952137260261225e-06,-0.3982960806582213,0.003945637959986925,0.04056018590927124,4ab31d9842f31f1976a38245602532358ff596b8718b1980de2c20c57c0f1936
