seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,validation_auroc,validation_coverage_complete
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,75,900,0.6816137175081951,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,80,960,0.6818679485248996,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,85,1020,0.685564368471169,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,90,1080,0.6880356496198259,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,95,1140,0.6915457519425472,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,100,1200,0.6956356251256601,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,105,1260,0.6940642290856878,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,110,1320,0.7002054034279765,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,115,1380,0.7003833435286214,False,,
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,120,1440,0.7053937055832453,False,,
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,0,0,0.6854100466838309,False,0.6401959101277905,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,5,60,0.6681356037049512,True,0.6550201689373198,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,10,120,0.6681626904295129,False,0.6551913891939796,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,15,180,0.669358249642528,False,0.6551698181380223,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,20,240,0.6713176746152597,False,0.65354120341326,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,25,300,0.6742093032746553,False,0.6536432165320574,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,30,360,0.6748182361818215,False,0.65387825116259,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,35,420,0.6778504716456136,False,0.6518806815015612,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,40,480,0.680958348108017,False,0.6502493703948042,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,45,540,0.687502635133103,False,0.6482077598278629,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,50,600,0.6908348092992631,False,0.6436297525979641,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,55,660,0.6949062270900179,False,0.6428868993584409,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,60,720,0.698876392932866,False,0.6430347509711468,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,65,780,0.7060416699790458,False,0.6408295598965308,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,70,840,0.710032996088341,False,0.6388274962655109,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,75,900,0.7159110619054039,False,0.6372067459882329,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,80,960,0.7212895059012806,False,0.6358381074274537,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,85,1020,0.7282736924401898,False,0.6352790575605652,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,90,1080,0.7320777291948094,False,0.6332378963906231,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,95,1140,0.7376140520496635,False,0.6330608339729752,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,100,1200,0.7448776895293527,False,0.6337582981155885,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,105,1260,0.7504542817806882,False,0.6313266109534227,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,110,1320,0.7568464317035228,False,0.6303442291133756,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,115,1380,0.7644299594544824,False,0.6290463705799558,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,120,1440,0.768451602891215,False,0.6294106068477316,True
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,2.1200017014874493,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.3019683304620169,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.266269475027377,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.2521491530676923,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.2454312298568668,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2418107024510616,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.239861341473495,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2384369425936457,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2387220769002167,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2377141303832635,True,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.238514837112838,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2378284025989506,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.2401941364942672,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.241971597615086,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.2439643494669446,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.246296100288676,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.2496040724529691,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.2530174971710013,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.2558773623066366,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.2583085948079613,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.260781743577491,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.2621203007395498,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.26495931320993,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.2691749174784013,False,,
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.268387426255201,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,2.2125972840459602,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.3135288685665643,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.2729982451151631,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.262108900426891,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.2532694856332418,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2460395559398803,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.244006904339523,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2425078758149461,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2400766627241349,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2385427863575718,True,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.2390740859384624,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2409471410559034,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.240937999387887,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2430845260258208,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.245382478105107,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.2465910837660594,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.250157663336559,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.2549144746415217,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.2562386413708229,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.2586027309913912,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.26071853686952,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.2657438582784855,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.2677149390472482,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.2721578149359816,False,,
0,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.2773879580210994,False,,
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,1.2475964207424426,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.2248357512157337,True,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.2290936161539308,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.234318449894538,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.239411700437838,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2465884056964296,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.2515693671844854,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2573324792080969,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2635833597719326,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2679076821948358,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.2742751797412986,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2809434594548523,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.2880572865718485,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2920553512261492,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.3004436612556667,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.3044105649403672,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.3107185572124365,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.3178608771385611,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.32683139541795,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.329723301018445,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.3384447808950948,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.3450009150971178,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.3546420885504105,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.359509681046237,False,,False
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.3675155591323458,False,,False
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,0,0,0.7250015543692344,False,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,5,40,0.5180724822185462,False,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,10,80,0.5018435652754952,True,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,15,120,0.5061916443683198,False,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,20,160,0.5087785170025674,False,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,25,200,0.5111782876156298,False,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,30,240,0.514437466149398,False,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,35,280,0.5173010509281978,False,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,40,320,0.5215667110506935,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,0,0,0.6960589515849314,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,5,40,0.684419557626471,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,10,80,0.6799872244401016,True,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,15,120,0.6802248104800613,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,20,160,0.6826153003041088,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,25,200,0.6864910646133393,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,30,240,0.6936200351915012,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,35,280,0.6971167665462077,False,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,40,320,0.7012340427193939,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,0,0,0.7672053813878673,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,5,40,0.42922929990885406,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,10,80,0.35749960267476283,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,15,120,0.32001527477198194,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,20,160,0.30935789664440766,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,25,200,0.3093726424246522,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,30,240,0.30890319588018883,True,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,35,280,0.31064945996661164,False,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,40,320,0.3120567330150782,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,0,0,0.6469490062979639,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,5,40,0.41944419962519663,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,10,80,0.3141912572125453,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,15,120,0.29969917832736936,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,20,160,0.29596765672909187,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,25,200,0.2957800222429192,True,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,30,240,0.29672000352736616,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,35,280,0.29877956974086123,False,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,40,320,0.30174298436928243,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,0,0,0.6986454096944923,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,5,40,0.5362305874573389,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,10,80,0.49917093632988174,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,15,120,0.4922634722662482,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,20,160,0.4901067705405703,True,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,25,200,0.49063341144857964,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,30,240,0.4919603429328467,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,35,280,0.49403815678670754,False,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,40,320,0.4980477217022404,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,0,0,0.72734522218323,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,5,40,0.5219340921479934,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,10,80,0.5099325846629608,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,15,120,0.5011317763734999,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,20,160,0.49572096051271985,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,25,200,0.49409033801574875,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,30,240,0.4926099305413068,True,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,35,280,0.4935845830446897,False,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,40,320,0.49448366040141617,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,0,0,0.6956052439382402,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,5,40,0.6795638444914925,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,10,80,0.6767530772084209,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,15,120,0.6743718345666706,True,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,20,160,0.6757739754963584,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,25,200,0.6784232231739902,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,30,240,0.6839634679788131,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,35,280,0.6854600299333854,False,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,40,320,0.6904482550340877,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,0,0,0.7844103018203814,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,5,40,0.3578027128358809,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,10,80,0.30839123602991053,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,15,120,0.2996384313776625,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,20,160,0.29521655743519526,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,25,200,0.29328951090786665,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,30,240,0.29183827561876585,False,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,35,280,0.29121484687428856,True,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,40,320,0.2915981999006102,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,0,0,0.6499671943244125,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,5,40,0.31388706902844177,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,10,80,0.2865286686241755,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,15,120,0.2854516095020141,True,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,20,160,0.28647616714096114,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,25,200,0.28716690598231565,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,30,240,0.2880602582854227,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,35,280,0.29013576539520014,False,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,40,320,0.29087361792866234,False,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,0,0,0.709947322409922,False,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,5,40,0.5185178754290629,False,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,10,80,0.49046594411547895,False,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,15,120,0.4853287673507209,False,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,20,160,0.48439243611011806,True,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,25,200,0.4854856621111726,False,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,30,240,0.4862223923841145,False,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,35,280,0.4878961195906779,False,,
