seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
0,audit,D_init,SEX,logistic,logistic,False,False,True,False,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1567,180457.0,0.5964966723374544,0.5933271231004128,0.594907676067625,0.5910389110118479,True,True,1,1512,True
0,audit,D_init,SEX,logistic,logistic,False,False,True,False,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1418,159075.0,0.5361999057048562,0.5394691071462454,0.5378295385042215,0.5910389110118479,True,True,2,1481,True
0,audit,D_init,SEX,logistic,logistic,False,False,True,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1643,185191.0,0.557402897549017,0.5939458103419507,0.575094432125865,0.5688293190930144,True,True,1,1512,True
0,audit,D_init,SEX,logistic,logistic,False,False,True,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1339,148950.0,0.5262101376300772,0.48881779174774237,0.5068252213104684,0.5688293190930144,True,True,2,1481,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1595,1595.0,0.5968652037617554,0.6177806619078521,0.6071428571428571,0.6232594854224601,True,True,1,1512,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1390,1390.0,0.5762589928057554,0.5547091412742382,0.5652787579393084,0.6232594854224602,True,True,2,1481,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1589,1589.0,0.5903083700440529,0.6114732724902217,0.6007044508485431,0.6242240792497137,True,True,1,1512,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1393,1393.0,0.5721464465183058,0.550414364640884,0.5610700457585357,0.6242240792497138,True,True,2,1481,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1595,182728.0,0.6211253885556675,0.6256001234697196,0.623354725675479,0.6256713691914451,True,True,1,1512,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1390,156804.0,0.5668222749419658,0.5621367267299555,0.5644697775590238,0.625671369191445,True,True,2,1481,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1589,181229.0,0.5937846591880991,0.6191763954498639,0.60621475610237,0.6165454039195741,True,True,1,1512,True
0,audit,D_init,SEX,mlp_0,mlp,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1393,152912.0,0.5671628125980956,0.5408746195679289,0.5537068723344485,0.6165454039195741,True,True,2,1481,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1382,1382.0,0.6092619392185239,0.5463984425697599,0.5761204242216901,0.6274714587965867,True,True,1,1512,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1603,1603.0,0.5639426076107299,0.6260387811634349,0.593370528388579,0.6274712340980871,True,True,2,1481,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1427,1427.0,0.6089698668535389,0.5664928292046936,0.5869638635596083,0.6278218574196662,True,True,1,1512,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1555,1555.0,0.572347266881029,0.6146408839779005,0.5927405927405928,0.6278218574196662,True,True,2,1481,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1382,157185.0,0.6278079969462735,0.5439392352594242,0.5828721286687182,0.6292597199447281,True,True,1,1512,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1603,182347.0,0.5462552167022215,0.6299877933856595,0.5851411921587979,0.6292595451125793,True,True,2,1481,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1427,162931.0,0.6119400236910103,0.5736807885061307,0.5921931054144591,0.6231691942811974,True,True,1,1512,True
0,audit,D_init,SEX,mlp_1,mlp,True,True,True,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1555,171210.0,0.5672390631388353,0.6056790400638628,0.5858291560349144,0.6231691942811973,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1537,1537.0,0.5992192582953806,0.5976638546398443,0.5984405458089669,0.6248049617023878,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1448,1448.0,0.5718232044198895,0.5734072022160664,0.5726141078838174,0.6248049617023878,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1521,1521.0,0.5884286653517423,0.5834419817470665,0.5859247135842881,0.611952511038919,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1461,1461.0,0.5626283367556468,0.5676795580110497,0.5651426607081471,0.6119525110389189,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1537,176289.0,0.6129480568838669,0.5956091080966371,0.6041542031254368,0.6240414305253354,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1448,163243.0,0.5505779727155222,0.5684487480314463,0.5593706628826777,0.6240414305253353,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1521,172028.0,0.5895784407189527,0.5835773920148218,0.5865625677727174,0.602216364324117,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1461,162113.0,0.553564488967572,0.5596717058324602,0.5566013452956519,0.602216364324117,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1549,1549.0,0.5945771465461588,0.5976638546398443,0.596116504854369,0.6245106066679729,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1436,1436.0,0.5682451253481894,0.5650969529085873,0.5666666666666667,0.6245106066679729,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1545,1545.0,0.5896440129449838,0.5938722294654498,0.5917505683663528,0.6147480317229357,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1437,1437.0,0.5664578983994433,0.5621546961325967,0.5642980935875217,0.6147480317229357,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1549,177907.0,0.6151697235072257,0.6032543090380937,0.6091537536735239,0.6279792671010739,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1436,161625.0,0.5546604795050271,0.5669877491129649,0.560756374008557,0.627979267101074,True,True,2,1481,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1545,172266.0,0.5826860785064958,0.5775531223208686,0.580108246186388,0.5991522670810885,True,True,1,1512,True
0,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1437,161875.0,0.5464401544401545,0.5516576859751534,0.5490365248480071,0.5991522670810885,True,True,2,1481,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1592,1592.0,0.6212311557788944,0.6417910447761194,0.6313437599744653,0.6550201689373198,True,True,1,1512,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1393,1393.0,0.6037329504666188,0.582409972299169,0.5928798026083891,0.6550201689373198,True,True,2,1481,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1613,1613.0,0.6174829510229386,0.6492829204693612,0.6329837940896091,0.6588141175707896,True,True,1,1512,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1369,1369.0,0.6070124178232287,0.5738950276243094,0.5899893503727369,0.6588136673701801,True,True,2,1481,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1592,184415.0,0.6451210584822276,0.65576752415652,0.6504007260083753,0.6632727026749199,True,True,1,1512,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1393,155117.0,0.5973942250043516,0.5860819297835065,0.5916840129234934,0.6632727026749199,True,True,2,1481,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1613,183253.0,0.6198370558735737,0.6535613388033165,0.6362526256826775,0.6564810667457839,True,True,1,1512,True
0,audit,D_init,SEX,catchup,catchup,False,False,True,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1369,150888.0,0.6009623031652617,0.5655216284987278,0.582703578038248,0.6564806209545786,True,True,2,1481,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,validation,0,1541,1541.0,0.5162479061976549,1699,1699.0,0.6056503825779871,0.6677482154445166,0.6351851851851852,0.6401959101277905,True,True,1,,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,validation,1,1444,1444.0,0.4837520938023451,1286,1286.0,0.6018662519440124,0.53601108033241,0.567032967032967,0.6401959101277905,True,True,2,,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,development_evaluation,0,1534,1534.0,0.5144198524480215,1726,1726.0,0.6054461181923523,0.68122555410691,0.6411042944785276,0.6442163628112687,True,True,1,,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,development_evaluation,1,1448,1448.0,0.48558014755197854,1256,1256.0,0.6106687898089171,0.5296961325966851,0.5673076923076923,0.6442163628112687,True,True,2,,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1699,197708.0,0.6236318206648188,0.6796181257958009,0.6504224155894168,0.6502584162738265,True,True,1,,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1286,141824.0,0.59016809566787,0.5293749328003744,0.5581209262006768,0.6502584162738265,True,True,2,,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1726,198000.0,0.6101565656565656,0.6951270735398194,0.6498761420882901,0.6430217848640388,True,True,1,,True
0,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1256,136141.0,0.6108005670591519,0.5186037519333433,0.5609390019731184,0.6430217848640388,True,True,2,,True
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,0,1737,1737.0,0.5819095477386935,2941,2941.0,0.5861951717103027,0.9925158318940702,0.7370671227020094,0.5519407909304282,True,True,1,1704,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,1,144,144.0,0.04824120603015075,7,7.0,0.42857142857142855,0.020833333333333332,0.039735099337748346,0.6158861805311119,True,True,2,173,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2,18,18.0,0.006030150753768844,0,0.0,,0.0,0.0,0.4863123993558776,True,True,3,17,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,4,11,11.0,0.0036850921273031824,0,0.0,,0.0,0.0,0.26484074096717,True,True,5,4,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,5,468,468.0,0.15678391959798996,34,34.0,0.5294117647058824,0.038461538461538464,0.07171314741035857,0.6777315960867808,True,True,6,461,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,6,16,16.0,0.005360134003350084,0,0.0,,0.0,0.0,0.42750084203435496,True,True,7,22,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,7,409,409.0,0.13701842546063653,3,3.0,0.0,0.0,0.0,0.598224726267673,True,True,8,424,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,8,182,182.0,0.060971524288107204,0,0.0,,0.0,0.0,0.5115388535830919,True,True,9,188,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,0,1685,1685.0,0.5650570087189806,2942,2942.0,0.5669612508497621,0.9899109792284867,0.7209855197752323,0.5543582657078993,True,True,1,1704,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,1,130,130.0,0.043594902749832326,8,8.0,0.125,0.007692307692307693,0.014492753623188406,0.6172753263566728,True,True,2,173,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2,22,22.0,0.007377598926894702,0,0.0,,0.0,0.0,0.4722358722358722,True,True,3,17,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,4,9,9.0,0.0030181086519114686,0,0.0,,0.0,0.0,0.45229285794371565,True,True,5,4,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,5,486,486.0,0.16297786720321933,31,31.0,0.41935483870967744,0.026748971193415638,0.05029013539651837,0.6741044931149098,True,True,6,461,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,6,7,7.0,0.002347417840375587,0,0.0,,0.0,0.0,0.5377911164465787,True,True,7,22,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,7,465,465.0,0.15593561368209255,1,1.0,0.0,0.0,0.0,0.623907109077627,True,True,8,424,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,8,178,178.0,0.059691482226693494,0,0.0,,0.0,0.0,0.5270089679270383,True,True,9,188,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,0,1737,196465.0,0.5786347089523226,2941,334984.0,0.5823860244071358,0.9930012979411091,0.7341814548526764,0.5286715146653598,True,True,1,1704,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,1,144,19737.0,0.05813001425491559,7,453.0,0.3509933774834437,0.00805593555251558,0.01575037147102526,0.6153378126414953,True,True,2,173,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2,18,1880.0,0.005537033328228267,0,0.0,,0.0,0.0,0.42158647903506846,True,True,3,17,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,4,11,982.0,0.002892216344851148,0,0.0,,0.0,0.0,0.2588086457129227,True,True,5,4,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,5,468,48456.0,0.14271408880458986,34,3980.0,0.5080402010050251,0.04172857850421,0.0771225875352811,0.6796391481890742,True,True,6,461,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,6,16,1692.0,0.00498332999540544,0,0.0,,0.0,0.0,0.4928089753133381,True,True,7,22,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,7,409,49569.0,0.14599213034412073,3,115.0,0.0,0.0,0.0,0.5910887243590215,True,True,8,424,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,8,182,20751.0,0.061116477975566366,0,0.0,,0.0,0.0,0.4918571407789085,True,True,9,188,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,0,1685,192470.0,0.5760143173091599,2942,329182.0,0.5769665413054177,0.9867875513066972,0.7281751052425756,0.5437467729456623,True,True,1,1704,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,1,130,16914.0,0.05061934931660586,8,1239.0,0.09281678773204197,0.0067991013361712194,0.012670082080096954,0.6056526217027631,True,True,2,173,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2,22,1406.0,0.004207804489721405,0,0.0,,0.0,0.0,0.44433090968701333,True,True,3,17,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,4,9,1091.0,0.0032650886901038783,0,0.0,,0.0,0.0,0.46890214610925246,True,True,5,4,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,5,486,48866.0,0.14624365163209543,31,3703.0,0.40264650283553877,0.030512012442188843,0.05672544655595503,0.682221022980857,True,True,6,461,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,6,7,581.0,0.0017387869192945493,0,0.0,,0.0,0.0,0.6232425702673645,True,True,7,22,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,7,465,56173.0,0.16811166543465184,1,17.0,0.0,0.0,0.0,0.6150689726970717,True,True,8,424,False
0,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,8,178,16640.0,0.04979933620836713,0,0.0,,0.0,0.0,0.5046935376096937,True,True,9,188,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,0,1737,1737.0,0.5819095477386935,2838,2838.0,0.5944326990838619,0.9712147380541163,0.7374863387978142,0.5672375743619267,True,True,1,1704,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,1,144,144.0,0.04824120603015075,15,15.0,0.26666666666666666,0.027777777777777776,0.050314465408805034,0.6097948198990966,True,True,2,173,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2,18,18.0,0.006030150753768844,0,0.0,,0.0,0.0,0.5023967344493129,True,True,3,17,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,4,11,11.0,0.0036850921273031824,0,0.0,,0.0,0.0,0.44525279696765907,True,True,5,4,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,5,468,468.0,0.15678391959798996,118,118.0,0.5508474576271186,0.1388888888888889,0.22184300341296928,0.7069916024028062,True,True,6,461,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,6,16,16.0,0.005360134003350084,0,0.0,,0.0,0.0,0.48543280565847086,True,True,7,22,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,7,409,409.0,0.13701842546063653,14,14.0,0.35714285714285715,0.012224938875305624,0.02364066193853428,0.6257688043857917,True,True,8,424,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,8,182,182.0,0.060971524288107204,0,0.0,,0.0,0.0,0.5205950845444245,True,True,9,188,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,0,1685,1685.0,0.5650570087189806,2841,2841.0,0.5747976064765927,0.9691394658753709,0.7216084843128591,0.5758669287033076,True,True,1,1704,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,1,130,130.0,0.043594902749832326,17,17.0,0.11764705882352941,0.015384615384615385,0.027210884353741496,0.6320207142086526,True,True,2,173,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2,22,22.0,0.007377598926894702,0,0.0,,0.0,0.0,0.519103194103194,True,True,3,17,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,4,9,9.0,0.0030181086519114686,0,0.0,,0.0,0.0,0.333183839742871,True,True,5,4,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,5,486,486.0,0.16297786720321933,110,110.0,0.4909090909090909,0.1111111111111111,0.18120805369127516,0.7157282928405614,True,True,6,461,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,6,7,7.0,0.002347417840375587,0,0.0,,0.0,0.0,0.6492436974789916,True,True,7,22,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,7,465,465.0,0.15593561368209255,14,14.0,0.21428571428571427,0.0064516129032258064,0.012526096033402923,0.634268479714287,True,True,8,424,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,8,178,178.0,0.059691482226693494,0,0.0,,0.0,0.0,0.5481485117568803,True,True,9,188,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,0,1737,196465.0,0.5786347089523226,2838,324525.0,0.5879331330405978,0.9711602575522358,0.7324478396898213,0.5447628769021509,True,True,1,1704,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,1,144,19737.0,0.05813001425491559,15,915.0,0.22076502732240438,0.010234584789988347,0.019562269998063143,0.595529788221864,True,True,2,173,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2,18,1880.0,0.005537033328228267,0,0.0,,0.0,0.0,0.5582044129345309,True,True,3,17,False
0,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
