source,p,seed,weight,kind,endpoint,value
spectral_nlr16_L2,0.0,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
spectral_nlr16_L2,0.0,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
spectral_nlr16_L2,0.0,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
spectral_nlr16_L2,0.0,0,person_weighted,absolute_recovery,AB/SEX,0.011390435347440886
spectral_nlr16_L2,0.0,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
spectral_nlr16_L2,0.25,0,unweighted,utility_loss,income_binary,0.312976948494684
spectral_nlr16_L2,0.25,0,unweighted,utility_loss,civilian_at_work,0.2856882764537572
spectral_nlr16_L2,0.25,0,unweighted,utility_loss,same_residence,0.5210026033706471
spectral_nlr16_L2,0.25,0,unweighted,utility_loss,public_coverage,0.5235798535143447
spectral_nlr16_L2,0.25,0,unweighted,utility_loss,commute_over20,0.6903134455382539
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,A/public_coverage,0.045341249829387587
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,A/commute_over20,0.007296276495368403
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,A/SEX,0.008198844076653028
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,A/RAC1P,0.025389599261072204
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,B/income_binary,0.1149020322216483
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,B/civilian_at_work,0.1261309185801246
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,B/same_residence,-0.001705897420858249
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,B/SEX,0.00038711733673957305
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,B/RAC1P,0.0327909927859209
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,AB/SEX,0.011915469961700731
spectral_nlr16_L2,0.25,0,unweighted,absolute_recovery,AB/RAC1P,0.047932866684645914
spectral_nlr16_L2,0.25,0,person_weighted,utility_loss,income_binary,0.32813645032412236
spectral_nlr16_L2,0.25,0,person_weighted,utility_loss,civilian_at_work,0.26538700334127463
spectral_nlr16_L2,0.25,0,person_weighted,utility_loss,same_residence,0.507490703873273
spectral_nlr16_L2,0.25,0,person_weighted,utility_loss,public_coverage,0.5329774634757038
spectral_nlr16_L2,0.25,0,person_weighted,utility_loss,commute_over20,0.6896974226359572
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,A/public_coverage,0.050475474946290344
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,A/commute_over20,0.005835828143722743
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,A/SEX,0.010312125608345213
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,A/RAC1P,0.028229897349673183
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,B/income_binary,0.11220310730888083
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,B/civilian_at_work,0.1309013903418782
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,AB/SEX,0.012977892012489833
spectral_nlr16_L2,0.25,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
spectral_nlr16_L2,0.5,0,unweighted,utility_loss,income_binary,0.3142315439080765
spectral_nlr16_L2,0.5,0,unweighted,utility_loss,civilian_at_work,0.2874336440319638
spectral_nlr16_L2,0.5,0,unweighted,utility_loss,same_residence,0.5157778226382315
spectral_nlr16_L2,0.5,0,unweighted,utility_loss,public_coverage,0.5235798535143447
spectral_nlr16_L2,0.5,0,unweighted,utility_loss,commute_over20,0.6903134455382539
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,A/public_coverage,0.045341249829387587
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,A/commute_over20,0.007942378331622924
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,A/SEX,0.008978778291665324
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,A/RAC1P,0.027229280729207384
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,B/income_binary,0.1149020322216483
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,B/civilian_at_work,0.1261309185801246
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,B/same_residence,-0.001705897420858249
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,B/SEX,0.00038711733673957305
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,B/RAC1P,0.0327909927859209
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,AB/SEX,0.011456528881697126
spectral_nlr16_L2,0.5,0,unweighted,absolute_recovery,AB/RAC1P,0.047932866684645914
spectral_nlr16_L2,0.5,0,person_weighted,utility_loss,income_binary,0.32865386402663965
spectral_nlr16_L2,0.5,0,person_weighted,utility_loss,civilian_at_work,0.2670657652308296
spectral_nlr16_L2,0.5,0,person_weighted,utility_loss,same_residence,0.5017280598099706
spectral_nlr16_L2,0.5,0,person_weighted,utility_loss,public_coverage,0.5329774634757038
spectral_nlr16_L2,0.5,0,person_weighted,utility_loss,commute_over20,0.6896974226359572
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,A/public_coverage,0.050475474946290344
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,A/commute_over20,0.006950684388277284
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,A/SEX,0.0127881710747757
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,A/RAC1P,0.02875880302980849
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,B/income_binary,0.11220310730888083
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,B/civilian_at_work,0.1309013903418782
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,AB/SEX,0.01456534867753878
spectral_nlr16_L2,0.5,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
spectral_nlr16_L2,0.75,0,unweighted,utility_loss,income_binary,0.315486139321469
spectral_nlr16_L2,0.75,0,unweighted,utility_loss,civilian_at_work,0.2891790116101704
spectral_nlr16_L2,0.75,0,unweighted,utility_loss,same_residence,0.510553041905816
spectral_nlr16_L2,0.75,0,unweighted,utility_loss,public_coverage,0.5235798535143447
spectral_nlr16_L2,0.75,0,unweighted,utility_loss,commute_over20,0.6903134455382539
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,A/public_coverage,0.045341249829387587
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,A/commute_over20,0.008588480167877444
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,A/SEX,0.00975871250667762
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,A/RAC1P,0.029068962197342563
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,B/income_binary,0.1149020322216483
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,B/civilian_at_work,0.1261309185801246
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,B/same_residence,-0.001705897420858249
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,B/SEX,0.00038711733673957305
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,B/RAC1P,0.0327909927859209
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,AB/SEX,0.01099758780169352
spectral_nlr16_L2,0.75,0,unweighted,absolute_recovery,AB/RAC1P,0.047932866684645914
spectral_nlr16_L2,0.75,0,person_weighted,utility_loss,income_binary,0.3291712777291569
spectral_nlr16_L2,0.75,0,person_weighted,utility_loss,civilian_at_work,0.26874452712038455
spectral_nlr16_L2,0.75,0,person_weighted,utility_loss,same_residence,0.4959654157466682
spectral_nlr16_L2,0.75,0,person_weighted,utility_loss,public_coverage,0.5329774634757038
spectral_nlr16_L2,0.75,0,person_weighted,utility_loss,commute_over20,0.6896974226359572
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,A/public_coverage,0.050475474946290344
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,A/commute_over20,0.008065540632831825
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,A/SEX,0.015264216541206188
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,A/RAC1P,0.029287708709943794
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,B/income_binary,0.11220310730888083
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,B/civilian_at_work,0.1309013903418782
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,AB/SEX,0.01615280534258773
spectral_nlr16_L2,0.75,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
spectral_nlr16_L2,1.0,0,unweighted,utility_loss,income_binary,0.31674073473486153
spectral_nlr16_L2,1.0,0,unweighted,utility_loss,civilian_at_work,0.29092437918837705
spectral_nlr16_L2,1.0,0,unweighted,utility_loss,same_residence,0.5053282611734004
spectral_nlr16_L2,1.0,0,unweighted,utility_loss,public_coverage,0.5235798535143447
spectral_nlr16_L2,1.0,0,unweighted,utility_loss,commute_over20,0.6903134455382539
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,A/public_coverage,0.045341249829387587
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,A/commute_over20,0.009234582004131964
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,A/SEX,0.010538646721689915
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,A/RAC1P,0.030908643665477742
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,B/income_binary,0.1149020322216483
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,B/civilian_at_work,0.1261309185801246
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,B/same_residence,-0.001705897420858249
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,B/SEX,0.00038711733673957305
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,B/RAC1P,0.0327909927859209
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,AB/SEX,0.010538646721689915
spectral_nlr16_L2,1.0,0,unweighted,absolute_recovery,AB/RAC1P,0.047932866684645914
spectral_nlr16_L2,1.0,0,person_weighted,utility_loss,income_binary,0.3296886914316742
spectral_nlr16_L2,1.0,0,person_weighted,utility_loss,civilian_at_work,0.27042328900993956
spectral_nlr16_L2,1.0,0,person_weighted,utility_loss,same_residence,0.4902027716833658
spectral_nlr16_L2,1.0,0,person_weighted,utility_loss,public_coverage,0.5329774634757038
spectral_nlr16_L2,1.0,0,person_weighted,utility_loss,commute_over20,0.6896974226359572
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,A/public_coverage,0.050475474946290344
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,A/commute_over20,0.009180396877386365
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,A/SEX,0.017740262007636676
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,A/RAC1P,0.0298166143900791
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,B/income_binary,0.11220310730888083
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,B/civilian_at_work,0.1309013903418782
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,AB/SEX,0.017740262007636676
spectral_nlr16_L2,1.0,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
spectral_nlr16_L2,0.0,1,unweighted,utility_loss,income_binary,0.28877191159803195
spectral_nlr16_L2,0.0,1,unweighted,utility_loss,civilian_at_work,0.28747843401483153
spectral_nlr16_L2,0.0,1,unweighted,utility_loss,same_residence,0.5295207455947797
spectral_nlr16_L2,0.0,1,unweighted,utility_loss,public_coverage,0.5040753682789849
spectral_nlr16_L2,0.0,1,unweighted,utility_loss,commute_over20,0.6900674283001351
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,A/public_coverage,0.04410677255150908
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,A/commute_over20,0.014950214189786037
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,A/SEX,0.00866607638839223
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,A/RAC1P,0.019209469221045383
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,AB/SEX,0.01813243395612496
spectral_nlr16_L2,0.0,1,unweighted,absolute_recovery,AB/RAC1P,0.028331732873524418
spectral_nlr16_L2,0.0,1,person_weighted,utility_loss,income_binary,0.30269792672375423
spectral_nlr16_L2,0.0,1,person_weighted,utility_loss,civilian_at_work,0.2719906910662581
spectral_nlr16_L2,0.0,1,person_weighted,utility_loss,same_residence,0.49553668598644396
spectral_nlr16_L2,0.0,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
spectral_nlr16_L2,0.0,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,A/public_coverage,0.04924140160657142
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,A/commute_over20,0.01096291511741243
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,A/SEX,0.008474189790088182
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,A/RAC1P,0.015627145208457538
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,AB/SEX,0.017851044916498138
spectral_nlr16_L2,0.0,1,person_weighted,absolute_recovery,AB/RAC1P,0.021643673464573077
spectral_nlr16_L2,0.25,1,unweighted,utility_loss,income_binary,0.2907541040047641
spectral_nlr16_L2,0.25,1,unweighted,utility_loss,civilian_at_work,0.2884796152781637
spectral_nlr16_L2,0.25,1,unweighted,utility_loss,same_residence,0.5238159223253761
spectral_nlr16_L2,0.25,1,unweighted,utility_loss,public_coverage,0.5040753682789849
spectral_nlr16_L2,0.25,1,unweighted,utility_loss,commute_over20,0.6900674283001351
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,A/public_coverage,0.04448527097198238
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,A/commute_over20,0.014950214189786037
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,A/SEX,0.012158892243381875
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,A/RAC1P,0.02345915130801024
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,AB/SEX,0.019271465017785178
spectral_nlr16_L2,0.25,1,unweighted,absolute_recovery,AB/RAC1P,0.03409010142521102
spectral_nlr16_L2,0.25,1,person_weighted,utility_loss,income_binary,0.304736498769145
spectral_nlr16_L2,0.25,1,person_weighted,utility_loss,civilian_at_work,0.27333486238683297
spectral_nlr16_L2,0.25,1,person_weighted,utility_loss,same_residence,0.4904932273602528
spectral_nlr16_L2,0.25,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
spectral_nlr16_L2,0.25,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,A/public_coverage,0.049971150861273766
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,A/commute_over20,0.01096291511741243
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,A/SEX,0.011669458900315621
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,A/RAC1P,0.01917091690141637
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,AB/SEX,0.018077767870056938
spectral_nlr16_L2,0.25,1,person_weighted,absolute_recovery,AB/RAC1P,0.026065440219345037
spectral_nlr16_L2,0.5,1,unweighted,utility_loss,income_binary,0.2927362964114963
spectral_nlr16_L2,0.5,1,unweighted,utility_loss,civilian_at_work,0.28948079654149583
spectral_nlr16_L2,0.5,1,unweighted,utility_loss,same_residence,0.5181110990559725
spectral_nlr16_L2,0.5,1,unweighted,utility_loss,public_coverage,0.5040753682789849
spectral_nlr16_L2,0.5,1,unweighted,utility_loss,commute_over20,0.6900674283001351
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,A/public_coverage,0.04486376939245568
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,A/commute_over20,0.014950214189786037
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,A/SEX,0.01565170809837152
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,A/RAC1P,0.027708833394975096
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,AB/SEX,0.020410496079445395
spectral_nlr16_L2,0.5,1,unweighted,absolute_recovery,AB/RAC1P,0.039848469976897616
spectral_nlr16_L2,0.5,1,person_weighted,utility_loss,income_binary,0.3067750708145357
spectral_nlr16_L2,0.5,1,person_weighted,utility_loss,civilian_at_work,0.27467903370740787
spectral_nlr16_L2,0.5,1,person_weighted,utility_loss,same_residence,0.48544976873406176
spectral_nlr16_L2,0.5,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
spectral_nlr16_L2,0.5,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,A/public_coverage,0.05070090011597611
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,A/commute_over20,0.01096291511741243
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,A/SEX,0.01486472801054306
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,A/RAC1P,0.0227146885943752
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,AB/SEX,0.018304490823615738
spectral_nlr16_L2,0.5,1,person_weighted,absolute_recovery,AB/RAC1P,0.030487206974116998
spectral_nlr16_L2,0.75,1,unweighted,utility_loss,income_binary,0.2947184888182285
spectral_nlr16_L2,0.75,1,unweighted,utility_loss,civilian_at_work,0.29048197780482804
spectral_nlr16_L2,0.75,1,unweighted,utility_loss,same_residence,0.5124062757865688
spectral_nlr16_L2,0.75,1,unweighted,utility_loss,public_coverage,0.5040753682789849
spectral_nlr16_L2,0.75,1,unweighted,utility_loss,commute_over20,0.6900674283001351
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,A/public_coverage,0.04524226781292898
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,A/commute_over20,0.014950214189786037
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,A/SEX,0.019144523953361164
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,A/RAC1P,0.03195851548193995
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,AB/SEX,0.021549527141105612
spectral_nlr16_L2,0.75,1,unweighted,absolute_recovery,AB/RAC1P,0.045606838528584215
spectral_nlr16_L2,0.75,1,person_weighted,utility_loss,income_binary,0.3088136428599264
spectral_nlr16_L2,0.75,1,person_weighted,utility_loss,civilian_at_work,0.2760232050279827
spectral_nlr16_L2,0.75,1,person_weighted,utility_loss,same_residence,0.4804063101078706
spectral_nlr16_L2,0.75,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
spectral_nlr16_L2,0.75,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,A/public_coverage,0.051430649370678455
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,A/commute_over20,0.01096291511741243
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,A/SEX,0.0180599971207705
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,A/RAC1P,0.02625846028733403
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,AB/SEX,0.018531213777174538
spectral_nlr16_L2,0.75,1,person_weighted,absolute_recovery,AB/RAC1P,0.03490897372888896
spectral_nlr16_L2,1.0,1,unweighted,utility_loss,income_binary,0.2967006812249606
spectral_nlr16_L2,1.0,1,unweighted,utility_loss,civilian_at_work,0.2914831590681602
spectral_nlr16_L2,1.0,1,unweighted,utility_loss,same_residence,0.5067014525171653
spectral_nlr16_L2,1.0,1,unweighted,utility_loss,public_coverage,0.5040753682789849
spectral_nlr16_L2,1.0,1,unweighted,utility_loss,commute_over20,0.6900674283001351
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,A/public_coverage,0.04562076623340228
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,A/commute_over20,0.014950214189786037
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,A/SEX,0.02263733980835081
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,A/RAC1P,0.03620819756890481
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,AB/SEX,0.02268855820276583
spectral_nlr16_L2,1.0,1,unweighted,absolute_recovery,AB/RAC1P,0.051365207080270814
spectral_nlr16_L2,1.0,1,person_weighted,utility_loss,income_binary,0.31085221490531717
spectral_nlr16_L2,1.0,1,person_weighted,utility_loss,civilian_at_work,0.27736737634855757
spectral_nlr16_L2,1.0,1,person_weighted,utility_loss,same_residence,0.4753628514816795
spectral_nlr16_L2,1.0,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
spectral_nlr16_L2,1.0,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,A/public_coverage,0.0521603986253808
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,A/commute_over20,0.01096291511741243
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,A/SEX,0.021255266230997938
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,A/RAC1P,0.02980223198029286
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,AB/SEX,0.018757936730733338
spectral_nlr16_L2,1.0,1,person_weighted,absolute_recovery,AB/RAC1P,0.03933074048366092
spectral_nlr16_L2,0.0,2,unweighted,utility_loss,income_binary,0.3005014432221884
spectral_nlr16_L2,0.0,2,unweighted,utility_loss,civilian_at_work,0.2951238076567471
spectral_nlr16_L2,0.0,2,unweighted,utility_loss,same_residence,0.5331509601315477
spectral_nlr16_L2,0.0,2,unweighted,utility_loss,public_coverage,0.5055431529173257
