left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,unweighted,recovery/AB/RAC1P,-0.00955614342149628,0.0037003207077876054,2.558259254029934,-0.019022523115072517,-8.976372792004333e-05,-0.016412111730446155,-0.0019575153595909438,False,True,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,person_weighted,utility/same_residence,0.0016943618346177598,0.0018136189781026457,2.546491306290181,-0.0029240031260435095,0.006312726795279029,-0.0018317242475637686,0.005204868726731038,False,False,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,person_weighted,recovery/A/SEX,-0.0029360865349269405,0.0018748332763910986,2.546491306290181,-0.0077103331740004085,0.0018381601041465275,-0.006685067764474246,0.0006607716355440285,False,False,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,person_weighted,recovery/AB/SEX,-0.0019738077632776387,0.00200067324044156,2.546491306290181,-0.007068504776789476,0.0031208892502341983,-0.005886206391036877,0.0020346647944319628,False,False,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,person_weighted,recovery/A/RAC1P,-0.013159552322955145,0.0033767807955520763,2.546491306290181,-0.021758495262076148,-0.004560609383834142,-0.019768466255019827,-0.006613041306547198,False,True,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,person_weighted,recovery/AB/RAC1P,-0.003769655539507921,0.0042534140830079005,2.546491306290181,-0.014600937523939761,0.0070616264449239186,-0.011949057972318934,0.00463979471348047,False,False,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,unweighted,utility/same_residence,0.00021818279892171777,0.0010167045500200408,2.5982703375051863,-0.002423490475401912,0.0028598560732453478,-0.0017717781889778489,0.002244902620654168,False,False,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,unweighted,recovery/A/SEX,-0.00849609806859882,0.001489449175683011,2.5982703375051863,-0.012366089680997538,-0.004626106456200102,-0.01141570779428278,-0.00563119719641679,False,True,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,unweighted,recovery/AB/SEX,0.006368764301014629,0.004499594649836105,2.5982703375051863,-0.005322399008451559,0.018059927610480815,-0.0009765534512494817,0.01660337281926125,False,False,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,unweighted,recovery/A/RAC1P,0.0020117910299874975,0.0012035531300370879,2.5982703375051863,-0.00111536536739939,0.0051389474273743855,-0.00025746768358399317,0.004412545416759731,False,False,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,unweighted,recovery/AB/RAC1P,0.0025753939350029826,0.0011300012781027718,2.5982703375051863,-0.0003606548672343982,0.0055114427372403635,0.00048718516245780194,0.004890630505786337,False,False,False
