seed,condition,weight,scope,kind,endpoint,value
1,spectral_S0,unweighted,transport_all,additional_recovery,A/commute_over20,0.0002453113400221474
1,spectral_S0,unweighted,transport_all,absolute_recovery,A/SEX,0.04130826229845419
1,spectral_S0,unweighted,transport_all,additional_recovery,A/SEX,0.026365244262543164
1,spectral_S0,unweighted,transport_all,absolute_recovery,A/RAC1P,0.09321149508628657
1,spectral_S0,unweighted,transport_all,additional_recovery,A/RAC1P,0.07723915857046482
1,spectral_S0,unweighted,transport_all,absolute_recovery,B/income_binary,0.10849673563918955
1,spectral_S0,unweighted,transport_all,additional_recovery,B/income_binary,0.0
1,spectral_S0,unweighted,transport_all,absolute_recovery,B/civilian_at_work,0.11225443317687211
1,spectral_S0,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
1,spectral_S0,unweighted,transport_all,absolute_recovery,B/same_residence,0.0133095734182056
1,spectral_S0,unweighted,transport_all,additional_recovery,B/same_residence,0.0
1,spectral_S0,unweighted,transport_all,absolute_recovery,B/SEX,0.0006794824369595887
1,spectral_S0,unweighted,transport_all,additional_recovery,B/SEX,0.0
1,spectral_S0,unweighted,transport_all,absolute_recovery,B/RAC1P,0.01943332704386891
1,spectral_S0,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
1,spectral_S0,unweighted,transport_all,absolute_recovery,AB/SEX,0.0421359710346092
1,spectral_S0,unweighted,transport_all,additional_recovery,AB/SEX,0.023212384276813602
1,spectral_S0,unweighted,transport_all,absolute_recovery,AB/RAC1P,0.09640316968903617
1,spectral_S0,unweighted,transport_all,additional_recovery,AB/RAC1P,0.06853173818213887
1,spectral_S0,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.021549170597575107
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,A/public_coverage,0.06813414850680821
1,spectral_S0,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.02263940098850592
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,A/commute_over20,0.0068412209906192345
1,spectral_S0,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0005637706279075783
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,A/SEX,0.03923601078087913
1,spectral_S0,person_weighted,common_fresh,additional_recovery,A/SEX,0.0318832773616744
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,A/RAC1P,0.08874825175563616
1,spectral_S0,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.07255531050554653
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,B/income_binary,0.09902209578819743
1,spectral_S0,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,B/civilian_at_work,0.11320309977260223
1,spectral_S0,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,B/same_residence,0.016728827648945566
1,spectral_S0,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,B/SEX,-0.0003428556165095964
1,spectral_S0,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,B/RAC1P,0.019831939993170344
1,spectral_S0,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,AB/SEX,0.04032125228864192
1,spectral_S0,person_weighted,common_fresh,additional_recovery,AB/SEX,0.03296851886943719
1,spectral_S0,person_weighted,common_fresh,absolute_recovery,AB/RAC1P,0.09133252283463711
1,spectral_S0,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.0667344105837131
1,spectral_S0,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.021549170597575107
1,spectral_S0,person_weighted,transport_all,absolute_recovery,A/public_coverage,0.06813414850680821
1,spectral_S0,person_weighted,transport_all,additional_recovery,A/public_coverage,0.022642288300160573
1,spectral_S0,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.0068412209906192345
1,spectral_S0,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0005637706279075783
1,spectral_S0,person_weighted,transport_all,absolute_recovery,A/SEX,0.03923601078087913
1,spectral_S0,person_weighted,transport_all,additional_recovery,A/SEX,0.027242995129019842
1,spectral_S0,person_weighted,transport_all,absolute_recovery,A/RAC1P,0.08874825175563616
1,spectral_S0,person_weighted,transport_all,additional_recovery,A/RAC1P,0.07092697231212441
1,spectral_S0,person_weighted,transport_all,absolute_recovery,B/income_binary,0.0985268738595298
1,spectral_S0,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
1,spectral_S0,person_weighted,transport_all,absolute_recovery,B/civilian_at_work,0.11320309977260223
1,spectral_S0,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
1,spectral_S0,person_weighted,transport_all,absolute_recovery,B/same_residence,0.016728827648945566
1,spectral_S0,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
1,spectral_S0,person_weighted,transport_all,absolute_recovery,B/SEX,-0.0003428556165095964
1,spectral_S0,person_weighted,transport_all,additional_recovery,B/SEX,0.0
1,spectral_S0,person_weighted,transport_all,absolute_recovery,B/RAC1P,0.022007084349740635
1,spectral_S0,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
1,spectral_S0,person_weighted,transport_all,absolute_recovery,AB/SEX,0.04032125228864192
1,spectral_S0,person_weighted,transport_all,additional_recovery,AB/SEX,0.02577178035591221
1,spectral_S0,person_weighted,transport_all,absolute_recovery,AB/RAC1P,0.09133252283463711
1,spectral_S0,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.06323468365174745
1,spectral_C1,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.027825571904755764
1,spectral_C1,unweighted,common_fresh,absolute_recovery,A/public_coverage,0.0577330076504492
1,spectral_C1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.009678596146302398
1,spectral_C1,unweighted,common_fresh,absolute_recovery,A/commute_over20,0.008584393138099
1,spectral_C1,unweighted,common_fresh,additional_recovery,A/commute_over20,-0.0009559883455469986
1,spectral_C1,unweighted,common_fresh,absolute_recovery,A/SEX,0.01838588438861488
1,spectral_C1,unweighted,common_fresh,additional_recovery,A/SEX,0.011553175395877746
1,spectral_C1,unweighted,common_fresh,absolute_recovery,A/RAC1P,0.06219189358142718
1,spectral_C1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.04850642610431133
1,spectral_C1,unweighted,common_fresh,absolute_recovery,B/income_binary,0.10929029003704771
1,spectral_C1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
1,spectral_C1,unweighted,common_fresh,absolute_recovery,B/civilian_at_work,0.11225443317687211
1,spectral_C1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
1,spectral_C1,unweighted,common_fresh,absolute_recovery,B/same_residence,0.0133095734182056
1,spectral_C1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
1,spectral_C1,unweighted,common_fresh,absolute_recovery,B/SEX,0.0006794824369595887
1,spectral_C1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
1,spectral_C1,unweighted,common_fresh,absolute_recovery,B/RAC1P,0.01865246648263419
1,spectral_C1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
1,spectral_C1,unweighted,common_fresh,absolute_recovery,AB/SEX,0.020323788974959345
1,spectral_C1,unweighted,common_fresh,additional_recovery,AB/SEX,0.01349107998222221
1,spectral_C1,unweighted,common_fresh,absolute_recovery,AB/RAC1P,0.06800408065641972
1,spectral_C1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.0462707127642914
1,spectral_C1,unweighted,transport_all,utility_gain_vs_H,same_residence,0.027825571904755764
1,spectral_C1,unweighted,transport_all,absolute_recovery,A/public_coverage,0.0577330076504492
1,spectral_C1,unweighted,transport_all,additional_recovery,A/public_coverage,0.010086652651879247
1,spectral_C1,unweighted,transport_all,absolute_recovery,A/commute_over20,0.008584393138099
1,spectral_C1,unweighted,transport_all,additional_recovery,A/commute_over20,-0.0009559883455469986
1,spectral_C1,unweighted,transport_all,absolute_recovery,A/SEX,0.01838588438861488
1,spectral_C1,unweighted,transport_all,additional_recovery,A/SEX,0.003442866352703855
1,spectral_C1,unweighted,transport_all,absolute_recovery,A/RAC1P,0.06219189358142718
1,spectral_C1,unweighted,transport_all,additional_recovery,A/RAC1P,0.04621955706560543
1,spectral_C1,unweighted,transport_all,absolute_recovery,B/income_binary,0.10849673563918955
1,spectral_C1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
1,spectral_C1,unweighted,transport_all,absolute_recovery,B/civilian_at_work,0.11225443317687211
1,spectral_C1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
1,spectral_C1,unweighted,transport_all,absolute_recovery,B/same_residence,0.0133095734182056
1,spectral_C1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
1,spectral_C1,unweighted,transport_all,absolute_recovery,B/SEX,0.0006794824369595887
1,spectral_C1,unweighted,transport_all,additional_recovery,B/SEX,0.0
1,spectral_C1,unweighted,transport_all,absolute_recovery,B/RAC1P,0.01943332704386891
1,spectral_C1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
1,spectral_C1,unweighted,transport_all,absolute_recovery,AB/SEX,0.020323788974959345
1,spectral_C1,unweighted,transport_all,additional_recovery,AB/SEX,0.0014002022171637485
1,spectral_C1,unweighted,transport_all,absolute_recovery,AB/RAC1P,0.06800408065641972
1,spectral_C1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.040132649149522415
1,spectral_C1,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.023629548314568483
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,A/public_coverage,0.05508658315166792
1,spectral_C1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.00959183563336563
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,A/commute_over20,0.006283159369727898
1,spectral_C1,person_weighted,common_fresh,additional_recovery,A/commute_over20,5.70900701624133e-06
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,A/SEX,0.012960888982864738
1,spectral_C1,person_weighted,common_fresh,additional_recovery,A/SEX,0.005608155563660011
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,A/RAC1P,0.05709985442863785
1,spectral_C1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.04090691317854822
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,B/income_binary,0.09902209578819743
1,spectral_C1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,B/civilian_at_work,0.11320309977260223
1,spectral_C1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,B/same_residence,0.016728827648945566
1,spectral_C1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,B/SEX,-0.0003428556165095964
1,spectral_C1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,B/RAC1P,0.019831939993170344
1,spectral_C1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,AB/SEX,0.015730736571006765
1,spectral_C1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.008378003151802038
1,spectral_C1,person_weighted,common_fresh,absolute_recovery,AB/RAC1P,0.06578743170849344
1,spectral_C1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.04118931945756943
1,spectral_C1,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.023629548314568483
1,spectral_C1,person_weighted,transport_all,absolute_recovery,A/public_coverage,0.05508658315166792
1,spectral_C1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.009594722945020284
1,spectral_C1,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.006283159369727898
1,spectral_C1,person_weighted,transport_all,additional_recovery,A/commute_over20,5.70900701624133e-06
1,spectral_C1,person_weighted,transport_all,absolute_recovery,A/SEX,0.012960888982864738
1,spectral_C1,person_weighted,transport_all,additional_recovery,A/SEX,0.0009678733310054533
1,spectral_C1,person_weighted,transport_all,absolute_recovery,A/RAC1P,0.05709985442863785
1,spectral_C1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.0392785749851261
1,spectral_C1,person_weighted,transport_all,absolute_recovery,B/income_binary,0.0985268738595298
1,spectral_C1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
1,spectral_C1,person_weighted,transport_all,absolute_recovery,B/civilian_at_work,0.11320309977260223
1,spectral_C1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
1,spectral_C1,person_weighted,transport_all,absolute_recovery,B/same_residence,0.016728827648945566
1,spectral_C1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
1,spectral_C1,person_weighted,transport_all,absolute_recovery,B/SEX,-0.0003428556165095964
1,spectral_C1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
1,spectral_C1,person_weighted,transport_all,absolute_recovery,B/RAC1P,0.022007084349740635
1,spectral_C1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
1,spectral_C1,person_weighted,transport_all,absolute_recovery,AB/SEX,0.015730736571006765
1,spectral_C1,person_weighted,transport_all,additional_recovery,AB/SEX,0.0011812646382770575
1,spectral_C1,person_weighted,transport_all,absolute_recovery,AB/RAC1P,0.06578743170849344
1,spectral_C1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.03768959252560378
1,spectral_L1,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.02825833642272757
1,spectral_L1,unweighted,common_fresh,absolute_recovery,A/public_coverage,0.06337538654412228
1,spectral_L1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.015320975039975482
1,spectral_L1,unweighted,common_fresh,absolute_recovery,A/commute_over20,0.008551741597099372
1,spectral_L1,unweighted,common_fresh,additional_recovery,A/commute_over20,-0.0009886398865466273
1,spectral_L1,unweighted,common_fresh,absolute_recovery,A/SEX,0.023928614289547845
1,spectral_L1,unweighted,common_fresh,additional_recovery,A/SEX,0.01709590529681071
1,spectral_L1,unweighted,common_fresh,absolute_recovery,A/RAC1P,0.0751330729094275
1,spectral_L1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.06144760543231165
1,spectral_L1,unweighted,common_fresh,absolute_recovery,B/income_binary,0.10929029003704771
1,spectral_L1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
1,spectral_L1,unweighted,common_fresh,absolute_recovery,B/civilian_at_work,0.11225443317687211
1,spectral_L1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
1,spectral_L1,unweighted,common_fresh,absolute_recovery,B/same_residence,0.0133095734182056
1,spectral_L1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
1,spectral_L1,unweighted,common_fresh,absolute_recovery,B/SEX,0.0006794824369595887
1,spectral_L1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
1,spectral_L1,unweighted,common_fresh,absolute_recovery,B/RAC1P,0.01865246648263419
1,spectral_L1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
1,spectral_L1,unweighted,common_fresh,absolute_recovery,AB/SEX,0.029703379093532156
1,spectral_L1,unweighted,common_fresh,additional_recovery,AB/SEX,0.02287067010079502
1,spectral_L1,unweighted,common_fresh,absolute_recovery,AB/RAC1P,0.07890974633937131
1,spectral_L1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.05717637844724299
1,spectral_L1,unweighted,transport_all,utility_gain_vs_H,same_residence,0.02825833642272757
1,spectral_L1,unweighted,transport_all,absolute_recovery,A/public_coverage,0.06337538654412228
1,spectral_L1,unweighted,transport_all,additional_recovery,A/public_coverage,0.01572903154555233
1,spectral_L1,unweighted,transport_all,absolute_recovery,A/commute_over20,0.008551741597099372
1,spectral_L1,unweighted,transport_all,additional_recovery,A/commute_over20,-0.0009886398865466273
1,spectral_L1,unweighted,transport_all,absolute_recovery,A/SEX,0.023928614289547845
1,spectral_L1,unweighted,transport_all,additional_recovery,A/SEX,0.008985596253636818
1,spectral_L1,unweighted,transport_all,absolute_recovery,A/RAC1P,0.0751330729094275
1,spectral_L1,unweighted,transport_all,additional_recovery,A/RAC1P,0.05916073639360575
1,spectral_L1,unweighted,transport_all,absolute_recovery,B/income_binary,0.10849673563918955
1,spectral_L1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
1,spectral_L1,unweighted,transport_all,absolute_recovery,B/civilian_at_work,0.11225443317687211
1,spectral_L1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
1,spectral_L1,unweighted,transport_all,absolute_recovery,B/same_residence,0.0133095734182056
1,spectral_L1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
1,spectral_L1,unweighted,transport_all,absolute_recovery,B/SEX,0.0006794824369595887
1,spectral_L1,unweighted,transport_all,additional_recovery,B/SEX,0.0
1,spectral_L1,unweighted,transport_all,absolute_recovery,B/RAC1P,0.01943332704386891
1,spectral_L1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
1,spectral_L1,unweighted,transport_all,absolute_recovery,AB/SEX,0.029703379093532156
1,spectral_L1,unweighted,transport_all,additional_recovery,AB/SEX,0.01077979233573656
1,spectral_L1,unweighted,transport_all,absolute_recovery,AB/RAC1P,0.07890974633937131
1,spectral_L1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.05103831483247401
1,spectral_L1,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.023627165157956154
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,A/public_coverage,0.061285487126452654
1,spectral_L1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.01579073960815036
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,A/commute_over20,0.00602708500310456
1,spectral_L1,person_weighted,common_fresh,additional_recovery,A/commute_over20,-0.0002503653596070965
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,A/SEX,0.02375489965141231
1,spectral_L1,person_weighted,common_fresh,additional_recovery,A/SEX,0.016402166232207582
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,A/RAC1P,0.07388614302490626
1,spectral_L1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.05769320177481663
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,B/income_binary,0.09902209578819743
1,spectral_L1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,B/civilian_at_work,0.11320309977260223
1,spectral_L1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,B/same_residence,0.016728827648945566
1,spectral_L1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,B/SEX,-0.0003428556165095964
1,spectral_L1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,B/RAC1P,0.019831939993170344
1,spectral_L1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,AB/SEX,0.030030685948293057
1,spectral_L1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.02267795252908833
1,spectral_L1,person_weighted,common_fresh,absolute_recovery,AB/RAC1P,0.07388527277515466
1,spectral_L1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.049287160524230655
1,spectral_L1,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.023627165157956154
1,spectral_L1,person_weighted,transport_all,absolute_recovery,A/public_coverage,0.061285487126452654
1,spectral_L1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.015793626919805015
1,spectral_L1,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.00602708500310456
1,spectral_L1,person_weighted,transport_all,additional_recovery,A/commute_over20,-0.0002503653596070965
1,spectral_L1,person_weighted,transport_all,absolute_recovery,A/SEX,0.02375489965141231
1,spectral_L1,person_weighted,transport_all,additional_recovery,A/SEX,0.011761883999553024
1,spectral_L1,person_weighted,transport_all,absolute_recovery,A/RAC1P,0.07388614302490626
1,spectral_L1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.05606486358139451
1,spectral_L1,person_weighted,transport_all,absolute_recovery,B/income_binary,0.0985268738595298
1,spectral_L1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
1,spectral_L1,person_weighted,transport_all,absolute_recovery,B/civilian_at_work,0.11320309977260223
1,spectral_L1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
1,spectral_L1,person_weighted,transport_all,absolute_recovery,B/same_residence,0.016728827648945566
1,spectral_L1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
1,spectral_L1,person_weighted,transport_all,absolute_recovery,B/SEX,-0.0003428556165095964
1,spectral_L1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
1,spectral_L1,person_weighted,transport_all,absolute_recovery,B/RAC1P,0.022007084349740635
1,spectral_L1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
1,spectral_L1,person_weighted,transport_all,absolute_recovery,AB/SEX,0.030030685948293057
1,spectral_L1,person_weighted,transport_all,additional_recovery,AB/SEX,0.01548121401556335
1,spectral_L1,person_weighted,transport_all,absolute_recovery,AB/RAC1P,0.07388527277515466
1,spectral_L1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.045787433592265
1,spectral_L2,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.0287393054977938
1,spectral_L2,unweighted,common_fresh,absolute_recovery,A/public_coverage,0.06414873662250414
1,spectral_L2,unweighted,common_fresh,additional_recovery,A/public_coverage,0.016094325118357344
1,spectral_L2,unweighted,common_fresh,absolute_recovery,A/commute_over20,0.0088616535945506
1,spectral_L2,unweighted,common_fresh,additional_recovery,A/commute_over20,-0.0006787278890953985
1,spectral_L2,unweighted,common_fresh,absolute_recovery,A/SEX,0.023465464145066228
1,spectral_L2,unweighted,common_fresh,additional_recovery,A/SEX,0.016632755152329093
1,spectral_L2,unweighted,common_fresh,absolute_recovery,A/RAC1P,0.06957173809929529
1,spectral_L2,unweighted,common_fresh,additional_recovery,A/RAC1P,0.055886270622179435
1,spectral_L2,unweighted,common_fresh,absolute_recovery,B/income_binary,0.10929029003704771
1,spectral_L2,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
1,spectral_L2,unweighted,common_fresh,absolute_recovery,B/civilian_at_work,0.11225443317687211
1,spectral_L2,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
1,spectral_L2,unweighted,common_fresh,absolute_recovery,B/same_residence,0.0133095734182056
1,spectral_L2,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
1,spectral_L2,unweighted,common_fresh,absolute_recovery,B/SEX,0.0006794824369595887
1,spectral_L2,unweighted,common_fresh,additional_recovery,B/SEX,0.0
1,spectral_L2,unweighted,common_fresh,absolute_recovery,B/RAC1P,0.01865246648263419
1,spectral_L2,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
1,spectral_L2,unweighted,common_fresh,absolute_recovery,AB/SEX,0.0263013582301711
1,spectral_L2,unweighted,common_fresh,additional_recovery,AB/SEX,0.019468649237433966
1,spectral_L2,unweighted,common_fresh,absolute_recovery,AB/RAC1P,0.07187077739671621
1,spectral_L2,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.05013740950458789
1,spectral_L2,unweighted,transport_all,utility_gain_vs_H,same_residence,0.0287393054977938
1,spectral_L2,unweighted,transport_all,absolute_recovery,A/public_coverage,0.06414873662250414
1,spectral_L2,unweighted,transport_all,additional_recovery,A/public_coverage,0.016502381623934193
1,spectral_L2,unweighted,transport_all,absolute_recovery,A/commute_over20,0.0088616535945506
1,spectral_L2,unweighted,transport_all,additional_recovery,A/commute_over20,-0.0006787278890953985
1,spectral_L2,unweighted,transport_all,absolute_recovery,A/SEX,0.023465464145066228
1,spectral_L2,unweighted,transport_all,additional_recovery,A/SEX,0.008522446109155202
1,spectral_L2,unweighted,transport_all,absolute_recovery,A/RAC1P,0.06957173809929529
1,spectral_L2,unweighted,transport_all,additional_recovery,A/RAC1P,0.05359940158347354
1,spectral_L2,unweighted,transport_all,absolute_recovery,B/income_binary,0.10849673563918955
1,spectral_L2,unweighted,transport_all,additional_recovery,B/income_binary,0.0
1,spectral_L2,unweighted,transport_all,absolute_recovery,B/civilian_at_work,0.11225443317687211
1,spectral_L2,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
1,spectral_L2,unweighted,transport_all,absolute_recovery,B/same_residence,0.0133095734182056
1,spectral_L2,unweighted,transport_all,additional_recovery,B/same_residence,0.0
1,spectral_L2,unweighted,transport_all,absolute_recovery,B/SEX,0.0006794824369595887
1,spectral_L2,unweighted,transport_all,additional_recovery,B/SEX,0.0
1,spectral_L2,unweighted,transport_all,absolute_recovery,B/RAC1P,0.01943332704386891
1,spectral_L2,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
1,spectral_L2,unweighted,transport_all,absolute_recovery,AB/SEX,0.0263013582301711
1,spectral_L2,unweighted,transport_all,additional_recovery,AB/SEX,0.007377771472375505
1,spectral_L2,unweighted,transport_all,absolute_recovery,AB/RAC1P,0.07187077739671621
1,spectral_L2,unweighted,transport_all,additional_recovery,AB/RAC1P,0.04399934588981891
1,spectral_L2,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.0238536072751257
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,A/public_coverage,0.0601257079318388
1,spectral_L2,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.014630960413536509
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,A/commute_over20,0.006958568816413879
1,spectral_L2,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.000681118453702223
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,A/SEX,0.02336713583524408
1,spectral_L2,person_weighted,common_fresh,additional_recovery,A/SEX,0.016014402416039353
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,A/RAC1P,0.06625815774964416
1,spectral_L2,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.05006521649955453
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,B/income_binary,0.09902209578819743
1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,B/civilian_at_work,0.11320309977260223
1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,B/same_residence,0.016728827648945566
1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,B/SEX,-0.0003428556165095964
1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,B/RAC1P,0.019831939993170344
1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,AB/SEX,0.023708069457607617
1,spectral_L2,person_weighted,common_fresh,additional_recovery,AB/SEX,0.01635533603840289
1,spectral_L2,person_weighted,common_fresh,absolute_recovery,AB/RAC1P,0.0692119609492956
1,spectral_L2,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.044613848698371594
1,spectral_L2,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.0238536072751257
1,spectral_L2,person_weighted,transport_all,absolute_recovery,A/public_coverage,0.0601257079318388
1,spectral_L2,person_weighted,transport_all,additional_recovery,A/public_coverage,0.014633847725191163
1,spectral_L2,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.006958568816413879
1,spectral_L2,person_weighted,transport_all,additional_recovery,A/commute_over20,0.000681118453702223
