seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,8,183,183.0,0.06174089068825911,0,0.0,,0.0,0.0,0.5434613880685291,True,True,9,158,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,0,1680,1680.0,0.5572139303482587,2666,2666.0,0.5851462865716429,0.9285714285714286,0.7179015186378279,0.6194736490101659,True,True,1,1694,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,1,158,158.0,0.05240464344941957,0,0.0,,0.0,0.0,0.6262101079737531,True,True,2,181,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,2,14,14.0,0.004643449419568822,0,0.0,,0.0,0.0,0.547745989432094,True,True,3,30,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,4,13,13.0,0.004311774461028192,0,0.0,,0.0,0.0,0.6064162353302927,True,True,5,2,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,5,455,455.0,0.15091210613598674,307,307.0,0.49185667752442996,0.33186813186813185,0.3963254593175853,0.7450974416208791,True,True,6,476,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,6,15,15.0,0.004975124378109453,0,0.0,,0.0,0.0,0.5988555555555555,True,True,7,11,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,7,491,491.0,0.1628524046434494,42,42.0,0.2857142857142857,0.024439918533604887,0.0450281425891182,0.6665292217118918,True,True,8,469,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,8,189,189.0,0.0626865671641791,0,0.0,,0.0,0.0,0.5742510025949517,True,True,9,158,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,0,1713,194640.0,0.5729879626604022,2594,295575.0,0.6056195551044574,0.9196773530620633,0.7303162897912141,0.6121880584125055,True,True,1,1694,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,1,163,23099.0,0.06799963496451207,0,0.0,,0.0,0.0,0.6650803294986922,True,True,2,181,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2,25,1464.0,0.004309773825189215,0,0.0,,0.0,0.0,0.545285237923729,True,True,3,30,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,4,9,526.0,0.0015484569891048682,0,0.0,,0.0,0.0,0.6192713105507062,True,True,5,2,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,5,407,44629.0,0.13138039347292996,328,38065.0,0.4887692105608827,0.4168813999865558,0.44997218661571575,0.7565425712961953,True,True,6,476,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,6,9,1139.0,0.0033530275866738494,0,0.0,,0.0,0.0,0.5466164087318155,True,True,7,11,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,7,455,53601.0,0.15779247732511414,42,6053.0,0.4538245498100116,0.051249043861121994,0.0920977637710799,0.6575909173538526,True,True,8,469,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,8,183,20595.0,0.06062827317607369,0,0.0,,0.0,0.0,0.5252590439775533,True,True,9,158,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,0,1680,196490.0,0.5546287749842636,2666,313748.0,0.5766060660147634,0.9207033436816123,0.7091161379591485,0.5905279229900792,True,True,1,1694,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,1,158,24431.0,0.06896094254995441,0,0.0,,0.0,0.0,0.5848087321395339,True,True,2,181,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,2,14,1034.0,0.002918653129084068,0,0.0,,0.0,0.0,0.49769696779507144,True,True,3,30,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,4,13,1905.0,0.005377209101455657,0,0.0,,0.0,0.0,0.6146163145413593,True,True,5,2,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,5,455,44817.0,0.1265041366403875,307,33810.0,0.4614019520851819,0.34808220095053216,0.3968102560189248,0.7517428441483633,True,True,6,476,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,6,15,1909.0,0.005388499829227743,0,0.0,,0.0,0.0,0.6929071331714165,True,True,7,11,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,7,491,63555.0,0.17939555088872142,42,6715.0,0.299180938198064,0.031610416174966564,0.05717945069019496,0.6615981247406538,True,True,8,469,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,8,189,20132.0,0.056826232876905663,0,0.0,,0.0,0.0,0.5856168204619029,True,True,9,158,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,0,1713,1713.0,0.5779352226720648,2637,2637.0,0.6037163443306788,0.9293636894337419,0.7319540229885058,0.6125500066963359,True,True,1,1694,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,1,163,163.0,0.05499325236167341,0,0.0,,0.0,0.0,0.6740986457509697,True,True,2,181,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2,25,25.0,0.008434547908232119,0,0.0,,0.0,0.0,0.6148077577407282,True,True,3,30,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,4,9,9.0,0.003036437246963563,0,0.0,,0.0,0.0,0.7195901485241587,True,True,5,2,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,5,407,407.0,0.13731443994601888,295,295.0,0.4915254237288136,0.35626535626535627,0.4131054131054131,0.7461360105083218,True,True,6,476,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,6,9,9.0,0.003036437246963563,0,0.0,,0.0,0.0,0.6510434292160181,True,True,7,11,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,7,455,455.0,0.15350877192982457,32,32.0,0.34375,0.024175824175824177,0.045174537987679675,0.6413872695658268,True,True,8,469,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,8,183,183.0,0.06174089068825911,0,0.0,,0.0,0.0,0.5561096668847744,True,True,9,158,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,0,1680,1680.0,0.5572139303482587,2718,2718.0,0.5846210448859456,0.9458333333333333,0.7226011823556162,0.6196430800784734,True,True,1,1694,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,1,158,158.0,0.05240464344941957,0,0.0,,0.0,0.0,0.6557046206740716,True,True,2,181,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,2,14,14.0,0.004643449419568822,0,0.0,,0.0,0.0,0.5810920169467321,True,True,3,30,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,4,13,13.0,0.004311774461028192,0,0.0,,0.0,0.0,0.7024291497975709,True,True,5,2,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,5,455,455.0,0.15091210613598674,268,268.0,0.5111940298507462,0.3010989010989011,0.3789764868603043,0.7453172218406594,True,True,6,476,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,6,15,15.0,0.004975124378109453,0,0.0,,0.0,0.0,0.6361,True,True,7,11,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,7,491,491.0,0.1628524046434494,29,29.0,0.41379310344827586,0.024439918533604887,0.046153846153846156,0.6640802269697664,True,True,8,469,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,8,189,189.0,0.0626865671641791,0,0.0,,0.0,0.0,0.5667263917440846,True,True,9,158,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,0,1713,194640.0,0.5729879626604022,2637,299372.0,0.6014523736354769,0.9250822030415126,0.7289620495048703,0.6123799349668098,True,True,1,1694,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,1,163,23099.0,0.06799963496451207,0,0.0,,0.0,0.0,0.6582442434675463,True,True,2,181,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2,25,1464.0,0.004309773825189215,0,0.0,,0.0,0.0,0.521830908383005,True,True,3,30,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,4,9,526.0,0.0015484569891048682,0,0.0,,0.0,0.0,0.7437674354281611,True,True,5,2,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,5,407,44629.0,0.13138039347292996,295,35339.0,0.495260194119811,0.3921665284904434,0.4377250900360144,0.756387673718929,True,True,6,476,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,6,9,1139.0,0.0033530275866738494,0,0.0,,0.0,0.0,0.6124881262433353,True,True,7,11,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,7,455,53601.0,0.15779247732511414,32,4982.0,0.40525893215576075,0.037667207701348855,0.06892784596213919,0.6570115566851972,True,True,8,469,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,8,183,20595.0,0.06062827317607369,0,0.0,,0.0,0.0,0.5296952111757247,True,True,9,158,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,0,1680,196490.0,0.5546287749842636,2718,319516.0,0.579620425894165,0.9425314265357015,0.7178133587593942,0.587522141960754,True,True,1,1694,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,1,158,24431.0,0.06896094254995441,0,0.0,,0.0,0.0,0.6103285818735303,True,True,2,181,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,2,14,1034.0,0.002918653129084068,0,0.0,,0.0,0.0,0.5232499488581939,True,True,3,30,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,4,13,1905.0,0.005377209101455657,0,0.0,,0.0,0.0,0.7256202989227558,True,True,5,2,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,5,455,44817.0,0.1265041366403875,268,30063.0,0.47563450088148224,0.3190530379097218,0.381917735042735,0.7523988379801613,True,True,6,476,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,6,15,1909.0,0.005388499829227743,0,0.0,,0.0,0.0,0.6936922144042925,True,True,7,11,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,7,491,63555.0,0.17939555088872142,29,4694.0,0.45014912654452494,0.03324679411533318,0.06192032117686706,0.6610167171667254,True,True,8,469,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,8,189,20132.0,0.056826232876905663,0,0.0,,0.0,0.0,0.561640311975504,True,True,9,158,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,0,1713,1713.0,0.5779352226720648,2228,2228.0,0.6117594254937163,0.7956800934033859,0.6917026135498604,0.5840516145169095,True,True,1,1694,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,1,163,163.0,0.05499325236167341,62,62.0,0.1774193548387097,0.06748466257668712,0.09777777777777778,0.650198329693821,True,True,2,181,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2,25,25.0,0.008434547908232119,5,5.0,0.0,0.0,0.0,0.49818305546104125,True,True,3,30,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,4,9,9.0,0.003036437246963563,0,0.0,,0.0,0.0,0.6293476217334085,True,True,5,2,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,5,407,407.0,0.13731443994601888,388,388.0,0.39690721649484534,0.3783783783783784,0.38742138364779877,0.744834000993563,True,True,6,476,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,6,9,9.0,0.003036437246963563,1,1.0,0.0,0.0,0.0,0.5863320172964843,True,True,7,11,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,7,455,455.0,0.15350877192982457,232,232.0,0.24568965517241378,0.12527472527472527,0.16593886462882096,0.622753691107617,True,True,8,469,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,8,183,183.0,0.06174089068825911,48,48.0,0.0625,0.01639344262295082,0.025974025974025976,0.5281742031702241,True,True,9,158,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,0,1680,1680.0,0.5572139303482587,2271,2271.0,0.5922501100836636,0.8005952380952381,0.6808402935965578,0.5850541733547352,True,True,1,1694,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,1,158,158.0,0.05240464344941957,61,61.0,0.13114754098360656,0.05063291139240506,0.0730593607305936,0.6074686645724692,True,True,2,181,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,2,14,14.0,0.004643449419568822,5,5.0,0.0,0.0,0.0,0.477269481601371,True,True,3,30,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,4,13,13.0,0.004311774461028192,0,0.0,,0.0,0.0,0.5352329216419822,True,True,5,2,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,5,455,455.0,0.15091210613598674,400,400.0,0.385,0.3384615384615385,0.36023391812865496,0.7237452781593406,True,True,6,476,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,6,15,15.0,0.004975124378109453,6,6.0,0.0,0.0,0.0,0.6752777777777778,True,True,7,11,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,7,491,491.0,0.1628524046434494,221,221.0,0.25339366515837103,0.11405295315682282,0.15730337078651685,0.621813886082609,True,True,8,469,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,8,189,189.0,0.0626865671641791,51,51.0,0.058823529411764705,0.015873015873015872,0.025,0.5612182043533778,True,True,9,158,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,0,1713,194640.0,0.5729879626604022,2228,256491.0,0.6071012238246176,0.8000205507603781,0.6903360664640648,0.5908669595049075,True,True,1,1694,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,1,163,23099.0,0.06799963496451207,62,6026.0,0.18835048124792567,0.04913632624788952,0.07793991416309012,0.6462642591349611,True,True,2,181,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2,25,1464.0,0.004309773825189215,5,488.0,0.0,0.0,0.0,0.46895269666215567,True,True,3,30,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,4,9,526.0,0.0015484569891048682,0,0.0,,0.0,0.0,0.5899523699985115,True,True,5,2,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,5,407,44629.0,0.13138039347292996,388,44815.0,0.3919446613856968,0.39357816666293216,0.39275971557622646,0.7507891551454444,True,True,6,476,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,6,9,1139.0,0.0033530275866738494,1,302.0,0.0,0.0,0.0,0.5053735233712526,True,True,7,11,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,7,455,53601.0,0.15779247732511414,232,26607.0,0.27233434810388246,0.13518404507378592,0.18068023139836425,0.6318242728952888,True,True,8,469,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,8,183,20595.0,0.06062827317607369,48,4964.0,0.031224818694601128,0.007526098567613498,0.01212880003130013,0.5148404415942827,True,True,9,158,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,0,1680,196490.0,0.5546287749842636,2271,265796.0,0.5766979187045704,0.7801109471219909,0.6631565740688664,0.5617095492547782,True,True,1,1694,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,1,158,24431.0,0.06896094254995441,61,7192.0,0.07424916573971078,0.021857476157341082,0.03377288682288208,0.5659696374037211,True,True,2,181,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,2,14,1034.0,0.002918653129084068,5,424.0,0.0,0.0,0.0,0.40102318684261545,True,True,3,30,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,4,13,1905.0,0.005377209101455657,0,0.0,,0.0,0.0,0.5676336846541845,True,True,5,2,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,5,455,44817.0,0.1265041366403875,400,43231.0,0.3177812218084245,0.3065354664524622,0.3120570597855715,0.7169078467833198,True,True,6,476,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,6,15,1909.0,0.005388499829227743,6,827.0,0.0,0.0,0.0,0.5672437719009782,True,True,7,11,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,7,491,63555.0,0.17939555088872142,221,30095.0,0.2933377637481309,0.13890331209188891,0.18853176721836626,0.6227481395018523,True,True,8,469,False
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,8,189,20132.0,0.056826232876905663,51,6708.0,0.03697078115682767,0.012318696602424002,0.018479880774962744,0.5389662183221093,True,True,9,158,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,0,1713,1713.0,0.5779352226720648,2240,2240.0,0.6107142857142858,0.7985989492119089,0.6921325575512269,0.5905108954284325,True,True,1,1694,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,1,163,163.0,0.05499325236167341,64,64.0,0.1875,0.0736196319018405,0.10572687224669604,0.6610445874939493,True,True,2,181,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2,25,25.0,0.008434547908232119,5,5.0,0.0,0.0,0.0,0.4795508676420551,True,True,3,30,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,4,9,9.0,0.003036437246963563,4,4.0,0.0,0.0,0.0,0.6325437112239143,True,True,5,2,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,5,407,407.0,0.13731443994601888,389,389.0,0.38817480719794345,0.371007371007371,0.3793969849246231,0.7488572584387994,True,True,6,476,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,6,9,9.0,0.003036437246963563,1,1.0,0.0,0.0,0.0,0.5927993983831548,True,True,7,11,False
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,7,455,455.0,0.15350877192982457,216,216.0,0.23148148148148148,0.10989010989010989,0.14903129657228018,0.6269075285017891,True,True,8,469,False
