seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6562775037890952,1e-12,0.6039800995024875,0.6001546234438425,0.6001546234438425,0.6465901693713274,0.6465898386024087,0.6465898386024087
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,validation_person_weighted,2964,2,"[0,1]",True,339693.0,"[1548,1416]","[177866.0,161827.0]","[0.5236080814146892,0.4763919185853109]",True,True,"[true,true]",0.6605959728372995,1e-12,0.5966652241877225,0.5917667551964352,0.5917667551964352,0.631274916647896,0.6312756270109496,0.6312756270109496
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6601527433117123,1e-12,0.599791686072605,0.5925520230295466,0.5925520230295466,0.6359062925639248,0.635906159742271,0.635906159742271
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,validation,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6971550710789454,1e-12,0.5728744939271255,0.5717848070774756,0.5717848070774756,0.6152804238018074,0.6152804238018073,0.6152804238018073
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6878262687972725,1e-12,0.5857379767827529,0.5846620688316888,0.5846620688316888,0.6241011905916971,0.6241011905916971,0.6241011905916971
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,validation_person_weighted,2964,2,"[0,1]",True,339693.0,"[1548,1416]","[177866.0,161827.0]","[0.5236080814146892,0.4763919185853109]",True,True,"[true,true]",0.6939975586208528,1e-12,0.5705239731169026,0.568640489605404,0.568640489605404,0.613382244492063,0.613382244492063,0.613382244492063
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6979605676584688,1e-12,0.5756916276430888,0.5733691215011099,0.5733691215011099,0.6075619086660546,0.6075619086660546,0.6075619086660546
1,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,3021,"[1574,1447]",True,validation,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6936756638615725,1e-12,0.582995951417004,0.5812940699864232,0.5812940699864232,0.6169259770215624,0.6169259770215624,0.6169259770215624
1,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,3021,"[1574,1447]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6802520336706137,1e-12,0.5943615257048093,0.5922644616581489,0.5922644616581489,0.629414441988424,0.629414441988424,0.629414441988424
1,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,3021,"[1574,1447]",True,validation_person_weighted,2964,2,"[0,1]",True,339693.0,"[1548,1416]","[177866.0,161827.0]","[0.5236080814146892,0.4763919185853109]",True,True,"[true,true]",0.6920242057652768,1e-12,0.5794850055785665,0.5769141424706736,0.5769141424706736,0.6143066106539292,0.6143066106539292,0.6143066106539292
1,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6902743367376781,1e-12,0.5862174086086154,0.5825704326027097,0.5825704326027097,0.6111227454508171,0.6111227454508172,0.6111227454508172
1,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2177771855184187,1e-12,0.5877192982456141,,0.16847892014266797,,,0.6344106916332161
1,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.245969740602146,1e-12,0.5711442786069652,,0.16191652352230257,,,0.5979945032401253
1,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2964,9,"[0,1,2,3,4,5,6,7,8]",True,339693.0,"[1713,163,25,0,9,407,9,455,183]","[194640.0,23099.0,1464.0,0.0,526.0,44629.0,1139.0,53601.0,20595.0]","[0.5729879626604022,0.06799963496451207,0.004309773825189215,0.0,0.0015484569891048682,0.13138039347292996,0.0033530275866738494,0.15779247732511414,0.06062827317607369]",False,False,"[true,true,true,false,true,true,true,true,true]",1.212913340604312,1e-12,0.5815074199350591,,0.17220565143894145,,,0.6147819418710558
1,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2773103398467893,1e-12,0.5581599500949832,,0.16305174964996783,,,0.5751546137303695
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2128668955955884,1e-12,0.5897435897435898,,0.1668741633715364,,,0.6237484944367595
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.235015745589588,1e-12,0.5714759535655058,,0.16060993487164565,,,0.6230724004036979
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2964,9,"[0,1,2,3,4,5,6,7,8]",True,339693.0,"[1713,163,25,0,9,407,9,455,183]","[194640.0,23099.0,1464.0,0.0,526.0,44629.0,1139.0,53601.0,20595.0]","[0.5729879626604022,0.06799963496451207,0.004309773825189215,0.0,0.0015484569891048682,0.13138039347292996,0.0033530275866738494,0.15779247732511414,0.06062827317607369]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2068870392915751,1e-12,0.5898208087891125,,0.17347597461371764,,,0.6159792347181312
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2586598520007355,1e-12,0.5603531739647108,,0.1625494951008889,,,0.6224393574985475
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2083207509896783,1e-12,0.5897435897435898,,0.1637256087343653,,,0.6519653668608917
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2312838990690949,1e-12,0.5764510779436153,,0.1589215191207299,,,0.6463865885064198
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2964,9,"[0,1,2,3,4,5,6,7,8]",True,339693.0,"[1713,163,25,0,9,407,9,455,183]","[194640.0,23099.0,1464.0,0.0,526.0,44629.0,1139.0,53601.0,20595.0]","[0.5729879626604022,0.06799963496451207,0.004309773825189215,0.0,0.0015484569891048682,0.13138039347292996,0.0033530275866738494,0.15779247732511414,0.06062827317607369]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2062323925404992,1e-12,0.5875275616512557,,0.1693644924041631,,,0.6364756362585885
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2556712585775738,1e-12,0.5690809065325328,,0.16185390732009455,,,0.6394336316427396
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4415750125102509,1e-12,0.5357624831309041,,0.17290141278201593,,,0.6054843167466336
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4805215073632936,1e-12,0.5194029850746269,,0.16495195712237753,,,0.5983850484429578
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2964,9,"[0,1,2,3,4,5,6,7,8]",True,339693.0,"[1713,163,25,0,9,407,9,455,183]","[194640.0,23099.0,1464.0,0.0,526.0,44629.0,1139.0,53601.0,20595.0]","[0.5729879626604022,0.06799963496451207,0.004309773825189215,0.0,0.0015484569891048682,0.13138039347292996,0.0033530275866738494,0.15779247732511414,0.06062827317607369]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4267321641359845,1e-12,0.535239171840456,,0.1731806484140749,,,0.5873579597883506
1,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.5344072183609225,1e-12,0.4985759569597457,,0.1574657373032634,,,0.5677752543329448
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4213034228448387,1e-12,0.5344129554655871,,0.17118868807927262,,,0.608339442136391
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4673047573003235,1e-12,0.5243781094527363,,0.16936370310635568,,,0.6016081305710311
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation_person_weighted,2964,9,"[0,1,2,3,4,5,6,7,8]",True,339693.0,"[1713,163,25,0,9,407,9,455,183]","[194640.0,23099.0,1464.0,0.0,526.0,44629.0,1139.0,53601.0,20595.0]","[0.5729879626604022,0.06799963496451207,0.004309773825189215,0.0,0.0015484569891048682,0.13138039347292996,0.0033530275866738494,0.15779247732511414,0.06062827317607369]",False,False,"[true,true,true,false,true,true,true,true,true]",1.404787804425818,1e-12,0.5331048917699217,,0.1686121828693728,,,0.5990984446973484
1,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,development_evaluation_person_weighted,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.519103095746288,1e-12,0.5076424113607303,,0.16267557582624795,,,0.5696755704106746
2,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[481,1567]",True,validation,3024,2,"[0,1]",False,3024.0,"[737,2287]","[737.0,2287.0]","[0.24371693121693122,0.7562830687830688]",True,True,"[true,true]",0.5035311082411632,1e-12,0.7582671957671958,0.5279801058309044,0.5279801058309044,0.7111278484549862,0.7111278484549863,0.7111278484549863
2,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[481,1567]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[686,2293]","[686.0,2293.0]","[0.23027861698556562,0.7697213830144344]",True,True,"[true,true]",0.4963424527801303,1e-12,0.7767707284323598,0.5382924835250903,0.5382924835250903,0.6988810538856375,0.6988810538856376,0.6988810538856376
2,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[481,1567]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[737,2287]","[79711.0,271571.0]","[0.2269145586736582,0.7730854413263418]",True,True,"[true,true]",0.4855572170834947,1e-12,0.7726185799443183,0.5264600074994812,0.5264600074994812,0.712924771413608,0.712924771413608,0.712924771413608
2,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[481,1567]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[686,2293]","[68689.0,264732.0]","[0.20601281862870066,0.7939871813712993]",True,True,"[true,true]",0.4716386245701284,1e-12,0.8017641360322235,0.5442533246818466,0.5442533246818466,0.6953428745421668,0.6953428745421668,0.6953428745421668
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,validation,3024,2,"[0,1]",False,3024.0,"[737,2287]","[737.0,2287.0]","[0.24371693121693122,0.7562830687830688]",True,True,"[true,true]",0.5067874357171875,1e-12,0.753968253968254,0.5306555428921299,0.5306555428921299,0.7065963065382235,0.7065963065382235,0.7065963065382235
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[686,2293]","[686.0,2293.0]","[0.23027861698556562,0.7697213830144344]",True,True,"[true,true]",0.5018713063754725,1e-12,0.7754279959718026,0.5450823840844045,0.5450823840844045,0.6923839064003896,0.6923839064003896,0.6923839064003896
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[737,2287]","[79711.0,271571.0]","[0.2269145586736582,0.7730854413263418]",True,True,"[true,true]",0.4896890892490632,1e-12,0.7698060247892007,0.5296618751252391,0.5296618751252391,0.7065222420457561,0.706522242045756,0.706522242045756
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[686,2293]","[68689.0,264732.0]","[0.20601281862870066,0.7939871813712993]",True,True,"[true,true]",0.47676734453307296,1e-12,0.7941071498195974,0.5457221611850154,0.5457221611850154,0.6916527760897626,0.6916527760897626,0.6916527760897626
2,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[1033,1015]",True,validation,2072,2,"[0,1]",False,2072.0,"[1030,1042]","[1030.0,1042.0]","[0.4971042471042471,0.502895752895753]",True,True,"[true,true]",0.6757673180013958,1e-12,0.5694980694980695,0.569450086651883,0.569450086651883,0.6007491195050594,0.6007491195050594,0.6007491195050594
2,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[1033,1015]",True,development_evaluation,1955,2,"[0,1]",False,1955.0,"[938,1017]","[938.0,1017.0]","[0.47979539641943736,0.5202046035805626]",True,True,"[true,true]",0.6854306137411595,1e-12,0.5442455242966752,0.5428582959622452,0.5428582959622452,0.5693272994488158,0.5693272994488158,0.5693272994488158
2,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[1033,1015]",True,validation_person_weighted,2072,2,"[0,1]",True,242458.0,"[1030,1042]","[122348.0,120110.0]","[0.5046152323288982,0.4953847676711018]",True,True,"[true,true]",0.676046772757637,1e-12,0.5721362050334491,0.5724024705674532,0.5724024705674532,0.6025157872306202,0.6025157872306202,0.6025157872306202
2,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[1033,1015]",True,development_evaluation_person_weighted,1955,2,"[0,1]",True,225743.0,"[938,1017]","[106764.0,118979.0]","[0.47294489751620206,0.5270551024837979]",True,True,"[true,true]",0.6902966862957469,1e-12,0.5354673234607497,0.5330173211524409,0.5330173211524409,0.5526099188103888,0.5526099188103888,0.5526099188103888
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,validation,2072,2,"[0,1]",False,2072.0,"[1030,1042]","[1030.0,1042.0]","[0.4971042471042471,0.502895752895753]",True,True,"[true,true]",0.6793335376268456,1e-12,0.5603281853281853,0.5604280416674431,0.5604280416674431,0.5917345284460429,0.5917345284460429,0.5917345284460429
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,development_evaluation,1955,2,"[0,1]",False,1955.0,"[938,1017]","[938.0,1017.0]","[0.47979539641943736,0.5202046035805626]",True,True,"[true,true]",0.6867166031624146,1e-12,0.5539641943734015,0.5533588903355116,0.5533588903355116,0.569202554442285,0.569202554442285,0.569202554442285
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,validation_person_weighted,2072,2,"[0,1]",True,242458.0,"[1030,1042]","[122348.0,120110.0]","[0.5046152323288982,0.4953847676711018]",True,True,"[true,true]",0.6802414201166741,1e-12,0.5596309463907151,0.559608995205752,0.559608995205752,0.5884037940605534,0.5884037940605533,0.5884037940605533
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,development_evaluation_person_weighted,1955,2,"[0,1]",True,225743.0,"[938,1017]","[106764.0,118979.0]","[0.47294489751620206,0.5270551024837979]",True,True,"[true,true]",0.689886721681476,1e-12,0.5427942394670046,0.5412523558280016,0.5412523558280016,0.5570404569943133,0.5570404569943133,0.5570404569943133
2,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1679,369]",True,validation,3024,2,"[0,1]",False,3024.0,"[2447,577]","[2447.0,577.0]","[0.8091931216931217,0.1908068783068783]",True,True,"[true,true]",0.3118387473351053,1e-12,0.8604497354497355,0.7210661518118249,0.7210661518118249,0.894483323760074,0.894483323760074,0.894483323760074
2,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1679,369]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[2411,568]","[2411.0,568.0]","[0.8093319906008728,0.19066800939912723]",True,True,"[true,true]",0.3018947263720342,1e-12,0.8640483383685801,0.7255795765885233,0.7255795765885233,0.9003664250121216,0.9003664250121217,0.9003664250121217
2,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1679,369]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[2447,577]","[283992.0,67290.0]","[0.8084444975831383,0.19155550241686167]",True,True,"[true,true]",0.32044559944423084,1e-12,0.8574535558326359,0.7034017749138934,0.7034017749138934,0.8881068985202587,0.8881068985202587,0.8881068985202587
2,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1679,369]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[2411,568]","[268605.0,64816.0]","[0.8056031263777627,0.19439687362223734]",True,True,"[true,true]",0.31476684058444027,1e-12,0.8608785889311111,0.714358582064089,0.714358582064089,0.8901001189628774,0.8901001189628774,0.8901001189628774
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,validation,3024,2,"[0,1]",False,3024.0,"[2447,577]","[2447.0,577.0]","[0.8091931216931217,0.1908068783068783]",True,True,"[true,true]",0.30260791181934826,1e-12,0.8647486772486772,0.7416023865391712,0.7416023865391712,0.898650701633734,0.898650701633734,0.898650701633734
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[2411,568]","[2411.0,568.0]","[0.8093319906008728,0.19066800939912723]",True,True,"[true,true]",0.2978104759143946,1e-12,0.8657267539442766,0.7360370747921791,0.7360370747921791,0.9018195652554897,0.9018195652554898,0.9018195652554898
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[2447,577]","[283992.0,67290.0]","[0.8084444975831383,0.19155550241686167]",True,True,"[true,true]",0.31032680404657337,1e-12,0.8610518045331101,0.7254208511798106,0.7254208511798106,0.8929324088543771,0.8929324088543771,0.8929324088543771
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[2411,568]","[268605.0,64816.0]","[0.8056031263777627,0.19439687362223734]",True,True,"[true,true]",0.3111937747785831,1e-12,0.8610045558018241,0.7224666341711357,0.7224666341711357,0.891765095051358,0.891765095051358,0.891765095051358
2,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[632,1416]",True,validation,3024,2,"[0,1]",False,3024.0,"[915,2109]","[915.0,2109.0]","[0.30257936507936506,0.6974206349206349]",True,True,"[true,true]",0.30854836411856024,1e-12,0.8845899470899471,0.8114551998072275,0.8114551998072275,0.874199048055821,0.874199048055821,0.874199048055821
2,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[632,1416]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[996,1983]","[996.0,1983.0]","[0.33434038267875127,0.6656596173212488]",True,True,"[true,true]",0.30191814466726313,1e-12,0.8815038603558241,0.824540218362102,0.824540218362102,0.8972341711779037,0.8972341711779037,0.8972341711779037
2,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[632,1416]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[915,2109]","[103971.0,247311.0]","[0.2959758826242164,0.7040241173757835]",True,True,"[true,true]",0.3060300546355212,1e-12,0.8907402030277669,0.8166174523709377,0.8166174523709377,0.8658308659643698,0.8658308659643699,0.8658308659643699
2,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[632,1416]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[996,1983]","[102135.0,231286.0]","[0.30632443667315495,0.693675563326845]",True,True,"[true,true]",0.294179580898058,1e-12,0.8937559421872048,0.8276540574793971,0.8276540574793971,0.8850879820016697,0.8850879820016697,0.8850879820016697
