left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,unweighted,recovery/AB/RAC1P,0.006880709503740201,0.0032332836869065954,2.531086425866649,-0.0013030109471651539,0.015064429954645556,0.0003124475054904227,0.013104091209614947,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,person_weighted,utility/same_residence,-0.00041351656227781963,0.0012476238826157036,2.5345009177571844,-0.003575620437783102,0.0027485873132274633,-0.002968117424496139,0.0018794764573029676,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,person_weighted,recovery/A/SEX,0.0005208861766707132,0.0014982206551899411,2.5345009177571844,-0.003276355448910963,0.004318127802252389,-0.002478591993378777,0.0034657090815760883,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,person_weighted,recovery/AB/SEX,0.0024334217069901616,0.001547863964960007,2.5345009177571844,-0.0014896409327642508,0.006356484346744574,-0.0006427534596716532,0.005527455472237689,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,person_weighted,recovery/A/RAC1P,0.010534249869910065,0.0032218238553821817,2.5345009177571844,0.0023685343515919347,0.018699965388228195,0.004262623036351414,0.016787600820295515,False,False,True
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,person_weighted,recovery/AB/RAC1P,0.007379789548322005,0.0035572729959379118,2.5345009177571844,-0.0016361221245954818,0.01639570122123949,0.0006202597199151411,0.014536386926504441,False,False,False
spectral_riv8_L1,J,repair_vs_J,unweighted,utility/same_residence,-0.006494400090161464,0.003048413590368109,2.580061830715412,-0.01435949563890435,0.001370695458581421,-0.012482750668230099,-0.0007432533653348582,False,False,False
spectral_riv8_L1,J,repair_vs_J,unweighted,recovery/A/SEX,0.016383199737053045,0.0031814440100360916,2.580061830715412,0.008174877480200744,0.024591521993905345,0.010454589995873748,0.022767407630172855,False,False,True
spectral_riv8_L1,J,repair_vs_J,unweighted,recovery/AB/SEX,0.009446124417559543,0.00280629931057377,2.580061830715412,0.0022056986807851824,0.0166865501543339,0.003816811433884457,0.014940345306306956,False,False,True
spectral_riv8_L1,J,repair_vs_J,unweighted,recovery/A/RAC1P,0.025326532774197386,0.004854628788889798,2.580061830715412,0.012801290333690629,0.03785177521470414,0.015906068066175356,0.034999161323252495,False,False,True
spectral_riv8_L1,J,repair_vs_J,unweighted,recovery/AB/RAC1P,0.020484386486096108,0.004769894544583864,2.580061830715412,0.008177763635077606,0.03279100933711461,0.011222992567813117,0.029828151902465093,False,False,True
spectral_riv8_L1,J,repair_vs_J,person_weighted,utility/same_residence,-0.005702672996496683,0.0035443246343979415,2.5484812022854815,-0.014735317702057198,0.003329971709063833,-0.012768439508859782,0.0009328566547108601,False,False,False
spectral_riv8_L1,J,repair_vs_J,person_weighted,recovery/A/SEX,0.019017222005196954,0.003398634638850129,2.5484812022854815,0.010355865514651095,0.027678578495742814,0.012453396576272072,0.02578115344615966,False,False,True
spectral_riv8_L1,J,repair_vs_J,person_weighted,recovery/AB/SEX,0.011432505683032371,0.0030975669467507203,2.5484812022854815,0.003538414546417328,0.019326596819647414,0.005647502190248816,0.01764254767933678,False,False,True
spectral_riv8_L1,J,repair_vs_J,person_weighted,recovery/A/RAC1P,0.026615333675291307,0.005434991730808173,2.5484812022854815,0.012764359414749646,0.04046630793583297,0.016203832444304133,0.03740544733413829,False,False,True
spectral_riv8_L1,J,repair_vs_J,person_weighted,recovery/AB/RAC1P,0.02254266154743948,0.00557546057915761,2.5484812022854815,0.008333705067372589,0.03675161802750637,0.01159313739833641,0.0333828331593059,False,False,True
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,unweighted,utility/same_residence,-0.0021727188229811274,0.001118052812839599,2.5304628012652675,-0.005001909875721731,0.0006564722297594762,-0.004394264558377486,-5.885766661004138e-05,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,unweighted,recovery/A/SEX,0.0025087958262501875,0.0010032673786515521,2.5304628012652675,-2.9934955150480967e-05,0.005047526607650856,0.0005469150510488649,0.004455295205101917,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,unweighted,recovery/AB/SEX,-7.767328119763955e-05,0.0012502732343301398,2.5304628012652675,-0.0032414431920876714,0.003086096629692392,-0.0025730102271725877,0.0023482862259242257,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,unweighted,recovery/A/RAC1P,0.002283958517106462,0.0012941802660869546,2.5304628012652675,-0.0009909165043581625,0.005558833538571086,-0.0002774690067005759,0.00477901765150138,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,unweighted,recovery/AB/RAC1P,-0.0014552569042043384,0.0012850309632761866,2.5304628012652675,-0.004706979955248803,0.001796466146840126,-0.004009590190864423,0.001050543451750233,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,person_weighted,utility/same_residence,-0.0021594240873917814,0.0012899859901476058,2.5671551876449636,-0.0054710183139885325,0.0011521701392049697,-0.004646215812253158,0.00032844852550137897,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,person_weighted,recovery/A/SEX,0.002010310929251709,0.0011429077284468392,2.5671551876449636,-0.0009237105748301157,0.004944332433333533,-0.00030891780596562223,0.004180221693118621,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,person_weighted,recovery/AB/SEX,-0.0010522224766355743,0.0014835481156955938,2.5671551876449636,-0.004860720717964429,0.00275627576469328,-0.003912655627919441,0.0017495212138689716,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,person_weighted,recovery/A/RAC1P,0.0032244080023324795,0.0014853158200055427,2.5671551876449636,-0.0005886282102858824,0.007037444214950841,8.472991941228698e-05,0.005951226451455742,False,False,False
spectral_riv8_L2,spectral_nlr8_L2,repair_vs_defective,person_weighted,recovery/AB/RAC1P,-0.001973782567665265,0.001435732040712758,2.5671551876449636,-0.005659529524049111,0.001711964388718582,-0.004835323969928155,0.0008099332639813104,False,False,False
spectral_riv8_L2,spectral_lin8_L2,repair_vs_original,unweighted,utility/same_residence,-0.001954536024059409,0.001260701609626128,2.5713371939349314,-0.005196224963344709,0.00128715291522589,-0.004495267816354679,0.0003704681303545714,False,False,False
