year,seed,condition,weight,scope,kind,endpoint,value
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.05006521649955453
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,AB/SEX,0.01635533603840289
2017,1,spectral_L2,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.044613848698371594
2017,1,spectral_L2,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.0238536072751257
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,A/public_coverage,0.014633847725191163
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,A/commute_over20,0.000681118453702223
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,A/SEX,0.011374120183384795
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,A/RAC1P,0.048436878306132414
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,AB/SEX,0.00915859752487791
2017,1,spectral_L2,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.04111412176640594
2017,1,spectral_L2,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.0238536072751257
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.011638492248333299
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,A/commute_over20,-0.00013557314728640524
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,A/SEX,0.011970690931969341
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.058259698994450826
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,AB/SEX,0.021571277144294854
2017,1,spectral_riv16_L1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.05675190409730546
2017,1,spectral_riv16_L1,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.028739143724834104
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,A/public_coverage,0.012046548753910147
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,A/commute_over20,-0.00013557314728640524
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,A/SEX,0.00386038188879545
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,A/RAC1P,0.05597282995574493
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,AB/SEX,0.009480399379236393
2017,1,spectral_riv16_L1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.050613840482536476
2017,1,spectral_riv16_L1,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.028739143724834104
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.012038335149510804
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.00014106416322512416
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,A/SEX,0.008362118642715632
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.05455693353686075
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.01858119150654336
2017,1,spectral_riv16_L1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.0513760440002049
2017,1,spectral_riv16_L1,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.025382570784154235
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.012041222461165457
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.00014106416322512416
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,A/SEX,0.0037218364100610746
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.052928595343438634
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,AB/SEX,0.011384452993018379
2017,1,spectral_riv16_L1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.04787631706823925
2017,1,spectral_riv16_L1,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.025382570784154235
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,A/public_coverage,0.009890826029208766
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0014574020085476036
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,A/SEX,0.009086388721099237
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,A/RAC1P,0.04314306480842012
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,AB/SEX,0.009086388721099237
2017,1,spectral_riv16_L2,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.043501101333925485
2017,1,spectral_riv16_L2,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.027635200509814717
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,A/public_coverage,0.010298882534785614
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,A/commute_over20,0.0014574020085476036
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,A/SEX,0.0009760796779253456
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,A/RAC1P,0.04085619576971422
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,AB/SEX,-0.0030044890439592242
2017,1,spectral_riv16_L2,unweighted,transport_all,additional_recovery,AB/RAC1P,0.0373630377191565
2017,1,spectral_riv16_L2,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.027635200509814717
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.009767897375757006
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0017438630396494625
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,A/SEX,0.0056672493111602495
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.0423070258812146
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,AB/SEX,0.0056672493111602495
2017,1,spectral_riv16_L2,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.039183347186871
2017,1,spectral_riv16_L2,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02606189608074433
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,A/public_coverage,0.00977078468741166
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0017438630396494625
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,A/SEX,0.0010269670785056917
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,A/RAC1P,0.04067868768779248
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,AB/SEX,-0.001529489202364731
2017,1,spectral_riv16_L2,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.035683620254905346
2017,1,spectral_riv16_L2,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02606189608074433
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.011843161157462923
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0013812808506101781
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,A/SEX,0.011126860721786591
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.046381671674539104
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,AB/SEX,0.011199230831768547
2017,1,spectral_riv16_C1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.042547097518774946
2017,1,spectral_riv16_C1,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.026411000281497232
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,A/public_coverage,0.01225121766303977
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,A/commute_over20,0.0013812808506101781
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,A/SEX,0.0030165516786127
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,A/RAC1P,0.04409480263583321
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,AB/SEX,-0.0008916469332899135
2017,1,spectral_riv16_C1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.03640903390400596
2017,1,spectral_riv16_C1,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.026411000281497232
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.010888204681969937
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0019356162245737218
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,A/SEX,0.008316880238546598
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.044026450633629644
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.006992388419886697
2017,1,spectral_riv16_C1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.037130475454537626
2017,1,spectral_riv16_C1,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.025788811936100164
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.010891091993624591
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0019356162245737218
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,A/SEX,0.00367659800589204
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.042398112440207525
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,AB/SEX,-0.0002043500936382836
2017,1,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.033630748522571974
2017,1,spectral_riv16_C1,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.025788811936100164
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.010688153237466524
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/commute_over20,0.002188035560609647
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/SEX,0.008769067930497587
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.053292982000727074
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,AB/SEX,0.021369696818458128
2017,1,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.0531726049546406
2017,1,spectral_riv8_L1,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02828927889452504
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/public_coverage,0.011096209743043373
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/commute_over20,0.002188035560609647
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/SEX,0.000658758887323696
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/RAC1P,0.05100611296202118
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,AB/SEX,0.009278819053399667
2017,1,spectral_riv8_L1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.047034541339871616
2017,1,spectral_riv8_L1,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02828927889452504
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.011190806664779562
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.002267960296009619
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/SEX,0.007144888181335185
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.0508211166796404
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.020791971798377773
2017,1,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.05037906713713425
2017,1,spectral_riv8_L1,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.0258588826791894
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.011193693976434216
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.002267960296009619
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/SEX,0.002504605948680627
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.04919277848621828
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,AB/SEX,0.013595233284852792
2017,1,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.046879340205168596
2017,1,spectral_riv8_L1,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.0258588826791894
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/public_coverage,0.00671587094731485
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/commute_over20,-0.00010268506278388045
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/SEX,0.010348650837212037
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/RAC1P,0.034640415437893424
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,AB/SEX,0.01580037200539075
2017,1,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.032786551946288656
2017,1,spectral_riv8_L2,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02716143500409407
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/public_coverage,0.0071239274528916985
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/commute_over20,-0.00010268506278388045
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/SEX,0.0022383417940381456
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/RAC1P,0.03235354639918753
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,AB/SEX,0.0037094942403322895
2017,1,spectral_riv8_L2,unweighted,transport_all,additional_recovery,AB/RAC1P,0.02664848833151967
2017,1,spectral_riv8_L2,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02716143500409407
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.007794251186913459
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0003006269649883375
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/SEX,0.006784877474365181
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.030902012416043068
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,AB/SEX,0.016491482701620153
2017,1,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.028508764293626143
2017,1,spectral_riv8_L2,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.024912765288718275
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/public_coverage,0.0077971384985681125
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0003006269649883375
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/SEX,0.002144595241710623
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/RAC1P,0.02927367422262095
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,AB/SEX,0.009294744188095172
2017,1,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.02500903736166049
2017,1,spectral_riv8_L2,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.024912765288718275
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.007976104816258878
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/commute_over20,-0.0003269061209313362
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/SEX,0.007257710539796736
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.02626552178165098
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,AB/SEX,0.011646568974385874
2017,1,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.03347722837978395
2017,1,spectral_riv8_C1,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02457255054313323
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/public_coverage,0.008384161321835726
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/commute_over20,-0.0003269061209313362
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/SEX,-0.0008525985033771555
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/RAC1P,0.023978652742945084
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,AB/SEX,-0.00044430879067258733
2017,1,spectral_riv8_C1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.027339164765014967
2017,1,spectral_riv8_C1,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02457255054313323
2017,1,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.008126531441478457
