year,seed,condition,weight,scope,kind,endpoint,value,absolute_recovery,selected_candidate
2017,1,splince_dax16_none,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,splince_dax16_none,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,splince_dax16_none,unweighted,common_fresh,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,splince_dax16_none,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.01865246648263419,wire__mlp_1
2017,1,splince_dax16_none,unweighted,common_fresh,additional_recovery,AB/SEX,0.005711945454042966,0.012544654446780101,wire__mlp_1
2017,1,splince_dax16_none,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.009380688540868043,0.031114056432996362,wire__mlp_1
2017,1,splince_dax16_none,unweighted,common_fresh,utility_gain_vs_H,income_binary,-0.002386419295043851,0.286643398301033,
2017,1,splince_dax16_none,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,0.0013915545727107292,0.29943432442402373,
2017,1,splince_dax16_none,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.01049319030541962,0.5315894175813097,
2017,1,splince_dax16_none,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,splince_dax16_none,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,A/public_coverage,0.013979569258365632,0.06162592425693558,wire__mlp_0
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,A/commute_over20,0.00027181996095515526,0.009812201444601154,wire__mlp_0
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,A/SEX,0.0,0.014943018035911027,anchor__catchup
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,A/RAC1P,0.00519123139193467,0.02116356790775642,frozen2018__wire__mlp_1
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.10849673563918955,frozen2018__catchup
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.01943332704386891,frozen2018__catchup
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,AB/SEX,0.0,0.018923586757795596,anchor__catchup
2017,1,splince_dax16_none,unweighted,transport_all,additional_recovery,AB/RAC1P,0.003242624926099058,0.031114056432996362,wire__mlp_1
2017,1,splince_dax16_none,unweighted,transport_all,utility_gain_vs_H,income_binary,-0.002386419295043851,0.286643398301033,
2017,1,splince_dax16_none,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,0.0013915545727107292,0.29943432442402373,
2017,1,splince_dax16_none,unweighted,transport_all,utility_gain_vs_H,same_residence,0.01049319030541962,0.5315894175813097,
2017,1,splince_dax16_none,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,splince_dax16_none,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.012853760735101138,0.05834850825340343,wire__mlp_0
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,A/commute_over20,-0.0005188576682200186,0.005758592694491638,wire__mlp_0
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,A/SEX,0.000788252297127312,0.008140985716332039,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.0063094793490978685,0.0225024205991875,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0,0.09902209578819743,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.019831939993170344,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,AB/SEX,0.004281805826402918,0.011634539245607645,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.005376485779467588,0.029974598030391597,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,common_fresh,utility_gain_vs_H,income_binary,-0.0024608927952347592,0.2819620805563422,
2017,1,splince_dax16_none,person_weighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.00045758800220718765,0.2998641824890598,
2017,1,splince_dax16_none,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.010201647009959847,0.5107489272553907,
2017,1,splince_dax16_none,person_weighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,splince_dax16_none,person_weighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,A/public_coverage,0.012856648046755792,0.05834850825340343,wire__mlp_0
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,A/commute_over20,-0.0005188576682200186,0.005758592694491638,wire__mlp_0
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,A/SEX,0.0,0.011993015651859285,anchor__catchup
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,A/RAC1P,0.009865291297914025,0.027686570741425776,frozen2018__wire__mlp_1
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,B/income_binary,0.0,0.0985268738595298,frozen2018__catchup
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0,0.022007084349740635,frozen2018__catchup
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,AB/SEX,0.0,0.014549471932729707,anchor__catchup
2017,1,splince_dax16_none,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.0018767588475019359,0.029974598030391597,wire__mlp_1
2017,1,splince_dax16_none,person_weighted,transport_all,utility_gain_vs_H,income_binary,-0.0024608927952347592,0.2819620805563422,
2017,1,splince_dax16_none,person_weighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.00045758800220718765,0.2998641824890598,
2017,1,splince_dax16_none,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.010201647009959847,0.5107489272553907,
2017,1,splince_dax16_none,person_weighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,splince_dax16_none,person_weighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0002646176360554531,0.04831902914020225,wire__mlp_1
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0,0.009540381483645999,anchor__wire__mlp_0
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,A/SEX,0.0,0.006832708992737135,anchor__wire__mlp_1
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,A/RAC1P,-0.00027378591848470357,0.01341168155863115,wire__mlp_0
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,B/income_binary,0.0,0.10929029003704771,wire__mlp_1
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.01865246648263419,wire__mlp_1
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,AB/SEX,0.0,0.006832708992737135,inherited_A__anchor__wire__mlp_1
2017,1,leace_dax8_none,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.0009244737615470289,0.022657841653675348,wire__mlp_1
2017,1,leace_dax8_none,unweighted,common_fresh,utility_gain_vs_H,income_binary,5.3114570459422694e-05,0.28420386443552975,
2017,1,leace_dax8_none,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.0039459365501631205,0.3047718155468976,
2017,1,leace_dax8_none,unweighted,common_fresh,utility_gain_vs_H,same_residence,-7.688930702742791e-05,0.5421594971937568,
2017,1,leace_dax8_none,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,leace_dax8_none,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,A/public_coverage,0.0,0.04764635499856995,anchor__catchup
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,A/commute_over20,0.0,0.009540381483645999,anchor__wire__mlp_0
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,A/SEX,0.0,0.014943018035911027,anchor__catchup
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,A/RAC1P,0.0,0.01597233651582175,anchor__catchup
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.10849673563918955,frozen2018__catchup
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.01943332704386891,frozen2018__catchup
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,AB/SEX,0.0,0.018923586757795596,anchor__catchup
2017,1,leace_dax8_none,unweighted,transport_all,additional_recovery,AB/RAC1P,0.0,0.027871431506897304,anchor__catchup
2017,1,leace_dax8_none,unweighted,transport_all,utility_gain_vs_H,income_binary,5.3114570459422694e-05,0.28420386443552975,
2017,1,leace_dax8_none,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.0039459365501631205,0.3047718155468976,
2017,1,leace_dax8_none,unweighted,transport_all,utility_gain_vs_H,same_residence,-7.688930702742791e-05,0.5421594971937568,
2017,1,leace_dax8_none,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,leace_dax8_none,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.00036691933153509826,0.04586166684983739,wire__mlp_1
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0,0.006277450362711656,anchor__wire__mlp_0
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,A/SEX,0.0,0.007352733419204727,anchor__wire__mlp_1
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,A/RAC1P,-0.0002939234230163734,0.01589901782707326,wire__mlp_0
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0,0.09902209578819743,wire__mlp_1
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.019831939993170344,wire__mlp_1
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,AB/SEX,0.0,0.007352733419204727,inherited_A__anchor__wire__mlp_1
2017,1,leace_dax8_none,person_weighted,common_fresh,additional_recovery,AB/RAC1P,1.9028059541126296e-05,0.024617140310465135,wire__mlp_1
2017,1,leace_dax8_none,person_weighted,common_fresh,utility_gain_vs_H,income_binary,-0.00018301112725166435,0.2796841988883591,
2017,1,leace_dax8_none,person_weighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.0028017625703053994,0.30220835705715804,
2017,1,leace_dax8_none,person_weighted,common_fresh,utility_gain_vs_H,same_residence,-0.00032555627331343207,0.521276130538664,
2017,1,leace_dax8_none,person_weighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,leace_dax8_none,person_weighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,A/public_coverage,0.0,0.04549186020664764,anchor__catchup
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0,0.006277450362711656,anchor__wire__mlp_0
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,A/SEX,0.0,0.011993015651859285,anchor__catchup
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,A/RAC1P,0.0,0.01782127944351175,anchor__catchup
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,B/income_binary,0.0,0.0985268738595298,frozen2018__catchup
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0,0.022007084349740635,frozen2018__catchup
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,AB/SEX,0.0,0.014549471932729707,anchor__catchup
2017,1,leace_dax8_none,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.0,0.02809783918288966,anchor__catchup
2017,1,leace_dax8_none,person_weighted,transport_all,utility_gain_vs_H,income_binary,-0.00018301112725166435,0.2796841988883591,
2017,1,leace_dax8_none,person_weighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.0028017625703053994,0.30220835705715804,
2017,1,leace_dax8_none,person_weighted,transport_all,utility_gain_vs_H,same_residence,-0.00032555627331343207,0.521276130538664,
2017,1,leace_dax8_none,person_weighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,leace_dax8_none,person_weighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,A/public_coverage,0.012276147639911805,0.060330559144058604,wire__mlp_0
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0,0.009540381483645999,anchor__wire__mlp_0
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,A/SEX,0.005322530763648969,0.012155239756386105,wire__mlp_1
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,A/RAC1P,0.008216186183743757,0.02190165366085961,wire__mlp_1
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,B/income_binary,0.0,0.10929029003704771,wire__mlp_1
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.01865246648263419,wire__mlp_1
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,AB/SEX,0.009564774151749389,0.016397483144486524,wire__mlp_1
2017,1,leace_A0,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.010129074829209328,0.03186244272133765,wire__mlp_0
2017,1,leace_A0,unweighted,common_fresh,utility_gain_vs_H,income_binary,-0.002312847760668091,0.28656982676665727,
2017,1,leace_A0,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.001730620060821697,0.30255649905755616,
2017,1,leace_A0,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.016829265715745723,0.5252533421709836,
2017,1,leace_A0,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,leace_A0,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,leace_A0,unweighted,transport_all,additional_recovery,A/public_coverage,0.012684204145488653,0.060330559144058604,wire__mlp_0
2017,1,leace_A0,unweighted,transport_all,additional_recovery,A/commute_over20,0.0,0.009540381483645999,anchor__wire__mlp_0
2017,1,leace_A0,unweighted,transport_all,additional_recovery,A/SEX,0.0,0.014943018035911027,anchor__catchup
2017,1,leace_A0,unweighted,transport_all,additional_recovery,A/RAC1P,0.00592931714503786,0.02190165366085961,wire__mlp_1
2017,1,leace_A0,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.10849673563918955,frozen2018__catchup
2017,1,leace_A0,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,leace_A0,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,leace_A0,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,leace_A0,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.01943332704386891,frozen2018__catchup
2017,1,leace_A0,unweighted,transport_all,additional_recovery,AB/SEX,0.0,0.018923586757795596,anchor__catchup
2017,1,leace_A0,unweighted,transport_all,additional_recovery,AB/RAC1P,0.003991011214440343,0.03186244272133765,wire__mlp_0
2017,1,leace_A0,unweighted,transport_all,utility_gain_vs_H,income_binary,-0.002312847760668091,0.28656982676665727,
2017,1,leace_A0,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.001730620060821697,0.30255649905755616,
2017,1,leace_A0,unweighted,transport_all,utility_gain_vs_H,same_residence,0.016829265715745723,0.5252533421709836,
2017,1,leace_A0,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,leace_A0,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.012127557103575493,0.057622304621877785,wire__mlp_0
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0,0.006277450362711656,anchor__wire__mlp_0
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,A/SEX,0.0029584827944013625,0.01031121621360609,wire__mlp_1
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.00781846706136946,0.024011408311459093,wire__mlp_1
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0,0.09902209578819743,wire__mlp_1
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.019831939993170344,wire__mlp_1
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,AB/SEX,0.006221216844763067,0.013573950263967793,wire__mlp_1
2017,1,leace_A0,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.008090781559946914,0.03268889381087092,wire__mlp_0
2017,1,leace_A0,person_weighted,common_fresh,utility_gain_vs_H,income_binary,-0.0023923694089119096,0.28189355717001935,
2017,1,leace_A0,person_weighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.00393632397106658,0.3033429184579192,
2017,1,leace_A0,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.015189884944562748,0.5057606893207878,
2017,1,leace_A0,person_weighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,leace_A0,person_weighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,A/public_coverage,0.012130444415230146,0.057622304621877785,wire__mlp_0
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0,0.006277450362711656,anchor__wire__mlp_0
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,A/SEX,0.0,0.011993015651859285,anchor__catchup
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,A/RAC1P,0.006190128867947342,0.024011408311459093,wire__mlp_1
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,B/income_binary,0.0,0.0985268738595298,frozen2018__catchup
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0,0.022007084349740635,frozen2018__catchup
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,AB/SEX,0.0,0.014549471932729707,anchor__catchup
2017,1,leace_A0,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.004591054627981261,0.03268889381087092,wire__mlp_0
2017,1,leace_A0,person_weighted,transport_all,utility_gain_vs_H,income_binary,-0.0023923694089119096,0.28189355717001935,
2017,1,leace_A0,person_weighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.00393632397106658,0.3033429184579192,
2017,1,leace_A0,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.015189884944562748,0.5057606893207878,
2017,1,leace_A0,person_weighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,leace_A0,person_weighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,A/public_coverage,0.013571512752788784,0.06162592425693558,wire__mlp_0
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,A/commute_over20,0.00027181996095515526,0.009812201444601154,wire__mlp_0
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,A/SEX,0.0027077134625667076,0.009540422455303843,wire__mlp_1
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,A/RAC1P,0.007970139790969277,0.02165560726808513,wire__mlp_1
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,B/income_binary,0.0,0.10929029003704771,wire__mlp_1
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.01865246648263419,wire__mlp_1
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,AB/SEX,0.005711945454042966,0.012544654446780101,wire__mlp_1
2017,1,splince_A0,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.009380688540868043,0.031114056432996362,wire__mlp_1
2017,1,splince_A0,unweighted,common_fresh,utility_gain_vs_H,income_binary,-0.002386419295043851,0.286643398301033,
2017,1,splince_A0,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,0.0013915545727107292,0.29943432442402373,
2017,1,splince_A0,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.01049319030541962,0.5315894175813097,
2017,1,splince_A0,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,splince_A0,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,splince_A0,unweighted,transport_all,additional_recovery,A/public_coverage,0.013979569258365632,0.06162592425693558,wire__mlp_0
2017,1,splince_A0,unweighted,transport_all,additional_recovery,A/commute_over20,0.00027181996095515526,0.009812201444601154,wire__mlp_0
2017,1,splince_A0,unweighted,transport_all,additional_recovery,A/SEX,0.0,0.014943018035911027,anchor__catchup
2017,1,splince_A0,unweighted,transport_all,additional_recovery,A/RAC1P,0.00519123139193467,0.02116356790775642,frozen2018__wire__mlp_1
2017,1,splince_A0,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.10849673563918955,frozen2018__catchup
2017,1,splince_A0,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,splince_A0,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,splince_A0,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,splince_A0,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.01943332704386891,frozen2018__catchup
2017,1,splince_A0,unweighted,transport_all,additional_recovery,AB/SEX,0.0,0.018923586757795596,anchor__catchup
2017,1,splince_A0,unweighted,transport_all,additional_recovery,AB/RAC1P,0.003242624926099058,0.031114056432996362,wire__mlp_1
2017,1,splince_A0,unweighted,transport_all,utility_gain_vs_H,income_binary,-0.002386419295043851,0.286643398301033,
2017,1,splince_A0,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,0.0013915545727107292,0.29943432442402373,
2017,1,splince_A0,unweighted,transport_all,utility_gain_vs_H,same_residence,0.01049319030541962,0.5315894175813097,
2017,1,splince_A0,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,splince_A0,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.012853760735101138,0.05834850825340343,wire__mlp_0
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,A/commute_over20,-0.0005188576682200186,0.005758592694491638,wire__mlp_0
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,A/SEX,0.000788252297127312,0.008140985716332039,wire__mlp_1
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.0063094793490978685,0.0225024205991875,wire__mlp_1
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0,0.09902209578819743,wire__mlp_1
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,splince_A0,person_weighted,common_fresh,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
