left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse,family_size,candidate_wide_alpha,candidate_wide_level,candidate_wide_critical_value,candidate_wide_low,candidate_wide_high,candidate_wide_better,candidate_wide_worse,percentile_estimable
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,0.024723408415855963,0.003014896197414283,2.458070646998795,0.01731258056924363,0.032134236262468294,0.018797087339303555,0.030391430252317882,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.0126111196563001,0.036835697175411825,False,True,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.024750544380391225,0.0031084661668909137,2.458070646998795,0.017109714938367812,0.03239137382241464,0.01864382128610528,0.030656359349809096,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.012262340028618339,0.03723874873216411,False,True,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.04656199023567886,0.004698125051372605,2.458070646998795,0.035013666950970156,0.05811031352038757,0.03714808313671176,0.05551173552240658,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.027687361218755254,0.06543661925260247,False,True,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.03523954357040242,0.004403738584915816,2.458070646998795,0.024414843017764837,0.04606424412304,0.026755925295204312,0.04383395411271496,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.017547606644731612,0.05293148049607323,False,True,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,-0.01139486959564669,0.003116771683425371,2.493811912417313,-0.019167511948057842,-0.003622227243235538,-0.017627255348088816,-0.00528689964390605,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.02391644120386073,0.0011267020125673502,False,False,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.02250571044944553,0.0033300834335209337,2.493811912417313,0.01420110871358748,0.030810312185303584,0.015957874521890642,0.029084655851026923,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.009127162897854231,0.03588425800103683,False,True,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.0227402709169063,0.0034874370987980703,2.493811912417313,0.0140432587361176,0.031437283097695,0.01621207967964387,0.029891937622460042,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.00872955797506183,0.03675098385875077,False,True,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.04597009429316927,0.00546151115425055,2.493811912417313,0.03235011271689922,0.05959007586943932,0.035111525947158995,0.05605947470248983,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.024028575968076536,0.06791161261826201,False,True,False
dax16_C1_b010,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.03339613652629033,0.005236301474146706,2.493811912417313,0.020337785533054938,0.046454487519525724,0.022576235236189554,0.04329726043986068,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.012359393854569838,0.05443287919801082,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,unweighted,utility/same_residence,-0.00978033161945067,0.0023999609168248877,2.5525944580549242,-0.015906458555286294,-0.003654204683615046,-0.0149085658525925,-0.00532914340914244,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.019422129456856292,-0.0001385337820450465,True,False,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/SEX,0.027866211829817373,0.0030394602328434168,2.5525944580549242,0.02010770248398294,0.03562472117565181,0.02192161470052357,0.03384173349192867,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.01565523752000183,0.04007718613963292,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.025623068726868554,0.0028795945719068926,2.5525944580549242,0.018272631581173978,0.03297350587256313,0.020059403723668302,0.031303382269398085,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.014054351702614355,0.03719178575112275,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.04282782266074673,0.0046145769475026115,2.5525944580549242,0.031048679118283552,0.05460696620320991,0.033570226931573924,0.051538200136209245,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.024288846579487922,0.06136679874200554,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.037299026884457964,0.004183999373816258,2.5525944580549242,0.02661897327034931,0.04797908049856662,0.029219095430357406,0.04526660104375388,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.020489888105840275,0.05410816566307565,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,-0.0077922473439476034,0.0026556507907608425,2.5346102713148073,-0.014523287115235324,-0.001061207572659882,-0.013004664666897623,-0.002512261347217865,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.01846127444007957,0.002876779752184361,False,False,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.026520615246097983,0.003617144419066562,2.5346102713148073,0.017352563848702846,0.03568866664349312,0.019591546620484682,0.033549522054892686,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.011988805585014025,0.041052424907181945,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.023299769841375717,0.0034174623160379953,2.5346102713148073,0.014637834753314524,0.03196170492943691,0.01676927069568734,0.029932627295338424,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.009570179272966231,0.0370293604097852,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.040119030787209096,0.0053343323809450305,2.5346102713148073,0.026598577143858652,0.05363948443055954,0.02971610717962091,0.05059311545694936,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.018688450791496895,0.0615496107829213,False,True,False
dax16_C1_b010,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.03334270828565774,0.0048836455808656,2.5346102713148073,0.02096457003493462,0.04572084653638086,0.023882334304705693,0.04236774121215291,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.013722754031343876,0.0529626625399716,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,unweighted,utility/same_residence,-0.010269993900971478,0.0027669768410653133,2.473505782700618,-0.01711412711794522,-0.003425860683997737,-0.015744069664905817,-0.004967593978223135,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.02138627131003463,0.0008462835080916744,False,False,False
dax16_C1_b030,J,frontier_vs_comparator,unweighted,recovery/A/SEX,0.030215359722219816,0.0031990300666256783,2.473505782700618,0.022302540353388058,0.038128179091051574,0.023832208650214386,0.036381939841264976,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.017363316606870377,0.043067402837569255,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.02135477413704982,0.002948942072964385,2.473505782700618,0.014060548866723265,0.028648999407376374,0.015696036591982078,0.02693005139358258,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.009507454831800877,0.03320209344229876,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.05252800271138687,0.00533043511104344,2.473505782700618,0.03934314063991051,0.06571286478286323,0.04208078612202056,0.06272788651547632,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.031113079924192308,0.07394292549858143,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.04753806895737337,0.004742134664112249,2.473505782700618,0.03580837144334667,0.05926776647140007,0.038148884370548246,0.05667077376797095,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.028486632149138106,0.06658950576560864,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,person_weighted,utility/same_residence,-0.008790490660722758,0.0032461948142939274,2.5401842805507604,-0.017036423699597587,-0.0005445576218479284,-0.015220371692506514,-0.002747620823520219,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.02183201726260796,0.004251035941162442,False,False,False
dax16_C1_b030,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.028710882414574347,0.0037327042334659327,2.5401842805507604,0.01922912579677891,0.03819263903236979,0.021739412854250895,0.035865259578711776,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.01371481337294976,0.043706951456198934,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.02030111929382239,0.0035173896961963476,2.5401842805507604,0.011366301278973213,0.029235937308671564,0.013467863077659127,0.027108939186073253,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.006170072355372081,0.0344321662322727,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.050064895187434066,0.0059962240613629,2.5401842805507604,0.03483338108409979,0.06529640929076834,0.038345741934890425,0.061954154616196536,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.025975177816562913,0.07415461255830522,False,True,False
dax16_C1_b030,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.04378158114057196,0.005583750927212957,2.5401842805507604,0.02959782480875487,0.05796533747238904,0.03276125876836802,0.05417531295827376,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.021348966827069073,0.06621419545407484,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,-0.00978033161945067,0.0023999609168248877,2.5525944580549242,-0.015906458555286294,-0.003654204683615046,-0.0149085658525925,-0.00532914340914244,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.019422129456856292,-0.0001385337820450465,True,False,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,0.027866211829817373,0.0030394602328434168,2.5525944580549242,0.02010770248398294,0.03562472117565181,0.02192161470052357,0.03384173349192867,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.01565523752000183,0.04007718613963292,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.025623068726868554,0.0028795945719068926,2.5525944580549242,0.018272631581173978,0.03297350587256313,0.020059403723668302,0.031303382269398085,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.014054351702614355,0.03719178575112275,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.04282782266074673,0.0046145769475026115,2.5525944580549242,0.031048679118283552,0.05460696620320991,0.033570226931573924,0.051538200136209245,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.024288846579487922,0.06136679874200554,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.037299026884457964,0.004183999373816258,2.5525944580549242,0.02661897327034931,0.04797908049856662,0.029219095430357406,0.04526660104375388,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.020489888105840275,0.05410816566307565,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,person_weighted,utility/same_residence,-0.0077922473439476034,0.0026556507907608425,2.5346102713148073,-0.014523287115235324,-0.001061207572659882,-0.013004664666897623,-0.002512261347217865,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.01846127444007957,0.002876779752184361,False,False,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.026520615246097983,0.003617144419066562,2.5346102713148073,0.017352563848702846,0.03568866664349312,0.019591546620484682,0.033549522054892686,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.011988805585014025,0.041052424907181945,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.023299769841375717,0.0034174623160379953,2.5346102713148073,0.014637834753314524,0.03196170492943691,0.01676927069568734,0.029932627295338424,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.009570179272966231,0.0370293604097852,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.040119030787209096,0.0053343323809450305,2.5346102713148073,0.026598577143858652,0.05363948443055954,0.02971610717962091,0.05059311545694936,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.018688450791496895,0.0615496107829213,False,True,False
dax16_C1_b030,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.03334270828565774,0.0048836455808656,2.5346102713148073,0.02096457003493462,0.04572084653638086,0.023882334304705693,0.04236774121215291,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.013722754031343876,0.0529626625399716,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,unweighted,utility/same_residence,-0.015093307329248129,0.0025090506159791705,2.5184005592968712,-0.02141210180383423,-0.008774512854662027,-0.02001394017837827,-0.010406671560013101,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.025173370980907314,-0.005013243677588944,True,False,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,0.031934401777231614,0.003154392567612096,2.5184005592968712,0.023990377770715415,0.03987842578374781,0.025812935436766722,0.03807857114072604,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.019261688974488142,0.044607114579975085,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.02701895198518182,0.002962033754836869,2.5184005592968712,0.019559364520344437,0.034478539450019205,0.02140858278283833,0.03281977165070609,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.015119037094279296,0.03891886687608435,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.04441889499679881,0.004747950712733111,2.5184005592968712,0.032461653266337764,0.05637613672725986,0.03494079045074508,0.0536879319113248,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.025344092322635573,0.06349369767096205,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.039615268179381026,0.004454800688347823,2.5184005592968712,0.028396295634289782,0.05083424072447227,0.03112254909744382,0.04839872687630002,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.02171819021370715,0.057512346145054905,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,person_weighted,utility/same_residence,-0.012910737198555493,0.002757261183207402,2.535826977951944,-0.01990267449219252,-0.005918799904918466,-0.018462193530442962,-0.007684814594349091,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.023987982134936837,-0.0018334922621741512,True,False,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.030086407104822615,0.0037492242565980577,2.535826977951944,0.02057902308854944,0.03959379112109579,0.02285494122399259,0.0373752999418711,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.015023969181024777,0.04514884502862045,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.02453780314171879,0.003565517951768419,2.535826977951944,0.015496266529252475,0.0335793397541851,0.017796429298691494,0.03172931894869656,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.010213401841853768,0.03886220444158381,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.04048415486490316,0.005471425654438109,2.535826977951944,0.02660956608252063,0.054358743647285684,0.02955305372192281,0.05106079091721291,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.018502805221809703,0.06246550450799661,False,True,False
dax16_C1_b030,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.03433909527846028,0.0051735033243461865,2.535826977951944,0.021219985978059158,0.04745820457886141,0.0236216101392136,0.044268695572729146,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.013554642992260224,0.05512354756466034,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,unweighted,utility/same_residence,-0.014780388487858915,0.002862777248910134,2.458070646998795,-0.021817297212300878,-0.0077434797634169505,-0.02033969337255387,-0.009209210120354805,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.02628154223332625,-0.003279234742391581,True,False,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,0.024723408415855963,0.003014896197414283,2.458070646998795,0.01731258056924363,0.032134236262468294,0.018797087339303555,0.030391430252317882,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.0126111196563001,0.036835697175411825,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.024750544380391225,0.0031084661668909137,2.458070646998795,0.017109714938367812,0.03239137382241464,0.01864382128610528,0.030656359349809096,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.012262340028618339,0.03723874873216411,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.04656199023567886,0.004698125051372605,2.458070646998795,0.035013666950970156,0.05811031352038757,0.03714808313671176,0.05551173552240658,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.027687361218755254,0.06543661925260247,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.03523954357040242,0.004403738584915816,2.458070646998795,0.024414843017764837,0.04606424412304,0.026755925295204312,0.04383395411271496,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.017547606644731612,0.05293148049607323,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,-0.01139486959564669,0.003116771683425371,2.493811912417313,-0.019167511948057842,-0.003622227243235538,-0.017627255348088816,-0.00528689964390605,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.02391644120386073,0.0011267020125673502,False,False,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.02250571044944553,0.0033300834335209337,2.493811912417313,0.01420110871358748,0.030810312185303584,0.015957874521890642,0.029084655851026923,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.009127162897854231,0.03588425800103683,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.0227402709169063,0.0034874370987980703,2.493811912417313,0.0140432587361176,0.031437283097695,0.01621207967964387,0.029891937622460042,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.00872955797506183,0.03675098385875077,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.04597009429316927,0.00546151115425055,2.493811912417313,0.03235011271689922,0.05959007586943932,0.035111525947158995,0.05605947470248983,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.024028575968076536,0.06791161261826201,False,True,False
dax16_C1_b030,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.03339613652629033,0.005236301474146706,2.493811912417313,0.020337785533054938,0.046454487519525724,0.022576235236189554,0.04329726043986068,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.012359393854569838,0.05443287919801082,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,utility/same_residence,-0.00978033161945067,0.0023999609168248877,2.5525944580549242,-0.015906458555286294,-0.003654204683615046,-0.0149085658525925,-0.00532914340914244,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.019422129456856292,-0.0001385337820450465,True,False,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/SEX,0.027866211829817373,0.0030394602328434168,2.5525944580549242,0.02010770248398294,0.03562472117565181,0.02192161470052357,0.03384173349192867,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.01565523752000183,0.04007718613963292,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.025623068726868554,0.0028795945719068926,2.5525944580549242,0.018272631581173978,0.03297350587256313,0.020059403723668302,0.031303382269398085,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.014054351702614355,0.03719178575112275,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.04282782266074673,0.0046145769475026115,2.5525944580549242,0.031048679118283552,0.05460696620320991,0.033570226931573924,0.051538200136209245,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.024288846579487922,0.06136679874200554,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.037299026884457964,0.004183999373816258,2.5525944580549242,0.02661897327034931,0.04797908049856662,0.029219095430357406,0.04526660104375388,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.020489888105840275,0.05410816566307565,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,-0.0077922473439476034,0.0026556507907608425,2.5346102713148073,-0.014523287115235324,-0.001061207572659882,-0.013004664666897623,-0.002512261347217865,False,True,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.01846127444007957,0.002876779752184361,False,False,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.026520615246097983,0.003617144419066562,2.5346102713148073,0.017352563848702846,0.03568866664349312,0.019591546620484682,0.033549522054892686,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.011988805585014025,0.041052424907181945,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.023299769841375717,0.0034174623160379953,2.5346102713148073,0.014637834753314524,0.03196170492943691,0.01676927069568734,0.029932627295338424,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.009570179272966231,0.0370293604097852,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.040119030787209096,0.0053343323809450305,2.5346102713148073,0.026598577143858652,0.05363948443055954,0.02971610717962091,0.05059311545694936,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.018688450791496895,0.0615496107829213,False,True,False
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.03334270828565774,0.0048836455808656,2.5346102713148073,0.02096457003493462,0.04572084653638086,0.023882334304705693,0.04236774121215291,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.013722754031343876,0.0529626625399716,False,True,False
dax16_C1_b100,J,frontier_vs_comparator,unweighted,utility/same_residence,-0.001120010672360006,0.002550410321744872,2.5956314125210023,-0.0077399358182987914,0.00549991447357878,-0.005992282710046923,0.0037713880458098916,False,False,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.011366236163910763,0.009126214819190752,False,False,False
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/SEX,0.009836927693665362,0.002830433686801795,2.5956314125210023,0.0024901651051449907,0.017183690282185735,0.004208362251197161,0.01510201006440225,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,-0.001534286399450139,0.021208141786780862,False,False,False
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.008172339601151268,0.002595203668704544,2.5956314125210023,0.0014361474367720062,0.01490853176553053,0.0031397463888274474,0.013151121606340266,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,-0.0022538423191972145,0.018598521521499753,False,False,False
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.020096232574733214,0.004134330921340888,2.5956314125210023,0.009365033365543908,0.03082743178392252,0.01204150395556529,0.028269718808317523,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.0034866358696163946,0.036705829279850034,False,True,False
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.018849726606949613,0.003057192625879922,2.5956314125210023,0.010914381393088118,0.026785071820811107,0.01263783293567462,0.024700311663763904,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.006567512741675984,0.031131940472223243,False,True,False
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,utility/same_residence,0.0006440311542624073,0.0030737304887585326,2.5277436475929664,-0.007125571563109797,0.008413633871634612,-0.00555891402186642,0.006502452359721002,False,False,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.01170462326403042,0.012992685572555233,False,False,False
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,0.007531883024357847,0.0033264561710545917,2.5277436475929664,-0.0008765454310218201,0.015940311479737512,0.0012162224830739004,0.013946217533261317,False,False,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.005832092068507775,0.02089585811722347,False,False,False
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0.007685501093481466,0.00307099956770248,2.5277436475929664,-7.719855553922454e-05,0.015448200742502156,0.0018897977535729444,0.013721871058870747,False,False,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.004652181900840344,0.020023184087803274,False,False,False
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0.02048332689067789,0.004710495877420615,2.5277436475929664,0.008576400859515073,0.0323902529218407,0.01140453773585829,0.029298256184445023,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.0015589983128154565,0.03940765546854032,False,True,False
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0.01781497254788696,0.0034416538316767043,2.5277436475929664,0.009115353937652178,0.026514591158121742,0.01081930988691835,0.024177246103055057,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.003988193020468328,0.03164175207530559,False,True,False
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,-0.0006303483908391971,0.0023674886195197446,2.5460929037184967,-0.006658194364632719,0.005397497582954325,-0.005293921945254832,0.003864517023220532,False,False,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.010141689384661494,0.0088809926029831,False,False,False
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,0.007487779801262917,0.002750922957521535,2.5460929037184967,0.0004836743804410371,0.014491885222084798,0.00204908167019502,0.012743806709089431,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,-0.0035640014326545483,0.018539561035180382,False,False,False
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,0.012440634190970006,0.002707923960877637,2.5460929037184967,0.00554600821037017,0.01933526017156984,0.007298880307718376,0.017673676843780028,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,0.0015616006172103833,0.02331966776472963,False,True,False
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0.010396052524093072,0.0039349729486039,2.5460929037184967,0.0003772458233284332,0.02041485922485771,0.0022388803256205444,0.017874624918987208,False,False,True,850,0.05,5.882352941176471e-05,4.017481188886016,-0.005412627275698438,0.02620473232388458,False,False,False
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0.008610684534034203,0.0035186563005173946,2.5460929037184967,-0.00034814130333751456,0.01756951037140592,0.0013864409272442962,0.015192169302599383,False,False,False,850,0.05,5.882352941176471e-05,4.017481188886016,-0.0055254509634496945,0.0227468200315181,False,False,False
