seed,condition,weight,endpoint,recovery_budget_120,recovery_budget_360,catchup_gain
1,optnet16_L1,unweighted,A/SEX,0.019269884063167764,0.019269884063167764,0.0
1,optnet16_L1,unweighted,AB/SEX,0.019269884063167764,0.019269884063167764,0.0
1,optnet16_L1,unweighted,A/RAC1P,0.030061497435991624,0.030061497435991624,0.0
1,optnet16_L1,unweighted,AB/RAC1P,0.04579220735061673,0.04579220735061673,0.0
1,optnet16_L1,person_weighted,A/SEX,0.016897415993528786,0.016897415993528786,0.0
1,optnet16_L1,person_weighted,AB/SEX,0.016897415993528786,0.016897415993528786,0.0
1,optnet16_L1,person_weighted,A/RAC1P,0.019616440878821972,0.019616440878821972,0.0
1,optnet16_L1,person_weighted,AB/RAC1P,0.03189280035807496,0.03189280035807496,0.0
1,optnet16_L2,unweighted,A/SEX,0.011154460684148937,0.011154460684148937,0.0
1,optnet16_L2,unweighted,AB/SEX,0.017792803908781463,0.017792803908781463,0.0
1,optnet16_L2,unweighted,A/RAC1P,0.012553508872378272,0.012553508872378272,0.0
1,optnet16_L2,unweighted,AB/RAC1P,0.02684120744658336,0.02684120744658336,0.0
1,optnet16_L2,person_weighted,A/SEX,0.011375197008072435,0.011375197008072435,0.0
1,optnet16_L2,person_weighted,AB/SEX,0.015899239795867603,0.015899239795867603,0.0
1,optnet16_L2,person_weighted,A/RAC1P,0.009728409231783752,0.009728409231783752,0.0
1,optnet16_L2,person_weighted,AB/RAC1P,0.01752000739199011,0.01752000739199011,0.0
1,optnet16_C1,unweighted,A/SEX,0.01378100602140131,0.01378100602140131,0.0
1,optnet16_C1,unweighted,AB/SEX,0.01378100602140131,0.01378100602140131,0.0
1,optnet16_C1,unweighted,A/RAC1P,0.016561551523500473,0.016561551523500473,0.0
1,optnet16_C1,unweighted,AB/RAC1P,0.04060959629835392,0.04060959629835392,0.0
1,optnet16_C1,person_weighted,A/SEX,0.013254279457790785,0.013254279457790785,0.0
1,optnet16_C1,person_weighted,AB/SEX,0.013254279457790785,0.013254279457790785,0.0
1,optnet16_C1,person_weighted,A/RAC1P,0.009390558204602995,0.009390558204602995,0.0
1,optnet16_C1,person_weighted,AB/RAC1P,0.026720299446514995,0.026720299446514995,0.0
1,dax16_L1_b010,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L1_b010,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L1_b010,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L1_b010,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L1_b010,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L1_b010,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L1_b010,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L1_b010,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L1_b030,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L1_b030,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L1_b030,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L1_b030,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L1_b030,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L1_b030,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L1_b030,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L1_b030,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L1_b100,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L1_b100,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L1_b100,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L1_b100,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L1_b100,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L1_b100,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L1_b100,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L1_b100,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L1_b300,unweighted,A/SEX,0.0203114563627963,0.0203114563627963,0.0
1,dax16_L1_b300,unweighted,AB/SEX,0.03170643427803266,0.03170643427803266,0.0
1,dax16_L1_b300,unweighted,A/RAC1P,0.023658860872291188,0.023658860872291188,0.0
1,dax16_L1_b300,unweighted,AB/RAC1P,0.042686336211350984,0.042686336211350984,0.0
1,dax16_L1_b300,person_weighted,A/SEX,0.010890261482427555,0.010890261482427555,0.0
1,dax16_L1_b300,person_weighted,AB/SEX,0.022909694719873586,0.022909694719873586,0.0
1,dax16_L1_b300,person_weighted,A/RAC1P,0.019472615457722497,0.019472615457722497,0.0
1,dax16_L1_b300,person_weighted,AB/RAC1P,0.033841817504117744,0.033841817504117744,0.0
1,dax16_L2_b010,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b010,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b010,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L2_b010,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L2_b010,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b010,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b010,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L2_b010,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L2_b030,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L2_b030,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L2_b030,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L2_b030,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L2_b100,unweighted,A/SEX,0.019891346459982917,0.019891346459982917,0.0
1,dax16_L2_b100,unweighted,AB/SEX,0.0334447263845814,0.0334447263845814,0.0
1,dax16_L2_b100,unweighted,A/RAC1P,0.0237990128394312,0.0237990128394312,0.0
1,dax16_L2_b100,unweighted,AB/RAC1P,0.04483099533429247,0.04483099533429247,0.0
1,dax16_L2_b100,person_weighted,A/SEX,0.011989363298513411,0.011989363298513411,0.0
1,dax16_L2_b100,person_weighted,AB/SEX,0.02650659207973416,0.02650659207973416,0.0
1,dax16_L2_b100,person_weighted,A/RAC1P,0.020088817973105355,0.020088817973105355,0.0
1,dax16_L2_b100,person_weighted,AB/RAC1P,0.0355606266409807,0.0355606266409807,0.0
1,dax16_L2_b300,unweighted,A/SEX,0.01955850391120384,0.01955850391120384,0.0
1,dax16_L2_b300,unweighted,AB/SEX,0.02989948806002629,0.02989948806002629,0.0
1,dax16_L2_b300,unweighted,A/RAC1P,0.026291135779222152,0.026291135779222152,0.0
1,dax16_L2_b300,unweighted,AB/RAC1P,0.044573225749098055,0.044573225749098055,0.0
1,dax16_L2_b300,person_weighted,A/SEX,0.012343895733544885,0.012343895733544885,0.0
1,dax16_L2_b300,person_weighted,AB/SEX,0.018331642800524572,0.018331642800524572,0.0
1,dax16_L2_b300,person_weighted,A/RAC1P,0.020616381164519693,0.020616381164519693,0.0
1,dax16_L2_b300,person_weighted,AB/RAC1P,0.037423791760299085,0.037423791760299085,0.0
1,dax16_C1_b010,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b010,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b010,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_C1_b010,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_C1_b010,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b010,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b010,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_C1_b010,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_C1_b030,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_C1_b030,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_C1_b030,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_C1_b030,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_C1_b100,unweighted,A/SEX,0.017696913610860898,0.017696913610860898,0.0
1,dax16_C1_b100,unweighted,AB/SEX,0.02967245954309672,0.02967245954309672,0.0
1,dax16_C1_b100,unweighted,A/RAC1P,0.030814340315927113,0.030814340315927113,0.0
1,dax16_C1_b100,unweighted,AB/RAC1P,0.04361370597309944,0.04361370597309944,0.0
1,dax16_C1_b100,person_weighted,A/SEX,0.00739849585188701,0.00739849585188701,0.0
1,dax16_C1_b100,person_weighted,AB/SEX,0.021068387240103736,0.021068387240103736,0.0
1,dax16_C1_b100,person_weighted,A/RAC1P,0.02265313694738258,0.02265313694738258,0.0
1,dax16_C1_b100,person_weighted,AB/RAC1P,0.03328869268032064,0.03328869268032064,0.0
1,dax16_C1_b300,unweighted,A/SEX,0.015993396281065664,0.015993396281065664,0.0
1,dax16_C1_b300,unweighted,AB/SEX,0.030760013337620018,0.030760013337620018,0.0
1,dax16_C1_b300,unweighted,A/RAC1P,0.029948127219552978,0.029948127219552978,0.0
1,dax16_C1_b300,unweighted,AB/RAC1P,0.04428927504141211,0.04428927504141211,0.0
1,dax16_C1_b300,person_weighted,A/SEX,0.009298870531762149,0.009298870531762149,0.0
1,dax16_C1_b300,person_weighted,AB/SEX,0.02109077856735908,0.02109077856735908,0.0
1,dax16_C1_b300,person_weighted,A/RAC1P,0.024531951437388733,0.024531951437388733,0.0
1,dax16_C1_b300,person_weighted,AB/RAC1P,0.03638429243905583,0.03638429243905583,0.0
1,dax8_L1_b010,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_L1_b010,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_L1_b010,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_L1_b010,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_L1_b010,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_L1_b010,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_L1_b010,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_L1_b010,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax8_L1_b030,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_L1_b030,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_L1_b030,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_L1_b030,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_L1_b030,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_L1_b030,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_L1_b030,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_L1_b030,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax8_L1_b100,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_L1_b100,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_L1_b100,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_L1_b100,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_L1_b100,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_L1_b100,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_L1_b100,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_L1_b100,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax8_L1_b300,unweighted,A/SEX,0.014733961039023469,0.014733961039023469,0.0
1,dax8_L1_b300,unweighted,AB/SEX,0.02110083500393367,0.02110083500393367,0.0
1,dax8_L1_b300,unweighted,A/RAC1P,0.019083550327998466,0.019083550327998466,0.0
1,dax8_L1_b300,unweighted,AB/RAC1P,0.03507907133391153,0.03507907133391153,0.0
1,dax8_L1_b300,person_weighted,A/SEX,0.011214844979800631,0.011214844979800631,0.0
1,dax8_L1_b300,person_weighted,AB/SEX,0.01430980121595471,0.01430980121595471,0.0
1,dax8_L1_b300,person_weighted,A/RAC1P,0.016030640194615753,0.016030640194615753,0.0
1,dax8_L1_b300,person_weighted,AB/RAC1P,0.02905706810719222,0.02905706810719222,0.0
1,dax8_L2_b010,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_L2_b010,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_L2_b010,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_L2_b010,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_L2_b010,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_L2_b010,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_L2_b010,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_L2_b010,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax8_L2_b030,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_L2_b030,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_L2_b030,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_L2_b030,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_L2_b030,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_L2_b030,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_L2_b030,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_L2_b030,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax8_L2_b100,unweighted,A/SEX,0.01748644969296509,0.01748644969296509,0.0
1,dax8_L2_b100,unweighted,AB/SEX,0.02222092390005781,0.02222092390005781,0.0
1,dax8_L2_b100,unweighted,A/RAC1P,0.01865321630340744,0.01865321630340744,0.0
1,dax8_L2_b100,unweighted,AB/RAC1P,0.03530575950090453,0.03530575950090453,0.0
1,dax8_L2_b100,person_weighted,A/SEX,0.013788369195766093,0.013788369195766093,0.0
1,dax8_L2_b100,person_weighted,AB/SEX,0.015333678251726601,0.015333678251726601,0.0
1,dax8_L2_b100,person_weighted,A/RAC1P,0.015471904671556125,0.015471904671556125,0.0
1,dax8_L2_b100,person_weighted,AB/RAC1P,0.02787592224383384,0.02787592224383384,0.0
1,dax8_L2_b300,unweighted,A/SEX,0.012551200498128412,0.012551200498128412,0.0
1,dax8_L2_b300,unweighted,AB/SEX,0.01950771765988224,0.01950771765988224,0.0
1,dax8_L2_b300,unweighted,A/RAC1P,0.02351173116210825,0.02351173116210825,0.0
1,dax8_L2_b300,unweighted,AB/RAC1P,0.03717691287360303,0.03717691287360303,0.0
1,dax8_L2_b300,person_weighted,A/SEX,0.009108292043247923,0.009108292043247923,0.0
1,dax8_L2_b300,person_weighted,AB/SEX,0.011188037003852402,0.011188037003852402,0.0
1,dax8_L2_b300,person_weighted,A/RAC1P,0.016732237633826585,0.016732237633826585,0.0
1,dax8_L2_b300,person_weighted,AB/RAC1P,0.032563607518918625,0.032563607518918625,0.0
1,dax8_C1_b010,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_C1_b010,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_C1_b010,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_C1_b010,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_C1_b010,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_C1_b010,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_C1_b010,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_C1_b010,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax8_C1_b030,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_C1_b030,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_C1_b030,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_C1_b030,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_C1_b030,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_C1_b030,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_C1_b030,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_C1_b030,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax8_C1_b100,unweighted,A/SEX,0.014793860541037929,0.014793860541037929,0.0
1,dax8_C1_b100,unweighted,AB/SEX,0.017108963886455553,0.017108963886455553,0.0
1,dax8_C1_b100,unweighted,A/RAC1P,0.021048413635606833,0.021048413635606833,0.0
1,dax8_C1_b100,unweighted,AB/RAC1P,0.034814880673246895,0.034814880673246895,0.0
1,dax8_C1_b100,person_weighted,A/SEX,0.010512622616924538,0.010512622616924538,0.0
1,dax8_C1_b100,person_weighted,AB/SEX,0.012164579778624951,0.012164579778624951,0.0
1,dax8_C1_b100,person_weighted,A/RAC1P,0.018022214075630094,0.018022214075630094,0.0
1,dax8_C1_b100,person_weighted,AB/RAC1P,0.028568215112315665,0.028568215112315665,0.0
1,dax8_C1_b300,unweighted,A/SEX,0.00960802620370027,0.00960802620370027,0.0
1,dax8_C1_b300,unweighted,AB/SEX,0.015764116821702756,0.015764116821702756,0.0
1,dax8_C1_b300,unweighted,A/RAC1P,0.023531078683242557,0.023531078683242557,0.0
1,dax8_C1_b300,unweighted,AB/RAC1P,0.03485278631976341,0.03485278631976341,0.0
1,dax8_C1_b300,person_weighted,A/SEX,0.0048340988775301685,0.0048340988775301685,0.0
1,dax8_C1_b300,person_weighted,AB/SEX,0.006707723662465859,0.006707723662465859,0.0
1,dax8_C1_b300,person_weighted,A/RAC1P,0.01754672987515793,0.01754672987515793,0.0
1,dax8_C1_b300,person_weighted,AB/RAC1P,0.030462244767750057,0.030462244767750057,0.0
1,dax16_none,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_none,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_none,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_none,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_none,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_none,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_none,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_none,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax8_none,unweighted,A/SEX,0.03323164017647473,0.03323164017647473,0.0
1,dax8_none,unweighted,AB/SEX,0.035433820318142906,0.035433820318142906,0.0
1,dax8_none,unweighted,A/RAC1P,0.059214902428194494,0.059214902428194494,0.0
1,dax8_none,unweighted,AB/RAC1P,0.06848225671907104,0.06848225671907104,0.0
1,dax8_none,person_weighted,A/SEX,0.029568407928702967,0.029568407928702967,0.0
1,dax8_none,person_weighted,AB/SEX,0.03174793498249617,0.03174793498249617,0.0
1,dax8_none,person_weighted,A/RAC1P,0.046833124502666745,0.046833124502666745,0.0
1,dax8_none,person_weighted,AB/RAC1P,0.057691008969762425,0.057691008969762425,0.0
1,dax16_L2_b030_single,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030_single,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030_single,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L2_b030_single,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L2_b030_single,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030_single,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030_single,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L2_b030_single,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L2_b100_single,unweighted,A/SEX,0.02332875339339857,0.02332875339339857,0.0
1,dax16_L2_b100_single,unweighted,AB/SEX,0.029012607721936035,0.029012607721936035,0.0
1,dax16_L2_b100_single,unweighted,A/RAC1P,0.030963361770335096,0.030963361770335096,0.0
1,dax16_L2_b100_single,unweighted,AB/RAC1P,0.04649607616437068,0.04649607616437068,0.0
1,dax16_L2_b100_single,person_weighted,A/SEX,0.014518661587210269,0.014518661587210269,0.0
1,dax16_L2_b100_single,person_weighted,AB/SEX,0.021292228010425407,0.021292228010425407,0.0
1,dax16_L2_b100_single,person_weighted,A/RAC1P,0.028282784108941472,0.028282784108941472,0.0
1,dax16_L2_b100_single,person_weighted,AB/RAC1P,0.03772128439193323,0.03772128439193323,0.0
1,dax16_C1_b030_single,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030_single,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030_single,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_C1_b030_single,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_C1_b030_single,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030_single,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030_single,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_C1_b030_single,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_C1_b100_single,unweighted,A/SEX,0.023711404587510976,0.023711404587510976,0.0
1,dax16_C1_b100_single,unweighted,AB/SEX,0.029217631394483412,0.029217631394483412,0.0
1,dax16_C1_b100_single,unweighted,A/RAC1P,0.03405349044297434,0.03405349044297434,0.0
1,dax16_C1_b100_single,unweighted,AB/RAC1P,0.046255558664186625,0.046255558664186625,0.0
1,dax16_C1_b100_single,person_weighted,A/SEX,0.013010507576610042,0.013010507576610042,0.0
1,dax16_C1_b100_single,person_weighted,AB/SEX,0.021046529135566483,0.021046529135566483,0.0
1,dax16_C1_b100_single,person_weighted,A/RAC1P,0.028261633243237938,0.028261633243237938,0.0
1,dax16_C1_b100_single,person_weighted,AB/RAC1P,0.037608044067451996,0.037608044067451996,0.0
1,dax16_L2_b030_r1,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030_r1,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030_r1,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L2_b030_r1,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L2_b030_r1,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030_r1,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030_r1,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L2_b030_r1,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L2_b030_r2,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030_r2,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_L2_b030_r2,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_L2_b030_r2,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_L2_b030_r2,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030_r2,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_L2_b030_r2,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_L2_b030_r2,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_L2_b100_r1,unweighted,A/SEX,0.020380762625064275,0.020380762625064275,0.0
1,dax16_L2_b100_r1,unweighted,AB/SEX,0.034437411833387443,0.034437411833387443,0.0
1,dax16_L2_b100_r1,unweighted,A/RAC1P,0.022475590508327592,0.022475590508327592,0.0
1,dax16_L2_b100_r1,unweighted,AB/RAC1P,0.044664777208765605,0.044664777208765605,0.0
1,dax16_L2_b100_r1,person_weighted,A/SEX,0.012853172863395712,0.012853172863395712,0.0
1,dax16_L2_b100_r1,person_weighted,AB/SEX,0.026901871467320038,0.026901871467320038,0.0
1,dax16_L2_b100_r1,person_weighted,A/RAC1P,0.016299595746509743,0.016299595746509743,0.0
1,dax16_L2_b100_r1,person_weighted,AB/RAC1P,0.03403839038933243,0.03403839038933243,0.0
1,dax16_L2_b100_r2,unweighted,A/SEX,0.023416315598218773,0.023416315598218773,0.0
1,dax16_L2_b100_r2,unweighted,AB/SEX,0.03309915496702487,0.03309915496702487,0.0
1,dax16_L2_b100_r2,unweighted,A/RAC1P,0.030096726228301618,0.030096726228301618,0.0
1,dax16_L2_b100_r2,unweighted,AB/RAC1P,0.046583998991198694,0.046583998991198694,0.0
1,dax16_L2_b100_r2,person_weighted,A/SEX,0.0181169901748246,0.0181169901748246,0.0
1,dax16_L2_b100_r2,person_weighted,AB/SEX,0.02614800460846023,0.02614800460846023,0.0
1,dax16_L2_b100_r2,person_weighted,A/RAC1P,0.025800907951191387,0.025800907951191387,0.0
