left,right,family,weight,endpoint,seed,estimate,sign
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,utility/same_residence,1,0.006545198392454432,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,utility/same_residence,2,0.003411841563778717,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/A/SEX,0,0.01246953440498011,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.003116785611587458,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.013121750938132726,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/AB/SEX,0,0.008696055682806958,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.0009146054699192829,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.008122662356719101,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,0,0.0014110189170497556,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,1,0.004393402184414974,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.04531135280511123,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,0.0119414254527479,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.0074512178216186165,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.033079213867605484,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,utility/same_residence,0,0.0032351609375928514,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,utility/same_residence,1,0.008520294436269393,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,utility/same_residence,2,0.0008488230008304454,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/A/SEX,0,0.009012288951480651,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/A/SEX,1,-0.00013221088314041562,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/A/SEX,2,-0.009728547155029688,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,0,0.009431280189449276,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,1,0.002047316170652791,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,2,-0.006151721896330287,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.0035396412820738465,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,0.0033271671098393796,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.04513255051189802,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,0.00797620807506183,1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004101534905246673,-1
dax8_L1_b100,dax16_L1_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.033932177775721994,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,utility/same_residence,0,0.004335845093651258,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,utility/same_residence,1,0.0004822200590415271,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,utility/same_residence,2,0.003845958342213962,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/A/SEX,0,0.004048763290593671,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.005577495323773052,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.008618935753648804,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/AB/SEX,0,0.006037113560985463,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.010605599274098987,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.009104924571073592,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.01709807787641915,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,1,-0.004575310544292721,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.025901142503414576,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.008322106915107375,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.007607264877439457,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.020723373941907264,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,utility/same_residence,0,0.003718727785467557,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,utility/same_residence,1,0.0009847644704987224,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,utility/same_residence,2,0.0037590784378037645,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/A/SEX,0,0.0049350477877572185,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/A/SEX,1,0.00032458349737307657,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/A/SEX,2,-0.0023441817518297103,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,0,0.004494312198486394,1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,1,-0.008599893503918876,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,2,-0.007377915288091175,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.021296442443729413,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,-0.0034419752631069667,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.028030891549528425,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,-0.008505278396193638,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004784749396925747,-1
dax8_L1_b300,dax16_L1_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.027725038839182092,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,utility/same_residence,0,0.008180532598167478,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,utility/same_residence,1,0.006545198392454432,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,utility/same_residence,2,0.0021803440020787823,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/A/SEX,0,-0.0037185694747932097,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.003116785611587458,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.002427322478189997,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/AB/SEX,0,-0.006409066591486989,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.0009146054699192829,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.0010000941355431392,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.007722013661339622,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,1,0.004393402184414974,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.009875521950570176,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.0037875467147627795,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.0074512178216186165,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.009875521950570176,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,utility/same_residence,0,0.010259340028502373,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,utility/same_residence,1,0.008520294436269393,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,utility/same_residence,2,-0.00036504653731267434,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/A/SEX,0,-0.0034610947210577114,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/A/SEX,1,-0.00013221088314041562,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/A/SEX,2,-0.0006815858147517506,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/AB/SEX,0,-0.00525043568299266,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/AB/SEX,1,0.002047316170652791,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/AB/SEX,2,0.001819880231269777,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.011080685649842215,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,0.0033271671098393796,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.011828269533160185,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,0.0008685716543592736,1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004101534905246673,-1
dax8_L2_b010,dax16_L2_b010,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.011828269533160185,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,utility/same_residence,0,0.008180532598167478,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,utility/same_residence,1,0.006545198392454432,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,utility/same_residence,2,0.0021803440020787823,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/A/SEX,0,-0.0037185694747932097,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.003116785611587458,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.002427322478189997,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/AB/SEX,0,-0.006409066591486989,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.0009146054699192829,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.0010000941355431392,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.007722013661339622,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/A/RAC1P,1,0.004393402184414974,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.009875521950570176,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.0037875467147627795,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.0074512178216186165,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.009875521950570176,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,utility/same_residence,0,0.010259340028502373,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,utility/same_residence,1,0.008520294436269393,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,utility/same_residence,2,-0.00036504653731267434,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/A/SEX,0,-0.0034610947210577114,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/A/SEX,1,-0.00013221088314041562,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/A/SEX,2,-0.0006815858147517506,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/AB/SEX,0,-0.00525043568299266,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/AB/SEX,1,0.002047316170652791,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/AB/SEX,2,0.001819880231269777,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.011080685649842215,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,0.0033271671098393796,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.011828269533160185,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,0.0008685716543592736,1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004101534905246673,-1
dax8_L2_b030,dax16_L2_b030,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.011828269533160185,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,utility/same_residence,0,0.005079317540614969,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,utility/same_residence,1,0.001946549903319883,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,utility/same_residence,2,0.0026265761251463293,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/A/SEX,0,0.0039845070719178866,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.002404896767017939,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/A/SEX,2,-7.599051364859388e-05,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/AB/SEX,0,0.008983901676054229,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.011223802484523593,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.007086076684916898,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.025365601097825596,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,1,-0.005145796536023983,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.02061054577086141,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.017865106035488187,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.009525235833387713,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.010494098398695861,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,utility/same_residence,0,0.0036403593307317017,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,utility/same_residence,1,0.003176856888038593,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,utility/same_residence,2,0.0013136438364541037,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/A/SEX,0,-0.0007424218427440898,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/A/SEX,1,0.0017990058972527923,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/A/SEX,2,0.000718225659363747,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,0,0.004023881572346455,1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,1,-0.011172913828007447,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,2,-0.007454614898555811,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.024025144948856214,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,-0.00461691330154923,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.023892871414230132,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,-0.013888345759482501,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.00768470439714708,-1
dax8_L2_b100,dax16_L2_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.018385388345427023,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,utility/same_residence,0,-0.011987438507167547,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,utility/same_residence,1,0.0024222084269904798,1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,utility/same_residence,2,-0.006460790724521104,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/A/SEX,0,0.0022486150517099235,1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.0070073034130754275,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.0006571400136825556,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/AB/SEX,0,-0.003408648531574854,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.010391770400144051,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.003971140973378362,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.010538492625569607,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,1,-0.002779404617113901,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.006459302856469451,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.01332094649727189,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.007396312875495026,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.0010105555582728964,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,utility/same_residence,0,-0.015085798158902652,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,utility/same_residence,1,0.001811943188279319,1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,utility/same_residence,2,-0.00454417700081583,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/A/SEX,0,-0.004536090131935455,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/A/SEX,1,-0.003235603690296851,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/A/SEX,2,0.003156173371878679,1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,0,-0.0070546491941736456,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,1,-0.00714360579667217,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,2,-0.002262042459438618,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.011252799877731423,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,-0.003884143530692885,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.009426738396876688,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,-0.007758192517867357,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004860184241380683,-1
dax8_L2_b300,dax16_L2_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,0.001808083410554051,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,utility/same_residence,0,0.008180532598167478,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,utility/same_residence,1,0.006545198392454432,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,utility/same_residence,2,0.0021803440020787823,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/A/SEX,0,-0.0037185694747932097,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.003116785611587458,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.002427322478189997,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/AB/SEX,0,-0.006409066591486989,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.0009146054699192829,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.0010000941355431392,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.007722013661339622,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,1,0.004393402184414974,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.009875521950570176,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.0037875467147627795,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.0074512178216186165,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.009875521950570176,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,utility/same_residence,0,0.010259340028502373,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,utility/same_residence,1,0.008520294436269393,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,utility/same_residence,2,-0.00036504653731267434,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/A/SEX,0,-0.0034610947210577114,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/A/SEX,1,-0.00013221088314041562,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/A/SEX,2,-0.0006815858147517506,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/AB/SEX,0,-0.00525043568299266,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/AB/SEX,1,0.002047316170652791,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/AB/SEX,2,0.001819880231269777,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.011080685649842215,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,0.0033271671098393796,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.011828269533160185,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,0.0008685716543592736,1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004101534905246673,-1
dax8_C1_b010,dax16_C1_b010,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.011828269533160185,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,utility/same_residence,0,0.008180532598167478,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,utility/same_residence,1,0.006545198392454432,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,utility/same_residence,2,0.0021803440020787823,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/A/SEX,0,-0.0037185694747932097,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.003116785611587458,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.002427322478189997,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/AB/SEX,0,-0.006409066591486989,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.0009146054699192829,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.0010000941355431392,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.007722013661339622,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/A/RAC1P,1,0.004393402184414974,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.009875521950570176,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.0037875467147627795,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.0074512178216186165,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.009875521950570176,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,utility/same_residence,0,0.010259340028502373,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,utility/same_residence,1,0.008520294436269393,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,utility/same_residence,2,-0.00036504653731267434,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/A/SEX,0,-0.0034610947210577114,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/A/SEX,1,-0.00013221088314041562,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/A/SEX,2,-0.0006815858147517506,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/AB/SEX,0,-0.00525043568299266,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/AB/SEX,1,0.002047316170652791,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/AB/SEX,2,0.001819880231269777,1
