seed,arm,weight,teacher_distortion,source_cross_entropy,monitor_penalty,residence_gain_vs_H,income_loss,employment_loss,commute_gain_vs_H
0,dax8_C1_b100,unweighted,0.018022743985056877,0.242264986038208,0.016340892761945724,0.017897992769863702,0.30249316381292607,0.2758998407290884,0.0
0,dax8_C1_b100,person_weighted,0.018022743985056877,0.242264986038208,0.016340892761945724,0.016296215327162134,0.31259542454490363,0.2580836453086236,0.0
0,dax8_C1_b300,unweighted,0.04326436296105385,0.24925634264945984,0.005267491098493338,0.019726813084034123,0.30364715369152634,0.27774804054819596,0.0
0,dax8_C1_b300,person_weighted,0.04326436296105385,0.24925634264945984,0.005267491098493338,0.02421368145227787,0.3137591005222208,0.26031438953817343,0.0
0,dax8_L1_b010,unweighted,0.0,0.23280933499336243,0.03972482681274414,0.01947621797439636,0.3025840443728858,0.2748298473441439,0.0
0,dax8_L1_b010,person_weighted,0.0,0.23280933499336243,0.03972482681274414,0.017032231629505956,0.3128887960579817,0.2574239721585788,0.0
0,dax8_L1_b030,unweighted,0.0,0.23280933499336243,0.03972482681274414,0.01947621797439636,0.3025840443728858,0.2748298473441439,0.0
0,dax8_L1_b030,person_weighted,0.0,0.23280933499336243,0.03972482681274414,0.017032231629505956,0.3128887960579817,0.2574239721585788,0.0
0,dax8_L1_b100,unweighted,0.009425816126167774,0.24212785065174103,0.013987402431666851,0.020130724250364218,0.30262507578320746,0.2760727570204823,0.0
0,dax8_L1_b100,person_weighted,0.009425816126167774,0.24212785065174103,0.013987402431666851,0.017648179168733624,0.3128353603680992,0.258288215544629,0.0
0,dax8_L1_b300,unweighted,0.02753431908786297,0.2469174861907959,0.003593365428969264,0.019553303996511784,0.3027223540581228,0.27612631682217836,0.0
0,dax8_L1_b300,person_weighted,0.02753431908786297,0.2469174861907959,0.003593365428969264,0.020803215945043252,0.3132008706177091,0.25863275090100185,0.0
0,dax8_L2_b010,unweighted,0.0,0.23280933499336243,0.07944965362548828,0.01947621797439636,0.3025840443728858,0.2748298473441439,0.0
0,dax8_L2_b010,person_weighted,0.0,0.23280933499336243,0.07944965362548828,0.017032231629505956,0.3128887960579817,0.2574239721585788,0.0
0,dax8_L2_b030,unweighted,0.0,0.23280933499336243,0.07944965362548828,0.01947621797439636,0.3025840443728858,0.2748298473441439,0.0
0,dax8_L2_b030,person_weighted,0.0,0.23280933499336243,0.07944965362548828,0.017032231629505956,0.3128887960579817,0.2574239721585788,0.0
0,dax8_L2_b100,unweighted,0.0219709649682045,0.2453693449497223,0.010092894546687603,0.01981042555196799,0.3024837515205289,0.2758958233255747,0.0
0,dax8_L2_b100,person_weighted,0.0219709649682045,0.2453693449497223,0.010092894546687603,0.020656375668039295,0.31299718473082694,0.2583563059607872,0.0
0,dax8_L2_b300,unweighted,0.04306343197822571,0.2485610544681549,0.00521540641784668,0.02081612038759606,0.30358349569503895,0.27761422394499685,0.0
0,dax8_L2_b300,person_weighted,0.04306343197822571,0.2485610544681549,0.00521540641784668,0.022981682978769347,0.31384059044014273,0.26018319407203605,0.0
0,dax8_none,unweighted,0.0,0.23280933499336243,0.07993622124195099,0.01947621797439636,0.3025840443728858,0.2748298473441439,0.0
0,dax8_none,person_weighted,0.0,0.23280933499336243,0.07993622124195099,0.017032231629505956,0.3128887960579817,0.2574239721585788,0.0
1,dax16_C1_b010,unweighted,0.0,0.22298753261566162,0.0755540281534195,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_C1_b010,person_weighted,0.0,0.22298753261566162,0.0755540281534195,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_C1_b030,unweighted,0.0,0.22298753261566162,0.0755540281534195,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_C1_b030,person_weighted,0.0,0.22298753261566162,0.0755540281534195,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_C1_b030_single,unweighted,0.0,0.22298753261566162,0.06972354650497437,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_C1_b030_single,person_weighted,0.0,0.22298753261566162,0.06972354650497437,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_C1_b100,unweighted,0.01644420251250267,0.2336924970149994,0.03519263118505478,0.019007198653199886,0.2822386039778975,0.2737991084905611,0.0
1,dax16_C1_b100,person_weighted,0.01644420251250267,0.2336924970149994,0.03519263118505478,0.013843214050511976,0.2948546521445373,0.26406140117067883,0.0
1,dax16_C1_b100_single,unweighted,0.016431128606200218,0.23458418250083923,0.03243804723024368,0.017551380732354627,0.2819205818011701,0.27359049870558333,0.0
1,dax16_C1_b100_single,person_weighted,0.016431128606200218,0.23458418250083923,0.03243804723024368,0.012621072529496347,0.293941983438594,0.26391356957117823,0.0
1,dax16_C1_b300,unweighted,0.028978565707802773,0.23547939956188202,0.031964849680662155,0.02080677843093859,0.2835521998900595,0.2737046817850538,0.0
1,dax16_C1_b300,person_weighted,0.028978565707802773,0.23547939956188202,0.031964849680662155,0.01387336226741337,0.2968667461757487,0.2640077726912801,0.0
1,dax16_L1_b010,unweighted,0.0,0.22298753261566162,0.034741174429655075,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_L1_b010,person_weighted,0.0,0.22298753261566162,0.034741174429655075,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_L1_b030,unweighted,0.0,0.22298753261566162,0.034741174429655075,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_L1_b030,person_weighted,0.0,0.22298753261566162,0.034741174429655075,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
