release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
E_direct,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.242726645998476,0.014961418727021312
E_direct,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.04077040732624656,0.019456367686091967
E_direct,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.241934667555566,0.02687209594044272
E_direct,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.04810798160849942,0.0031744307060613246
E_direct,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2456759351147155,0.017125494510531875
E_direct,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03902879700852124,0.01654973034212505
E_direct,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2447890637929564,0.04037605758661082
E_direct,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.042452858225920855,0.0023473071424028637
S_direct,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5193901362130406,0.007028679591939448
S_direct,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.5130799381131065,0.003917067836631364
S_direct,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.49413686977704296,0.006403594566046872
S_direct,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.4885080561936992,0.011704412081720426
S_direct,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.680190472997228,0.004869706881356585
S_direct,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6876440305990711,0.0036232418828012966
S_direct,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6785356099644563,0.0043579950645558935
S_direct,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6891024632306157,0.002257531386738502
S_direct,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.3435863401239376,0.030030560074309105
S_direct,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.3370465612481781,0.02997752596449329
S_direct,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.33785119331824964,0.028594413679183892
S_direct,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.34970309923711995,0.02887605153064238
S_direct,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.3773389173570432,0.03469762612466094
S_direct,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.38135696397071656,0.01858449489971301
S_direct,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.37163938181102696,0.03189890959993463
S_direct,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.3644705818809114,0.017890524257707957
S_direct,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.5147237681179785,0.013148384160555216
S_direct,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.5246076088365139,0.012702905419630558
S_direct,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.5240876693446068,0.012886441708393792
S_direct,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5323077325394103,0.012061692390364646
S_direct,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6692841858293912,0.003765466329831223
S_direct,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.023103432737430502,0.003929626950048997
S_direct,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6764749978647709,0.008809322277967116
S_direct,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.016211705891895762,0.008343838913625863
S_direct,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.668712055696674,0.005641534535382952
S_direct,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.023612957625177493,0.005555345667931998
S_direct,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6778573220140546,0.00804240419350106
S_direct,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014256100805933314,0.0073089457708081645
S_direct,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.231549549970341,0.0043748679942651305
S_direct,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.05194750335438155,0.009345862865986343
S_direct,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2349793267049145,0.027421279857051485
S_direct,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.055063322459150944,0.009458540732207178
S_direct,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2358533266049498,0.012055110540153707
S_direct,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.048851405518287004,0.015713103617972447
S_direct,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2384510964179054,0.05110866048300521
S_direct,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.048790825600971845,0.01208384651013966
S_direct,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6692841858293912,0.003765466329831223
S_direct,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.023103432737430502,0.003929626950048997
S_direct,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6764749978647709,0.008809322277967116
S_direct,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.016211705891895762,0.008343838913625863
S_direct,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.668712055696674,0.005641534535382952
S_direct,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.023612957625177493,0.005555345667931998
S_direct,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6778573220140546,0.00804240419350106
S_direct,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014256100805933314,0.0073089457708081645
S_direct,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.231549549970341,0.0043748679942651305
S_direct,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.05194750335438155,0.009345862865986343
S_direct,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2349793267049145,0.027421279857051485
S_direct,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.055063322459150944,0.009458540732207178
S_direct,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2358533266049498,0.012055110540153707
S_direct,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.048851405518287004,0.015713103617972447
S_direct,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2384510964179054,0.05110866048300521
S_direct,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.048790825600971845,0.01208384651013966
S_direct,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6692841858293912,0.003765466329831223
S_direct,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.023103432737430502,0.003929626950048997
S_direct,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6764749978647709,0.008809322277967116
S_direct,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.016211705891895762,0.008343838913625863
S_direct,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.668712055696674,0.005641534535382952
S_direct,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.023612957625177493,0.005555345667931998
S_direct,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6778573220140546,0.00804240419350106
S_direct,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014256100805933314,0.0073089457708081645
S_direct,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.231549549970341,0.0043748679942651305
S_direct,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.05194750335438155,0.009345862865986343
S_direct,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2349793267049145,0.027421279857051485
S_direct,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.055063322459150944,0.009458540732207178
S_direct,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2358533266049498,0.012055110540153707
