seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,optimizer_steps,selected_epoch,selected_optimizer_steps,training_row_exposures,schedule_hash,initialization_seed,schedule_seed,restart_index,parameters,fit_runtime_seconds,warnings,fit_warnings,fallback_reason,initial_fidelity_exact,inherited_fit_pool,inherited_fit_rows,inherited_fit_coverage,inherited_common_warm_adversary_optimizer_steps,inherited_common_warm_adversary_row_exposures,inherited_continuation_adversary_optimizer_steps,inherited_continuation_adversary_row_exposures,inherited_total_optimizer_steps,inherited_total_row_exposures,inherited_total_row_passes_equivalent,inherited_total_known_label_exposures,inherited_continuation_schedule_hash,inherited_fit_raw_row_sha256,inherited_training_label_sha256,evidence_audit_budget,origin_metrics,origin_release
2,transfer,S_K_C,income_binary,logistic,logistic,False,False,True,False,,False,False,2048,"[1679,369]",True,26,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003251458052545786,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,transfer,S_K_C,income_binary,mlp,mlp,True,True,True,True,,False,False,2048,"[1679,369]",True,320,35,280,81920,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,1250202,1950202,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.12492058298084885,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,transfer,S_K_C,civilian_at_work,logistic,logistic,False,False,True,True,,False,False,2048,"[632,1416]",True,31,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0042754580499604344,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,transfer,S_K_C,civilian_at_work,mlp,mlp,True,True,True,False,,False,False,2048,"[632,1416]",True,320,25,200,81920,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,1250203,1950203,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08620583300944418,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,transfer,S_K_C,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1541,507]",True,34,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003998582949861884,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,transfer,S_K_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1541,507]",True,320,20,160,81920,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,1250204,1950204,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.12060349993407726,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,transfer,S_K_D,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[481,1567]",True,36,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.004347709007561207,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[481,1567]",True,320,40,320,81920,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,1250200,1950200,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08082737494260073,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[1033,1015]",True,40,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003737958031706512,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[1033,1015]",True,320,10,80,81920,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,1250201,1950201,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.07821337494533509,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,income_binary,logistic,logistic,False,False,True,False,,False,False,2048,"[1679,369]",True,37,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003892958047799766,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,income_binary,mlp,mlp,True,True,True,True,,False,False,2048,"[1679,369]",True,320,35,280,81920,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,1250202,1950202,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.0803513340651989,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,civilian_at_work,logistic,logistic,False,False,True,True,,False,False,2048,"[632,1416]",True,34,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0037960830377414823,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,civilian_at_work,mlp,mlp,True,True,True,False,,False,False,2048,"[632,1416]",True,320,25,200,81920,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,1250203,1950203,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08147637499496341,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1541,507]",True,35,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003909667022526264,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_K_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1541,507]",True,320,20,160,81920,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,1250204,1950204,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08191604190506041,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_C,SEX,logistic,logistic,False,False,True,False,120,False,False,2941,"[1508,1433]",True,32,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.004290957935154438,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,SEX,hist_gb_20,histgb,False,False,False,False,120,False,False,2941,"[1508,1433]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.08518004196230322,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,SEX,hist_gb_5,histgb,False,False,True,False,120,False,False,2941,"[1508,1433]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.09137708297930658,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,SEX,mlp_0,mlp,True,True,True,False,120,False,False,2941,"[1508,1433]",True,1440,20,240,352920,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,1260200,1960200,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.3892865830566734,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,SEX,mlp_1,mlp,False,False,False,False,120,False,False,2941,"[1508,1433]",True,1440,20,240,352920,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1270200,1970200,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.38034120900556445,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,SEX,catchup,catchup,False,False,True,True,120,False,False,2941,"[1508,1433]",True,1440,20,240,352920,6c86e0a921ed69316264f2cd930faca7818056c86136d5062102b1e8da4957ee,1300200,2000200,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.3550543749006465,,,,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,SEX,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,RAC1P,logistic,logistic,False,False,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,99,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.024461542023345828,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,RAC1P,hist_gb_20,histgb,False,False,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.6544566670199856,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,RAC1P,hist_gb_5,histgb,False,False,False,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.7127259171102196,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,RAC1P,mlp_0,mlp,False,True,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,1440,25,300,352920,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,1260201,1960201,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.43372787500265986,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,1440,35,420,352920,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1270201,1970201,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.4307112080277875,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,RAC1P,catchup,catchup,True,False,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,1440,5,60,352920,0081141b176d96966870baedc4b9505314df8c22456698474f2c24b9fa61b731,1300201,2000201,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.4240981669863686,,,,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_C,RAC1P,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,C
2,audit,S_K_D,SEX,logistic,logistic,False,False,True,False,120,False,False,2941,"[1508,1433]",True,37,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.005755332997068763,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,SEX,hist_gb_20,histgb,False,False,False,False,120,False,False,2941,"[1508,1433]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.09282191598322242,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,SEX,hist_gb_5,histgb,False,False,True,False,120,False,False,2941,"[1508,1433]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.09851195802912116,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,SEX,mlp_0,mlp,True,True,True,False,120,False,False,2941,"[1508,1433]",True,1440,20,240,352920,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,1260200,1960200,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.3274976249085739,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,SEX,mlp_1,mlp,False,False,False,True,120,False,False,2941,"[1508,1433]",True,1440,25,300,352920,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1270200,1970200,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.3949491670355201,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,SEX,catchup,catchup,False,False,True,False,120,False,False,2941,"[1508,1433]",True,1440,5,60,352920,6c86e0a921ed69316264f2cd930faca7818056c86136d5062102b1e8da4957ee,1300200,2000200,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.33734275004826486,,,,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,SEX,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,RAC1P,logistic,logistic,False,False,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,86,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.022095374995842576,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,RAC1P,hist_gb_20,histgb,False,False,False,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.6519042499130592,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,RAC1P,hist_gb_5,histgb,False,False,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.7060807500965893,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,RAC1P,mlp_0,mlp,False,True,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,1440,25,300,352920,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,1260201,1960201,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.42852945800404996,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,1440,35,420,352920,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1270201,1970201,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.43302579200826585,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,RAC1P,catchup,catchup,True,False,True,False,120,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,1440,5,60,352920,0081141b176d96966870baedc4b9505314df8c22456698474f2c24b9fa61b731,1300201,2000201,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.4394503750372678,,,,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,audit,S_K_D,RAC1P,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,,10080,,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_2/metrics.json,D
2,transfer,S_bank,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[481,1567]",True,6,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0026725410716608167,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
2,transfer,S_bank,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[481,1567]",True,320,15,120,81920,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,1250200,1950200,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.095546624972485,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
2,transfer,S_bank,commute_over20,logistic,logistic,False,False,True,False,,False,False,2048,"[1033,1015]",True,6,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.002316207974217832,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
2,transfer,S_bank,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[1033,1015]",True,320,25,200,81920,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,1250201,1950201,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.11828483291901648,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
2,transfer,S_bank,income_binary,logistic,logistic,False,False,True,False,,False,False,2048,"[1679,369]",True,12,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0026790830306708813,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
2,transfer,S_bank,income_binary,mlp,mlp,True,True,True,True,,False,False,2048,"[1679,369]",True,320,40,320,81920,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,1250202,1950202,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08018841606099159,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
2,transfer,S_bank,civilian_at_work,logistic,logistic,False,False,True,False,,False,False,2048,"[632,1416]",True,7,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0024176250444725156,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
2,transfer,S_bank,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[632,1416]",True,320,40,320,81920,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,1250203,1950203,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.07793283404316753,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_2/metrics.json,B
