seed,release,target,split,selector,loss120,loss360,difference,candidate120,candidate360
1,S_F_C,SEX,validation_person_weighted,candidate:logistic,0.6798653049384076,0.6798653049384076,0.0,logistic,logistic
1,S_F_C,SEX,validation_person_weighted,candidate:mlp_0,0.6626799310506102,0.6626799310506102,0.0,mlp_0,mlp_0
1,S_F_C,SEX,validation_person_weighted,candidate:mlp_1,0.6657670323338323,0.6657670323338323,0.0,mlp_1,mlp_1
1,S_F_C,SEX,validation_person_weighted,candidate:hist_gb_20,0.7011331370494903,0.7011331370494903,0.0,hist_gb_20,hist_gb_20
1,S_F_C,SEX,validation_person_weighted,candidate:hist_gb_5,0.6956744884755155,0.6956744884755155,0.0,hist_gb_5,hist_gb_5
1,S_F_C,SEX,validation_person_weighted,candidate:catchup,0.669778422926937,0.669778422926937,0.0,catchup,catchup
1,S_F_C,SEX,validation_person_weighted,candidate:saved_adversary,0.6722625822127857,0.6722625822127857,0.0,saved_adversary,saved_adversary
1,S_F_C,SEX,development_evaluation_person_weighted,primary,0.6695607291338461,0.6695607291338461,0.0,mlp_0,mlp_0
1,S_F_C,SEX,development_evaluation_person_weighted,pooled,0.6721365961478005,0.6721365961478005,0.0,catchup,catchup
1,S_F_C,SEX,development_evaluation_person_weighted,candidate:logistic,0.6833546168582127,0.6833546168582127,0.0,logistic,logistic
1,S_F_C,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6695607291338461,0.6695607291338461,0.0,mlp_0,mlp_0
1,S_F_C,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6674818708765498,0.6674818708765498,0.0,mlp_1,mlp_1
1,S_F_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.6949607052155782,0.6949607052155782,0.0,hist_gb_20,hist_gb_20
1,S_F_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.6873598581748485,0.6873598581748485,0.0,hist_gb_5,hist_gb_5
1,S_F_C,SEX,development_evaluation_person_weighted,candidate:catchup,0.6721365961478005,0.6721365961478005,0.0,catchup,catchup
1,S_F_C,SEX,development_evaluation_person_weighted,candidate:saved_adversary,0.6756421763263106,0.6756421763263106,0.0,saved_adversary,saved_adversary
1,S_F_C,RAC1P,validation,primary,1.2153657275848029,1.2153657275848029,0.0,logistic,logistic
1,S_F_C,RAC1P,validation,pooled,1.2153657275848029,1.2153657275848029,0.0,logistic,logistic
1,S_F_C,RAC1P,validation,candidate:logistic,1.2153657275848029,1.2153657275848029,0.0,logistic,logistic
1,S_F_C,RAC1P,validation,candidate:mlp_0,1.2191730922561075,1.2191730922561075,0.0,mlp_0,mlp_0
1,S_F_C,RAC1P,validation,candidate:mlp_1,1.2169579350387203,1.2169579350387203,0.0,mlp_1,mlp_1
1,S_F_C,RAC1P,validation,candidate:hist_gb_20,1.4623999146635682,1.4623999146635682,0.0,hist_gb_20,hist_gb_20
1,S_F_C,RAC1P,validation,candidate:hist_gb_5,1.4544080973060225,1.4544080973060225,0.0,hist_gb_5,hist_gb_5
1,S_F_C,RAC1P,validation,candidate:catchup,1.2167710891593793,1.2167710891593793,0.0,catchup,catchup
1,S_F_C,RAC1P,validation,candidate:saved_adversary,1.2208547131164276,1.2208547131164276,0.0,saved_adversary,saved_adversary
1,S_F_C,RAC1P,development_evaluation,primary,1.253336939509402,1.253336939509402,0.0,logistic,logistic
1,S_F_C,RAC1P,development_evaluation,pooled,1.253336939509402,1.253336939509402,0.0,logistic,logistic
1,S_F_C,RAC1P,development_evaluation,candidate:logistic,1.253336939509402,1.253336939509402,0.0,logistic,logistic
1,S_F_C,RAC1P,development_evaluation,candidate:mlp_0,1.2448078704082237,1.2448078704082237,0.0,mlp_0,mlp_0
1,S_F_C,RAC1P,development_evaluation,candidate:mlp_1,1.2440373869510162,1.2440373869510162,0.0,mlp_1,mlp_1
1,S_F_C,RAC1P,development_evaluation,candidate:hist_gb_20,1.4857780049564207,1.4857780049564207,0.0,hist_gb_20,hist_gb_20
1,S_F_C,RAC1P,development_evaluation,candidate:hist_gb_5,1.4770535483897493,1.4770535483897493,0.0,hist_gb_5,hist_gb_5
1,S_F_C,RAC1P,development_evaluation,candidate:catchup,1.237919523746615,1.237919523746615,0.0,catchup,catchup
1,S_F_C,RAC1P,development_evaluation,candidate:saved_adversary,1.245188664776374,1.245188664776374,0.0,saved_adversary,saved_adversary
1,S_F_C,RAC1P,validation_person_weighted,primary,1.2161170424131271,1.2161170424131271,0.0,logistic,logistic
1,S_F_C,RAC1P,validation_person_weighted,pooled,1.2161170424131271,1.2161170424131271,0.0,logistic,logistic
1,S_F_C,RAC1P,validation_person_weighted,candidate:logistic,1.2161170424131271,1.2161170424131271,0.0,logistic,logistic
1,S_F_C,RAC1P,validation_person_weighted,candidate:mlp_0,1.2153485497318783,1.2153485497318783,0.0,mlp_0,mlp_0
1,S_F_C,RAC1P,validation_person_weighted,candidate:mlp_1,1.2119047882523148,1.2119047882523148,0.0,mlp_1,mlp_1
1,S_F_C,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.451975535316832,1.451975535316832,0.0,hist_gb_20,hist_gb_20
1,S_F_C,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.4478179339423582,1.4478179339423582,0.0,hist_gb_5,hist_gb_5
1,S_F_C,RAC1P,validation_person_weighted,candidate:catchup,1.21888220109084,1.21888220109084,0.0,catchup,catchup
1,S_F_C,RAC1P,validation_person_weighted,candidate:saved_adversary,1.224947721178324,1.224947721178324,0.0,saved_adversary,saved_adversary
1,S_F_C,RAC1P,development_evaluation_person_weighted,primary,1.2835297600090374,1.2835297600090374,0.0,logistic,logistic
1,S_F_C,RAC1P,development_evaluation_person_weighted,pooled,1.2835297600090374,1.2835297600090374,0.0,logistic,logistic
1,S_F_C,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2835297600090374,1.2835297600090374,0.0,logistic,logistic
1,S_F_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2675727919284376,1.2675727919284376,0.0,mlp_0,mlp_0
1,S_F_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2662007537966766,1.2662007537966766,0.0,mlp_1,mlp_1
1,S_F_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.530510946750994,1.530510946750994,0.0,hist_gb_20,hist_gb_20
1,S_F_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.5196698235284096,1.5196698235284096,0.0,hist_gb_5,hist_gb_5
1,S_F_C,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.2718821037338626,1.2718821037338626,0.0,catchup,catchup
1,S_F_C,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.2823874888688247,1.2823874888688247,0.0,saved_adversary,saved_adversary
1,S_F_D,SEX,validation,primary,0.6618026881936536,0.6618026881936536,0.0,mlp_0,mlp_0
1,S_F_D,SEX,validation,pooled,0.6558237883321308,0.6558237883321308,0.0,catchup,catchup
1,S_F_D,SEX,validation,candidate:logistic,0.6782207085601587,0.6782207085601587,0.0,logistic,logistic
1,S_F_D,SEX,validation,candidate:mlp_0,0.6618026881936536,0.6618026881936536,0.0,mlp_0,mlp_0
1,S_F_D,SEX,validation,candidate:mlp_1,0.665931178375818,0.665931178375818,0.0,mlp_1,mlp_1
1,S_F_D,SEX,validation,candidate:hist_gb_20,0.6938430775227159,0.6938430775227159,0.0,hist_gb_20,hist_gb_20
1,S_F_D,SEX,validation,candidate:hist_gb_5,0.6914076216241308,0.6914076216241308,0.0,hist_gb_5,hist_gb_5
1,S_F_D,SEX,validation,candidate:catchup,0.6558237883321308,0.6558237883321308,0.0,catchup,catchup
1,S_F_D,SEX,validation,candidate:saved_adversary,0.6592777906807381,0.6592777906807381,0.0,saved_adversary,saved_adversary
1,S_F_D,SEX,development_evaluation,primary,0.6650608274173101,0.6650608274173101,0.0,mlp_0,mlp_0
1,S_F_D,SEX,development_evaluation,pooled,0.663460886157766,0.663460886157766,0.0,catchup,catchup
1,S_F_D,SEX,development_evaluation,candidate:logistic,0.6804361800768775,0.6804361800768775,0.0,logistic,logistic
1,S_F_D,SEX,development_evaluation,candidate:mlp_0,0.6650608274173101,0.6650608274173101,0.0,mlp_0,mlp_0
1,S_F_D,SEX,development_evaluation,candidate:mlp_1,0.6665163677667667,0.6665163677667667,0.0,mlp_1,mlp_1
1,S_F_D,SEX,development_evaluation,candidate:hist_gb_20,0.685452546197881,0.685452546197881,0.0,hist_gb_20,hist_gb_20
1,S_F_D,SEX,development_evaluation,candidate:hist_gb_5,0.685637071677134,0.685637071677134,0.0,hist_gb_5,hist_gb_5
1,S_F_D,SEX,development_evaluation,candidate:catchup,0.663460886157766,0.663460886157766,0.0,catchup,catchup
1,S_F_D,SEX,development_evaluation,candidate:saved_adversary,0.6719625944234165,0.6719625944234165,0.0,saved_adversary,saved_adversary
1,S_F_D,SEX,validation_person_weighted,primary,0.6629248698527686,0.6629248698527686,0.0,mlp_0,mlp_0
1,S_F_D,SEX,validation_person_weighted,pooled,0.662475337952312,0.662475337952312,0.0,catchup,catchup
1,S_F_D,SEX,validation_person_weighted,candidate:logistic,0.6806156177701798,0.6806156177701798,0.0,logistic,logistic
1,S_F_D,SEX,validation_person_weighted,candidate:mlp_0,0.6629248698527686,0.6629248698527686,0.0,mlp_0,mlp_0
1,S_F_D,SEX,validation_person_weighted,candidate:mlp_1,0.666500175237001,0.666500175237001,0.0,mlp_1,mlp_1
1,S_F_D,SEX,validation_person_weighted,candidate:hist_gb_20,0.6965498588753837,0.6965498588753837,0.0,hist_gb_20,hist_gb_20
1,S_F_D,SEX,validation_person_weighted,candidate:hist_gb_5,0.6941961684791386,0.6941961684791386,0.0,hist_gb_5,hist_gb_5
1,S_F_D,SEX,validation_person_weighted,candidate:catchup,0.662475337952312,0.662475337952312,0.0,catchup,catchup
1,S_F_D,SEX,validation_person_weighted,candidate:saved_adversary,0.6677300566741031,0.6677300566741031,0.0,saved_adversary,saved_adversary
1,S_F_D,SEX,development_evaluation_person_weighted,primary,0.6690980686263079,0.6690980686263079,0.0,mlp_0,mlp_0
1,S_F_D,SEX,development_evaluation_person_weighted,pooled,0.6691758759674743,0.6691758759674743,0.0,catchup,catchup
1,S_F_D,SEX,development_evaluation_person_weighted,candidate:logistic,0.6841763121176129,0.6841763121176129,0.0,logistic,logistic
1,S_F_D,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6690980686263079,0.6690980686263079,0.0,mlp_0,mlp_0
1,S_F_D,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6688656927872896,0.6688656927872896,0.0,mlp_1,mlp_1
1,S_F_D,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.6942735324150482,0.6942735324150482,0.0,hist_gb_20,hist_gb_20
1,S_F_D,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.6948067188374206,0.6948067188374206,0.0,hist_gb_5,hist_gb_5
1,S_F_D,SEX,development_evaluation_person_weighted,candidate:catchup,0.6691758759674743,0.6691758759674743,0.0,catchup,catchup
1,S_F_D,SEX,development_evaluation_person_weighted,candidate:saved_adversary,0.6765273786846585,0.6765273786846585,0.0,saved_adversary,saved_adversary
1,S_F_D,RAC1P,validation,primary,1.2152726661880495,1.2152726661880495,0.0,logistic,logistic
1,S_F_D,RAC1P,validation,pooled,1.2152726661880495,1.2152726661880495,0.0,logistic,logistic
1,S_F_D,RAC1P,validation,candidate:logistic,1.2152726661880495,1.2152726661880495,0.0,logistic,logistic
1,S_F_D,RAC1P,validation,candidate:mlp_0,1.2207229830938175,1.2207229830938175,0.0,mlp_0,mlp_0
1,S_F_D,RAC1P,validation,candidate:mlp_1,1.2178135942071895,1.2178135942071895,0.0,mlp_1,mlp_1
1,S_F_D,RAC1P,validation,candidate:hist_gb_20,1.460142513058253,1.460142513058253,0.0,hist_gb_20,hist_gb_20
1,S_F_D,RAC1P,validation,candidate:hist_gb_5,1.4540817551085206,1.4540817551085206,0.0,hist_gb_5,hist_gb_5
1,S_F_D,RAC1P,validation,candidate:catchup,1.2163786655160136,1.2163786655160136,0.0,catchup,catchup
1,S_F_D,RAC1P,validation,candidate:saved_adversary,1.222544884675715,1.222544884675715,0.0,saved_adversary,saved_adversary
1,S_F_D,RAC1P,development_evaluation,primary,1.2543772402449094,1.2543772402449094,0.0,logistic,logistic
1,S_F_D,RAC1P,development_evaluation,pooled,1.2543772402449094,1.2543772402449094,0.0,logistic,logistic
1,S_F_D,RAC1P,development_evaluation,candidate:logistic,1.2543772402449094,1.2543772402449094,0.0,logistic,logistic
1,S_F_D,RAC1P,development_evaluation,candidate:mlp_0,1.2451731368322687,1.2451731368322687,0.0,mlp_0,mlp_0
1,S_F_D,RAC1P,development_evaluation,candidate:mlp_1,1.2431570067776374,1.2431570067776374,0.0,mlp_1,mlp_1
1,S_F_D,RAC1P,development_evaluation,candidate:hist_gb_20,1.4795927573917382,1.4795927573917382,0.0,hist_gb_20,hist_gb_20
1,S_F_D,RAC1P,development_evaluation,candidate:hist_gb_5,1.4795269238509685,1.4795269238509685,0.0,hist_gb_5,hist_gb_5
1,S_F_D,RAC1P,development_evaluation,candidate:catchup,1.2377113073914652,1.2377113073914652,0.0,catchup,catchup
1,S_F_D,RAC1P,development_evaluation,candidate:saved_adversary,1.2468989668592507,1.2468989668592507,0.0,saved_adversary,saved_adversary
1,S_F_D,RAC1P,validation_person_weighted,primary,1.2159852523398595,1.2159852523398595,0.0,logistic,logistic
1,S_F_D,RAC1P,validation_person_weighted,pooled,1.2159852523398595,1.2159852523398595,0.0,logistic,logistic
1,S_F_D,RAC1P,validation_person_weighted,candidate:logistic,1.2159852523398595,1.2159852523398595,0.0,logistic,logistic
1,S_F_D,RAC1P,validation_person_weighted,candidate:mlp_0,1.2164160243385025,1.2164160243385025,0.0,mlp_0,mlp_0
1,S_F_D,RAC1P,validation_person_weighted,candidate:mlp_1,1.2138505914498954,1.2138505914498954,0.0,mlp_1,mlp_1
1,S_F_D,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.4513785836763458,1.4513785836763458,0.0,hist_gb_20,hist_gb_20
1,S_F_D,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.451346529491419,1.451346529491419,0.0,hist_gb_5,hist_gb_5
1,S_F_D,RAC1P,validation_person_weighted,candidate:catchup,1.2173638678983036,1.2173638678983036,0.0,catchup,catchup
1,S_F_D,RAC1P,validation_person_weighted,candidate:saved_adversary,1.2261911326422905,1.2261911326422905,0.0,saved_adversary,saved_adversary
1,S_F_D,RAC1P,development_evaluation_person_weighted,primary,1.2858115078049002,1.2858115078049002,0.0,logistic,logistic
1,S_F_D,RAC1P,development_evaluation_person_weighted,pooled,1.2858115078049002,1.2858115078049002,0.0,logistic,logistic
1,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2858115078049002,1.2858115078049002,0.0,logistic,logistic
1,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2684153850936586,1.2684153850936586,0.0,mlp_0,mlp_0
1,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2692460217531378,1.2692460217531378,0.0,mlp_1,mlp_1
1,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.5250938247882548,1.5250938247882548,0.0,hist_gb_20,hist_gb_20
1,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.515801979132961,1.515801979132961,0.0,hist_gb_5,hist_gb_5
1,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.2725048901690168,1.2725048901690168,0.0,catchup,catchup
1,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.2833134285826668,1.2833134285826668,0.0,saved_adversary,saved_adversary
1,S_K_C,SEX,validation,primary,0.6635070747550578,0.6635070747550578,0.0,mlp_1,mlp_1
1,S_K_C,SEX,validation,pooled,0.6635070747550578,0.6635070747550578,0.0,mlp_1,mlp_1
1,S_K_C,SEX,validation,candidate:logistic,0.677989538998619,0.677989538998619,0.0,logistic,logistic
1,S_K_C,SEX,validation,candidate:mlp_0,0.664842625602774,0.664842625602774,0.0,mlp_0,mlp_0
1,S_K_C,SEX,validation,candidate:mlp_1,0.6635070747550578,0.6635070747550578,0.0,mlp_1,mlp_1
1,S_K_C,SEX,validation,candidate:hist_gb_20,0.6991047709860305,0.6991047709860305,0.0,hist_gb_20,hist_gb_20
1,S_K_C,SEX,validation,candidate:hist_gb_5,0.6947063131172865,0.6947063131172865,0.0,hist_gb_5,hist_gb_5
1,S_K_C,SEX,validation,candidate:catchup,0.6650367387698605,0.6650367387698605,0.0,catchup,catchup
1,S_K_C,SEX,validation,candidate:saved_adversary,0.6704786512486361,0.6704786512486361,0.0,saved_adversary,saved_adversary
1,S_K_C,SEX,development_evaluation,primary,0.6656286757351221,0.6656286757351221,0.0,mlp_1,mlp_1
1,S_K_C,SEX,development_evaluation,pooled,0.6656286757351221,0.6656286757351221,0.0,mlp_1,mlp_1
1,S_K_C,SEX,development_evaluation,candidate:logistic,0.6792472019070686,0.6792472019070686,0.0,logistic,logistic
1,S_K_C,SEX,development_evaluation,candidate:mlp_0,0.6636587740831906,0.6636587740831906,0.0,mlp_0,mlp_0
1,S_K_C,SEX,development_evaluation,candidate:mlp_1,0.6656286757351221,0.6656286757351221,0.0,mlp_1,mlp_1
1,S_K_C,SEX,development_evaluation,candidate:hist_gb_20,0.6789491917316846,0.6789491917316846,0.0,hist_gb_20,hist_gb_20
1,S_K_C,SEX,development_evaluation,candidate:hist_gb_5,0.6759581433686243,0.6759581433686243,0.0,hist_gb_5,hist_gb_5
1,S_K_C,SEX,development_evaluation,candidate:catchup,0.6620300683184079,0.6620300683184079,0.0,catchup,catchup
1,S_K_C,SEX,development_evaluation,candidate:saved_adversary,0.6692554547887484,0.6692554547887484,0.0,saved_adversary,saved_adversary
1,S_K_C,SEX,validation_person_weighted,primary,0.6661235085281303,0.6661235085281303,0.0,mlp_1,mlp_1
1,S_K_C,SEX,validation_person_weighted,pooled,0.6661235085281303,0.6661235085281303,0.0,mlp_1,mlp_1
1,S_K_C,SEX,validation_person_weighted,candidate:logistic,0.6805105878303543,0.6805105878303543,0.0,logistic,logistic
1,S_K_C,SEX,validation_person_weighted,candidate:mlp_0,0.6664833802155237,0.6664833802155237,0.0,mlp_0,mlp_0
1,S_K_C,SEX,validation_person_weighted,candidate:mlp_1,0.6661235085281303,0.6661235085281303,0.0,mlp_1,mlp_1
1,S_K_C,SEX,validation_person_weighted,candidate:hist_gb_20,0.7007133666183488,0.7007133666183488,0.0,hist_gb_20,hist_gb_20
1,S_K_C,SEX,validation_person_weighted,candidate:hist_gb_5,0.6957114203523542,0.6957114203523542,0.0,hist_gb_5,hist_gb_5
1,S_K_C,SEX,validation_person_weighted,candidate:catchup,0.6677770574359095,0.6677770574359095,0.0,catchup,catchup
1,S_K_C,SEX,validation_person_weighted,candidate:saved_adversary,0.6775315284645032,0.6775315284645032,0.0,saved_adversary,saved_adversary
1,S_K_C,SEX,development_evaluation_person_weighted,primary,0.6701023223194451,0.6701023223194451,0.0,mlp_1,mlp_1
1,S_K_C,SEX,development_evaluation_person_weighted,pooled,0.6701023223194451,0.6701023223194451,0.0,mlp_1,mlp_1
1,S_K_C,SEX,development_evaluation_person_weighted,candidate:logistic,0.6825015112443121,0.6825015112443121,0.0,logistic,logistic
1,S_K_C,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6691917034455463,0.6691917034455463,0.0,mlp_0,mlp_0
1,S_K_C,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6701023223194451,0.6701023223194451,0.0,mlp_1,mlp_1
1,S_K_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.6919424654512328,0.6919424654512328,0.0,hist_gb_20,hist_gb_20
1,S_K_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.6888299926125852,0.6888299926125852,0.0,hist_gb_5,hist_gb_5
1,S_K_C,SEX,development_evaluation_person_weighted,candidate:catchup,0.6699319940060913,0.6699319940060913,0.0,catchup,catchup
1,S_K_C,SEX,development_evaluation_person_weighted,candidate:saved_adversary,0.6759762249270073,0.6759762249270073,0.0,saved_adversary,saved_adversary
1,S_K_C,RAC1P,validation,primary,1.2179569081702444,1.2179569081702444,0.0,logistic,logistic
1,S_K_C,RAC1P,validation,pooled,1.2179569081702444,1.2179569081702444,0.0,logistic,logistic
1,S_K_C,RAC1P,validation,candidate:logistic,1.2179569081702444,1.2179569081702444,0.0,logistic,logistic
1,S_K_C,RAC1P,validation,candidate:mlp_0,1.227221199010082,1.227221199010082,0.0,mlp_0,mlp_0
1,S_K_C,RAC1P,validation,candidate:mlp_1,1.2221950870327938,1.2221950870327938,0.0,mlp_1,mlp_1
1,S_K_C,RAC1P,validation,candidate:hist_gb_20,1.4531195447523024,1.4531195447523024,0.0,hist_gb_20,hist_gb_20
1,S_K_C,RAC1P,validation,candidate:hist_gb_5,1.4420605891096807,1.4420605891096807,0.0,hist_gb_5,hist_gb_5
1,S_K_C,RAC1P,validation,candidate:catchup,1.2230165149212902,1.2230165149212902,0.0,catchup,catchup
1,S_K_C,RAC1P,validation,candidate:saved_adversary,1.229022456132887,1.229022456132887,0.0,saved_adversary,saved_adversary
1,S_K_C,RAC1P,development_evaluation,primary,1.2606424150921118,1.2606424150921118,0.0,logistic,logistic
1,S_K_C,RAC1P,development_evaluation,pooled,1.2606424150921118,1.2606424150921118,0.0,logistic,logistic
1,S_K_C,RAC1P,development_evaluation,candidate:logistic,1.2606424150921118,1.2606424150921118,0.0,logistic,logistic
1,S_K_C,RAC1P,development_evaluation,candidate:mlp_0,1.2541852226255576,1.2541852226255576,0.0,mlp_0,mlp_0
1,S_K_C,RAC1P,development_evaluation,candidate:mlp_1,1.2501151349145996,1.2501151349145996,0.0,mlp_1,mlp_1
1,S_K_C,RAC1P,development_evaluation,candidate:hist_gb_20,1.4971674337153607,1.4971674337153607,0.0,hist_gb_20,hist_gb_20
1,S_K_C,RAC1P,development_evaluation,candidate:hist_gb_5,1.4791550605349495,1.4791550605349495,0.0,hist_gb_5,hist_gb_5
1,S_K_C,RAC1P,development_evaluation,candidate:catchup,1.2505698634901565,1.2505698634901565,0.0,catchup,catchup
1,S_K_C,RAC1P,development_evaluation,candidate:saved_adversary,1.2567824216907062,1.2567824216907062,0.0,saved_adversary,saved_adversary
1,S_K_C,RAC1P,validation_person_weighted,primary,1.2137058903104099,1.2137058903104099,0.0,logistic,logistic
1,S_K_C,RAC1P,validation_person_weighted,pooled,1.2137058903104099,1.2137058903104099,0.0,logistic,logistic
1,S_K_C,RAC1P,validation_person_weighted,candidate:logistic,1.2137058903104099,1.2137058903104099,0.0,logistic,logistic
1,S_K_C,RAC1P,validation_person_weighted,candidate:mlp_0,1.2175617640753698,1.2175617640753698,0.0,mlp_0,mlp_0
1,S_K_C,RAC1P,validation_person_weighted,candidate:mlp_1,1.2174825564676355,1.2174825564676355,0.0,mlp_1,mlp_1
1,S_K_C,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.4442433775537509,1.4442433775537509,0.0,hist_gb_20,hist_gb_20
1,S_K_C,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.4237097020538818,1.4237097020538818,0.0,hist_gb_5,hist_gb_5
1,S_K_C,RAC1P,validation_person_weighted,candidate:catchup,1.2231985588400702,1.2231985588400702,0.0,catchup,catchup
1,S_K_C,RAC1P,validation_person_weighted,candidate:saved_adversary,1.2302213999161036,1.2302213999161036,0.0,saved_adversary,saved_adversary
1,S_K_C,RAC1P,development_evaluation_person_weighted,primary,1.2924760120811614,1.2924760120811614,0.0,logistic,logistic
1,S_K_C,RAC1P,development_evaluation_person_weighted,pooled,1.2924760120811614,1.2924760120811614,0.0,logistic,logistic
1,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2924760120811614,1.2924760120811614,0.0,logistic,logistic
1,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2757393979123188,1.2757393979123188,0.0,mlp_0,mlp_0
1,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.272328694488823,1.272328694488823,0.0,mlp_1,mlp_1
1,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.5375714531734872,1.5375714531734872,0.0,hist_gb_20,hist_gb_20
1,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.5235950615656437,1.5235950615656437,0.0,hist_gb_5,hist_gb_5
1,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.2849253915126777,1.2849253915126777,0.0,catchup,catchup
1,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.29244467535508,1.29244467535508,0.0,saved_adversary,saved_adversary
1,S_K_D,SEX,validation,primary,0.6633903386814619,0.6633903386814619,0.0,mlp_1,mlp_1
1,S_K_D,SEX,validation,pooled,0.6633903386814619,0.6633903386814619,0.0,mlp_1,mlp_1
1,S_K_D,SEX,validation,candidate:logistic,0.6775160287037542,0.6775160287037542,0.0,logistic,logistic
1,S_K_D,SEX,validation,candidate:mlp_0,0.6656954683300297,0.6656954683300297,0.0,mlp_0,mlp_0
1,S_K_D,SEX,validation,candidate:mlp_1,0.6633903386814619,0.6633903386814619,0.0,mlp_1,mlp_1
1,S_K_D,SEX,validation,candidate:hist_gb_20,0.6955061024960941,0.6955061024960941,0.0,hist_gb_20,hist_gb_20
1,S_K_D,SEX,validation,candidate:hist_gb_5,0.6969861098554804,0.6969861098554804,0.0,hist_gb_5,hist_gb_5
1,S_K_D,SEX,validation,candidate:catchup,0.6640554140083077,0.6640554140083077,0.0,catchup,catchup
1,S_K_D,SEX,validation,candidate:saved_adversary,0.6728016505321183,0.6728016505321183,0.0,saved_adversary,saved_adversary
1,S_K_D,SEX,development_evaluation,primary,0.6658323935994208,0.6658323935994208,0.0,mlp_1,mlp_1
1,S_K_D,SEX,development_evaluation,pooled,0.6658323935994208,0.6658323935994208,0.0,mlp_1,mlp_1
1,S_K_D,SEX,development_evaluation,candidate:logistic,0.6790888991694598,0.6790888991694598,0.0,logistic,logistic
1,S_K_D,SEX,development_evaluation,candidate:mlp_0,0.6640382335820236,0.6640382335820236,0.0,mlp_0,mlp_0
1,S_K_D,SEX,development_evaluation,candidate:mlp_1,0.6658323935994208,0.6658323935994208,0.0,mlp_1,mlp_1
1,S_K_D,SEX,development_evaluation,candidate:hist_gb_20,0.6794509410951596,0.6794509410951596,0.0,hist_gb_20,hist_gb_20
1,S_K_D,SEX,development_evaluation,candidate:hist_gb_5,0.6840156582588187,0.6840156582588187,0.0,hist_gb_5,hist_gb_5
1,S_K_D,SEX,development_evaluation,candidate:catchup,0.6624739681475679,0.6624739681475679,0.0,catchup,catchup
1,S_K_D,SEX,development_evaluation,candidate:saved_adversary,0.6719631047025479,0.6719631047025479,0.0,saved_adversary,saved_adversary
1,S_K_D,SEX,validation_person_weighted,primary,0.6665579852698126,0.6665579852698126,0.0,mlp_1,mlp_1
1,S_K_D,SEX,validation_person_weighted,pooled,0.6665579852698126,0.6665579852698126,0.0,mlp_1,mlp_1
1,S_K_D,SEX,validation_person_weighted,candidate:logistic,0.67992196037524,0.67992196037524,0.0,logistic,logistic
1,S_K_D,SEX,validation_person_weighted,candidate:mlp_0,0.6672391588562422,0.6672391588562422,0.0,mlp_0,mlp_0
1,S_K_D,SEX,validation_person_weighted,candidate:mlp_1,0.6665579852698126,0.6665579852698126,0.0,mlp_1,mlp_1
1,S_K_D,SEX,validation_person_weighted,candidate:hist_gb_20,0.695898178805079,0.695898178805079,0.0,hist_gb_20,hist_gb_20
1,S_K_D,SEX,validation_person_weighted,candidate:hist_gb_5,0.6984456509686744,0.6984456509686744,0.0,hist_gb_5,hist_gb_5
