unit,seed,release,teacher,target,split,metric,coordinate,value
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,13,0.9404247390860269
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,14,1.0166716460702114
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,15,1.0061258841447858
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,0,0.6307041671263267
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,1,0.5501981055533464
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,2,0.6828415577421391
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,3,0.8293116690631391
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,4,0.6501934294408147
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,5,0.43064706688536636
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,6,0.7093867679474577
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,7,0.9041449414655998
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,8,0.5154523035439913
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,9,0.7019385901896263
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,10,0.20482525333845158
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,11,0.47942194129999666
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,12,0.5050462470915512
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,13,0.2941213910120741
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,14,0.4591681502805936
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse_over_prior,15,0.3420155786944225
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,0,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,1,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,2,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,3,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,4,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,5,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,6,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,7,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,8,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,9,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,10,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,11,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,12,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,13,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,14,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_ratio_defined,15,True
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,0,6.555737762704793e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,1,7.971472978396269e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,2,6.711035594494643e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,3,4.0373477118068687e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,4,6.265073524038921e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,5,1.1972610129364165e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,6,5.614693417321915e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,7,2.261411171879228e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,8,9.249630243237577e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,9,5.480925196132687e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,10,1.8008653588064677e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,11,9.330639297392575e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,12,1.015905193207444e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,13,1.0704519245646065e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,14,7.884773434119289e-16
E_F,0,E_F_I,E,E,fit,per_coordinate_mse,15,1.351841884614926e-15
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,0,0.33687322568714717
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,1,0.43300764637162614
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,2,0.32462424947097956
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,3,0.20298040592917418
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,4,0.3333143257415748
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,5,0.5521372466729674
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,6,0.27461891266170246
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,7,0.11272261475230132
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,8,0.4834656432947619
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,9,0.2763609024934107
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,10,0.7963809665187764
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,11,0.5079313072081311
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,12,0.4926971829006959
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,13,0.7047355749368495
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,14,0.5134248801309574
E_F,0,E_F_I,E,E,fit,prior_per_coordinate_mse,15,0.6547253320409113
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,0,0.33687322568714717
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,1,0.43300764637162614
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,2,0.32462424947097956
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,3,0.20298040592917418
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,4,0.3333143257415748
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,5,0.5521372466729674
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,6,0.27461891266170246
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,7,0.11272261475230132
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,8,0.4834656432947619
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,9,0.2763609024934107
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,10,0.7963809665187764
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,11,0.5079313072081311
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,12,0.4926971829006959
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,13,0.7047355749368495
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,14,0.5134248801309574
E_F,0,E_F_I,E,E,fit,target_variance_per_coordinate,15,0.6547253320409113
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,0,1.946054854710561e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,1,1.8409543215213345e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,2,2.0673241772391342e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,3,1.9890332238352198e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,4,1.8796292388873668e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,5,2.168411966681824e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,6,2.0445399637273136e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,7,2.0061734522823953e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,8,1.9131928755479764e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,9,1.9832491306411796e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,10,2.261311400595871e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,11,1.8369884204773447e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,12,2.0619261251432842e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,13,1.5189412350306403e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,14,1.5357209475528626e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_mse_over_prior,15,2.064746571514136e-15
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,0,True
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,1,True
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,2,True
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,3,True
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,4,True
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,5,True
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,6,True
E_F,0,E_F_I,E,E,fit,per_coordinate_ratio_defined,7,True
