comparison,left,right,role,target,audit_budget,selector,split,n_seeds,n_defined,complete,mean,sample_sd,per_seed
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,same_residence,,primary,validation,3,3,True,0.0023484961399966586,0.0035398133173187435,"{""0"":0.0032344322367522382,""1"":-0.0015501362794994034,""2"":0.005361192462737141}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,same_residence,,primary,development_evaluation,3,3,True,0.00553533077732928,0.0042975733520899005,"{""0"":0.0026564918921045955,""1"":0.010475229004519804,""2"":0.0034742714353634407}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,same_residence,,primary,validation_person_weighted,3,3,True,0.0026826539721227136,0.0048508240499787435,"{""0"":0.004710485498864381,""1"":-0.002853033395190163,""2"":0.006190509812693923}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,same_residence,,primary,development_evaluation_person_weighted,3,3,True,0.004359297703457443,0.00386927908009621,"{""0"":0.0020589819315506297,""1"":0.008826492084809678,""2"":0.0021924190940120214}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,commute_over20,,primary,validation,3,3,True,0.0003376892936312048,0.0014291198416770542,"{""0"":0.0008756328528396473,""1"":-0.0012823361737310801,""2"":0.0014197712017850472}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,commute_over20,,primary,development_evaluation,3,3,True,-0.0006405328381182315,0.0028937370337345568,"{""0"":0.0018662041535549845,""1"":1.9450766767792338e-05,""2"":-0.003807253434677471}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,commute_over20,,primary,validation_person_weighted,3,3,True,0.0004795252630913627,0.0011360460288888153,"{""0"":-0.00034183922691100044,""1"":4.419237298436407e-06,""2"":0.001775995778886652}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,commute_over20,,primary,development_evaluation_person_weighted,3,3,True,-0.0016590417983443444,0.004194468565215767,"{""0"":0.00023264512401455217,""1"":0.0012564237135338496,""2"":-0.006466194232581435}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,income_binary,,primary,validation,3,3,True,0.002425552557831242,0.0016784454682373525,"{""0"":0.0031189728114436877,""1"":0.003646182679266141,""2"":0.0005115021827838961}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,income_binary,,primary,development_evaluation,3,3,True,0.003320094812748179,0.002437885570076517,"{""0"":0.001898775896365612,""1"":0.006135077310835457,""2"":0.0019264312310434684}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,income_binary,,primary,validation_person_weighted,3,3,True,0.002066425405662912,0.0031434970347457942,"{""0"":0.0037226482049165233,""1"":0.004035503334072377,""2"":-0.0015588753220001639}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,income_binary,,primary,development_evaluation_person_weighted,3,3,True,0.003977911653098946,0.0026371463724975345,"{""0"":0.0038173602496699433,""1"":0.0066916657437735005,""2"":0.001424708965853394}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,civilian_at_work,,primary,validation,3,3,True,-0.0006860187187458696,0.00596505834360985,"{""0"":0.005765804720890666,""1"":-0.0018232940962376598,""2"":-0.006000566780890615}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,civilian_at_work,,primary,development_evaluation,3,3,True,0.002023614174465819,0.005259558047338985,"{""0"":0.00803887739397019,""1"":-0.0002591676898999751,""2"":-0.0017088671806727573}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,civilian_at_work,,primary,validation_person_weighted,3,3,True,-0.002666985435280563,0.0035043898445182254,"{""0"":0.00047796648482578696,""1"":-0.0020343069228472843,""2"":-0.0064446158678201915}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,3,3,True,0.001480179586370367,0.004272297625609895,"{""0"":0.005876236840065496,""1"":-0.0026565438252403317,""2"":0.0012208457442859366}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,public_coverage,,primary,validation,3,3,True,0.0019130922671872959,0.003493333462037223,"{""0"":-0.00043616336614998863,""1"":0.00024797939958320914,""2"":0.005927460768128667}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,public_coverage,,primary,development_evaluation,3,3,True,0.004740943909207688,0.0020010264917043664,"{""0"":0.002440848286557884,""1"":0.005700526197397582,""2"":0.006081457243667598}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,public_coverage,,primary,validation_person_weighted,3,3,True,0.0028063014434407396,0.0022566818428085295,"{""0"":0.0020040072359658323,""1"":0.0010603910390636906,""2"":0.005354506055292696}"
new_minus_historical_selective,S_F_C,S_rho0_C,transfer,public_coverage,,primary,development_evaluation_person_weighted,3,3,True,0.0043659461552150725,0.0035313135517317123,"{""0"":0.0007033672076373065,""1"":0.007749431489781244,""2"":0.004645039768226666}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,primary,validation,3,3,True,-1.2413604805527889e-05,0.0008956371486937061,"{""0"":0.0009331020382148392,""1"":-0.00012231328775047512,""2"":-0.0008480295648809477}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,primary,development_evaluation,3,3,True,0.00019407916979937342,0.002199652467570851,"{""0"":-0.000889024320291476,""1"":0.0027252630668782585,""2"":-0.0012540012371886622}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,primary,validation_person_weighted,3,3,True,0.0005255084188435418,0.0012651184508553467,"{""0"":0.0019732575725118773,""1"":-0.0003673084136109894,""2"":-2.942390237026249e-05}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,primary,development_evaluation_person_weighted,3,3,True,0.0007972664213801162,0.0016606133345049153,"{""0"":-0.0005420446064446915,""1"":0.002655333111946323,""2"":0.000278510758638717}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,primary,validation,3,3,True,0.0018911800645317427,0.0027639427863345558,"{""0"":0.004404314484468097,""1"":0.0023382842626200606,""2"":-0.0010690585534929298}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,primary,development_evaluation,3,3,True,0.0030931207669953054,0.0033969433122951953,"{""0"":0.005829757150460191,""1"":0.004158388375161692,""2"":-0.0007087832246359671}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,primary,validation_person_weighted,3,3,True,0.0021185250503596986,0.004813930685449174,"{""0"":0.00531732169558774,""1"":0.004456093029502339,""2"":-0.0034178395740109835}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,3,3,True,0.0021115831215960204,0.0022171315721030396,"{""0"":0.004665749247662276,""1"":0.0006833413394697896,""2"":0.0009856587776559955}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,pooled,validation,3,3,True,-0.0014855222368365488,0.0017560216711672962,"{""0"":-0.0001372909396376576,""1"":-0.003471246205991041,""2"":-0.0008480295648809477}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,pooled,development_evaluation,3,3,True,0.0019782987029943002,0.003758777319325335,"{""0"":0.001085946179805286,""1"":0.006102951166366277,""2"":-0.0012540012371886622}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,pooled,validation_person_weighted,3,3,True,0.0015848866120366327,0.00455879902999955,"{""0"":-0.0019470997242356791,""1"":0.0067311834627158396,""2"":-2.942390237026249e-05}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,120,pooled,development_evaluation_person_weighted,3,3,True,0.0029989955968522017,0.0025121895305462547,"{""0"":0.003487275906017162,""1"":0.005231200125900726,""2"":0.000278510758638717}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,pooled,validation,3,3,True,-0.0019341620699806494,0.008272295589033304,"{""0"":0.0033282988402034697,""1"":0.0023382842626200606,""2"":-0.011469069312765479}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,pooled,development_evaluation,3,3,True,0.00246115946655201,0.0021748116831574486,"{""0"":0.0032154693339270235,""1"":0.004158388375161692,""2"":9.620690567313517e-06}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,pooled,validation_person_weighted,3,3,True,-0.0019358784601726982,0.008957912415525703,"{""0"":0.0019109491675430856,""1"":0.004456093029502339,""2"":-0.01217467757756352}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,3,3,True,0.0027182805229172637,0.004771338537937253,"{""0"":0.008169703016212893,""1"":0.0006833413394697896,""2"":-0.0006982027869308904}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,primary,validation,3,3,True,-1.2413604805527889e-05,0.0008956371486937061,"{""0"":0.0009331020382148392,""1"":-0.00012231328775047512,""2"":-0.0008480295648809477}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,primary,development_evaluation,3,3,True,0.00019407916979937342,0.002199652467570851,"{""0"":-0.000889024320291476,""1"":0.0027252630668782585,""2"":-0.0012540012371886622}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,primary,validation_person_weighted,3,3,True,0.0005255084188435418,0.0012651184508553467,"{""0"":0.0019732575725118773,""1"":-0.0003673084136109894,""2"":-2.942390237026249e-05}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,primary,development_evaluation_person_weighted,3,3,True,0.0007972664213801162,0.0016606133345049153,"{""0"":-0.0005420446064446915,""1"":0.002655333111946323,""2"":0.000278510758638717}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,primary,validation,3,3,True,0.0018911800645317427,0.0027639427863345558,"{""0"":0.004404314484468097,""1"":0.0023382842626200606,""2"":-0.0010690585534929298}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,primary,development_evaluation,3,3,True,0.0030931207669953054,0.0033969433122951953,"{""0"":0.005829757150460191,""1"":0.004158388375161692,""2"":-0.0007087832246359671}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,primary,validation_person_weighted,3,3,True,0.0021185250503596986,0.004813930685449174,"{""0"":0.00531732169558774,""1"":0.004456093029502339,""2"":-0.0034178395740109835}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,primary,development_evaluation_person_weighted,3,3,True,0.0021115831215960204,0.0022171315721030396,"{""0"":0.004665749247662276,""1"":0.0006833413394697896,""2"":0.0009856587776559955}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,pooled,validation,3,3,True,-0.0014855222368365488,0.0017560216711672962,"{""0"":-0.0001372909396376576,""1"":-0.003471246205991041,""2"":-0.0008480295648809477}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,pooled,development_evaluation,3,3,True,0.0019782987029943002,0.003758777319325335,"{""0"":0.001085946179805286,""1"":0.006102951166366277,""2"":-0.0012540012371886622}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,pooled,validation_person_weighted,3,3,True,0.0015848866120366327,0.00455879902999955,"{""0"":-0.0019470997242356791,""1"":0.0067311834627158396,""2"":-2.942390237026249e-05}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,SEX,360,pooled,development_evaluation_person_weighted,3,3,True,0.0029989955968522017,0.0025121895305462547,"{""0"":0.003487275906017162,""1"":0.005231200125900726,""2"":0.000278510758638717}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,pooled,validation,3,3,True,-0.0019341620699806494,0.008272295589033304,"{""0"":0.0033282988402034697,""1"":0.0023382842626200606,""2"":-0.011469069312765479}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,pooled,development_evaluation,3,3,True,0.00246115946655201,0.0021748116831574486,"{""0"":0.0032154693339270235,""1"":0.004158388375161692,""2"":9.620690567313517e-06}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,pooled,validation_person_weighted,3,3,True,-0.0019358784601726982,0.008957912415525703,"{""0"":0.0019109491675430856,""1"":0.004456093029502339,""2"":-0.01217467757756352}"
new_minus_historical_selective,S_F_C,S_rho0_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,3,3,True,0.0027182805229172637,0.004771338537937253,"{""0"":0.008169703016212893,""1"":0.0006833413394697896,""2"":-0.0006982027869308904}"
final_minus_W,S_F_D,S_F_W,transfer,same_residence,,primary,validation,3,3,True,0.0007891242916825044,0.0032567092599468544,"{""0"":-0.0017497068654164227,""1"":-0.0003439395720591376,""2"":0.0044610193125230735}"
final_minus_W,S_F_D,S_F_W,transfer,same_residence,,primary,development_evaluation,3,3,True,0.005340975678759611,0.007034966334690931,"{""0"":-0.0009097009817958801,""1"":0.01295936779172513,""2"":0.003973260226349584}"
final_minus_W,S_F_D,S_F_W,transfer,same_residence,,primary,validation_person_weighted,3,3,True,0.0009637545016683754,0.0025720870876274654,"{""0"":0.0006991598998480342,""1"":-0.0014658077288664528,""2"":0.0036579113340235447}"
final_minus_W,S_F_D,S_F_W,transfer,same_residence,,primary,development_evaluation_person_weighted,3,3,True,0.004756606526948186,0.0074210862864747965,"{""0"":-0.00233473279187546,""1"":0.012468473693714122,""2"":0.0041360786790058945}"
final_minus_W,S_F_D,S_F_W,transfer,commute_over20,,primary,validation,3,3,True,0.0011150254382114773,0.0017345799830601287,"{""0"":0.0004851985747099663,""1"":0.0030765281657921806,""2"":-0.00021665042586771488}"
final_minus_W,S_F_D,S_F_W,transfer,commute_over20,,primary,development_evaluation,3,3,True,0.0019667971809717764,0.0015810782435337434,"{""0"":0.0008021248745326837,""1"":0.0013315692799682477,""2"":0.0037666973884143973}"
final_minus_W,S_F_D,S_F_W,transfer,commute_over20,,primary,validation_person_weighted,3,3,True,0.0011279817876391023,0.002687876331525237,"{""0"":-0.001239206271460347,""1"":0.0040499643506347605,""2"":0.0005731872837428931}"
final_minus_W,S_F_D,S_F_W,transfer,commute_over20,,primary,development_evaluation_person_weighted,3,3,True,0.0014616618546998323,0.0016916015157632503,"{""0"":-0.000386497054956747,""1"":0.0018382496003440663,""2"":0.002933233018712178}"
final_minus_W,S_F_D,S_F_W,transfer,income_binary,,primary,validation,3,3,True,0.0008059901806289904,0.0008272567788132646,"{""0"":0.0014451479277618473,""1"":-0.000128374679116805,""2"":0.001101197293241929}"
final_minus_W,S_F_D,S_F_W,transfer,income_binary,,primary,development_evaluation,3,3,True,0.0029975491793104068,7.190251726497763e-05,"{""0"":0.00301098012367762,""1"":0.0030617891811164366,""2"":0.002919878233137163}"
final_minus_W,S_F_D,S_F_W,transfer,income_binary,,primary,validation_person_weighted,3,3,True,0.0005435428821581878,0.0010961541857308528,"{""0"":0.0009691337659219479,""1"":-0.0007015840465234291,""2"":0.0013630789270760446}"
final_minus_W,S_F_D,S_F_W,transfer,income_binary,,primary,development_evaluation_person_weighted,3,3,True,0.0032295767632182595,0.0001276895588714404,"{""0"":0.0032068471313171365,""1"":0.0033671047525595243,""2"":0.003114778405778118}"
