unit,seed,release,split,target,mean_mse,per_coordinate_mse
E_K,0,E_K_W,development_evaluation,R,0.5745215557240496,"[0.5513793858842967,0.5536299137207746,0.7494524761326996,0.674939872406933,0.7114437466222275,0.5324442467161221,0.883934952508845,0.9163733596898039,0.5091035394422537,0.7192537050101515,0.21561245443556015,0.4901026549534611,0.57082062076977,0.27656875751462484,0.485679208669683,0.3516059971075868]"
E_K,0,E_K_W,development_evaluation,E,0.022240277363530195,"[0.03297438846162062,0.04696376171185327,0.06757561724080109,0.03639945889096047,0.004813038944410598,0.025386881861673836,0.023460480851758246,0.0641269507212038,0.0021432781400021767,0.024926225922476,0.0020681079670490776,0.0011936781854113283,0.015339783736741863,0.0026969964794598886,0.002766134952615241,0.003009653748445633]"
E_K,0,E_K_W,development_evaluation,S,0.5597746519818108,"[0.6465059916090846,0.5478017539521646,0.45102346425733436,0.8175549372607093,0.6257235136154236,0.5845816154445204,0.6239713324774091,0.5277306959082606,0.5363682541506151,0.35823085113133013,0.5415800445931443,0.6080510146421391,0.49377502376844046,0.5973487452153267,0.4554161124124207,0.540731081270651]"
E_K,0,E_K_C,fit,R,0.565891777418932,"[0.6041336726584073,0.5753149624665796,0.7265382430143844,0.6963904370422569,0.684632173359824,0.5017394711360453,0.8081675752465146,0.8417301008112839,0.5161571337781532,0.698853025194085,0.2107486019479898,0.4897962274042549,0.5406365544561431,0.30460815357599746,0.503268574466657,0.35155353214433727]"
E_K,0,E_K_C,fit,E,0.017272289211404057,"[0.019539950612157582,0.04195177217007084,0.04849205220541874,0.04005637002835829,0.006907818582747515,0.013843755112132533,0.012648059889103702,0.04228396749973928,0.00575789244722669,0.0161298309937709,0.0028435317830571905,0.0007692173112925209,0.010667228268588293,0.0031830158906941365,0.008350879899232725,0.0029312846888739715]"
E_K,0,E_K_C,fit,S,0.5496598470936963,"[0.6707047094659153,0.5477574308904621,0.403659819683139,0.7786485421190544,0.6271252405012993,0.5787830973075492,0.5681904549286284,0.48273670067289615,0.5598740896519732,0.34439374752915686,0.5469864323031098,0.5942917756415289,0.4484331928151247,0.6426649359694311,0.45674379240652774,0.5435635916133439]"
E_K,0,E_K_C,source_validation,R,0.5701797659833402,"[0.6491355635307591,0.5784750187524585,0.7321213907118119,0.6951307688892208,0.699807824590935,0.49530543241136415,0.7826743179673389,0.8738874562407333,0.4975239876117943,0.6985281490162031,0.21412558922108285,0.49494398813197465,0.5478607188738559,0.29585499948751437,0.5002594964818325,0.3672415538145635]"
E_K,0,E_K_C,source_validation,E,0.01668264330044763,"[0.018419406239967823,0.040814985316261106,0.04690269415984819,0.03888280312759246,0.006573506226696026,0.013241954847766727,0.012079671205922194,0.04043636991598124,0.00560241884439113,0.015660155156142552,0.002833852093928147,0.000783951472869345,0.010439110635554591,0.003109825255300077,0.008220685114726014,0.002920903194214424]"
E_K,0,E_K_C,source_validation,S,0.5474327429637702,"[0.7023033462492893,0.5346223747805324,0.4049973476131323,0.7753276851916069,0.6094366371114208,0.5630220270538747,0.5480814714427075,0.4729778220351094,0.5495828662148706,0.3554406479159465,0.5501228431648784,0.5893581561785052,0.4597295358399204,0.6175132128498432,0.4758823138224885,0.5505255999561953]"
E_K,0,E_K_C,development_evaluation,R,0.5644084146396432,"[0.5490436201138282,0.548565143875851,0.7232431265139754,0.6918021356961798,0.7089237106003118,0.48750940327584535,0.8518908849570449,0.8794078297220937,0.5046575139899886,0.7175630094568165,0.21289830148678468,0.49066427192728057,0.5458615083495584,0.2849762698155614,0.4826255750735914,0.3509023293795787]"
E_K,0,E_K_C,development_evaluation,E,0.016920121575628215,"[0.020533713434979884,0.04072892040526304,0.045982647646710534,0.03834783379478801,0.007267286818467022,0.013741632521627424,0.012323114722085266,0.04044880734162892,0.0054177513127347905,0.01669901066809854,0.00289274319616113,0.0007433256953609882,0.010820385392567158,0.0031752560866083806,0.00870668491052934,0.002892831262441005]"
E_K,0,E_K_C,development_evaluation,S,0.5565497871525071,"[0.6501065607608839,0.5638234246307138,0.41025418689025694,0.8231325427967926,0.627320857228438,0.5851110346942104,0.5974993464985139,0.5082429378562848,0.5342913555661176,0.35151413195181574,0.5479521935195852,0.6064019256173276,0.4655801174610776,0.6160952243601158,0.4717648219039004,0.5457059327040795]"
E_K,0,E_K_D,fit,R,0.5660122788109786,"[0.6087003177576794,0.5746696969122147,0.7261910147186603,0.6963795168506901,0.6790338549119641,0.5019454670360058,0.8087142819470928,0.8415260880355437,0.5183635345131407,0.6985008354684357,0.21177191307603555,0.49160813110363943,0.5398246656598303,0.3059450138942375,0.5003011470584371,0.35272098203205027]"
E_K,0,E_K_D,fit,E,0.017104410212961677,"[0.0207292068213194,0.041085749796548214,0.04754650242367769,0.039452545934176034,0.004994447975404999,0.013170558468730144,0.012420242644774357,0.04248792529110527,0.005841761286110472,0.01637395405051598,0.004781519716562802,0.0011861129774803462,0.010700795973859829,0.0031474021071811235,0.005966805076708258,0.0037850328632318864]"
