seed,comparison,left,right,role,target,audit_budget,selector,split,left_value,right_value,left_minus_right,signed_gain_left_minus_right
1,new_minus_historical_selective,S_K_C,S_rho0_C,audit,RAC1P,360,pooled,validation,1.2179569081702444,1.2130274433221828,0.00492946484806156,-0.00492946484806156
1,new_minus_historical_selective,S_K_C,S_rho0_C,audit,RAC1P,360,pooled,development_evaluation,1.2606424150921118,1.2491785511342404,0.011463863957871467,-0.011463863957871467
1,new_minus_historical_selective,S_K_C,S_rho0_C,audit,RAC1P,360,pooled,validation_person_weighted,1.2137058903104099,1.2116609493836248,0.002044940926785088,-0.002044940926785088
1,new_minus_historical_selective,S_K_C,S_rho0_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.2924760120811614,1.2828464186695676,0.009629593411593751,-0.009629593411593751
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,same_residence,,primary,validation,0.5090469346654695,0.5134545805182351,-0.0044076458527656515,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,same_residence,,primary,development_evaluation,0.5111121730652092,0.5156197446747322,-0.004507571609522976,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,same_residence,,primary,validation_person_weighted,0.48458978414773807,0.48853812066503755,-0.003948336517299478,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,same_residence,,primary,development_evaluation_person_weighted,0.4839906791675651,0.48665029185030306,-0.002659612682737955,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,commute_over20,,primary,validation,0.6848119010260181,0.685715939984312,-0.0009040389582939401,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,commute_over20,,primary,development_evaluation,0.6844257050152336,0.6856157479748108,-0.0011900429595772533,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,commute_over20,,primary,validation_person_weighted,0.6830019493576005,0.6833452913490201,-0.0003433419914196101,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6889542435937783,0.6892378643904002,-0.0002836207966219195,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,income_binary,,primary,validation,0.33367617093082835,0.37512476993871363,-0.04144859900788528,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,income_binary,,primary,development_evaluation,0.3160474270765582,0.3691191727358393,-0.05307174565928108,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,income_binary,,primary,validation_person_weighted,0.3293307941360179,0.37083717193633625,-0.04150637780031835,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,income_binary,,primary,development_evaluation_person_weighted,0.32695824046243027,0.38092962969440763,-0.05397138923197736,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,civilian_at_work,,primary,validation,0.34555759581503626,0.4118507489760555,-0.06629315316101925,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,civilian_at_work,,primary,development_evaluation,0.3241298847788814,0.4028120876859634,-0.078682202907082,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,civilian_at_work,,primary,validation_person_weighted,0.34058214665544057,0.4014989477336748,-0.06091680107823422,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.3071204770806825,0.384096710998326,-0.07697623391764347,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,public_coverage,,primary,validation,0.5093584277187128,0.5293637143036283,-0.020005286584915516,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,public_coverage,,primary,development_evaluation,0.5122415368608358,0.5298043442044535,-0.017562807343617703,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,public_coverage,,primary,validation_person_weighted,0.5186015534570848,0.5388598646061741,-0.02025831114908927,
1,K_minus_direct_teacher,S_K_C,S_direct,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5164974623226481,0.5352752156164455,-0.018777753293797383,
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,primary,validation,0.6635070747550578,0.666448754148558,-0.0029416793935002072,0.0029416793935002072
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,primary,development_evaluation,0.6656286757351221,0.6671557347331186,-0.0015270589979965443,0.0015270589979965443
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,primary,validation_person_weighted,0.6661235085281303,0.66566273296411,0.0004607755640202438,-0.0004607755640202438
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,primary,development_evaluation_person_weighted,0.6701023223194451,0.670260288578476,-0.0001579662590308617,0.0001579662590308617
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,primary,validation,1.2179569081702444,1.2265882651303466,-0.008631356960102199,0.008631356960102199
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,primary,development_evaluation,1.2606424150921118,1.2665509858161628,-0.005908570724050932,0.005908570724050932
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,primary,validation_person_weighted,1.2137058903104099,1.2219432159182406,-0.008237325607830748,0.008237325607830748
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.2924760120811614,1.2969786397219494,-0.004502627640788015,0.004502627640788015
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,pooled,validation,0.6635070747550578,0.666448754148558,-0.0029416793935002072,0.0029416793935002072
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,pooled,development_evaluation,0.6656286757351221,0.6671557347331186,-0.0015270589979965443,0.0015270589979965443
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,pooled,validation_person_weighted,0.6661235085281303,0.66566273296411,0.0004607755640202438,-0.0004607755640202438
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6701023223194451,0.670260288578476,-0.0001579662590308617,0.0001579662590308617
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,pooled,validation,1.2179569081702444,1.2265882651303466,-0.008631356960102199,0.008631356960102199
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,pooled,development_evaluation,1.2606424150921118,1.2665509858161628,-0.005908570724050932,0.005908570724050932
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,pooled,validation_person_weighted,1.2137058903104099,1.2219432159182406,-0.008237325607830748,0.008237325607830748
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.2924760120811614,1.2969786397219494,-0.004502627640788015,0.004502627640788015
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,primary,validation,0.6635070747550578,0.666448754148558,-0.0029416793935002072,0.0029416793935002072
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,primary,development_evaluation,0.6656286757351221,0.6671557347331186,-0.0015270589979965443,0.0015270589979965443
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,primary,validation_person_weighted,0.6661235085281303,0.66566273296411,0.0004607755640202438,-0.0004607755640202438
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,primary,development_evaluation_person_weighted,0.6701023223194451,0.670260288578476,-0.0001579662590308617,0.0001579662590308617
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,primary,validation,1.2179569081702444,1.2265882651303466,-0.008631356960102199,0.008631356960102199
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,primary,development_evaluation,1.2606424150921118,1.2665509858161628,-0.005908570724050932,0.005908570724050932
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,primary,validation_person_weighted,1.2137058903104099,1.2219432159182406,-0.008237325607830748,0.008237325607830748
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.2924760120811614,1.2969786397219494,-0.004502627640788015,0.004502627640788015
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,pooled,validation,0.6635070747550578,0.666448754148558,-0.0029416793935002072,0.0029416793935002072
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,pooled,development_evaluation,0.6656286757351221,0.6671557347331186,-0.0015270589979965443,0.0015270589979965443
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,pooled,validation_person_weighted,0.6661235085281303,0.66566273296411,0.0004607755640202438,-0.0004607755640202438
1,K_minus_direct_teacher,S_K_C,S_direct,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6701023223194451,0.670260288578476,-0.0001579662590308617,0.0001579662590308617
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,pooled,validation,1.2179569081702444,1.2265882651303466,-0.008631356960102199,0.008631356960102199
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,pooled,development_evaluation,1.2606424150921118,1.2665509858161628,-0.005908570724050932,0.005908570724050932
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,pooled,validation_person_weighted,1.2137058903104099,1.2219432159182406,-0.008237325607830748,0.008237325607830748
1,K_minus_direct_teacher,S_K_C,S_direct,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.2924760120811614,1.2969786397219494,-0.004502627640788015,0.004502627640788015
1,final_minus_W,S_K_D,S_K_W,transfer,same_residence,,primary,validation,0.5093190149855717,0.5080490147073733,0.0012700002781984576,
1,final_minus_W,S_K_D,S_K_W,transfer,same_residence,,primary,development_evaluation,0.5105444712211908,0.508326038765833,0.0022184324553577994,
1,final_minus_W,S_K_D,S_K_W,transfer,same_residence,,primary,validation_person_weighted,0.4848866216890593,0.4829026832999172,0.001983938389142126,
1,final_minus_W,S_K_D,S_K_W,transfer,same_residence,,primary,development_evaluation_person_weighted,0.48318746669023355,0.4817759477718724,0.0014115189183611654,
1,final_minus_W,S_K_D,S_K_W,transfer,commute_over20,,primary,validation,0.6848921034982791,0.6845585280695402,0.0003335754287389081,
1,final_minus_W,S_K_D,S_K_W,transfer,commute_over20,,primary,development_evaluation,0.6844391069253205,0.6841480453641983,0.00029106156112224113,
1,final_minus_W,S_K_D,S_K_W,transfer,commute_over20,,primary,validation_person_weighted,0.6829230414457965,0.6834388440364894,-0.0005158025906928376,
1,final_minus_W,S_K_D,S_K_W,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6888606131925071,0.6883375552508068,0.0005230579417003778,
1,final_minus_W,S_K_D,S_K_W,transfer,income_binary,,primary,validation,0.3344420265787088,0.34080425336531156,-0.006362226786602754,
1,final_minus_W,S_K_D,S_K_W,transfer,income_binary,,primary,development_evaluation,0.31573485395387074,0.32146241818385524,-0.005727564229984494,
1,final_minus_W,S_K_D,S_K_W,transfer,income_binary,,primary,validation_person_weighted,0.32990882787849174,0.33514381715486574,-0.0052349892763740025,
1,final_minus_W,S_K_D,S_K_W,transfer,income_binary,,primary,development_evaluation_person_weighted,0.32688207292683397,0.33319595890225123,-0.006313885975417266,
1,final_minus_W,S_K_D,S_K_W,transfer,civilian_at_work,,primary,validation,0.3463279100312787,0.3605087344012613,-0.014180824369982581,
1,final_minus_W,S_K_D,S_K_W,transfer,civilian_at_work,,primary,development_evaluation,0.32668136655832203,0.3496076018494432,-0.022926235291121144,
1,final_minus_W,S_K_D,S_K_W,transfer,civilian_at_work,,primary,validation_person_weighted,0.34053108383923786,0.35169020051636224,-0.011159116677124381,
1,final_minus_W,S_K_D,S_K_W,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.30922126041278636,0.33088201280605106,-0.021660752393264704,
1,final_minus_W,S_K_D,S_K_W,transfer,public_coverage,,primary,validation,0.5100941551237812,0.5132181749330632,-0.003124019809282008,
1,final_minus_W,S_K_D,S_K_W,transfer,public_coverage,,primary,development_evaluation,0.5126254105833933,0.5121884033701362,0.00043700721325712344,
1,final_minus_W,S_K_D,S_K_W,transfer,public_coverage,,primary,validation_person_weighted,0.519766774812342,0.5228458306186783,-0.0030790558063362727,
1,final_minus_W,S_K_D,S_K_W,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5167187325031761,0.516914533289911,-0.00019580078673486767,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,same_residence,,primary,validation,0.5093190149855717,0.5224161863244109,-0.013097171338839142,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,same_residence,,primary,development_evaluation,0.5105444712211908,0.5244926720544754,-0.013948200833284519,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,same_residence,,primary,validation_person_weighted,0.4848866216890593,0.4985475788662554,-0.013660957177196065,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,same_residence,,primary,development_evaluation_person_weighted,0.48318746669023355,0.49233625864779607,-0.009148791957562519,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,commute_over20,,primary,validation,0.6848921034982791,0.6821886798463835,0.0027034236518955757,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,commute_over20,,primary,development_evaluation,0.6844391069253205,0.6814554172807001,0.0029836896446203687,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,commute_over20,,primary,validation_person_weighted,0.6829230414457965,0.6832628678190905,-0.00033982637329399434,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6888606131925071,0.6817779223932332,0.007082690799273927,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,income_binary,,primary,validation,0.3344420265787088,0.3288329136304807,0.005609112948228079,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,income_binary,,primary,development_evaluation,0.31573485395387074,0.3067874989179388,0.00894735503593197,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,income_binary,,primary,validation_person_weighted,0.32990882787849174,0.3220321538672172,0.007876674011274565,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,income_binary,,primary,development_evaluation_person_weighted,0.32688207292683397,0.3191469771506564,0.007735095776177592,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,civilian_at_work,,primary,validation,0.3463279100312787,0.34324415619489523,0.003083753836383485,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,civilian_at_work,,primary,development_evaluation,0.32668136655832203,0.3282176960449694,-0.001536329486647392,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,civilian_at_work,,primary,validation_person_weighted,0.34053108383923786,0.3300763479732077,0.010454735866030185,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.30922126041278636,0.3059673220371512,0.003253938375635146,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,public_coverage,,primary,validation,0.5100941551237812,0.5043755052807976,0.005718649842983647,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,public_coverage,,primary,development_evaluation,0.5126254105833933,0.5043296087999997,0.00829580178339362,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,public_coverage,,primary,validation_person_weighted,0.519766774812342,0.5143496581496726,0.005417116662669419,
1,representation_minus_source_bank,S_K_D,S_bank,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5167187325031761,0.5091031954455042,0.007615537057671928,
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,primary,validation,0.6633903386814619,0.6823062590165853,-0.01891592033512335,0.01891592033512335
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,primary,development_evaluation,0.6658323935994208,0.6761469345461459,-0.010314540946725126,0.010314540946725126
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,primary,validation_person_weighted,0.6665579852698126,0.6832490201941682,-0.01669103492435564,0.01669103492435564
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,primary,development_evaluation_person_weighted,0.6702920414237409,0.6772503380214542,-0.006958296597713298,0.006958296597713298
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,primary,validation,1.2177593205845065,1.2665382805375693,-0.048778959953062806,0.048778959953062806
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,primary,development_evaluation,1.2608028535243623,1.3034410301616417,-0.042638176637279424,0.042638176637279424
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,primary,validation_person_weighted,1.213207586569199,1.2602363309076932,-0.047028744338494244,0.047028744338494244
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.2922772943083103,1.3234294487618277,-0.031152154453517378,0.031152154453517378
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,pooled,validation,0.6633903386814619,0.6823062590165853,-0.01891592033512335,0.01891592033512335
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,pooled,development_evaluation,0.6658323935994208,0.6761469345461459,-0.010314540946725126,0.010314540946725126
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,pooled,validation_person_weighted,0.6665579852698126,0.6832490201941682,-0.01669103492435564,0.01669103492435564
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6702920414237409,0.6772503380214542,-0.006958296597713298,0.006958296597713298
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,pooled,validation,1.2177593205845065,1.2665382805375693,-0.048778959953062806,0.048778959953062806
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,pooled,development_evaluation,1.2608028535243623,1.3034410301616417,-0.042638176637279424,0.042638176637279424
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,pooled,validation_person_weighted,1.213207586569199,1.2602363309076932,-0.047028744338494244,0.047028744338494244
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.2922772943083103,1.3234294487618277,-0.031152154453517378,0.031152154453517378
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,primary,validation,0.6633903386814619,0.6823062590165853,-0.01891592033512335,0.01891592033512335
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,primary,development_evaluation,0.6658323935994208,0.6761469345461459,-0.010314540946725126,0.010314540946725126
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,primary,validation_person_weighted,0.6665579852698126,0.6832490201941682,-0.01669103492435564,0.01669103492435564
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,primary,development_evaluation_person_weighted,0.6702920414237409,0.6772503380214542,-0.006958296597713298,0.006958296597713298
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,primary,validation,1.2177593205845065,1.2665382805375693,-0.048778959953062806,0.048778959953062806
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,primary,development_evaluation,1.2608028535243623,1.3034410301616417,-0.042638176637279424,0.042638176637279424
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,primary,validation_person_weighted,1.213207586569199,1.2602363309076932,-0.047028744338494244,0.047028744338494244
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.2922772943083103,1.3234294487618277,-0.031152154453517378,0.031152154453517378
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,pooled,validation,0.6633903386814619,0.6823062590165853,-0.01891592033512335,0.01891592033512335
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,pooled,development_evaluation,0.6658323935994208,0.6761469345461459,-0.010314540946725126,0.010314540946725126
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,pooled,validation_person_weighted,0.6665579852698126,0.6832490201941682,-0.01669103492435564,0.01669103492435564
1,representation_minus_source_bank,S_K_D,S_bank,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6702920414237409,0.6772503380214542,-0.006958296597713298,0.006958296597713298
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,pooled,validation,1.2177593205845065,1.2665382805375693,-0.048778959953062806,0.048778959953062806
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,pooled,development_evaluation,1.2608028535243623,1.3034410301616417,-0.042638176637279424,0.042638176637279424
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,pooled,validation_person_weighted,1.213207586569199,1.2602363309076932,-0.047028744338494244,0.047028744338494244
1,representation_minus_source_bank,S_K_D,S_bank,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.2922772943083103,1.3234294487618277,-0.031152154453517378,0.031152154453517378
1,new_minus_beta0,S_K_D,D_init,transfer,same_residence,,primary,validation,0.5093190149855717,0.5019306423415973,0.007388372643974406,
1,new_minus_beta0,S_K_D,D_init,transfer,same_residence,,primary,development_evaluation,0.5105444712211908,0.5015410911421001,0.00900338007909074,
1,new_minus_beta0,S_K_D,D_init,transfer,same_residence,,primary,validation_person_weighted,0.4848866216890593,0.4804236313804537,0.004462990308605641,
1,new_minus_beta0,S_K_D,D_init,transfer,same_residence,,primary,development_evaluation_person_weighted,0.48318746669023355,0.46841559929593596,0.014771867394297589,
1,new_minus_beta0,S_K_D,D_init,transfer,commute_over20,,primary,validation,0.6848921034982791,0.675105568388765,0.009786535109514105,
1,new_minus_beta0,S_K_D,D_init,transfer,commute_over20,,primary,development_evaluation,0.6844391069253205,0.6816618744819462,0.0027772324433743556,
1,new_minus_beta0,S_K_D,D_init,transfer,commute_over20,,primary,validation_person_weighted,0.6829230414457965,0.6713142672016524,0.011608774244144082,
1,new_minus_beta0,S_K_D,D_init,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6888606131925071,0.6860426023699466,0.0028180108225605016,
1,new_minus_beta0,S_K_D,D_init,transfer,income_binary,,primary,validation,0.3344420265787088,0.2935916449212042,0.0408503816575046,
1,new_minus_beta0,S_K_D,D_init,transfer,income_binary,,primary,development_evaluation,0.31573485395387074,0.27889725395150455,0.03683760000236619,
1,new_minus_beta0,S_K_D,D_init,transfer,income_binary,,primary,validation_person_weighted,0.32990882787849174,0.2896584297567287,0.040250398121763065,
1,new_minus_beta0,S_K_D,D_init,transfer,income_binary,,primary,development_evaluation_person_weighted,0.32688207292683397,0.28934051284581264,0.03754156008102133,
1,new_minus_beta0,S_K_D,D_init,transfer,civilian_at_work,,primary,validation,0.3463279100312787,0.2875245202138812,0.05880338981739752,
1,new_minus_beta0,S_K_D,D_init,transfer,civilian_at_work,,primary,development_evaluation,0.32668136655832203,0.27243329471390115,0.054248071844420875,
1,new_minus_beta0,S_K_D,D_init,transfer,civilian_at_work,,primary,validation_person_weighted,0.34053108383923786,0.2918099459492425,0.04872113788999538,
1,new_minus_beta0,S_K_D,D_init,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.30922126041278636,0.26636215938036406,0.0428591010324223,
1,new_minus_beta0,S_K_D,D_init,transfer,public_coverage,,primary,validation,0.5100941551237812,0.4828616072193949,0.027232547904386284,
1,new_minus_beta0,S_K_D,D_init,transfer,public_coverage,,primary,development_evaluation,0.5126254105833933,0.49021267180687966,0.02241273877651362,
1,new_minus_beta0,S_K_D,D_init,transfer,public_coverage,,primary,validation_person_weighted,0.519766774812342,0.49501502491252775,0.024751749899814268,
1,new_minus_beta0,S_K_D,D_init,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5167187325031761,0.49256628587620005,0.024152446626976076,
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,primary,validation,0.6633903386814619,0.6639209265963598,-0.0005305879148979065,0.0005305879148979065
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,primary,development_evaluation,0.6658323935994208,0.6560290021575358,0.009803391441885023,-0.009803391441885023
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,primary,validation_person_weighted,0.6665579852698126,0.6664912860852997,6.669918451285284e-05,-6.669918451285284e-05
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,primary,development_evaluation_person_weighted,0.6702920414237409,0.663027484433034,0.0072645569907068275,-0.0072645569907068275
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,primary,validation,1.2177593205845065,1.2417810187440328,-0.02402169815952626,0.02402169815952626
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,primary,development_evaluation,1.2608028535243623,1.262349072673926,-0.0015462191495636546,0.0015462191495636546
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,primary,validation_person_weighted,1.213207586569199,1.2359313054368737,-0.02272371886767477,0.02272371886767477
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.2922772943083103,1.285336235195768,0.0069410591125422805,-0.0069410591125422805
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,pooled,validation,0.6633903386814619,0.661627941992996,0.0017623966884658948,-0.0017623966884658948
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,pooled,development_evaluation,0.6658323935994208,0.6674637850554136,-0.0016313914559927811,0.0016313914559927811
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,pooled,validation_person_weighted,0.6665579852698126,0.6734530428267698,-0.006895057556957185,0.006895057556957185
1,new_minus_beta0,S_K_D,D_init,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6702920414237409,0.6809704981423711,-0.010678456718630214,0.010678456718630214
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,pooled,validation,1.2177593205845065,1.240592768617673,-0.022833448033166448,0.022833448033166448
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,pooled,development_evaluation,1.2608028535243623,1.2604205318018937,0.00038232172246854823,-0.00038232172246854823
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,pooled,validation_person_weighted,1.213207586569199,1.231140726652643,-0.017933140083444155,0.017933140083444155
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.2922772943083103,1.2874704587744954,0.0048068355338148905,-0.0048068355338148905
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,primary,validation,0.6633903386814619,0.6639209265963598,-0.0005305879148979065,0.0005305879148979065
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,primary,development_evaluation,0.6658323935994208,0.6560290021575358,0.009803391441885023,-0.009803391441885023
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,primary,validation_person_weighted,0.6665579852698126,0.6664912860852997,6.669918451285284e-05,-6.669918451285284e-05
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,primary,development_evaluation_person_weighted,0.6702920414237409,0.663027484433034,0.0072645569907068275,-0.0072645569907068275
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,360,primary,validation,1.2177593205845065,1.2417810187440328,-0.02402169815952626,0.02402169815952626
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,360,primary,development_evaluation,1.2608028535243623,1.262349072673926,-0.0015462191495636546,0.0015462191495636546
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,360,primary,validation_person_weighted,1.213207586569199,1.2359313054368737,-0.02272371886767477,0.02272371886767477
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.2922772943083103,1.285336235195768,0.0069410591125422805,-0.0069410591125422805
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,pooled,validation,0.6633903386814619,0.661627941992996,0.0017623966884658948,-0.0017623966884658948
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,pooled,development_evaluation,0.6658323935994208,0.6674637850554136,-0.0016313914559927811,0.0016313914559927811
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,pooled,validation_person_weighted,0.6665579852698126,0.6734530428267698,-0.006895057556957185,0.006895057556957185
1,new_minus_beta0,S_K_D,D_init,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6702920414237409,0.6809704981423711,-0.010678456718630214,0.010678456718630214
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,360,pooled,validation,1.2177593205845065,1.240592768617673,-0.022833448033166448,0.022833448033166448
1,new_minus_beta0,S_K_D,D_init,audit,RAC1P,360,pooled,development_evaluation,1.2608028535243623,1.2604205318018937,0.00038232172246854823,-0.00038232172246854823
