seed,release,role,target,selector,split,log_loss,prior_relative_gain,candidate,evidence_audit_budget
2,E_pca,audit,SEX,primary,validation_person_weighted,0.6691696881191175,0.023269573935073784,mlp_1,120
2,E_pca,audit,SEX,primary,development_evaluation_person_weighted,0.6697552460618047,0.022520869713927083,mlp_1,120
2,E_pca,audit,RAC1P,primary,validation,1.1964894059762987,0.08825240942740797,mlp_1,120
2,E_pca,audit,RAC1P,primary,development_evaluation,1.1789742757490531,0.08698887322314253,mlp_1,120
2,E_pca,audit,RAC1P,primary,validation_person_weighted,1.2017932883047502,0.07808584902633142,mlp_1,120
2,E_pca,audit,RAC1P,primary,development_evaluation_person_weighted,1.1861625915591136,0.08242217126935714,mlp_1,120
2,E_pca,audit,SEX,pooled,validation,0.6616516117352034,0.030488471319453425,mlp_1,120
2,E_pca,audit,SEX,pooled,development_evaluation,0.663716950400033,0.029404242673032432,mlp_1,120
2,E_pca,audit,SEX,pooled,validation_person_weighted,0.6691696881191175,0.023269573935073784,mlp_1,120
2,E_pca,audit,SEX,pooled,development_evaluation_person_weighted,0.6697552460618047,0.022520869713927083,mlp_1,120
2,E_pca,audit,RAC1P,pooled,validation,1.1964894059762987,0.08825240942740797,mlp_1,120
2,E_pca,audit,RAC1P,pooled,development_evaluation,1.1789742757490531,0.08698887322314253,mlp_1,120
2,E_pca,audit,RAC1P,pooled,validation_person_weighted,1.2017932883047502,0.07808584902633142,mlp_1,120
2,E_pca,audit,RAC1P,pooled,development_evaluation_person_weighted,1.1861625915591136,0.08242217126935714,mlp_1,120
0,PCA16,transfer,same_residence,primary,validation,0.513083097901199,,logistic,
0,PCA16,transfer,same_residence,primary,development_evaluation,0.49620038855197607,,logistic,
0,PCA16,transfer,same_residence,primary,validation_person_weighted,0.48001782702997264,,logistic,
0,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,0.4849694687074397,,logistic,
0,PCA16,transfer,commute_over20,primary,validation,0.6808750837797333,,mlp,
0,PCA16,transfer,commute_over20,primary,development_evaluation,0.6895052149021278,,mlp,
0,PCA16,transfer,commute_over20,primary,validation_person_weighted,0.6784161595436801,,mlp,
0,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6884639604822912,,mlp,
0,PCA16,transfer,income_binary,primary,validation,0.3078152144203694,,mlp,
0,PCA16,transfer,income_binary,primary,development_evaluation,0.29962468072045756,,mlp,
0,PCA16,transfer,income_binary,primary,validation_person_weighted,0.2948212454325566,,mlp,
0,PCA16,transfer,income_binary,primary,development_evaluation_person_weighted,0.30781779619611227,,mlp,
0,PCA16,transfer,civilian_at_work,primary,validation,0.31112292820032783,,mlp,
0,PCA16,transfer,civilian_at_work,primary,development_evaluation,0.28652439759109327,,mlp,
0,PCA16,transfer,civilian_at_work,primary,validation_person_weighted,0.3031995058657975,,mlp,
0,PCA16,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.27051575469752315,,mlp,
0,PCA16,transfer,public_coverage,primary,validation,0.4924349259488831,,mlp,
0,PCA16,transfer,public_coverage,primary,development_evaluation,0.5153072565155891,,mlp,
0,PCA16,transfer,public_coverage,primary,validation_person_weighted,0.5050255211137411,,mlp,
0,PCA16,transfer,public_coverage,primary,development_evaluation_person_weighted,0.5227835931454338,,mlp,
0,PCA16,audit,SEX,primary,validation,0.6509224668633202,0.04194192120583862,mlp_1,360
0,PCA16,audit,SEX,primary,development_evaluation,0.6634489941526499,0.029453238116929126,mlp_1,360
0,PCA16,audit,SEX,primary,validation_person_weighted,0.6455853903267473,0.04690473301658793,mlp_1,360
0,PCA16,audit,SEX,primary,development_evaluation_person_weighted,0.661590074472383,0.031193931875483805,mlp_1,360
0,PCA16,audit,RAC1P,primary,validation,1.221820051398217,0.05518960836056386,mlp_0,360
0,PCA16,audit,RAC1P,primary,development_evaluation,1.2139651347628213,0.07326317848176123,mlp_0,360
0,PCA16,audit,RAC1P,primary,validation_person_weighted,1.228346936602003,0.05715467027806187,mlp_0,360
0,PCA16,audit,RAC1P,primary,development_evaluation_person_weighted,1.1922331131837498,0.06872703343323705,mlp_0,360
0,PCA16,audit,SEX,pooled,validation,0.6509224668633202,0.04194192120583862,mlp_1,360
0,PCA16,audit,SEX,pooled,development_evaluation,0.6634489941526499,0.029453238116929126,mlp_1,360
0,PCA16,audit,SEX,pooled,validation_person_weighted,0.6455853903267473,0.04690473301658793,mlp_1,360
0,PCA16,audit,SEX,pooled,development_evaluation_person_weighted,0.661590074472383,0.031193931875483805,mlp_1,360
0,PCA16,audit,RAC1P,pooled,validation,1.221820051398217,0.05518960836056386,mlp_0,360
0,PCA16,audit,RAC1P,pooled,development_evaluation,1.2139651347628213,0.07326317848176123,mlp_0,360
0,PCA16,audit,RAC1P,pooled,validation_person_weighted,1.228346936602003,0.05715467027806187,mlp_0,360
0,PCA16,audit,RAC1P,pooled,development_evaluation_person_weighted,1.1922331131837498,0.06872703343323705,mlp_0,360
1,PCA16,transfer,same_residence,primary,validation,0.5011091661790308,,logistic,
1,PCA16,transfer,same_residence,primary,development_evaluation,0.49264429522425923,,logistic,
1,PCA16,transfer,same_residence,primary,validation_person_weighted,0.4791516797516962,,logistic,
1,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,0.4670250671257424,,logistic,
1,PCA16,transfer,commute_over20,primary,validation,0.6792377675242828,,logistic,
1,PCA16,transfer,commute_over20,primary,development_evaluation,0.6816442104809384,,logistic,
1,PCA16,transfer,commute_over20,primary,validation_person_weighted,0.6743147355016412,,logistic,
1,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,0.684216267181808,,logistic,
1,PCA16,transfer,income_binary,primary,validation,0.3089031963856191,,mlp,
1,PCA16,transfer,income_binary,primary,development_evaluation,0.2857877010262982,,mlp,
1,PCA16,transfer,income_binary,primary,validation_person_weighted,0.31019939694928345,,mlp,
1,PCA16,transfer,income_binary,primary,development_evaluation_person_weighted,0.2939489709972929,,mlp,
1,PCA16,transfer,civilian_at_work,primary,validation,0.2957800221930235,,mlp,
1,PCA16,transfer,civilian_at_work,primary,development_evaluation,0.2852384324151033,,mlp,
1,PCA16,transfer,civilian_at_work,primary,validation_person_weighted,0.2979126851258765,,mlp,
1,PCA16,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.27323996637937087,,mlp,
1,PCA16,transfer,public_coverage,primary,validation,0.49010677124078145,,mlp,
1,PCA16,transfer,public_coverage,primary,development_evaluation,0.49859328432062666,,mlp,
1,PCA16,transfer,public_coverage,primary,validation_person_weighted,0.5020496864333119,,mlp,
1,PCA16,transfer,public_coverage,primary,development_evaluation_person_weighted,0.5024074325992833,,mlp,
1,PCA16,audit,SEX,primary,validation,0.6584191821702003,0.03373920240644912,mlp_0,360
1,PCA16,audit,SEX,primary,development_evaluation,0.6549310751755465,0.03710561075180907,mlp_0,360
1,PCA16,audit,SEX,primary,validation_person_weighted,0.6585537697420314,0.03349188482599652,mlp_0,360
1,PCA16,audit,SEX,primary,development_evaluation_person_weighted,0.6603910819108455,0.03088906442551953,mlp_0,360
1,PCA16,audit,RAC1P,primary,validation,1.2083207509896783,0.08041893382200183,mlp_1,360
1,PCA16,audit,RAC1P,primary,development_evaluation,1.2312838990690949,0.0856525862063231,mlp_1,360
1,PCA16,audit,RAC1P,primary,validation_person_weighted,1.2062323925404992,0.08250105961806486,mlp_1,360
1,PCA16,audit,RAC1P,primary,development_evaluation_person_weighted,1.2556712585775738,0.07650959803360036,mlp_1,360
1,PCA16,audit,SEX,pooled,validation,0.6584191821702003,0.03373920240644912,mlp_0,360
1,PCA16,audit,SEX,pooled,development_evaluation,0.6549310751755465,0.03710561075180907,mlp_0,360
1,PCA16,audit,SEX,pooled,validation_person_weighted,0.6585537697420314,0.03349188482599652,mlp_0,360
1,PCA16,audit,SEX,pooled,development_evaluation_person_weighted,0.6603910819108455,0.03088906442551953,mlp_0,360
1,PCA16,audit,RAC1P,pooled,validation,1.2083207509896783,0.08041893382200183,mlp_1,360
1,PCA16,audit,RAC1P,pooled,development_evaluation,1.2312838990690949,0.0856525862063231,mlp_1,360
1,PCA16,audit,RAC1P,pooled,validation_person_weighted,1.2062323925404992,0.08250105961806486,mlp_1,360
1,PCA16,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2556712585775738,0.07650959803360036,mlp_1,360
2,PCA16,transfer,same_residence,primary,validation,0.5035311082411632,,logistic,
2,PCA16,transfer,same_residence,primary,development_evaluation,0.4963424527801303,,logistic,
2,PCA16,transfer,same_residence,primary,validation_person_weighted,0.4855572170834947,,logistic,
2,PCA16,transfer,same_residence,primary,development_evaluation_person_weighted,0.4716386245701284,,logistic,
2,PCA16,transfer,commute_over20,primary,validation,0.6757673180013958,,logistic,
2,PCA16,transfer,commute_over20,primary,development_evaluation,0.6854306137411595,,logistic,
2,PCA16,transfer,commute_over20,primary,validation_person_weighted,0.676046772757637,,logistic,
2,PCA16,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6902966862957469,,logistic,
2,PCA16,transfer,income_binary,primary,validation,0.30260791181934826,,mlp,
2,PCA16,transfer,income_binary,primary,development_evaluation,0.2978104759143946,,mlp,
2,PCA16,transfer,income_binary,primary,validation_person_weighted,0.31032680404657337,,mlp,
2,PCA16,transfer,income_binary,primary,development_evaluation_person_weighted,0.3111937747785831,,mlp,
2,PCA16,transfer,civilian_at_work,primary,validation,0.30054589713716456,,mlp,
2,PCA16,transfer,civilian_at_work,primary,development_evaluation,0.29834319047786334,,mlp,
2,PCA16,transfer,civilian_at_work,primary,validation_person_weighted,0.2976649704304998,,mlp,
2,PCA16,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.2903588148756888,,mlp,
2,PCA16,transfer,public_coverage,primary,validation,0.48726682653212555,,logistic,
2,PCA16,transfer,public_coverage,primary,development_evaluation,0.5032114136047389,,logistic,
2,PCA16,transfer,public_coverage,primary,validation_person_weighted,0.49716378291038293,,logistic,
2,PCA16,transfer,public_coverage,primary,development_evaluation_person_weighted,0.510561895685746,,logistic,
2,PCA16,audit,SEX,primary,validation,0.6638693370871177,0.02827074596753909,mlp_0,360
2,PCA16,audit,SEX,primary,development_evaluation,0.6614628320450248,0.03165836102804065,mlp_0,360
2,PCA16,audit,SEX,primary,validation_person_weighted,0.6691628889464084,0.023276373107782855,mlp_0,360
2,PCA16,audit,SEX,primary,development_evaluation_person_weighted,0.6632512413770913,0.029024874398640432,mlp_0,360
2,PCA16,audit,RAC1P,primary,validation,1.201266772122219,0.08347504328148769,mlp_1,360
2,PCA16,audit,RAC1P,primary,development_evaluation,1.1909808341148056,0.07498231485739004,mlp_1,360
2,PCA16,audit,RAC1P,primary,validation_person_weighted,1.2094699142950707,0.07040922303601094,mlp_1,360
2,PCA16,audit,RAC1P,primary,development_evaluation_person_weighted,1.1893131235193672,0.07927163930910353,mlp_1,360
2,PCA16,audit,SEX,pooled,validation,0.6638693370871177,0.02827074596753909,mlp_0,360
2,PCA16,audit,SEX,pooled,development_evaluation,0.6614628320450248,0.03165836102804065,mlp_0,360
2,PCA16,audit,SEX,pooled,validation_person_weighted,0.6691628889464084,0.023276373107782855,mlp_0,360
2,PCA16,audit,SEX,pooled,development_evaluation_person_weighted,0.6632512413770913,0.029024874398640432,mlp_0,360
2,PCA16,audit,RAC1P,pooled,validation,1.201266772122219,0.08347504328148769,mlp_1,360
2,PCA16,audit,RAC1P,pooled,development_evaluation,1.1909808341148056,0.07498231485739004,mlp_1,360
2,PCA16,audit,RAC1P,pooled,validation_person_weighted,1.2094699142950707,0.07040922303601094,mlp_1,360
2,PCA16,audit,RAC1P,pooled,development_evaluation_person_weighted,1.1893131235193672,0.07927163930910353,mlp_1,360
0,E_pca_leace,transfer,same_residence,primary,validation,0.5091989338874052,,mlp,
0,E_pca_leace,transfer,same_residence,primary,development_evaluation,0.49290788817329384,,mlp,
0,E_pca_leace,transfer,same_residence,primary,validation_person_weighted,0.476183593568596,,mlp,
0,E_pca_leace,transfer,same_residence,primary,development_evaluation_person_weighted,0.4787440972447954,,mlp,
0,E_pca_leace,transfer,commute_over20,primary,validation,0.6846267797907926,,mlp,
0,E_pca_leace,transfer,commute_over20,primary,development_evaluation,0.6950100320515294,,mlp,
0,E_pca_leace,transfer,commute_over20,primary,validation_person_weighted,0.6854058671009285,,mlp,
0,E_pca_leace,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6919504150594925,,mlp,
0,E_pca_leace,transfer,income_binary,primary,validation,0.3155229668326246,,mlp,
0,E_pca_leace,transfer,income_binary,primary,development_evaluation,0.32320165427576397,,mlp,
0,E_pca_leace,transfer,income_binary,primary,validation_person_weighted,0.29902062985772754,,mlp,
0,E_pca_leace,transfer,income_binary,primary,development_evaluation_person_weighted,0.33856784182302296,,mlp,
0,E_pca_leace,transfer,civilian_at_work,primary,validation,0.35407961498303286,,mlp,
0,E_pca_leace,transfer,civilian_at_work,primary,development_evaluation,0.3317212638591729,,mlp,
0,E_pca_leace,transfer,civilian_at_work,primary,validation_person_weighted,0.3484859664300785,,mlp,
0,E_pca_leace,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.3138720894514983,,mlp,
0,E_pca_leace,transfer,public_coverage,primary,validation,0.5080742613383438,,mlp,
0,E_pca_leace,transfer,public_coverage,primary,development_evaluation,0.5361718908657324,,mlp,
0,E_pca_leace,transfer,public_coverage,primary,validation_person_weighted,0.5170227103696471,,mlp,
0,E_pca_leace,transfer,public_coverage,primary,development_evaluation_person_weighted,0.5445143126482553,,mlp,
0,E_pca_leace,audit,SEX,primary,validation,0.6646793982109042,0.028184989858254683,mlp_1,120
0,E_pca_leace,audit,SEX,primary,development_evaluation,0.6825529792064725,0.010349253063106523,mlp_1,120
0,E_pca_leace,audit,SEX,primary,validation_person_weighted,0.6639573994507895,0.028532723892545797,mlp_1,120
0,E_pca_leace,audit,SEX,primary,development_evaluation_person_weighted,0.687477343409721,0.005306662938145856,mlp_1,120
0,E_pca_leace,audit,RAC1P,primary,validation,1.2556023318765435,0.021407327882237315,mlp_1,120
0,E_pca_leace,audit,RAC1P,primary,development_evaluation,1.2326182627248388,0.05461005051974377,mlp_1,120
0,E_pca_leace,audit,RAC1P,primary,validation_person_weighted,1.259722787318588,0.025778819561476762,mlp_1,120
0,E_pca_leace,audit,RAC1P,primary,development_evaluation_person_weighted,1.2035818569104415,0.05737828970654535,mlp_1,120
0,E_pca_leace,audit,SEX,pooled,validation,0.6646793982109042,0.028184989858254683,mlp_1,120
0,E_pca_leace,audit,SEX,pooled,development_evaluation,0.6825529792064725,0.010349253063106523,mlp_1,120
0,E_pca_leace,audit,SEX,pooled,validation_person_weighted,0.6639573994507895,0.028532723892545797,mlp_1,120
0,E_pca_leace,audit,SEX,pooled,development_evaluation_person_weighted,0.687477343409721,0.005306662938145856,mlp_1,120
0,E_pca_leace,audit,RAC1P,pooled,validation,1.2556023318765435,0.021407327882237315,mlp_1,120
0,E_pca_leace,audit,RAC1P,pooled,development_evaluation,1.2326182627248388,0.05461005051974377,mlp_1,120
0,E_pca_leace,audit,RAC1P,pooled,validation_person_weighted,1.259722787318588,0.025778819561476762,mlp_1,120
0,E_pca_leace,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2035818569104415,0.05737828970654535,mlp_1,120
1,E_pca_leace,transfer,same_residence,primary,validation,0.5050181090146527,,mlp,
1,E_pca_leace,transfer,same_residence,primary,development_evaluation,0.49492136598457476,,mlp,
1,E_pca_leace,transfer,same_residence,primary,validation_person_weighted,0.48294940964228206,,mlp,
1,E_pca_leace,transfer,same_residence,primary,development_evaluation_person_weighted,0.46569490159467203,,mlp,
1,E_pca_leace,transfer,commute_over20,primary,validation,0.682364877716139,,mlp,
1,E_pca_leace,transfer,commute_over20,primary,development_evaluation,0.6822523808243294,,mlp,
1,E_pca_leace,transfer,commute_over20,primary,validation_person_weighted,0.6796595379612246,,mlp,
1,E_pca_leace,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6843137264985555,,mlp,
1,E_pca_leace,transfer,income_binary,primary,validation,0.3304705718771897,,mlp,
1,E_pca_leace,transfer,income_binary,primary,development_evaluation,0.30595162419725064,,mlp,
1,E_pca_leace,transfer,income_binary,primary,validation_person_weighted,0.32941800061645504,,mlp,
1,E_pca_leace,transfer,income_binary,primary,development_evaluation_person_weighted,0.3267773557876704,,mlp,
1,E_pca_leace,transfer,civilian_at_work,primary,validation,0.3472939434627574,,mlp,
1,E_pca_leace,transfer,civilian_at_work,primary,development_evaluation,0.313201521410169,,mlp,
1,E_pca_leace,transfer,civilian_at_work,primary,validation_person_weighted,0.34713859336274905,,mlp,
1,E_pca_leace,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.301315210243301,,mlp,
1,E_pca_leace,transfer,public_coverage,primary,validation,0.5125413473692393,,mlp,
1,E_pca_leace,transfer,public_coverage,primary,development_evaluation,0.5177794479425144,,mlp,
1,E_pca_leace,transfer,public_coverage,primary,validation_person_weighted,0.516562480604895,,mlp,
1,E_pca_leace,transfer,public_coverage,primary,development_evaluation_person_weighted,0.5212797419014478,,mlp,
1,E_pca_leace,audit,SEX,primary,validation,0.6777284212495347,0.01442996332711477,mlp_1,120
1,E_pca_leace,audit,SEX,primary,development_evaluation,0.6688606617728307,0.02317602415452491,mlp_1,120
1,E_pca_leace,audit,SEX,primary,validation_person_weighted,0.6815637644261434,0.010481890141884498,mlp_1,120
1,E_pca_leace,audit,SEX,primary,development_evaluation_person_weighted,0.6791083667717561,0.012171779564608909,mlp_1,120
1,E_pca_leace,audit,RAC1P,primary,validation,1.238382273474001,0.050357411337679014,mlp_1,120
1,E_pca_leace,audit,RAC1P,primary,development_evaluation,1.2634958519578101,0.053440633317607844,mlp_1,120
1,E_pca_leace,audit,RAC1P,primary,validation_person_weighted,1.234121246541183,0.054612205617381004,mlp_1,120
1,E_pca_leace,audit,RAC1P,primary,development_evaluation_person_weighted,1.2858974479966623,0.046283408614511856,mlp_1,120
1,E_pca_leace,audit,SEX,pooled,validation,0.6777284212495347,0.01442996332711477,mlp_1,120
1,E_pca_leace,audit,SEX,pooled,development_evaluation,0.6688606617728307,0.02317602415452491,mlp_1,120
1,E_pca_leace,audit,SEX,pooled,validation_person_weighted,0.6815637644261434,0.010481890141884498,mlp_1,120
1,E_pca_leace,audit,SEX,pooled,development_evaluation_person_weighted,0.6791083667717561,0.012171779564608909,mlp_1,120
1,E_pca_leace,audit,RAC1P,pooled,validation,1.238382273474001,0.050357411337679014,mlp_1,120
1,E_pca_leace,audit,RAC1P,pooled,development_evaluation,1.2634958519578101,0.053440633317607844,mlp_1,120
1,E_pca_leace,audit,RAC1P,pooled,validation_person_weighted,1.234121246541183,0.054612205617381004,mlp_1,120
1,E_pca_leace,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2858974479966623,0.046283408614511856,mlp_1,120
2,E_pca_leace,transfer,same_residence,primary,validation,0.516969393269275,,mlp,
2,E_pca_leace,transfer,same_residence,primary,development_evaluation,0.5009969727498959,,mlp,
2,E_pca_leace,transfer,same_residence,primary,validation_person_weighted,0.49622979583976806,,mlp,
2,E_pca_leace,transfer,same_residence,primary,development_evaluation_person_weighted,0.47392197193232277,,mlp,
2,E_pca_leace,transfer,commute_over20,primary,validation,0.6791469938249602,,mlp,
2,E_pca_leace,transfer,commute_over20,primary,development_evaluation,0.6959596603360251,,mlp,
2,E_pca_leace,transfer,commute_over20,primary,validation_person_weighted,0.679722124107761,,mlp,
2,E_pca_leace,transfer,commute_over20,primary,development_evaluation_person_weighted,0.7001979077116914,,mlp,
2,E_pca_leace,transfer,income_binary,primary,validation,0.3189900177926844,,mlp,
2,E_pca_leace,transfer,income_binary,primary,development_evaluation,0.30898934549839596,,mlp,
2,E_pca_leace,transfer,income_binary,primary,validation_person_weighted,0.3241294761457713,,mlp,
2,E_pca_leace,transfer,income_binary,primary,development_evaluation_person_weighted,0.32466195921744234,,mlp,
2,E_pca_leace,transfer,civilian_at_work,primary,validation,0.3197558542850525,,mlp,
2,E_pca_leace,transfer,civilian_at_work,primary,development_evaluation,0.3211304970180295,,mlp,
2,E_pca_leace,transfer,civilian_at_work,primary,validation_person_weighted,0.32099839648316536,,mlp,
2,E_pca_leace,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.3136981804163537,,mlp,
2,E_pca_leace,transfer,public_coverage,primary,validation,0.5008880133598959,,mlp,
2,E_pca_leace,transfer,public_coverage,primary,development_evaluation,0.5099875986586231,,mlp,
2,E_pca_leace,transfer,public_coverage,primary,validation_person_weighted,0.5148662639640049,,mlp,
2,E_pca_leace,transfer,public_coverage,primary,development_evaluation_person_weighted,0.5246536065663836,,mlp,
2,E_pca_leace,audit,SEX,primary,validation,0.6785550899366432,0.013584993118013644,mlp_1,120
2,E_pca_leace,audit,SEX,primary,development_evaluation,0.6829470574912894,0.010174135581776045,mlp_1,120
2,E_pca_leace,audit,SEX,primary,validation_person_weighted,0.6889075198196346,0.0035317422345566563,mlp_1,120
2,E_pca_leace,audit,SEX,primary,development_evaluation_person_weighted,0.6895847177392906,0.0026913980364411394,mlp_1,120
2,E_pca_leace,audit,RAC1P,primary,validation,1.227531269394751,0.05721054600895559,mlp_1,120
2,E_pca_leace,audit,RAC1P,primary,development_evaluation,1.2090253387982701,0.05693781017392552,mlp_1,120
2,E_pca_leace,audit,RAC1P,primary,validation_person_weighted,1.2265635265509716,0.053315610780110045,mlp_1,120
2,E_pca_leace,audit,RAC1P,primary,development_evaluation_person_weighted,1.2148135791324912,0.05377118369597955,mlp_1,120
2,E_pca_leace,audit,SEX,pooled,validation,0.6785550899366432,0.013584993118013644,mlp_1,120
2,E_pca_leace,audit,SEX,pooled,development_evaluation,0.6829470574912894,0.010174135581776045,mlp_1,120
2,E_pca_leace,audit,SEX,pooled,validation_person_weighted,0.6889075198196346,0.0035317422345566563,mlp_1,120
2,E_pca_leace,audit,SEX,pooled,development_evaluation_person_weighted,0.6895847177392906,0.0026913980364411394,mlp_1,120
2,E_pca_leace,audit,RAC1P,pooled,validation,1.227531269394751,0.05721054600895559,mlp_1,120
2,E_pca_leace,audit,RAC1P,pooled,development_evaluation,1.2090253387982701,0.05693781017392552,mlp_1,120
2,E_pca_leace,audit,RAC1P,pooled,validation_person_weighted,1.2265635265509716,0.053315610780110045,mlp_1,120
2,E_pca_leace,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2148135791324912,0.05377118369597955,mlp_1,120
0,B_rich_bank,transfer,same_residence,primary,validation,0.5189474834374604,,mlp,
0,B_rich_bank,transfer,same_residence,primary,development_evaluation,0.5090248251857181,,mlp,
0,B_rich_bank,transfer,same_residence,primary,validation_person_weighted,0.4817881914807214,,mlp,
0,B_rich_bank,transfer,same_residence,primary,development_evaluation_person_weighted,0.4900690778275229,,mlp,
0,B_rich_bank,transfer,commute_over20,primary,validation,0.6734227495045424,,mlp,
0,B_rich_bank,transfer,commute_over20,primary,development_evaluation,0.6820876121511098,,mlp,
0,B_rich_bank,transfer,commute_over20,primary,validation_person_weighted,0.6736711315089168,,mlp,
0,B_rich_bank,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6823149707629775,,mlp,
0,B_rich_bank,transfer,income_binary,primary,validation,0.2844201953507116,,mlp,
0,B_rich_bank,transfer,income_binary,primary,development_evaluation,0.2793987785720774,,mlp,
0,B_rich_bank,transfer,income_binary,primary,validation_person_weighted,0.2717356455656802,,mlp,
0,B_rich_bank,transfer,income_binary,primary,development_evaluation_person_weighted,0.2885695261869439,,mlp,
0,B_rich_bank,transfer,civilian_at_work,primary,validation,0.29752336428652737,,mlp,
0,B_rich_bank,transfer,civilian_at_work,primary,development_evaluation,0.2635715003852357,,mlp,
0,B_rich_bank,transfer,civilian_at_work,primary,validation_person_weighted,0.29304347146933135,,mlp,
0,B_rich_bank,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.24906567853693734,,mlp,
0,B_rich_bank,transfer,public_coverage,primary,validation,0.4789539823784213,,logistic,
0,B_rich_bank,transfer,public_coverage,primary,development_evaluation,0.5012545459105353,,logistic,
0,B_rich_bank,transfer,public_coverage,primary,validation_person_weighted,0.4931268696050774,,logistic,
0,B_rich_bank,transfer,public_coverage,primary,development_evaluation_person_weighted,0.511164132451516,,logistic,
0,B_rich_bank,audit,SEX,primary,validation,0.6582273670140363,0.03463702105512256,mlp_1,360
0,B_rich_bank,audit,SEX,primary,development_evaluation,0.6724970059391422,0.020405226330436843,mlp_1,360
0,B_rich_bank,audit,SEX,primary,validation_person_weighted,0.6498190259489324,0.04267109739440289,mlp_1,360
0,B_rich_bank,audit,SEX,primary,development_evaluation_person_weighted,0.672796464503238,0.01998754184462881,mlp_1,360
0,B_rich_bank,audit,RAC1P,primary,validation,1.241035202907767,0.03597445685101386,mlp_1,360
0,B_rich_bank,audit,RAC1P,primary,development_evaluation,1.246793761201045,0.04043455204353763,mlp_1,360
0,B_rich_bank,audit,RAC1P,primary,validation_person_weighted,1.2520975121258244,0.03340409475424044,mlp_1,360
0,B_rich_bank,audit,RAC1P,primary,development_evaluation_person_weighted,1.2132654881810045,0.04769465843598231,mlp_1,360
0,B_rich_bank,audit,SEX,pooled,validation,0.6582273670140363,0.03463702105512256,mlp_1,360
0,B_rich_bank,audit,SEX,pooled,development_evaluation,0.6724970059391422,0.020405226330436843,mlp_1,360
0,B_rich_bank,audit,SEX,pooled,validation_person_weighted,0.6498190259489324,0.04267109739440289,mlp_1,360
0,B_rich_bank,audit,SEX,pooled,development_evaluation_person_weighted,0.672796464503238,0.01998754184462881,mlp_1,360
0,B_rich_bank,audit,RAC1P,pooled,validation,1.241035202907767,0.03597445685101386,mlp_1,360
0,B_rich_bank,audit,RAC1P,pooled,development_evaluation,1.246793761201045,0.04043455204353763,mlp_1,360
0,B_rich_bank,audit,RAC1P,pooled,validation_person_weighted,1.2520975121258244,0.03340409475424044,mlp_1,360
0,B_rich_bank,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2132654881810045,0.04769465843598231,mlp_1,360
1,B_rich_bank,transfer,same_residence,primary,validation,0.5120694445772896,,mlp,
1,B_rich_bank,transfer,same_residence,primary,development_evaluation,0.5145337862322519,,mlp,
1,B_rich_bank,transfer,same_residence,primary,validation_person_weighted,0.4860614551826196,,mlp,
1,B_rich_bank,transfer,same_residence,primary,development_evaluation_person_weighted,0.48155112906409697,,mlp,
1,B_rich_bank,transfer,commute_over20,primary,validation,0.6711235141599319,,mlp,
1,B_rich_bank,transfer,commute_over20,primary,development_evaluation,0.6784562430006591,,mlp,
1,B_rich_bank,transfer,commute_over20,primary,validation_person_weighted,0.6708924721834382,,mlp,
1,B_rich_bank,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6818200131477617,,mlp,
1,B_rich_bank,transfer,income_binary,primary,validation,0.2872577765198657,,mlp,
1,B_rich_bank,transfer,income_binary,primary,development_evaluation,0.2708454644282116,,mlp,
1,B_rich_bank,transfer,income_binary,primary,validation_person_weighted,0.2849098123830467,,mlp,
1,B_rich_bank,transfer,income_binary,primary,development_evaluation_person_weighted,0.28014658960831407,,mlp,
1,B_rich_bank,transfer,civilian_at_work,primary,validation,0.2820047529410836,,mlp,
1,B_rich_bank,transfer,civilian_at_work,primary,development_evaluation,0.26482036926479763,,mlp,
1,B_rich_bank,transfer,civilian_at_work,primary,validation_person_weighted,0.289088268482603,,mlp,
1,B_rich_bank,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.2562105529248169,,mlp,
1,B_rich_bank,transfer,public_coverage,primary,validation,0.47525889065709476,,logistic,
1,B_rich_bank,transfer,public_coverage,primary,development_evaluation,0.48393757551223915,,logistic,
1,B_rich_bank,transfer,public_coverage,primary,validation_person_weighted,0.48396753709622864,,logistic,
