anchor,configuration,arm,budget,role,weighting,fit_status,audit_status,registered_feasible,fallback,release_sha256,alias_of,n_people,n_households,release_loss,H_loss,H_minus_release,audit_selected_route
2,a2_u1p1_z000,U1P1,z000,attack:A/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,0.6743869888852578,0.6842847145308892,0.009897725645631406,own/logistic
2,a2_u1p1_z000,U1P1,z000,attack:A/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,1.2877300384816646,1.2877300384816646,0.0,H/logistic
2,a2_u1p1_z000,U1P1,z000,attack:A/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,1.2849085720488425,1.2849085720488425,0.0,H/logistic
2,a2_u1p1_z000,U1P1,z000,attack:AB/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,0.6750006077430842,0.6814333228891195,0.006432715146035273,own/mlp_120
2,a2_u1p1_z000,U1P1,z000,attack:AB/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,0.6725265568411914,0.678877770584869,0.006351213743677531,own/mlp_120
2,a2_u1p1_z000,U1P1,z000,attack:AB/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,1.2781347837712027,1.2781347837712027,0.0,H/logistic
2,a2_u1p1_z000,U1P1,z000,attack:AB/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,1.281224520585305,1.281224520585305,0.0,H/logistic
2,a2_u0p0_b005,U0P0,b005,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b005,U0P0,b005,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b010,U0P0,b010,utility:A/same_residence,U,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,0.4918484905061035,0.5382975785398403,0.04644908803373676,own/mlp_120
2,a2_u0p0_b010,U0P0,b010,utility:A/same_residence,PWGTP,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,0.48027690027539915,0.5120975140445437,0.03182061376914458,own/mlp_120
2,a2_u0p0_b010,U0P0,b010,attack:A/SEX,U,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,0.6823297667059263,0.6886288289603575,0.00629906225443122,own/mlp_120
2,a2_u0p0_b010,U0P0,b010,attack:A/SEX,PWGTP,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,0.679651788153282,0.6842847145308892,0.0046329263776072604,own/mlp_120
2,a2_u0p0_b010,U0P0,b010,attack:A/RAC1P,U,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,1.2877300384816646,1.2877300384816646,0.0,H/logistic
2,a2_u0p0_b010,U0P0,b010,attack:A/RAC1P,PWGTP,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,1.2849085720488425,1.2849085720488425,0.0,H/logistic
2,a2_u0p0_b010,U0P0,b010,attack:AB/SEX,U,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,0.6789058557540969,0.6814333228891195,0.0025274671350226097,own/mlp_120
2,a2_u0p0_b010,U0P0,b010,attack:AB/SEX,PWGTP,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,0.6780129664227368,0.678877770584869,0.0008648041621321934,own/mlp_120
2,a2_u0p0_b010,U0P0,b010,attack:AB/RAC1P,U,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,1.2781347837712027,1.2781347837712027,0.0,H/logistic
2,a2_u0p0_b010,U0P0,b010,attack:AB/RAC1P,PWGTP,reused_historical_Q,complete,True,False,a3c9540fc7507f5094b404ed2f8f05da47618a2fbd4421ea0f995a80cbf201cb,,1534,1002,1.281224520585305,1.281224520585305,0.0,H/logistic
2,a2_u0p0_b020,U0P0,b020,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p0_b020,U0P0,b020,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b005,U1P0,b005,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b010,U1P0,b010,utility:A/same_residence,U,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,0.493512939189603,0.5382975785398403,0.0447846393502373,own/mlp_120
2,a2_u1p0_b010,U1P0,b010,utility:A/same_residence,PWGTP,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,0.4784893225709198,0.5120975140445437,0.03360819147362393,own/mlp_120
2,a2_u1p0_b010,U1P0,b010,attack:A/SEX,U,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,0.6783806459421977,0.6886288289603575,0.010248183018159773,own/mlp_120
2,a2_u1p0_b010,U1P0,b010,attack:A/SEX,PWGTP,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,0.6778024919010325,0.6842847145308892,0.00648222262985676,own/mlp_120
2,a2_u1p0_b010,U1P0,b010,attack:A/RAC1P,U,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,1.2877300384816646,1.2877300384816646,0.0,H/logistic
2,a2_u1p0_b010,U1P0,b010,attack:A/RAC1P,PWGTP,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,1.2849085720488425,1.2849085720488425,0.0,H/logistic
2,a2_u1p0_b010,U1P0,b010,attack:AB/SEX,U,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,0.6781524363878406,0.6814333228891195,0.00328088650127889,own/mlp_120
2,a2_u1p0_b010,U1P0,b010,attack:AB/SEX,PWGTP,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,0.6765824787619648,0.678877770584869,0.002295291822904222,own/mlp_120
2,a2_u1p0_b010,U1P0,b010,attack:AB/RAC1P,U,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,1.2781347837712027,1.2781347837712027,0.0,H/logistic
2,a2_u1p0_b010,U1P0,b010,attack:AB/RAC1P,PWGTP,optimal,complete,True,False,83f562e72a26ff9d1e1465240d49abd6bfc387eab5618e17a4ea40b75d536d65,,1534,1002,1.281224520585305,1.281224520585305,0.0,H/logistic
2,a2_u1p0_b020,U1P0,b020,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p0_b020,U1P0,b020,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_m002,U0P1,m002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_p002,U0P1,p002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u0p1_z000,U0P1,z000,utility:A/same_residence,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,0.4937235872305573,0.5382975785398403,0.04457399130928297,own/mlp_120
2,a2_u0p1_z000,U0P1,z000,utility:A/same_residence,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,0.482157821973658,0.5120975140445437,0.02993969207088576,own/mlp_120
2,a2_u0p1_z000,U0P1,z000,attack:A/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,0.6820585655439756,0.6886288289603575,0.006570263416381894,own/mlp_120
2,a2_u0p1_z000,U0P1,z000,attack:A/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,0.6797790031068773,0.6842847145308892,0.0045057114240119045,own/mlp_120
2,a2_u0p1_z000,U0P1,z000,attack:A/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,1.2877300384816646,1.2877300384816646,0.0,H/logistic
2,a2_u0p1_z000,U0P1,z000,attack:A/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,1.2849085720488425,1.2849085720488425,0.0,H/logistic
2,a2_u0p1_z000,U0P1,z000,attack:AB/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,0.6785609431096935,0.6814333228891195,0.002872379779426004,own/mlp_120
2,a2_u0p1_z000,U0P1,z000,attack:AB/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,0.6792523829086772,0.678877770584869,-0.00037461232380819887,own/mlp_120
2,a2_u0p1_z000,U0P1,z000,attack:AB/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,1.2781347837712027,1.2781347837712027,0.0,H/logistic
2,a2_u0p1_z000,U0P1,z000,attack:AB/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,0b63219488fc632f5855d3a2060f475b7a2a94bde15730e9f4948ec30577344c,,1534,1002,1.281224520585305,1.281224520585305,0.0,H/logistic
2,a2_u1p1_m002,U1P1,m002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_m002,U1P1,m002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_p002,U1P1,p002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
