anchor,control_label,release_id,category,audit_status,alias_of,duplicate_core_release_id,role,weighting,candidate_loss,H_loss,H_minus_candidate,n_people,n_households,fixed_bank_feasible,fixed_bank_objective,source_array_sha256,sidecar_sha256,inner_panel_sha256,comparison_scope
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:A/SEX,PWGTP,0.6879099878504567,0.6879099878504567,0.0,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:A/RAC1P,U,1.254400079686015,1.254400079686015,0.0,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:A/RAC1P,PWGTP,1.2642272681067221,1.2642272681067221,0.0,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:AB/SEX,U,0.6902382433915332,0.6939511882247802,0.0037129448332470227,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:AB/SEX,PWGTP,0.6883374154503556,0.6936913360928808,0.005353920642525156,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:AB/RAC1P,U,1.219956702875183,1.219956702875183,0.0,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:AB/RAC1P,PWGTP,1.2438043873661795,1.2438043873661795,0.0,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,utility:A/same_residence,U,0.5058296663127275,0.5328579213725678,0.0270282550598403,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,utility:A/same_residence,PWGTP,0.4752140540216654,0.5008645741906776,0.02565052016901226,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:A/SEX,U,0.6853273911417861,0.6853273911417861,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:A/SEX,PWGTP,0.6879099878504567,0.6879099878504567,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:A/RAC1P,U,1.254400079686015,1.254400079686015,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:A/RAC1P,PWGTP,1.2642272681067221,1.2642272681067221,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:AB/SEX,U,0.6939511882247802,0.6939511882247802,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:AB/SEX,PWGTP,0.6936913360928808,0.6936913360928808,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:AB/RAC1P,U,1.219956702875183,1.219956702875183,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.90,a0_simple_D17_RR_0.90,simple_randomization,complete,,,attack:AB/RAC1P,PWGTP,1.2438043873661795,1.2438043873661795,0.0,1494,1004,,,81dcfc11a4857cd6e402d0d1031cf11eb52f4203cade778c3d2dcd686a707457,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,1ef3d40a35bc04259af3cd21d85e70fb180f78d21084d92df8326849950cc356,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,utility:A/same_residence,U,0.5161638217346028,0.5328579213725678,0.016694099637964976,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,utility:A/same_residence,PWGTP,0.485195280724579,0.5008645741906776,0.015669293466098633,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,attack:A/SEX,U,0.6853273911417861,0.6853273911417861,0.0,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,attack:A/SEX,PWGTP,0.6879099878504567,0.6879099878504567,0.0,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,attack:A/RAC1P,U,1.254400079686015,1.254400079686015,0.0,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,attack:A/RAC1P,PWGTP,1.2642272681067221,1.2642272681067221,0.0,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,attack:AB/SEX,U,0.6901786514565686,0.6939511882247802,0.003772536768211543,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
0,D17_withhold_0.50,a0_simple_D17_withhold_0.50,simple_randomization,complete,,,attack:AB/SEX,PWGTP,0.6892703399050033,0.6936913360928808,0.004420996187877502,1494,1004,,,22629e953affd9682096a470a40a23b06e42c66a4a71af41c24f77be8ec127ce,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,161e28707664e58430589d848e4cce4dbb36346d532503989cd0d788e8965096,2018 used-data independent inner-development pilot; not confirmation
