unit,seed,release,teacher,target,split,metric,coordinate,value
R_rho0,0,R_rho0_W,R,qE,fit,prior_per_coordinate_mse,11,0.4920686928582519
R_rho0,0,R_rho0_W,R,qE,fit,prior_per_coordinate_mse,12,0.5073028169073249
R_rho0,0,R_rho0_W,R,qE,fit,prior_per_coordinate_mse,13,0.29526442456101176
R_rho0,0,R_rho0_W,R,qE,fit,prior_per_coordinate_mse,14,0.4865751201819926
R_rho0,0,R_rho0_W,R,qE,fit,prior_per_coordinate_mse,15,0.3452746701687336
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,0,0.6631267752837352
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,1,0.5669923520480006
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,2,0.6753757507248027
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,3,0.7970195940143425
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,4,0.6666856745286158
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,5,0.4478627551378224
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,6,0.725381087063106
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,7,0.8872773850941613
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,8,0.5165343552319479
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,9,0.723639098163083
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,10,0.20361903267305909
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,11,0.4920686928582519
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,12,0.5073028169073249
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,13,0.29526442456101176
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,14,0.4865751201819926
R_rho0,0,R_rho0_W,R,qE,fit,target_variance_per_coordinate,15,0.3452746701687336
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,0,0.02691546742575745
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,1,0.0025032008658631747
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,2,0.0007326951615290828
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,3,0.016554822347496213
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,4,0.003302508200814274
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,5,0.008539278668512394
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,6,0.015472520013285937
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,7,0.007438197220973789
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,8,0.0029787700234417546
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,9,0.0035954719195038887
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,10,0.0020343130347117724
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,11,0.0012741924260067654
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,12,0.002317089078469666
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,13,0.003898555812711047
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,14,0.002130634736199527
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_mse_over_prior,15,0.0015405116166618083
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,0,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,1,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,2,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,3,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,4,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,5,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,6,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,7,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,8,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,9,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,10,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,11,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,12,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,13,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,14,True
R_rho0,0,R_rho0_W,R,qE,fit,per_coordinate_ratio_defined,15,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,0,0.01887907755710973
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,1,0.0014383098999676792
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,2,0.0005134556559448282
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,3,0.015287914194283162
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,4,0.002445809080842515
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,5,0.004172656747209233
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,6,0.012707510720546359
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,7,0.0073514564408684955
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,8,0.00162656931025354
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,9,0.0030002874317563186
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,10,0.0004195985105457265
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,11,0.0006367271161397315
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,12,0.0012637880560710645
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,13,0.001271701569406067
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,14,0.0010698733777244945
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse,15,0.000575483036012802
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,0,0.7113989738320295
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,1,0.5772130852802148
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,2,0.6780339103722992
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,3,0.7787756992645776
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,4,0.6821642499246778
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,5,0.4437858272392353
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,6,0.7091799247301946
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,7,0.9180227569655867
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,8,0.5003439607209836
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,9,0.7146374964485234
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,10,0.20609455318598138
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,11,0.49710851654575
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,12,0.5116059502085949
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,13,0.28786191699238084
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,14,0.48515028348715017
R_rho0,0,R_rho0_W,R,qE,source_validation,prior_per_coordinate_mse,15,0.36158902100032386
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,0,0.711385340703976
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,1,0.577164961223203
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,2,0.6776938255464264
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,3,0.7776433945864292
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,4,0.6821537582191713
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,5,0.443547120624872
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,6,0.7088787747037287
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,7,0.9173271701706507
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,8,0.5003367395130798
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,9,0.7146226511178486
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,10,0.2057345656061629
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,11,0.49656287205932986
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,12,0.5115962081234756
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,13,0.2875685127112572
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,14,0.4851478659552198
R_rho0,0,R_rho0_W,R,qE,source_validation,target_variance_per_coordinate,15,0.36144765653686245
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,0,0.02653796006397856
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,1,0.002491817903382137
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,2,0.0007572713519046513
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,3,0.019630702664091882
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,4,0.0035853668396028855
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,5,0.009402411007956421
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,6,0.01791859904294512
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,7,0.008007923970390284
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,8,0.0032509022551400297
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,9,0.004198334745471104
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,10,0.0020359514798388555
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,11,0.001280861411436173
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,12,0.002470237211971021
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,13,0.0044177485604659774
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,14,0.002205241167818119
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_mse_over_prior,15,0.001591539019688008
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,0,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,1,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,2,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,3,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,4,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,5,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,6,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,7,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,8,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,9,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,10,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,11,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,12,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,13,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,14,True
R_rho0,0,R_rho0_W,R,qE,source_validation,per_coordinate_ratio_defined,15,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,0,0.017812668129383754
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,1,0.0014604296073788838
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,2,0.000531258624055428
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,3,0.012773232919552768
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,4,0.002168659942281436
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,5,0.003658932409213756
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,6,0.010819293821986417
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,7,0.006730893433975769
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,8,0.0014835205337431188
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,9,0.0025386916242724406
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,10,0.0004249062990349164
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,11,0.0006552303378906999
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,12,0.0012459181876019185
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,13,0.0012032235231455126
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,14,0.0010693276688233389
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse,15,0.0005429600224100982
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,0,0.6019900308857523
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,1,0.5279617624016507
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,2,0.6945520473595029
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,3,0.787067672584169
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,4,0.6891755019973967
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,5,0.43892953650453215
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,6,0.7647893936744754
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,7,0.9428834411474386
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,8,0.5082022906227482
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,9,0.7394240671580826
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,10,0.2060875072578188
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,11,0.49256493191671047
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,12,0.5136184762198512
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,13,0.27733256552883967
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,14,0.46616168583936096
R_rho0,0,R_rho0_W,R,qE,development_evaluation,prior_per_coordinate_mse,15,0.34398781875167955
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,0,0.6018532483305653
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,1,0.5277300767881052
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,2,0.6945410171658174
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,3,0.783730209100476
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,4,0.6889882293653223
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,5,0.4389284314298341
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,6,0.763568583352984
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,7,0.942847573922278
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,8,0.5079876908883459
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,9,0.739201356372501
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,10,0.20601683714055802
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,11,0.49253096425292414
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,12,0.5133875750913078
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,13,0.27681413997279497
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,14,0.46615876613221835
R_rho0,0,R_rho0_W,R,qE,development_evaluation,target_variance_per_coordinate,15,0.3439853877186068
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,0,0.029589639720735344
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,1,0.0027661654903482413
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,2,0.0007648938997086369
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,3,0.01622888776210892
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,4,0.003146745547391247
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,5,0.008336035980517742
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,6,0.014146762378600058
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,7,0.0071386272578767875
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,8,0.002919153575489046
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,9,0.0034333364804173864
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,10,0.002061776110006279
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,11,0.0013302415487456893
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,12,0.002425765904629589
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,13,0.004338558368906698
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,14,0.0022938986650048896
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_mse_over_prior,15,0.001578428051262054
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,0,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,1,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,2,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,3,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,4,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,5,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,6,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,7,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,8,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,9,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,10,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,11,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,12,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,13,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,14,True
R_rho0,0,R_rho0_W,R,qE,development_evaluation,per_coordinate_ratio_defined,15,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,0,0.02891744028052364
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,1,0.006654626804523529
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,2,0.0029159524462680697
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,3,0.019772515780928313
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,4,0.0036059413681867347
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,5,0.003909143823119206
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,6,0.012433281418156581
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,7,0.012155856963704388
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,8,0.0017783457740693461
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,9,0.011615878541857368
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,10,0.00020080465603602388
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,11,0.0013199763344673354
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,12,0.000513457787260339
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,13,0.006555680258637283
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,14,0.0005542247587811376
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse,15,0.0006700513052778045
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,0,1.000000000000006
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,1,1.0000000000000002
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,2,0.9999999999999978
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,3,0.999999999999986
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,4,1.000000000000003
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,5,0.9999999999999908
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,6,0.999999999999999
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,7,1.0000000000000022
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,8,0.9999999999999969
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,9,0.9999999999999991
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,10,0.9999999999999928
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,11,1.0000000000000016
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,12,1.000000000000004
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,13,0.999999999999999
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,14,1.000000000000009
R_rho0,0,R_rho0_C,R,raw,fit,prior_per_coordinate_mse,15,1.000000000000005
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,0,1.000000000000006
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,1,1.0000000000000002
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,2,0.9999999999999978
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,3,0.999999999999986
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,4,1.000000000000003
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,5,0.9999999999999908
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,6,0.999999999999999
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,7,1.0000000000000022
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,8,0.9999999999999969
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,9,0.9999999999999991
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,10,0.9999999999999928
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,11,1.0000000000000016
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,12,1.000000000000004
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,13,0.999999999999999
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,14,1.000000000000009
R_rho0,0,R_rho0_C,R,raw,fit,target_variance_per_coordinate,15,1.000000000000005
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,0,0.028917440280523468
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,1,0.006654626804523527
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,2,0.002915952446268076
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,3,0.01977251578092859
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,4,0.0036059413681867234
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,5,0.003909143823119242
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,6,0.012433281418156594
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,7,0.01215585696370436
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,8,0.0017783457740693516
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,9,0.011615878541857378
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,10,0.00020080465603602532
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,11,0.0013199763344673334
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,12,0.0005134577872603369
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,13,0.00655568025863729
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,14,0.0005542247587811325
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_mse_over_prior,15,0.000670051305277801
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,0,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,1,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,2,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,3,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,4,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,5,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,6,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,7,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,8,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,9,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,10,True
R_rho0,0,R_rho0_C,R,raw,fit,per_coordinate_ratio_defined,11,True
