seed,release,target,split,selector,loss_120,loss_360,loss_360_minus_120
0,beta1_D_warmup_only,RAC1P,development_evaluation,candidate:hist_gb_5,1.4296729942462856,1.4296729942462856,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation,candidate:catchup,1.2347495271954885,1.2347495271954885,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation,candidate:saved_adversary,1.235390691523174,1.235390691523174,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,primary,1.2505977522008591,1.2505977522008591,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,pooled,1.227626476963368,1.227626476963368,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,candidate:logistic,1.2682422619361375,1.2682422619361375,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,candidate:mlp_0,1.2505977522008591,1.2505977522008591,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,candidate:mlp_1,1.257155078254271,1.257155078254271,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.5005740920389798,1.5005740920389798,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.486042047190543,1.486042047190543,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,candidate:catchup,1.227626476963368,1.227626476963368,0.0
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,candidate:saved_adversary,1.2477058196938222,1.2477058196938222,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,primary,1.2149069889208075,1.2149069889208075,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,pooled,1.2116458983816956,1.2116458983816956,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2351116174469163,1.2351116174469163,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2149069889208075,1.2149069889208075,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2133490687655852,1.2133490687655852,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.3985163199475088,1.3985163199475088,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.3902203030030236,1.3902203030030236,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.2116458983816956,1.2116458983816956,0.0
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.2142967991720457,1.2142967991720457,0.0
0,B_rich_bank,SEX,validation,primary,0.6582273670140363,0.6582273670140363,0.0
0,B_rich_bank,SEX,validation,pooled,0.6582273670140363,0.6582273670140363,0.0
0,B_rich_bank,SEX,validation,candidate:logistic,0.6717713716234334,0.6717713716234334,0.0
0,B_rich_bank,SEX,validation,candidate:mlp_0,0.6613494200702414,0.6613494200702414,0.0
0,B_rich_bank,SEX,validation,candidate:mlp_1,0.6582273670140363,0.6582273670140363,0.0
0,B_rich_bank,SEX,validation,candidate:hist_gb_20,0.6800494548234555,0.6800494548234555,0.0
0,B_rich_bank,SEX,validation,candidate:hist_gb_5,0.6762578867967655,0.6762578867967655,0.0
0,B_rich_bank,SEX,validation,candidate:catchup,,,
0,B_rich_bank,SEX,validation,candidate:saved_adversary,,,
0,B_rich_bank,SEX,development_evaluation,primary,0.6724970059391422,0.6724970059391422,0.0
0,B_rich_bank,SEX,development_evaluation,pooled,0.6724970059391422,0.6724970059391422,0.0
0,B_rich_bank,SEX,development_evaluation,candidate:logistic,0.677097834954751,0.677097834954751,0.0
0,B_rich_bank,SEX,development_evaluation,candidate:mlp_0,0.6727526434331302,0.6727526434331302,0.0
0,B_rich_bank,SEX,development_evaluation,candidate:mlp_1,0.6724970059391422,0.6724970059391422,0.0
0,B_rich_bank,SEX,development_evaluation,candidate:hist_gb_20,0.7021359138895301,0.7021359138895301,0.0
0,B_rich_bank,SEX,development_evaluation,candidate:hist_gb_5,0.7026325506599667,0.7026325506599667,0.0
0,B_rich_bank,SEX,development_evaluation,candidate:catchup,,,
0,B_rich_bank,SEX,development_evaluation,candidate:saved_adversary,,,
0,B_rich_bank,SEX,validation_person_weighted,primary,0.6498190259489324,0.6498190259489324,0.0
0,B_rich_bank,SEX,validation_person_weighted,pooled,0.6498190259489324,0.6498190259489324,0.0
0,B_rich_bank,SEX,validation_person_weighted,candidate:logistic,0.6627590696351316,0.6627590696351316,0.0
0,B_rich_bank,SEX,validation_person_weighted,candidate:mlp_0,0.6542127899102299,0.6542127899102299,0.0
0,B_rich_bank,SEX,validation_person_weighted,candidate:mlp_1,0.6498190259489324,0.6498190259489324,0.0
0,B_rich_bank,SEX,validation_person_weighted,candidate:hist_gb_20,0.6746963954853227,0.6746963954853227,0.0
0,B_rich_bank,SEX,validation_person_weighted,candidate:hist_gb_5,0.670629714696851,0.670629714696851,0.0
0,B_rich_bank,SEX,validation_person_weighted,candidate:catchup,,,
0,B_rich_bank,SEX,validation_person_weighted,candidate:saved_adversary,,,
0,B_rich_bank,SEX,development_evaluation_person_weighted,primary,0.672796464503238,0.672796464503238,0.0
0,B_rich_bank,SEX,development_evaluation_person_weighted,pooled,0.672796464503238,0.672796464503238,0.0
0,B_rich_bank,SEX,development_evaluation_person_weighted,candidate:logistic,0.6755605032699302,0.6755605032699302,0.0
0,B_rich_bank,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6725430492380639,0.6725430492380639,0.0
0,B_rich_bank,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.672796464503238,0.672796464503238,0.0
0,B_rich_bank,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.7068139807685475,0.7068139807685475,0.0
0,B_rich_bank,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.7101944154754289,0.7101944154754289,0.0
0,B_rich_bank,SEX,development_evaluation_person_weighted,candidate:catchup,,,
0,B_rich_bank,SEX,development_evaluation_person_weighted,candidate:saved_adversary,,,
0,B_rich_bank,RAC1P,validation,primary,1.241035202907767,1.241035202907767,0.0
0,B_rich_bank,RAC1P,validation,pooled,1.241035202907767,1.241035202907767,0.0
0,B_rich_bank,RAC1P,validation,candidate:logistic,1.2586695779023367,1.2586695779023367,0.0
0,B_rich_bank,RAC1P,validation,candidate:mlp_0,1.2417514122097586,1.2417514122097586,0.0
0,B_rich_bank,RAC1P,validation,candidate:mlp_1,1.241035202907767,1.241035202907767,0.0
0,B_rich_bank,RAC1P,validation,candidate:hist_gb_20,1.4751909466451545,1.4751909466451545,0.0
0,B_rich_bank,RAC1P,validation,candidate:hist_gb_5,1.472356712302483,1.472356712302483,0.0
0,B_rich_bank,RAC1P,validation,candidate:catchup,,,
0,B_rich_bank,RAC1P,validation,candidate:saved_adversary,,,
0,B_rich_bank,RAC1P,development_evaluation,primary,1.246793761201045,1.246793761201045,0.0
0,B_rich_bank,RAC1P,development_evaluation,pooled,1.246793761201045,1.246793761201045,0.0
0,B_rich_bank,RAC1P,development_evaluation,candidate:logistic,1.2536753561944252,1.2536753561944252,0.0
0,B_rich_bank,RAC1P,development_evaluation,candidate:mlp_0,1.2386867425698882,1.2386867425698882,0.0
0,B_rich_bank,RAC1P,development_evaluation,candidate:mlp_1,1.246793761201045,1.246793761201045,0.0
0,B_rich_bank,RAC1P,development_evaluation,candidate:hist_gb_20,1.474119787498336,1.474119787498336,0.0
0,B_rich_bank,RAC1P,development_evaluation,candidate:hist_gb_5,1.4628793682018475,1.4628793682018475,0.0
0,B_rich_bank,RAC1P,development_evaluation,candidate:catchup,,,
0,B_rich_bank,RAC1P,development_evaluation,candidate:saved_adversary,,,
0,B_rich_bank,RAC1P,validation_person_weighted,primary,1.2520975121258244,1.2520975121258244,0.0
0,B_rich_bank,RAC1P,validation_person_weighted,pooled,1.2520975121258244,1.2520975121258244,0.0
0,B_rich_bank,RAC1P,validation_person_weighted,candidate:logistic,1.2654506626128084,1.2654506626128084,0.0
0,B_rich_bank,RAC1P,validation_person_weighted,candidate:mlp_0,1.2542196965829449,1.2542196965829449,0.0
0,B_rich_bank,RAC1P,validation_person_weighted,candidate:mlp_1,1.2520975121258244,1.2520975121258244,0.0
0,B_rich_bank,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.4841835623521211,1.4841835623521211,0.0
0,B_rich_bank,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.4824426118607583,1.4824426118607583,0.0
0,B_rich_bank,RAC1P,validation_person_weighted,candidate:catchup,,,
0,B_rich_bank,RAC1P,validation_person_weighted,candidate:saved_adversary,,,
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,primary,1.2132654881810045,1.2132654881810045,0.0
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,pooled,1.2132654881810045,1.2132654881810045,0.0
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2231879497925375,1.2231879497925375,0.0
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2079823526595446,1.2079823526595446,0.0
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2132654881810045,1.2132654881810045,0.0
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.4332577248669889,1.4332577248669889,0.0
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.4197839290597922,1.4197839290597922,0.0
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,candidate:catchup,,,
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,,,
0,C_tree_bank,SEX,validation,primary,0.6708674155886433,0.6708674155886433,0.0
0,C_tree_bank,SEX,validation,pooled,0.6708674155886433,0.6708674155886433,0.0
0,C_tree_bank,SEX,validation,candidate:logistic,0.6776857056388892,0.6776857056388892,0.0
0,C_tree_bank,SEX,validation,candidate:mlp_0,0.6708674155886433,0.6708674155886433,0.0
0,C_tree_bank,SEX,validation,candidate:mlp_1,0.672493921995951,0.672493921995951,0.0
0,C_tree_bank,SEX,validation,candidate:hist_gb_20,0.6962383290446408,0.6962383290446408,0.0
0,C_tree_bank,SEX,validation,candidate:hist_gb_5,0.6879465844106416,0.6879465844106416,0.0
0,C_tree_bank,SEX,validation,candidate:catchup,,,
0,C_tree_bank,SEX,validation,candidate:saved_adversary,,,
0,C_tree_bank,SEX,development_evaluation,primary,0.6795421038875611,0.6795421038875611,0.0
0,C_tree_bank,SEX,development_evaluation,pooled,0.6795421038875611,0.6795421038875611,0.0
0,C_tree_bank,SEX,development_evaluation,candidate:logistic,0.6823554415559057,0.6823554415559057,0.0
0,C_tree_bank,SEX,development_evaluation,candidate:mlp_0,0.6795421038875611,0.6795421038875611,0.0
0,C_tree_bank,SEX,development_evaluation,candidate:mlp_1,0.6777833316002914,0.6777833316002914,0.0
0,C_tree_bank,SEX,development_evaluation,candidate:hist_gb_20,0.7009215908439211,0.7009215908439211,0.0
0,C_tree_bank,SEX,development_evaluation,candidate:hist_gb_5,0.6945727620923244,0.6945727620923244,0.0
0,C_tree_bank,SEX,development_evaluation,candidate:catchup,,,
0,C_tree_bank,SEX,development_evaluation,candidate:saved_adversary,,,
0,C_tree_bank,SEX,validation_person_weighted,primary,0.6644564998671912,0.6644564998671912,0.0
0,C_tree_bank,SEX,validation_person_weighted,pooled,0.6644564998671912,0.6644564998671912,0.0
0,C_tree_bank,SEX,validation_person_weighted,candidate:logistic,0.6713891618671681,0.6713891618671681,0.0
0,C_tree_bank,SEX,validation_person_weighted,candidate:mlp_0,0.6644564998671912,0.6644564998671912,0.0
0,C_tree_bank,SEX,validation_person_weighted,candidate:mlp_1,0.6671867700577702,0.6671867700577702,0.0
0,C_tree_bank,SEX,validation_person_weighted,candidate:hist_gb_20,0.6921050129776292,0.6921050129776292,0.0
0,C_tree_bank,SEX,validation_person_weighted,candidate:hist_gb_5,0.6836229559137822,0.6836229559137822,0.0
0,C_tree_bank,SEX,validation_person_weighted,candidate:catchup,,,
0,C_tree_bank,SEX,validation_person_weighted,candidate:saved_adversary,,,
0,C_tree_bank,SEX,development_evaluation_person_weighted,primary,0.681933206285527,0.681933206285527,0.0
0,C_tree_bank,SEX,development_evaluation_person_weighted,pooled,0.681933206285527,0.681933206285527,0.0
0,C_tree_bank,SEX,development_evaluation_person_weighted,candidate:logistic,0.6825157218306782,0.6825157218306782,0.0
0,C_tree_bank,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.681933206285527,0.681933206285527,0.0
0,C_tree_bank,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6776817113262364,0.6776817113262364,0.0
0,C_tree_bank,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.7037349817927729,0.7037349817927729,0.0
0,C_tree_bank,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.6986937561031978,0.6986937561031978,0.0
0,C_tree_bank,SEX,development_evaluation_person_weighted,candidate:catchup,,,
0,C_tree_bank,SEX,development_evaluation_person_weighted,candidate:saved_adversary,,,
0,C_tree_bank,RAC1P,validation,primary,1.2479125649111897,1.2479125649111897,0.0
0,C_tree_bank,RAC1P,validation,pooled,1.2479125649111897,1.2479125649111897,0.0
0,C_tree_bank,RAC1P,validation,candidate:logistic,1.2750689062537859,1.2750689062537859,0.0
0,C_tree_bank,RAC1P,validation,candidate:mlp_0,1.2479125649111897,1.2479125649111897,0.0
0,C_tree_bank,RAC1P,validation,candidate:mlp_1,1.250146105145557,1.250146105145557,0.0
0,C_tree_bank,RAC1P,validation,candidate:hist_gb_20,1.4701244269060252,1.4701244269060252,0.0
0,C_tree_bank,RAC1P,validation,candidate:hist_gb_5,1.4582984938264538,1.4582984938264538,0.0
0,C_tree_bank,RAC1P,validation,candidate:catchup,,,
0,C_tree_bank,RAC1P,validation,candidate:saved_adversary,,,
0,C_tree_bank,RAC1P,development_evaluation,primary,1.2601246543601312,1.2601246543601312,0.0
0,C_tree_bank,RAC1P,development_evaluation,pooled,1.2601246543601312,1.2601246543601312,0.0
0,C_tree_bank,RAC1P,development_evaluation,candidate:logistic,1.2729955080438777,1.2729955080438777,0.0
0,C_tree_bank,RAC1P,development_evaluation,candidate:mlp_0,1.2601246543601312,1.2601246543601312,0.0
0,C_tree_bank,RAC1P,development_evaluation,candidate:mlp_1,1.258159287906531,1.258159287906531,0.0
0,C_tree_bank,RAC1P,development_evaluation,candidate:hist_gb_20,1.4533028696980181,1.4533028696980181,0.0
0,C_tree_bank,RAC1P,development_evaluation,candidate:hist_gb_5,1.439017628326805,1.439017628326805,0.0
0,C_tree_bank,RAC1P,development_evaluation,candidate:catchup,,,
0,C_tree_bank,RAC1P,development_evaluation,candidate:saved_adversary,,,
0,C_tree_bank,RAC1P,validation_person_weighted,primary,1.255138674512757,1.255138674512757,0.0
0,C_tree_bank,RAC1P,validation_person_weighted,pooled,1.255138674512757,1.255138674512757,0.0
0,C_tree_bank,RAC1P,validation_person_weighted,candidate:logistic,1.2819427465707078,1.2819427465707078,0.0
0,C_tree_bank,RAC1P,validation_person_weighted,candidate:mlp_0,1.255138674512757,1.255138674512757,0.0
0,C_tree_bank,RAC1P,validation_person_weighted,candidate:mlp_1,1.25912532839477,1.25912532839477,0.0
0,C_tree_bank,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.4783722647572692,1.4783722647572692,0.0
0,C_tree_bank,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.4685501775075975,1.4685501775075975,0.0
0,C_tree_bank,RAC1P,validation_person_weighted,candidate:catchup,,,
0,C_tree_bank,RAC1P,validation_person_weighted,candidate:saved_adversary,,,
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,primary,1.2277018127628587,1.2277018127628587,0.0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,pooled,1.2277018127628587,1.2277018127628587,0.0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2433735636565062,1.2433735636565062,0.0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2277018127628587,1.2277018127628587,0.0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2266387773230676,1.2266387773230676,0.0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.4241813477309802,1.4241813477309802,0.0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.4008138261125496,1.4008138261125496,0.0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,candidate:catchup,,,
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,,,
1,R_rho0p1_C,SEX,validation,primary,0.654162915043662,0.654162915043662,0.0
1,R_rho0p1_C,SEX,validation,pooled,0.654162915043662,0.654162915043662,0.0
1,R_rho0p1_C,SEX,validation,candidate:logistic,0.666771109987558,0.666771109987558,0.0
1,R_rho0p1_C,SEX,validation,candidate:mlp_0,0.654162915043662,0.654162915043662,0.0
1,R_rho0p1_C,SEX,validation,candidate:mlp_1,0.6581809338287995,0.6581809338287995,0.0
1,R_rho0p1_C,SEX,validation,candidate:hist_gb_20,0.697449370801793,0.697449370801793,0.0
1,R_rho0p1_C,SEX,validation,candidate:hist_gb_5,0.6938362846800835,0.6938362846800835,0.0
1,R_rho0p1_C,SEX,validation,candidate:catchup,0.6671070005778292,0.6671070005778292,0.0
1,R_rho0p1_C,SEX,validation,candidate:saved_adversary,0.6890890250270358,0.6890890250270358,0.0
1,R_rho0p1_C,SEX,development_evaluation,primary,0.6542968299507066,0.6542968299507066,0.0
1,R_rho0p1_C,SEX,development_evaluation,pooled,0.6542968299507066,0.6542968299507066,0.0
1,R_rho0p1_C,SEX,development_evaluation,candidate:logistic,0.6685168946140396,0.6685168946140396,0.0
1,R_rho0p1_C,SEX,development_evaluation,candidate:mlp_0,0.6542968299507066,0.6542968299507066,0.0
1,R_rho0p1_C,SEX,development_evaluation,candidate:mlp_1,0.6553015670319854,0.6553015670319854,0.0
1,R_rho0p1_C,SEX,development_evaluation,candidate:hist_gb_20,0.6869387559386105,0.6869387559386105,0.0
1,R_rho0p1_C,SEX,development_evaluation,candidate:hist_gb_5,0.6779713333733347,0.6779713333733347,0.0
1,R_rho0p1_C,SEX,development_evaluation,candidate:catchup,0.6651459651998586,0.6651459651998586,0.0
1,R_rho0p1_C,SEX,development_evaluation,candidate:saved_adversary,0.6943928259079004,0.6943928259079004,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,primary,0.655580642347227,0.655580642347227,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,pooled,0.655580642347227,0.655580642347227,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,candidate:logistic,0.6690451618225338,0.6690451618225338,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,candidate:mlp_0,0.655580642347227,0.655580642347227,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,candidate:mlp_1,0.6598441339878841,0.6598441339878841,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,candidate:hist_gb_20,0.6990084994366592,0.6990084994366592,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,candidate:hist_gb_5,0.6945620413920235,0.6945620413920235,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,candidate:catchup,0.6747450325045392,0.6747450325045392,0.0
1,R_rho0p1_C,SEX,validation_person_weighted,candidate:saved_adversary,0.7005047803202545,0.7005047803202545,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,primary,0.6610149346949397,0.6610149346949397,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,pooled,0.6610149346949397,0.6610149346949397,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,candidate:logistic,0.6710890643223683,0.6710890643223683,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6610149346949397,0.6610149346949397,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6597787689124116,0.6597787689124116,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.6934178232412312,0.6934178232412312,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.6857346021013893,0.6857346021013893,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,candidate:catchup,0.6669115397485615,0.6669115397485615,0.0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,candidate:saved_adversary,0.6947363607068273,0.6947363607068273,0.0
1,R_rho0p1_C,RAC1P,validation,primary,1.206087276301448,1.206087276301448,0.0
1,R_rho0p1_C,RAC1P,validation,pooled,1.206087276301448,1.206087276301448,0.0
1,R_rho0p1_C,RAC1P,validation,candidate:logistic,1.2148067994001588,1.2148067994001588,0.0
1,R_rho0p1_C,RAC1P,validation,candidate:mlp_0,1.2099115531057623,1.2099115531057623,0.0
1,R_rho0p1_C,RAC1P,validation,candidate:mlp_1,1.206087276301448,1.206087276301448,0.0
1,R_rho0p1_C,RAC1P,validation,candidate:hist_gb_20,1.4361359022910045,1.4361359022910045,0.0
1,R_rho0p1_C,RAC1P,validation,candidate:hist_gb_5,1.43014356204878,1.43014356204878,0.0
1,R_rho0p1_C,RAC1P,validation,candidate:catchup,1.2293216456306946,1.2293216456306946,0.0
1,R_rho0p1_C,RAC1P,validation,candidate:saved_adversary,1.2437247355131247,1.2437247355131247,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,primary,1.2278217725263643,1.2278217725263643,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,pooled,1.2278217725263643,1.2278217725263643,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,candidate:logistic,1.2431908119500246,1.2431908119500246,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,candidate:mlp_0,1.2332647769189657,1.2332647769189657,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,candidate:mlp_1,1.2278217725263643,1.2278217725263643,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,candidate:hist_gb_20,1.4833586100404965,1.4833586100404965,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,candidate:hist_gb_5,1.4778432223614009,1.4778432223614009,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,candidate:catchup,1.257482459338895,1.257482459338895,0.0
1,R_rho0p1_C,RAC1P,development_evaluation,candidate:saved_adversary,1.2683825412159646,1.2683825412159646,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,primary,1.2041004733145948,1.2041004733145948,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,pooled,1.2041004733145948,1.2041004733145948,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,candidate:logistic,1.2108032964510784,1.2108032964510784,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,candidate:mlp_0,1.2042966878041734,1.2042966878041734,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,candidate:mlp_1,1.2041004733145948,1.2041004733145948,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.4169581812992402,1.4169581812992402,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.40548529965803,1.40548529965803,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,candidate:catchup,1.2222059591299534,1.2222059591299534,0.0
1,R_rho0p1_C,RAC1P,validation_person_weighted,candidate:saved_adversary,1.2422426094268524,1.2422426094268524,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,primary,1.2524830383175714,1.2524830383175714,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,pooled,1.2524830383175714,1.2524830383175714,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2748347861197251,1.2748347861197251,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2564240035981036,1.2564240035981036,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2524830383175714,1.2524830383175714,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.5287810786798108,1.5287810786798108,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.522199069279716,1.522199069279716,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.2911800740263661,1.2911800740263661,0.0
1,R_rho0p1_C,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.3052177326128607,1.3052177326128607,0.0
1,R_rho0p1_D,SEX,validation,primary,0.656122753145982,0.656122753145982,0.0
1,R_rho0p1_D,SEX,validation,pooled,0.656122753145982,0.656122753145982,0.0
1,R_rho0p1_D,SEX,validation,candidate:logistic,0.6674305716085083,0.6674305716085083,0.0
1,R_rho0p1_D,SEX,validation,candidate:mlp_0,0.656122753145982,0.656122753145982,0.0
1,R_rho0p1_D,SEX,validation,candidate:mlp_1,0.6596659750645718,0.6596659750645718,0.0
1,R_rho0p1_D,SEX,validation,candidate:hist_gb_20,0.6946616736118129,0.6946616736118129,0.0
1,R_rho0p1_D,SEX,validation,candidate:hist_gb_5,0.6911090383587856,0.6911090383587856,0.0
1,R_rho0p1_D,SEX,validation,candidate:catchup,0.6738408862829809,0.6738408862829809,0.0
1,R_rho0p1_D,SEX,validation,candidate:saved_adversary,0.6879427070716757,0.6879427070716757,0.0
1,R_rho0p1_D,SEX,development_evaluation,primary,0.6552912666592314,0.6552912666592314,0.0
1,R_rho0p1_D,SEX,development_evaluation,pooled,0.6552912666592314,0.6552912666592314,0.0
1,R_rho0p1_D,SEX,development_evaluation,candidate:logistic,0.6690112011092543,0.6690112011092543,0.0
1,R_rho0p1_D,SEX,development_evaluation,candidate:mlp_0,0.6552912666592314,0.6552912666592314,0.0
1,R_rho0p1_D,SEX,development_evaluation,candidate:mlp_1,0.6568847732682793,0.6568847732682793,0.0
1,R_rho0p1_D,SEX,development_evaluation,candidate:hist_gb_20,0.6813963679040282,0.6813963679040282,0.0
1,R_rho0p1_D,SEX,development_evaluation,candidate:hist_gb_5,0.6768577377269842,0.6768577377269842,0.0
1,R_rho0p1_D,SEX,development_evaluation,candidate:catchup,0.6612587134726766,0.6612587134726766,0.0
1,R_rho0p1_D,SEX,development_evaluation,candidate:saved_adversary,0.6887261758478749,0.6887261758478749,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,primary,0.6568267332026083,0.6568267332026083,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,pooled,0.6568267332026083,0.6568267332026083,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,candidate:logistic,0.6692238598197338,0.6692238598197338,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,candidate:mlp_0,0.6568267332026083,0.6568267332026083,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,candidate:mlp_1,0.6606826224902529,0.6606826224902529,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,candidate:hist_gb_20,0.7020746986835531,0.7020746986835531,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,candidate:hist_gb_5,0.6974051854884,0.6974051854884,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,candidate:catchup,0.6793345552966048,0.6793345552966048,0.0
1,R_rho0p1_D,SEX,validation_person_weighted,candidate:saved_adversary,0.7004180575732599,0.7004180575732599,0.0
1,R_rho0p1_D,SEX,development_evaluation_person_weighted,primary,0.6618246362018453,0.6618246362018453,0.0
1,R_rho0p1_D,SEX,development_evaluation_person_weighted,pooled,0.6618246362018453,0.6618246362018453,0.0
1,R_rho0p1_D,SEX,development_evaluation_person_weighted,candidate:logistic,0.6715362662527445,0.6715362662527445,0.0
