seed,role,target,audit_budget,selector,split,reference_teacher,arm,comparison,E_rho0,E_rho0p1,reference_rho0,reference_rho0p1,E_reconstruction_delta,reference_reconstruction_delta,left_minus_right,signed_gain_interaction
1,transfer,civilian_at_work,,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002063256372032418,0.0019136096850002615,0.00014964668703215667,
1,transfer,civilian_at_work,,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.009824791264085142,-0.0025308426405338813,0.012355633904619023,
1,transfer,civilian_at_work,,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.009824791264085142,0.002124777415840995,0.007700013848244147,
1,transfer,civilian_at_work,,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.003916166343630234,-0.0007173915484872673,0.004633557892117501,
1,transfer,civilian_at_work,,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.003916166343630234,0.003188307008213709,0.0007278593354165253,
1,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0075211704703619375,-0.0014429514078693195,0.008964121878231257,
1,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0075211704703619375,0.0012939728039744747,0.006227197666387463,
1,transfer,public_coverage,,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0033232781579888293,-0.0003458771257050519,0.0036691552836938812,
1,transfer,public_coverage,,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0033232781579888293,-0.0004131414865004013,0.0037364196444892306,
1,transfer,public_coverage,,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.002231515211814472,-0.00155504843586729,-0.0006764667759471821,
1,transfer,public_coverage,,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.002231515211814472,-0.003524201764770807,0.0012926865529563347,
1,transfer,public_coverage,,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0036766925996203903,-0.0005253377168597528,0.004202030316480143,
1,transfer,public_coverage,,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0036766925996203903,-0.0007016673180259558,0.004378359917646346,
1,transfer,public_coverage,,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0003377807336497063,-0.0009544581102200467,0.0006166773765703404,
1,transfer,public_coverage,,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0003377807336497063,-0.006064026015421942,0.005726245281772235,
1,audit,SEX,120,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.008687511964853734,0.003441287523509806,0.005246224441343927,-0.005246224441343927
1,audit,SEX,120,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.008687511964853734,0.0027718308638156053,0.005915681101038128,-0.005915681101038128
1,audit,SEX,120,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.011996764243938474,0.0023193484335957137,0.00967741581034276,-0.00967741581034276
1,audit,SEX,120,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.011996764243938474,0.003310981052114248,0.008685783191824226,-0.008685783191824226
1,audit,SEX,120,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.006983009955514929,0.002703198068790713,0.004279811886724216,-0.004279811886724216
1,audit,SEX,120,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.006983009955514929,0.0039112398351273114,0.003071770120387618,-0.003071770120387618
1,audit,SEX,120,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.009026707462763905,0.0022323754353810177,0.006794332027382888,-0.006794332027382888
1,audit,SEX,120,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.009026707462763905,0.002429174336213702,0.0065975331265502035,-0.0065975331265502035
1,audit,RAC1P,120,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0011083537855822723,-0.0015983071829337447,0.0004899533973514725,-0.0004899533973514725
1,audit,RAC1P,120,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0011083537855822723,0.0018377633093746848,-0.002946117094956957,0.002946117094956957
1,audit,RAC1P,120,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0011722727785981046,0.001475043202514792,-0.0003027704239166873,0.0003027704239166873
1,audit,RAC1P,120,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0011722727785981046,0.0031781142732840717,-0.002005841494685967,0.002005841494685967
1,audit,RAC1P,120,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0014488381014825524,-0.0008522540457962524,-0.0005965840556863,0.0005965840556863
1,audit,RAC1P,120,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0014488381014825524,-0.0013688649929304297,-7.99731085521227e-05,7.99731085521227e-05
1,audit,RAC1P,120,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.001683585958909939,0.0017261906562962004,-0.0034097766152061393,0.0034097766152061393
1,audit,RAC1P,120,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.001683585958909939,0.0044301302745948234,-0.006113716233504762,0.006113716233504762
1,audit,SEX,120,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.00917493501542932,0.003441287523509806,0.0057336474919195135,-0.0057336474919195135
1,audit,SEX,120,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.00917493501542932,0.004930387696949423,0.0042445473184798965,-0.0042445473184798965
1,audit,SEX,120,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.011704356638824076,0.0023193484335957137,0.009385008205228362,-0.009385008205228362
1,audit,SEX,120,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.011704356638824076,0.008805731416542617,0.002898625222281459,-0.002898625222281459
1,audit,SEX,120,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.007977185860982727,0.002703198068790713,0.005273987792192014,-0.005273987792192014
1,audit,SEX,120,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.007977185860982727,-0.0028968232905490776,0.010874009151531805,-0.010874009151531805
1,audit,SEX,120,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.007601987289993395,0.0022323754353810177,0.005369611854612377,-0.005369611854612377
1,audit,SEX,120,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.007601987289993395,0.004798984141687224,0.0028030031483061713,-0.0028030031483061713
1,audit,RAC1P,120,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0015846097855434227,-0.0015983071829337447,0.0031829169684771674,-0.0031829169684771674
1,audit,RAC1P,120,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0015846097855434227,0.0018377633093746848,-0.0002531535238312621,0.0002531535238312621
1,audit,RAC1P,120,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.006124150284018803,0.001475043202514792,0.004649107081504011,-0.004649107081504011
1,audit,RAC1P,120,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.006124150284018803,0.0031781142732840717,0.0029460360107347316,-0.0029460360107347316
1,audit,RAC1P,120,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0023836270725383635,-0.0008522540457962524,-0.001531373026742111,0.001531373026742111
1,audit,RAC1P,120,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0023836270725383635,-0.0013688649929304297,-0.0010147620796079337,0.0010147620796079337
1,audit,RAC1P,120,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.006493558339136785,0.0017261906562962004,0.004767367682840584,-0.004767367682840584
1,audit,RAC1P,120,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.006493558339136785,0.0044301302745948234,0.002063428064541961,-0.002063428064541961
1,audit,SEX,360,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.008687511964853734,0.003441287523509806,0.005246224441343927,-0.005246224441343927
1,audit,SEX,360,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.008687511964853734,0.0027718308638156053,0.005915681101038128,-0.005915681101038128
1,audit,SEX,360,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.011996764243938474,0.0023193484335957137,0.00967741581034276,-0.00967741581034276
1,audit,SEX,360,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.011996764243938474,0.003310981052114248,0.008685783191824226,-0.008685783191824226
1,audit,SEX,360,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.006983009955514929,0.002703198068790713,0.004279811886724216,-0.004279811886724216
1,audit,SEX,360,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.006983009955514929,0.0039112398351273114,0.003071770120387618,-0.003071770120387618
1,audit,SEX,360,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.009026707462763905,0.0022323754353810177,0.006794332027382888,-0.006794332027382888
1,audit,SEX,360,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.009026707462763905,0.002429174336213702,0.0065975331265502035,-0.0065975331265502035
1,audit,RAC1P,360,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0011083537855822723,-0.0015983071829337447,0.0004899533973514725,-0.0004899533973514725
1,audit,RAC1P,360,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0011083537855822723,0.0018377633093746848,-0.002946117094956957,0.002946117094956957
1,audit,RAC1P,360,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0011722727785981046,0.001475043202514792,-0.0003027704239166873,0.0003027704239166873
1,audit,RAC1P,360,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0011722727785981046,0.0031781142732840717,-0.002005841494685967,0.002005841494685967
1,audit,RAC1P,360,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0014488381014825524,-0.0008522540457962524,-0.0005965840556863,0.0005965840556863
1,audit,RAC1P,360,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0014488381014825524,-0.0013688649929304297,-7.99731085521227e-05,7.99731085521227e-05
1,audit,RAC1P,360,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.001683585958909939,0.0017261906562962004,-0.0034097766152061393,0.0034097766152061393
1,audit,RAC1P,360,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.001683585958909939,0.0044301302745948234,-0.006113716233504762,0.006113716233504762
1,audit,SEX,360,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.00917493501542932,0.003441287523509806,0.0057336474919195135,-0.0057336474919195135
1,audit,SEX,360,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.00917493501542932,0.004930387696949423,0.0042445473184798965,-0.0042445473184798965
1,audit,SEX,360,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.011704356638824076,0.0023193484335957137,0.009385008205228362,-0.009385008205228362
1,audit,SEX,360,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.011704356638824076,0.008805731416542617,0.002898625222281459,-0.002898625222281459
1,audit,SEX,360,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.007977185860982727,0.002703198068790713,0.005273987792192014,-0.005273987792192014
1,audit,SEX,360,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.007977185860982727,-0.0028968232905490776,0.010874009151531805,-0.010874009151531805
1,audit,SEX,360,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.007601987289993395,0.0022323754353810177,0.005369611854612377,-0.005369611854612377
1,audit,SEX,360,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.007601987289993395,0.004798984141687224,0.0028030031483061713,-0.0028030031483061713
1,audit,RAC1P,360,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0015846097855434227,-0.0015983071829337447,0.0031829169684771674,-0.0031829169684771674
1,audit,RAC1P,360,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0015846097855434227,0.0018377633093746848,-0.0002531535238312621,0.0002531535238312621
1,audit,RAC1P,360,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.006124150284018803,0.001475043202514792,0.004649107081504011,-0.004649107081504011
1,audit,RAC1P,360,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.006124150284018803,0.0031781142732840717,0.0029460360107347316,-0.0029460360107347316
1,audit,RAC1P,360,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0023836270725383635,-0.0008522540457962524,-0.001531373026742111,0.001531373026742111
1,audit,RAC1P,360,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0023836270725383635,-0.0013688649929304297,-0.0010147620796079337,0.0010147620796079337
1,audit,RAC1P,360,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.006493558339136785,0.0017261906562962004,0.004767367682840584,-0.004767367682840584
1,audit,RAC1P,360,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.006493558339136785,0.0044301302745948234,0.002063428064541961,-0.002063428064541961
1,transfer,same_residence,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0040930749325504,0.002450742022548358,0.0016423329100020423,
1,transfer,same_residence,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0040930749325504,0.006154945066528472,-0.002061870133978072,
1,transfer,same_residence,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.004143804985957844,0.008144653291584925,-0.0040008483056270805,
1,transfer,same_residence,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.004143804985957844,-0.0030814650742413408,0.007225270060199185,
1,transfer,same_residence,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.004459652531452973,0.0020827008882588482,0.002376951643194125,
1,transfer,same_residence,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.004459652531452973,0.007132061648607746,-0.0026724091171547726,
1,transfer,same_residence,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.00480964397714323,0.006457790676150321,-0.0016481466990070914,
1,transfer,same_residence,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.00480964397714323,0.00041713017388528284,0.004392513803257947,
1,transfer,commute_over20,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.00028187620619013476,0.00021444287221739078,-0.0004963190784075255,
1,transfer,commute_over20,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.00028187620619013476,-0.0002353632125327021,-4.6512993657432666e-05,
1,transfer,commute_over20,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0014508264749887312,-0.0002934617316543431,0.0017442882066430743,
1,transfer,commute_over20,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0014508264749887312,0.0018059264977405842,-0.00035510002275185304,
1,transfer,commute_over20,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0014088540115851922,-0.00012620648403394163,-0.0012826475275512506,
1,transfer,commute_over20,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0014088540115851922,-0.0007729737708366269,-0.0006358802407485653,
1,transfer,commute_over20,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0020500527649180977,-0.000712178404257191,0.0027622311691752888,
1,transfer,commute_over20,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0020500527649180977,0.0016074374929347934,0.0004426152719833043,
1,transfer,income_binary,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0006004906835637147,-0.0019188207708970562,0.002519311454460771,
1,transfer,income_binary,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0006004906835637147,0.0003975885421342862,0.00020290214142942853,
1,transfer,income_binary,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,5.854714412800721e-05,-0.0004767900599224606,0.0005353372040504678,
1,transfer,income_binary,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,5.854714412800721e-05,0.001230733818908647,-0.0011721866747806398,
1,transfer,income_binary,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0001870719741648985,-0.0017054005114318094,0.0015183285372669109,
1,transfer,income_binary,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0001870719741648985,0.0008748994675846777,-0.0010619714417495763,
1,transfer,income_binary,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0009056666828241022,0.0018018006247544904,-0.0027074673075785927,
1,transfer,income_binary,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0009056666828241022,0.0015055907243757827,-0.002411257407199885,
1,transfer,civilian_at_work,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0022489806045816185,5.500090236293387e-05,0.0021939797022186847,
1,transfer,civilian_at_work,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0022489806045816185,0.001844817951763389,0.0004041626528182296,
1,transfer,civilian_at_work,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.00024221598445567372,-0.0015303104748317087,0.001288094490376035,
1,transfer,civilian_at_work,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.00024221598445567372,0.0066476728580709965,-0.00688988884252667,
1,transfer,civilian_at_work,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.003052444595997683,-0.0013964767147719992,0.004448921310769682,
1,transfer,civilian_at_work,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.003052444595997683,0.002387293082964592,0.000665151513033091,
1,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.000863994443634275,-0.000320758119840725,-0.00054323632379355,
1,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.000863994443634275,0.006205301009705955,-0.00706929545334023,
1,transfer,public_coverage,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.003731126815478103,-0.00010704651065840398,0.003838173326136507,
1,transfer,public_coverage,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.003731126815478103,-0.00012421463505690733,0.0038553414505350103,
1,transfer,public_coverage,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.002090275505475858,-0.001257111687610446,-0.0008331638178654122,
1,transfer,public_coverage,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.002090275505475858,-0.002569699676241932,0.000479424170766074,
1,transfer,public_coverage,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0038852946874826655,-0.0004224287504259183,0.004307723437908584,
1,transfer,public_coverage,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0038852946874826655,0.002129884810881333,0.0017554098766013326,
1,transfer,public_coverage,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.00163966332295723,-0.0007207552798263461,-0.0009189080431308838,
1,transfer,public_coverage,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.00163966332295723,-0.00250480324811464,0.0008651399251574099,
