seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,evidence_audit_budget,origin_metrics,origin_release,validation_auroc,validation_coverage_complete
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,15,180,0.6555358098607463,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,20,240,0.6545205658890335,True,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,25,300,0.6563079302554282,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,30,360,0.6568705181005271,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,35,420,0.6590561538171893,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,40,480,0.6629437077162393,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,45,540,0.6649620581214472,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,50,600,0.6683781725039546,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,55,660,0.6709832275541464,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,60,720,0.6758209896821654,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
