release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
S_direct,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.048851405518287004,0.015713103617972447
S_direct,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2384510964179054,0.05110866048300521
S_direct,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.048790825600971845,0.01208384651013966
S_direct,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6692841858293912,0.003765466329831223
S_direct,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.023103432737430502,0.003929626950048997
S_direct,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6764749978647709,0.008809322277967116
S_direct,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.016211705891895762,0.008343838913625863
S_direct,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.668712055696674,0.005641534535382952
S_direct,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.023612957625177493,0.005555345667931998
S_direct,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6778573220140546,0.00804240419350106
S_direct,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014256100805933314,0.0073089457708081645
S_direct,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.231549549970341,0.0043748679942651305
S_direct,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.05194750335438155,0.009345862865986343
S_direct,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2349793267049145,0.027421279857051485
S_direct,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.055063322459150944,0.009458540732207178
S_direct,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2358533266049498,0.012055110540153707
S_direct,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.048851405518287004,0.015713103617972447
S_direct,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2384510964179054,0.05110866048300521
S_direct,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.048790825600971845,0.01208384651013966
C_init,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5122931214054062,0.012022142521481585
C_init,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.49948945138499734,0.0011843894488832482
C_init,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.4871211632072575,0.019047930533736324
C_init,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.4725759989703997,0.007503213740413558
C_init,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6748353015772842,0.001024730849759191
C_init,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6859483119030064,0.0033714528240583975
C_init,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6754368833060763,0.002486317026958814
C_init,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6890524530621431,0.0035160990443949556
C_init,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.29553521550196266,0.005602545722272626
C_init,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.28962150939175646,0.011300763243501223
C_init,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.2911961168820341,0.016550421297233414
C_init,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.30076916709321494,0.010408460337224399
C_init,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.2926780218146785,0.007941514028463992
C_init,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.27704621721784933,0.007070262361019333
C_init,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.2915162435129289,0.005632892497147407
C_init,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.26833778463907565,0.01237132960550293
C_init,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.48009672498634137,0.004740898023840223
C_init,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.4951134314209002,0.011101779803864282
C_init,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.4939073814218356,0.005221040481776849
C_init,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5033693520385427,0.011679700328409044
C_init,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6578620174750652,0.006334013231459831
C_init,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.03452560109175643,0.006578985952755391
C_init,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6558587185480027,0.007701683290008667
C_init,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.03682798520866393,0.007129302043515851
C_init,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6610341023538445,0.012502654594754248
C_init,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03129091096800692,0.012443030640854837
C_init,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6598047380433815,0.0059924901627622556
C_init,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.03230868477660642,0.0055375447248889095
C_init,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.2188396733040725,0.008377636323559612
C_init,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.0646573800206501,0.01277134196295035
C_init,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2180436802428438,0.02527134786461041
C_init,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.07199896892122155,0.004756781126180455
C_init,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.22253568040329,0.00797771145173659
C_init,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.062169051719946834,0.008630172680288708
C_init,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2206182509432013,0.0429976784045761
C_init,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06662367107567602,0.007322396201669374
C_init,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6578620174750652,0.006334013231459831
C_init,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.03452560109175643,0.006578985952755391
C_init,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6558587185480027,0.007701683290008667
C_init,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.03682798520866393,0.007129302043515851
C_init,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6610341023538445,0.012502654594754248
C_init,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03129091096800692,0.012443030640854837
C_init,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6598047380433815,0.0059924901627622556
C_init,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.03230868477660642,0.0055375447248889095
C_init,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2178193785068208,0.0070117989180474806
C_init,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.06567767481790183,0.01105579248732349
C_init,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2218495271007754,0.026693282495855515
C_init,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.06819312206328987,0.011342401365705945
C_init,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2251802103489005,0.012557260443686422
C_init,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.05952452177433646,0.012735725847512815
C_init,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2267547170107855,0.03934386866380779
C_init,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06048720500809172,0.015381443632980133
C_init,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6578620174750652,0.006334013231459831
C_init,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.03452560109175643,0.006578985952755391
C_init,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6558587185480027,0.007701683290008667
C_init,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.03682798520866393,0.007129302043515851
C_init,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6610341023538445,0.012502654594754248
C_init,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03129091096800692,0.012443030640854837
C_init,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6598047380433815,0.0059924901627622556
C_init,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.03230868477660642,0.0055375447248889095
C_init,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.2188396733040725,0.008377636323559612
C_init,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.0646573800206501,0.01277134196295035
C_init,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2180436802428438,0.02527134786461041
C_init,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.07199896892122155,0.004756781126180455
C_init,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.22253568040329,0.00797771145173659
C_init,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.062169051719946834,0.008630172680288708
C_init,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2206182509432013,0.0429976784045761
C_init,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06662367107567602,0.007322396201669374
C_init,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6578620174750652,0.006334013231459831
C_init,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.03452560109175643,0.006578985952755391
C_init,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6558587185480027,0.007701683290008667
C_init,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.03682798520866393,0.007129302043515851
C_init,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.6610341023538445,0.012502654594754248
C_init,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03129091096800692,0.012443030640854837
C_init,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6598047380433815,0.0059924901627622556
C_init,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.03230868477660642,0.0055375447248889095
C_init,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.2178193785068208,0.0070117989180474806
C_init,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.06567767481790183,0.01105579248732349
C_init,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2218495271007754,0.026693282495855515
C_init,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.06819312206328987,0.011342401365705945
C_init,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2251802103489005,0.012557260443686422
C_init,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.05952452177433646,0.012735725847512815
C_init,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2267547170107855,0.03934386866380779
C_init,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06048720500809172,0.015381443632980133
D_init,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5135755078256827,0.011464579842009178
D_init,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.5015589847758558,0.0029143335614122455
D_init,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.4874543905519786,0.016862556474683547
D_init,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.474214486062425,0.005708844395074562
D_init,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6745066580650109,0.0009283998091958935
D_init,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.685953626749937,0.003734187149170536
D_init,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6747846306308363,0.0033887671485320478
D_init,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6882583642783312,0.0044116613061529145
D_init,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.29603477389071947,0.005526363580627333
D_init,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.2908184470943541,0.010429348863702349
D_init,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.2913977109835803,0.016674499999556572
D_init,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.30153288889159885,0.010749300467647936
D_init,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.2924379994656954,0.0075752824284282
D_init,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.2769606312554901,0.008175384936648246
D_init,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.29111341770419563,0.004869120505366438
D_init,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.2681475031010395,0.013235809258796727
D_init,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.47900674128296866,0.006863888434120847
D_init,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.4945272646889828,0.01090787566432579
D_init,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.49394615698950795,0.009242417440146892
D_init,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.502929467831842,0.012359196112207588
D_init,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6682418442352934,0.005118884207761766
D_init,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.024145774331528275,0.0052361915268568995
D_init,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6634481826314786,0.006426316887853234
D_init,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.029238521125188027,0.005862276024775577
D_init,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6729875843936153,0.012112487949479658
D_init,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.019337428928236238,0.012024762633803159
D_init,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6685763387781283,0.004858614655518714
D_init,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.023537084041859613,0.004197600093455764
D_init,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.239167775541384,0.0022679056315013705
D_init,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.04432927778333854,0.004360805738991381
D_init,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2405853176577326,0.02196739449283419
D_init,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.04945733150633269,0.004490231842680895
D_init,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2449047097357238,0.00978758465009492
D_init,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03980002238751309,0.011689515182018077
D_init,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2436742292361445,0.03619972346959086
D_init,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04356769278273287,0.0029697268854996873
D_init,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6674775160341722,0.006153321537839418
D_init,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.024910102532649542,0.006209062901232444
D_init,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6672597769307712,0.00021350421681211768
D_init,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.025426926825895424,0.0007396811854236151
D_init,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6753081699741053,0.010846292827178718
D_init,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.017016843347746224,0.01083833233729466
D_init,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6745573433479073,0.005600019087184749
D_init,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.0175560794720806,0.006350229548599423
D_init,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2272872806499124,0.01226487713912341
D_init,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.056209772674810164,0.010669510166380946
D_init,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2321763396074576,0.024697985656592075
D_init,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.057866309556607654,0.007307740287789393
D_init,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2326043727483875,0.00807199487370447
D_init,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.05210035937484939,0.00701829913805793
D_init,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2369285277645385,0.04417215915958072
D_init,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.050313394254338784,0.005299371733788655
D_init,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6682418442352934,0.005118884207761766
D_init,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.024145774331528275,0.0052361915268568995
D_init,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6634481826314786,0.006426316887853234
D_init,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.029238521125188027,0.005862276024775577
D_init,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6729875843936153,0.012112487949479658
D_init,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.019337428928236238,0.012024762633803159
D_init,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6685763387781283,0.004858614655518714
D_init,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.023537084041859613,0.004197600093455764
D_init,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.239167775541384,0.0022679056315013705
D_init,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.04432927778333854,0.004360805738991381
D_init,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2405853176577326,0.02196739449283419
D_init,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.04945733150633269,0.004490231842680895
D_init,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2449047097357238,0.00978758465009492
D_init,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03980002238751309,0.011689515182018077
D_init,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2436742292361445,0.03619972346959086
D_init,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04356769278273287,0.0029697268854996873
D_init,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6674775160341722,0.006153321537839418
D_init,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.024910102532649542,0.006209062901232444
D_init,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6672597769307712,0.00021350421681211768
D_init,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.025426926825895424,0.0007396811854236151
D_init,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.6753081699741053,0.010846292827178718
D_init,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.017016843347746224,0.01083833233729466
D_init,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6745573433479073,0.005600019087184749
D_init,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.0175560794720806,0.006350229548599423
D_init,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.2272872806499124,0.01226487713912341
D_init,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.056209772674810164,0.010669510166380946
D_init,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2321763396074576,0.024697985656592075
D_init,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.057866309556607654,0.007307740287789393
D_init,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2326043727483875,0.00807199487370447
D_init,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.05210035937484939,0.00701829913805793
D_init,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2369285277645385,0.04417215915958072
D_init,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.050313394254338784,0.005299371733788655
beta1_C_warmup_only,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5026998881141309,0.004077054764449851
beta1_C_warmup_only,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.4942828829613415,0.004014011390149931
beta1_C_warmup_only,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.47779140849826485,0.006020003545269444
beta1_C_warmup_only,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.46924916485777307,0.008859232927004848
beta1_C_warmup_only,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6758165349135109,0.003793813315406553
beta1_C_warmup_only,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6835321576281258,0.0036315174752244305
beta1_C_warmup_only,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6759456914821461,0.001610105027458272
beta1_C_warmup_only,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6873540040471229,0.0014614455042600055
beta1_C_warmup_only,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.29631506186634,0.0031541049024140363
beta1_C_warmup_only,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.29505553550338326,0.005792538698434878
beta1_C_warmup_only,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.29243641928941083,0.014055695387264486
beta1_C_warmup_only,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.3069522400187419,0.005707275501295133
beta1_C_warmup_only,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.2924737331668658,0.010963355576653814
beta1_C_warmup_only,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.2804323287982766,0.0076645531884266364
beta1_C_warmup_only,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.2932416213411752,0.00822133431515229
beta1_C_warmup_only,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.2714554230224768,0.013731802534685129
beta1_C_warmup_only,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.4837527373732915,0.004831580203680521
beta1_C_warmup_only,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.49841630779453966,0.013003632440008751
beta1_C_warmup_only,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.497257018616071,0.0022983572256218576
beta1_C_warmup_only,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5062489557210952,0.012161602461585687
beta1_C_warmup_only,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6567585950465212,0.00527341516375186
beta1_C_warmup_only,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.03562902352030047,0.005675166717316453
beta1_C_warmup_only,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6578427910584085,0.004572435547658066
beta1_C_warmup_only,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.03484391269825823,0.004115210238555148
beta1_C_warmup_only,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6586384177414746,0.011319974427759585
beta1_C_warmup_only,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.033686595580376934,0.011364767293606975
beta1_C_warmup_only,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6624393444251736,0.003685266918526161
beta1_C_warmup_only,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.029674078394814323,0.002932398806842151
beta1_C_warmup_only,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.2164933474246389,0.004571081904685462
beta1_C_warmup_only,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.06700370590008357,0.010306834363854527
beta1_C_warmup_only,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2196334130387587,0.01860783854728346
beta1_C_warmup_only,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.07040923612530674,0.007976612837426398
beta1_C_warmup_only,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2227244713946683,0.008298050613316638
beta1_C_warmup_only,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.06198026072856851,0.011335651912435912
beta1_C_warmup_only,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2238711132961824,0.03706684136448432
beta1_C_warmup_only,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06337080872269496,0.0037793624129293627
beta1_C_warmup_only,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6567585950465212,0.00527341516375186
beta1_C_warmup_only,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.03562902352030047,0.005675166717316453
beta1_C_warmup_only,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6578427910584085,0.004572435547658066
beta1_C_warmup_only,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.03484391269825823,0.004115210238555148
beta1_C_warmup_only,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6586384177414746,0.011319974427759585
beta1_C_warmup_only,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.033686595580376934,0.011364767293606975
beta1_C_warmup_only,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6624393444251736,0.003685266918526161
beta1_C_warmup_only,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.029674078394814323,0.002932398806842151
beta1_C_warmup_only,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2164933474246389,0.004571081904685462
beta1_C_warmup_only,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.06700370590008357,0.010306834363854527
beta1_C_warmup_only,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2196334130387587,0.01860783854728346
beta1_C_warmup_only,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.07040923612530674,0.007976612837426398
beta1_C_warmup_only,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2227244713946683,0.008298050613316638
