comparison,left,right,role,target,audit_budget,selector,split,n_seeds,n_defined,complete,mean,sample_sd,per_seed
E_minus_R,E_rho0_C,R_rho0_C,audit,SEX,360,pooled,development_evaluation_person_weighted,3,3,True,0.010232802956224049,0.0033418561698164272,"{""0"":0.010088494210256593,""1"":0.0069654388161406455,""2"":0.013644475842274906}"
E_minus_R,E_rho0_C,R_rho0_C,audit,RAC1P,360,pooled,validation,3,3,True,0.003293148580315967,0.002083643021963026,"{""0"":0.0010197847885551337,""1"":0.005112055545882566,""2"":0.0037476054065102016}"
E_minus_R,E_rho0_C,R_rho0_C,audit,RAC1P,360,pooled,development_evaluation,3,3,True,0.007021962525268395,0.004136215907112607,"{""0"":0.01133210400811202,""1"":0.006648826779477535,""2"":0.0030849567882156315}"
E_minus_R,E_rho0_C,R_rho0_C,audit,RAC1P,360,pooled,validation_person_weighted,3,3,True,0.0032747973517107307,0.002407030623257743,"{""0"":0.0014433406690528283,""1"":0.002379967426658469,""2"":0.006001083959420894}"
E_minus_R,E_rho0_C,R_rho0_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,3,3,True,0.009129085692371364,0.0051436812600225024,"{""0"":0.014600089071156619,""1"":0.008395719969065185,""2"":0.004391448036892287}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,same_residence,,primary,validation,3,3,True,-0.0024238856145225585,0.004656544612687171,"{""0"":-0.0027735842982815617,""1"":-0.0068957222802057405,""2"":0.002397649734919627}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,same_residence,,primary,development_evaluation,3,3,True,-0.0013174275034138112,0.007789770696229772,"{""0"":-0.009870926838084215,""1"":0.0005491843361852267,""2"":0.005369459991657555}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,same_residence,,primary,validation_person_weighted,3,3,True,-0.0024293632810419297,0.004701254692012879,"{""0"":0.00024485894542586317,""1"":-0.007857708595806256,""2"":0.0003247598072546043}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,same_residence,,primary,development_evaluation_person_weighted,3,3,True,-0.0014713962168005172,0.005883225473847918,"{""0"":-0.006791858041898857,""1"":-0.0024692872885332395,""2"":0.004846956680030545}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,commute_over20,,primary,validation,3,3,True,0.0016546075291495137,0.005739873487368515,"{""0"":0.005974475121253264,""1"":-0.004858509658515309,""2"":0.0038478571247105853}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,commute_over20,,primary,development_evaluation,3,3,True,-0.00045425420466656724,0.0021633551999458863,"{""0"":-0.0017527749193315678,""1"":-0.0016530979262003864,""2"":0.0020431102315322525}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,commute_over20,,primary,validation_person_weighted,3,3,True,0.0022248668127840356,0.008047094257996594,"{""0"":0.008383842444312783,""1"":-0.006880066245844807,""2"":0.005170824239884131}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,commute_over20,,primary,development_evaluation_person_weighted,3,3,True,4.627113554633855e-05,0.005343959782477421,"{""0"":-0.0019193846474033771,""1"":-0.004036476376025666,""2"":0.006094674430068059}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,income_binary,,primary,validation,3,3,True,0.004625769516582075,0.0028727602421426673,"{""0"":0.0013296502264403265,""1"":0.005950642485408109,""2"":0.0065970158378977906}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,income_binary,,primary,development_evaluation,3,3,True,-0.00041797410692205145,0.0015620249589617739,"{""0"":-0.0010845526580798848,""1"":-0.0015361243749589804,""2"":0.0013667547122727108}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,income_binary,,primary,validation_person_weighted,3,3,True,0.004372083245934429,0.002835782915494782,"{""0"":0.0012146948091219523,""1"":0.005199220122466985,""2"":0.0067023348062143495}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,income_binary,,primary,development_evaluation_person_weighted,3,3,True,-0.0026130453283905917,0.0012168803645425347,"{""0"":-0.003752033305811475,""1"":-0.0027561715836230127,""2"":-0.0013309310957372866}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,civilian_at_work,,primary,validation,3,3,True,0.00383670077513378,0.0024789495841057393,"{""0"":0.006168752978515435,""1"":0.004108151779718072,""2"":0.001233197567167832}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,civilian_at_work,,primary,development_evaluation,3,3,True,0.0055792753440673986,0.0016048176344549334,"{""0"":0.0046085853926080556,""1"":0.00743164643639449,""2"":0.004697594203199651}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,civilian_at_work,,primary,validation_person_weighted,3,3,True,0.004459327170207472,0.00035956730942124035,"{""0"":0.004835820184222406,""1"":0.004422666967999922,""2"":0.004119494358400089}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,3,3,True,0.007109887978798875,0.0029045711816891983,"{""0"":0.00375919662736951,""1"":0.008658015927400842,""2"":0.008912451381626274}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,public_coverage,,primary,validation,3,3,True,-0.0007393043471090599,0.004062103693679608,"{""0"":0.0036610751153130505,""1"":-0.004345972609342108,""2"":-0.0015330155472981222}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,public_coverage,,primary,development_evaluation,3,3,True,0.003181078828863223,0.0018863990478991356,"{""0"":0.00257143076999522,""1"":0.005296910395872267,""2"":0.0016748953207221806}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,public_coverage,,primary,validation_person_weighted,3,3,True,0.0003705151297741331,0.006704439984119332,"{""0"":0.006660629091800541,""1"":-0.006682913028494164,""2"":0.0011338293260160226}"
E_minus_S,E_rho0_C,S_rho0_C,transfer,public_coverage,,primary,development_evaluation_person_weighted,3,3,True,0.0035950704539362555,0.00339320660824913,"{""0"":0.0012335223429179587,""1"":0.007483457660502069,""2"":0.002068231358388739}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,primary,validation,3,3,True,0.008008255287665208,0.009029652129958,"{""0"":0.00730789618101213,""1"":0.01736769343586797,""2"":-0.0006508237538844774}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,primary,development_evaluation,3,3,True,0.005739751357697072,0.008298143131015501,"{""0"":0.007756484406479913,""1"":0.012843645324702613,""2"":-0.003380875658091309}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,primary,validation_person_weighted,3,3,True,0.011447289769949798,0.008390144480948734,"{""0"":0.01628095557751319,""1"":0.01630172089361126,""2"":0.0017591928387249434}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,primary,development_evaluation_person_weighted,3,3,True,0.005900197337465681,0.006841255449870497,"{""0"":0.00825974596284984,""1"":0.011249371932807617,""2"":-0.0018085258832604145}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,primary,validation,3,3,True,0.014300914160661149,0.017245607416737915,"{""0"":0.030151013304783314,""1"":0.016815775652079923,""2"":-0.00406404647487979}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,primary,development_evaluation,3,3,True,0.008526377131697682,0.011477021145894807,"{""0"":0.02161879376947673,""1"":0.003758787467950775,""2"":0.00020155015766554207}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,primary,validation_person_weighted,3,3,True,0.01244828926823982,0.016334664179373765,"{""0"":0.027322832401925234,""1"":0.015055032276058755,""2"":-0.005032996873264528}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,3,3,True,0.004110110520670081,0.013809254218240563,"{""0"":0.01817582638176063,""1"":-0.009427532575450925,""2"":0.00358203775570054}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,pooled,validation,3,3,True,0.0027307990014887964,0.003622560206501698,"{""0"":0.004310796154277208,""1"":0.005294999166614689,""2"":-0.001413398316425507}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,pooled,development_evaluation,3,3,True,-0.0015658048428694633,0.003995167679641114,"{""0"":-0.0027742623529618538,""1"":0.002894080487025552,""2"":-0.0048172326626720885}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,pooled,validation_person_weighted,3,3,True,0.0036197064506091983,0.004428498086146408,"{""0"":0.0063016955044458145,""1"":0.006049228643628335,""2"":-0.0014918047962465542}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,120,pooled,development_evaluation_person_weighted,3,3,True,0.0010126741173124658,0.002020538595360912,"{""0"":0.0002305922858402143,""1"":0.003307352924561524,""2"":-0.0004999228584643411}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,pooled,validation,3,3,True,0.001051276329794737,0.014217470562386075,"{""0"":0.016968543136172354,""1"":-0.0034264186577859235,""2"":-0.01038829548900222}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,pooled,development_evaluation,3,3,True,0.0028436721728394656,0.01936538506211349,"{""0"":0.0243421186251791,""1"":-0.013232908625883777,""2"":-0.0025781934807769247}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,pooled,validation_person_weighted,3,3,True,-0.0030002176747178457,0.009572430820287931,"{""0"":0.007721172151479383,""1"":-0.00603276268816777,""2"":-0.01068906248746515}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,3,3,True,0.0028776047431844365,0.025286390116850733,"{""0"":0.029881649800804988,""1"":-0.020241469726634875,""2"":-0.0010073658446168032}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,primary,validation,3,3,True,0.008008255287665208,0.009029652129958,"{""0"":0.00730789618101213,""1"":0.01736769343586797,""2"":-0.0006508237538844774}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,primary,development_evaluation,3,3,True,0.005739751357697072,0.008298143131015501,"{""0"":0.007756484406479913,""1"":0.012843645324702613,""2"":-0.003380875658091309}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,primary,validation_person_weighted,3,3,True,0.011447289769949798,0.008390144480948734,"{""0"":0.01628095557751319,""1"":0.01630172089361126,""2"":0.0017591928387249434}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,primary,development_evaluation_person_weighted,3,3,True,0.005900197337465681,0.006841255449870497,"{""0"":0.00825974596284984,""1"":0.011249371932807617,""2"":-0.0018085258832604145}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,primary,validation,3,3,True,0.014300914160661149,0.017245607416737915,"{""0"":0.030151013304783314,""1"":0.016815775652079923,""2"":-0.00406404647487979}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,primary,development_evaluation,3,3,True,0.008526377131697682,0.011477021145894807,"{""0"":0.02161879376947673,""1"":0.003758787467950775,""2"":0.00020155015766554207}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,primary,validation_person_weighted,3,3,True,0.01244828926823982,0.016334664179373765,"{""0"":0.027322832401925234,""1"":0.015055032276058755,""2"":-0.005032996873264528}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,primary,development_evaluation_person_weighted,3,3,True,0.004110110520670081,0.013809254218240563,"{""0"":0.01817582638176063,""1"":-0.009427532575450925,""2"":0.00358203775570054}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,pooled,validation,3,3,True,0.0027307990014887964,0.003622560206501698,"{""0"":0.004310796154277208,""1"":0.005294999166614689,""2"":-0.001413398316425507}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,pooled,development_evaluation,3,3,True,-0.0015658048428694633,0.003995167679641114,"{""0"":-0.0027742623529618538,""1"":0.002894080487025552,""2"":-0.0048172326626720885}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,pooled,validation_person_weighted,3,3,True,0.0036197064506091983,0.004428498086146408,"{""0"":0.0063016955044458145,""1"":0.006049228643628335,""2"":-0.0014918047962465542}"
E_minus_S,E_rho0_C,S_rho0_C,audit,SEX,360,pooled,development_evaluation_person_weighted,3,3,True,0.0010126741173124658,0.002020538595360912,"{""0"":0.0002305922858402143,""1"":0.003307352924561524,""2"":-0.0004999228584643411}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,pooled,validation,3,3,True,0.001051276329794737,0.014217470562386075,"{""0"":0.016968543136172354,""1"":-0.0034264186577859235,""2"":-0.01038829548900222}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,pooled,development_evaluation,3,3,True,0.0028436721728394656,0.01936538506211349,"{""0"":0.0243421186251791,""1"":-0.013232908625883777,""2"":-0.0025781934807769247}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,pooled,validation_person_weighted,3,3,True,-0.0030002176747178457,0.009572430820287931,"{""0"":0.007721172151479383,""1"":-0.00603276268816777,""2"":-0.01068906248746515}"
E_minus_S,E_rho0_C,S_rho0_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,3,3,True,0.0028776047431844365,0.025286390116850733,"{""0"":0.029881649800804988,""1"":-0.020241469726634875,""2"":-0.0010073658446168032}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,same_residence,,primary,validation,3,3,True,0.005739372987471218,0.0034006459198070134,"{""0"":0.005904223978900669,""1"":0.0022592996605549365,""2"":0.009054595322958048}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,same_residence,,primary,development_evaluation,3,3,True,0.006873245611203542,0.0026854050825637645,"{""0"":0.007296687016432879,""1"":0.0040012761439594535,""2"":0.009321773673218292}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,same_residence,,primary,validation_person_weighted,3,3,True,0.005630163211104618,0.0051531974457727035,"{""0"":0.008810463494341891,""1"":-0.00031541015868014055,""2"":0.008395436297652104}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,same_residence,,primary,development_evaluation_person_weighted,3,3,True,0.0054321687906470255,0.0021904327787987906,"{""0"":0.004939748081250361,""1"":0.003529859389291401,""2"":0.007826898901399315}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,commute_over20,,primary,validation,3,3,True,0.001786795514436057,0.0023975240500784738,"{""0"":0.003809871773627349,""1"":-0.0008613529560248523,""2"":0.002411867725705674}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,commute_over20,,primary,development_evaluation,3,3,True,-0.0010572088732064462,0.0010924016941179903,"{""0"":-0.001576419835770726,""1"":0.00019796501033475522,""2"":-0.001793171794183368}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,commute_over20,,primary,validation_person_weighted,3,3,True,0.003770442143910276,0.003720421382527528,"{""0"":0.005312700231382528,""1"":-0.0004730946030323535,""2"":0.006471720803380654}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,commute_over20,,primary,development_evaluation_person_weighted,3,3,True,-0.0008267259660110771,0.001420198898184534,"{""0"":-0.0002504798026851107,""1"":-0.0024444806432085686,""2"":0.00021478254786044815}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,income_binary,,primary,validation,3,3,True,0.003883537599312481,0.002446322160094893,"{""0"":0.0022756792342850662,""1"":0.0026761026378980257,""2"":0.006698830925754351}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,income_binary,,primary,development_evaluation,3,3,True,-0.0010470811961752664,0.0036484721459364112,"{""0"":0.0007328765614217914,""1"":-0.005243895690112743,""2"":0.0013697755401651523}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,income_binary,,primary,validation_person_weighted,3,3,True,0.002761202036096496,0.004305867806302137,"{""0"":0.0037799089031931854,""1"":-0.0019626709198347636,""2"":0.006466368124931066}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,income_binary,,primary,development_evaluation_person_weighted,3,3,True,-0.0020633375574071002,0.002260035469349824,"{""0"":-0.0018037654723386254,""1"":-0.004441951532934252,""2"":5.570433305157607e-05}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,civilian_at_work,,primary,validation,3,3,True,0.0069312140694453754,0.0003777790930676688,"{""0"":0.00736237040764165,""1"":0.006658232048700197,""2"":0.006773039751994281}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,civilian_at_work,,primary,development_evaluation,3,3,True,0.005186707214305124,0.007840381637867792,"{""0"":0.008832244202846395,""1"":-0.003812699021714605,""2"":0.01054057646178358}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,civilian_at_work,,primary,validation_person_weighted,3,3,True,0.007625475554353907,0.0010043985014038387,"{""0"":0.008355128751306229,""1"":0.006479930691229596,""2"":0.008041367220525897}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,3,3,True,0.005877265132297083,0.006952565418787837,"{""0"":0.009771324922387192,""1"":-0.0021496816754966175,""2"":0.010010152150000673}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,public_coverage,,primary,validation,3,3,True,-0.002632565525594525,0.0035690557336333444,"{""0"":0.0014796961321620894,""1"":-0.004453883932762082,""2"":-0.004923508776183583}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,public_coverage,,primary,development_evaluation,3,3,True,-0.0029385252169081646,0.002852274852008859,"{""0"":-0.0017699649975798648,""1"":-0.0008560991013283892,""2"":-0.00618951155181624}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,public_coverage,,primary,validation_person_weighted,3,3,True,-0.0017725358294008269,0.005273151534818749,"{""0"":0.002619788511212695,""1"":-0.0076206484750429015,""2"":-0.00031674752437227394}"
E_minus_R,E_rho0_D,R_rho0_D,transfer,public_coverage,,primary,development_evaluation_person_weighted,3,3,True,-0.0016298802517553297,0.002588015680423856,"{""0"":-0.002074046582157374,""1"":0.001151472802559117,""2"":-0.003967066975667732}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,primary,validation,3,3,True,0.018062769564044068,0.006152201271760013,"{""0"":0.021836040291163372,""1"":0.021388753647858638,""2"":0.010963514753110193}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,primary,development_evaluation,3,3,True,0.017774074789928984,0.004002646428132451,"{""0"":0.02123955776415898,""1"":0.018689728901121194,""2"":0.01339293770450678}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,primary,validation_person_weighted,3,3,True,0.02042822223479257,0.011646899442020667,"{""0"":0.031732736273203166,""1"":0.02108518373922985,""2"":0.008466746691944693}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,primary,development_evaluation_person_weighted,3,3,True,0.017106550250087966,0.00649747400732757,"{""0"":0.024159579213981708,""1"":0.015795494028130297,""2"":0.011364577508151896}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,primary,validation,3,3,True,0.0289548310247368,0.003993847059498205,"{""0"":0.03356627377484411,""1"":0.026691075785131746,""2"":0.026607143514234544}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,primary,development_evaluation,3,3,True,0.0252970474811632,0.0033569961620438706,"{""0"":0.023355110921828848,""1"":0.02917337030573841,""2"":0.023362661215922342}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,primary,validation_person_weighted,3,3,True,0.026233679341910676,0.005823450476177201,"{""0"":0.03293403410800266,""1"":0.022392065335412825,""2"":0.02337493858231654}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,3,3,True,0.024159260547312433,0.0005231851888559194,"{""0"":0.023555298951909887,""1"":0.02444917754389997,""2"":0.024473305146127444}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,pooled,validation,3,3,True,0.010395338165209914,0.00484541817844038,"{""0"":0.015982478608590145,""1"":0.007344914729759067,""2"":0.007858621157280532}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,pooled,development_evaluation,3,3,True,0.008099340008611936,0.002682827468494487,"{""0"":0.01109650376279725,""1"":0.005922289046993767,""2"":0.007279227216044792}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,pooled,validation_person_weighted,3,3,True,0.009324203754503083,0.008585072953590213,"{""0"":0.019222290876099724,""1"":0.004848849035063996,""2"":0.0039014713523455313}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,120,pooled,development_evaluation_person_weighted,3,3,True,0.00986680481345037,0.00668947506668445,"{""0"":0.015918739295151196,""1"":0.0026839585221952733,""2"":0.010997716623004639}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,pooled,validation,3,3,True,0.003387380050463795,0.001802743145377504,"{""0"":0.003426358714051947,""1"":0.005170317789606083,""2"":0.0015654636477333561}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,pooled,development_evaluation,3,3,True,0.00829950877850331,0.0033792584699860063,"{""0"":0.007919690643575894,""1"":0.011852629323893638,""2"":0.005126206368040398}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,pooled,validation_person_weighted,3,3,True,0.0032347223101109415,0.0037228839199127672,"{""0"":0.007219436938800561,""1"":-0.00015456079935516343,""2"":0.0026392907908874275}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,3,3,True,0.010313687361952558,0.004843727635211502,"{""0"":0.013170774125391915,""1"":0.013049215164032013,""2"":0.004721072796433745}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,primary,validation,3,3,True,0.018062769564044068,0.006152201271760013,"{""0"":0.021836040291163372,""1"":0.021388753647858638,""2"":0.010963514753110193}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,primary,development_evaluation,3,3,True,0.017774074789928984,0.004002646428132451,"{""0"":0.02123955776415898,""1"":0.018689728901121194,""2"":0.01339293770450678}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,primary,validation_person_weighted,3,3,True,0.02042822223479257,0.011646899442020667,"{""0"":0.031732736273203166,""1"":0.02108518373922985,""2"":0.008466746691944693}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,primary,development_evaluation_person_weighted,3,3,True,0.017106550250087966,0.00649747400732757,"{""0"":0.024159579213981708,""1"":0.015795494028130297,""2"":0.011364577508151896}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,primary,validation,3,3,True,0.0289548310247368,0.003993847059498205,"{""0"":0.03356627377484411,""1"":0.026691075785131746,""2"":0.026607143514234544}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,primary,development_evaluation,3,3,True,0.0252970474811632,0.0033569961620438706,"{""0"":0.023355110921828848,""1"":0.02917337030573841,""2"":0.023362661215922342}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,primary,validation_person_weighted,3,3,True,0.026233679341910676,0.005823450476177201,"{""0"":0.03293403410800266,""1"":0.022392065335412825,""2"":0.02337493858231654}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,3,3,True,0.024159260547312433,0.0005231851888559194,"{""0"":0.023555298951909887,""1"":0.02444917754389997,""2"":0.024473305146127444}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,pooled,validation,3,3,True,0.010395338165209914,0.00484541817844038,"{""0"":0.015982478608590145,""1"":0.007344914729759067,""2"":0.007858621157280532}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,pooled,development_evaluation,3,3,True,0.008099340008611936,0.002682827468494487,"{""0"":0.01109650376279725,""1"":0.005922289046993767,""2"":0.007279227216044792}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,pooled,validation_person_weighted,3,3,True,0.009324203754503083,0.008585072953590213,"{""0"":0.019222290876099724,""1"":0.004848849035063996,""2"":0.0039014713523455313}"
E_minus_R,E_rho0_D,R_rho0_D,audit,SEX,360,pooled,development_evaluation_person_weighted,3,3,True,0.00986680481345037,0.00668947506668445,"{""0"":0.015918739295151196,""1"":0.0026839585221952733,""2"":0.010997716623004639}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,pooled,validation,3,3,True,0.003387380050463795,0.001802743145377504,"{""0"":0.003426358714051947,""1"":0.005170317789606083,""2"":0.0015654636477333561}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,pooled,development_evaluation,3,3,True,0.00829950877850331,0.0033792584699860063,"{""0"":0.007919690643575894,""1"":0.011852629323893638,""2"":0.005126206368040398}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,pooled,validation_person_weighted,3,3,True,0.0032347223101109415,0.0037228839199127672,"{""0"":0.007219436938800561,""1"":-0.00015456079935516343,""2"":0.0026392907908874275}"
E_minus_R,E_rho0_D,R_rho0_D,audit,RAC1P,360,pooled,development_evaluation_person_weighted,3,3,True,0.010313687361952558,0.004843727635211502,"{""0"":0.013170774125391915,""1"":0.013049215164032013,""2"":0.004721072796433745}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,same_residence,,primary,validation,3,3,True,-0.002933862285608657,0.004621843046169682,"{""0"":-0.002914188968773268,""1"":-0.0075655105870815476,""2"":0.0016781126990288442}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,same_residence,,primary,development_evaluation,3,3,True,-0.0019843141769610626,0.008709861069845375,"{""0"":-0.011650768316597504,""1"":0.0004444528431293282,""2"":0.0052533729425849884}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,same_residence,,primary,validation_person_weighted,3,3,True,-0.0023912202484803746,0.004808005570364906,"{""0"":4.852399574678534e-05,""1"":-0.007929964165603653,""2"":0.0007077794244157443}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,same_residence,,primary,development_evaluation_person_weighted,3,3,True,-0.00144765439771181,0.007060773675013357,"{""0"":-0.008620034658712417,""1"":-0.0012188808236531234,""2"":0.0054959522892301105}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,commute_over20,,primary,validation,3,3,True,0.0018154167636869796,0.005131899152273146,"{""0"":0.005351505418127345,""1"":-0.004070691025896966,""2"":0.004165435898830561}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,commute_over20,,primary,development_evaluation,3,3,True,-0.0006126036022165993,0.002082514211102628,"{""0"":-0.0016946879537663717,""1"":-0.0019313155853408759,""2"":0.0017881927324574498}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,commute_over20,,primary,validation_person_weighted,3,3,True,0.002879682976453172,0.008057496395890784,"{""0"":0.008524568870167837,""1"":-0.006347812320307233,""2"":0.006462292379498913}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,commute_over20,,primary,development_evaluation_person_weighted,3,3,True,0.00022857065220012926,0.005795024416249149,"{""0"":-0.0012532463086653012,""1"":-0.004681668702611996,""2"":0.006620626967877685}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,income_binary,,primary,validation,3,3,True,0.004507426277281568,0.0027112671370013216,"{""0"":0.0013787595149566956,""1"":0.00616949760361396,""2"":0.005974021713274047}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,income_binary,,primary,development_evaluation,3,3,True,-0.00023630627648864774,0.002345923579835254,"{""0"":-0.0013936914013825685,""1"":-0.0017786281404265636,""2"":0.002463400712343189}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,income_binary,,primary,validation_person_weighted,3,3,True,0.003725973895503295,0.0024921358082694873,"{""0"":0.0009662190604097787,""1"":0.0058119361694890515,""2"":0.004399766456611054}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,income_binary,,primary,development_evaluation_person_weighted,3,3,True,-0.0026157492629012014,0.0015154549359887074,"{""0"":-0.004016703328801441,""1"":-0.00282334680945473,""2"":-0.0010071976504474334}"
E_minus_S,E_rho0_D,S_rho0_D,transfer,civilian_at_work,,primary,validation,3,3,True,0.004228871565670256,0.002408568590114042,"{""0"":0.006835642139652931,""1"":0.0037649879369545114,""2"":0.002085984620403325}"
