seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc,evidence_audit_budget,origin_metrics,origin_release
0,transfer,R_rho0p1_W,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.2986472894735303,1e-12,0.8605898123324397,0.7477747068051095,0.7477747068051095,0.8992881153357735,0.8992881153357736,0.8992881153357736,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.2948420589990275,1e-12,0.864185110663984,0.7408853370301659,0.7408853370301659,0.8987501293060812,0.8987501293060812,0.8987501293060812,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.2834111220395897,1e-12,0.8690260914492379,0.737938977674857,0.737938977674857,0.9036338416018603,0.9036338416018603,0.9036338416018603,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.3047490603438775,1e-12,0.8586105865487923,0.7189240543203297,0.7189240543203297,0.8900019195691186,0.8900019195691184,0.8900019195691184,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,True,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.3005177138159487,1e-12,0.8920911528150134,0.8462840906835465,0.8462840906835465,0.8896260603997164,0.8896260603997164,0.8896260603997164,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,True,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.2703363191446714,1e-12,0.9067739771965124,0.8654965911184817,0.8654965911184817,0.9084223942018304,0.9084223942018304,0.9084223942018304,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,True,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.2978811964068397,1e-12,0.8976807600677402,0.8484701573101276,0.8484701573101276,0.8836911205687442,0.8836911205687441,0.8836911205687441,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,True,False,2048,"[665,1383]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.2546971238147973,1e-12,0.9184685507016499,0.8716081098414009,0.8716081098414009,0.907439957766679,0.907439957766679,0.907439957766679,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,True,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.3032459686866105,1e-12,0.8910857908847185,0.845795272432839,0.845795272432839,0.8895588828785366,0.8895588828785365,0.8895588828785365,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,True,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.27291435318108176,1e-12,0.9047619047619048,0.8640040538050489,0.8640040538050489,0.9069938373973753,0.9069938373973753,0.9069938373973753,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
