seed,release,target,split,audit_budget,saved_loss,saved_candidate,fresh_loss,fresh_candidate,catchup_loss,catchup_candidate,pooled_loss,pooled_candidate
0,S_rho0p1_D,RAC1P,development_evaluation,360,1.204875681593239,saved_adversary,1.2113443184535027,logistic,1.1946966649479127,catchup,1.1946966649479127,catchup
0,S_rho0p1_D,RAC1P,validation_person_weighted,120,1.2225578739092018,saved_adversary,1.2328525462428774,logistic,1.208790494431567,catchup,1.208790494431567,catchup
0,S_rho0p1_D,RAC1P,validation_person_weighted,360,1.2225578739092018,saved_adversary,1.2328525462428774,logistic,1.208790494431567,catchup,1.208790494431567,catchup
0,S_rho0p1_D,RAC1P,development_evaluation_person_weighted,120,1.181796643932092,saved_adversary,1.1923909979804537,logistic,1.1723864071175478,catchup,1.1723864071175478,catchup
0,S_rho0p1_D,RAC1P,development_evaluation_person_weighted,360,1.181796643932092,saved_adversary,1.1923909979804537,logistic,1.1723864071175478,catchup,1.1723864071175478,catchup
0,S_rho0_C,SEX,validation,120,0.6801435273667625,saved_adversary,0.6612599476357859,mlp_0,0.6569627036440177,catchup,0.6569627036440177,catchup
0,S_rho0_C,SEX,validation,360,0.6801435273667625,saved_adversary,0.6612599476357859,mlp_0,0.6569627036440177,catchup,0.6569627036440177,catchup
0,S_rho0_C,SEX,development_evaluation,120,0.6939910750111401,saved_adversary,0.6713824333281188,mlp_0,0.6697852064847335,catchup,0.6697852064847335,catchup
0,S_rho0_C,SEX,development_evaluation,360,0.6939910750111401,saved_adversary,0.6713824333281188,mlp_0,0.6697852064847335,catchup,0.6697852064847335,catchup
0,S_rho0_C,SEX,validation_person_weighted,120,0.6782843002678159,saved_adversary,0.6563941592211125,mlp_0,0.6552921997562705,catchup,0.6552921997562705,catchup
0,S_rho0_C,SEX,validation_person_weighted,360,0.6782843002678159,saved_adversary,0.6563941592211125,mlp_0,0.6552921997562705,catchup,0.6552921997562705,catchup
0,S_rho0_C,SEX,development_evaluation_person_weighted,120,0.6950963089392967,saved_adversary,0.672150660250732,mlp_0,0.6693517757899158,catchup,0.6693517757899158,catchup
0,S_rho0_C,SEX,development_evaluation_person_weighted,360,0.6950963089392967,saved_adversary,0.672150660250732,mlp_0,0.6693517757899158,catchup,0.6693517757899158,catchup
0,S_rho0_C,RAC1P,validation,120,1.2088336153032275,saved_adversary,1.2204427551935524,logistic,1.2038797355915343,catchup,1.2038797355915343,catchup
0,S_rho0_C,RAC1P,validation,360,1.2088336153032275,saved_adversary,1.2204427551935524,logistic,1.2038797355915343,catchup,1.2038797355915343,catchup
0,S_rho0_C,RAC1P,development_evaluation,120,1.208746089225524,saved_adversary,1.2104327130953938,logistic,1.1982527615283205,catchup,1.1982527615283205,catchup
0,S_rho0_C,RAC1P,development_evaluation,360,1.208746089225524,saved_adversary,1.2104327130953938,logistic,1.1982527615283205,catchup,1.1982527615283205,catchup
0,S_rho0_C,RAC1P,validation_person_weighted,120,1.2359774637543817,saved_adversary,1.2284980510975705,logistic,1.2195320152938973,catchup,1.2195320152938973,catchup
0,S_rho0_C,RAC1P,validation_person_weighted,360,1.2359774637543817,saved_adversary,1.2284980510975705,logistic,1.2195320152938973,catchup,1.2195320152938973,catchup
0,S_rho0_C,RAC1P,development_evaluation_person_weighted,120,1.187484579481987,saved_adversary,1.1928504118980576,logistic,1.1743953018438518,catchup,1.1743953018438518,catchup
0,S_rho0_C,RAC1P,development_evaluation_person_weighted,360,1.187484579481987,saved_adversary,1.1928504118980576,logistic,1.1743953018438518,catchup,1.1743953018438518,catchup
0,S_rho0_D,SEX,validation,120,0.6759313316604045,saved_adversary,0.6629006451844203,mlp_0,0.6574939119322782,catchup,0.6574939119322782,catchup
0,S_rho0_D,SEX,validation,360,0.6759313316604045,saved_adversary,0.6629006451844203,mlp_0,0.6574939119322782,catchup,0.6574939119322782,catchup
0,S_rho0_D,SEX,development_evaluation,120,0.6894912019808698,saved_adversary,0.6730787854566831,mlp_0,0.6701426556909182,catchup,0.6701426556909182,catchup
0,S_rho0_D,SEX,development_evaluation,360,0.6894912019808698,saved_adversary,0.6730787854566831,mlp_0,0.6701426556909182,catchup,0.6701426556909182,catchup
0,S_rho0_D,SEX,validation_person_weighted,120,0.6728603924160607,saved_adversary,0.6579429537632681,mlp_0,0.6568105063167246,catchup,0.6568105063167246,catchup
0,S_rho0_D,SEX,validation_person_weighted,360,0.6728603924160607,saved_adversary,0.6579429537632681,mlp_0,0.6568105063167246,catchup,0.6568105063167246,catchup
0,S_rho0_D,SEX,development_evaluation_person_weighted,120,0.6875608201044818,saved_adversary,0.6741784068790332,mlp_0,0.669260585700869,catchup,0.669260585700869,catchup
0,S_rho0_D,SEX,development_evaluation_person_weighted,360,0.6875608201044818,saved_adversary,0.6741784068790332,mlp_0,0.669260585700869,catchup,0.669260585700869,catchup
0,S_rho0_D,RAC1P,validation,120,1.2137403661942219,saved_adversary,1.223005163584481,logistic,1.2077820494947795,catchup,1.2077820494947795,catchup
0,S_rho0_D,RAC1P,validation,360,1.2137403661942219,saved_adversary,1.223005163584481,logistic,1.2077820494947795,catchup,1.2077820494947795,catchup
0,S_rho0_D,RAC1P,development_evaluation,120,1.2126113729165637,saved_adversary,1.2143293784614109,logistic,1.2025984917538504,catchup,1.2025984917538504,catchup
0,S_rho0_D,RAC1P,development_evaluation,360,1.2126113729165637,saved_adversary,1.2143293784614109,logistic,1.2025984917538504,catchup,1.2025984917538504,catchup
0,S_rho0_D,RAC1P,validation_person_weighted,120,1.2388025696710367,saved_adversary,1.2318156872317376,logistic,1.2209456964471859,catchup,1.2209456964471859,catchup
0,S_rho0_D,RAC1P,validation_person_weighted,360,1.2388025696710367,saved_adversary,1.2318156872317376,logistic,1.2209456964471859,catchup,1.2209456964471859,catchup
0,S_rho0_D,RAC1P,development_evaluation_person_weighted,120,1.1922194846430678,saved_adversary,1.196385090275159,logistic,1.181196058064645,catchup,1.181196058064645,catchup
0,S_rho0_D,RAC1P,development_evaluation_person_weighted,360,1.1922194846430678,saved_adversary,1.196385090275159,logistic,1.181196058064645,catchup,1.181196058064645,catchup
0,PCA16,SEX,validation,120,,,0.6509224668633202,mlp_1,,,0.6509224668633202,mlp_1
0,PCA16,SEX,validation,360,,,0.6509224668633202,mlp_1,,,0.6509224668633202,mlp_1
0,PCA16,SEX,development_evaluation,120,,,0.6634489941526499,mlp_1,,,0.6634489941526499,mlp_1
0,PCA16,SEX,development_evaluation,360,,,0.6634489941526499,mlp_1,,,0.6634489941526499,mlp_1
0,PCA16,SEX,validation_person_weighted,120,,,0.6455853903267473,mlp_1,,,0.6455853903267473,mlp_1
0,PCA16,SEX,validation_person_weighted,360,,,0.6455853903267473,mlp_1,,,0.6455853903267473,mlp_1
0,PCA16,SEX,development_evaluation_person_weighted,120,,,0.661590074472383,mlp_1,,,0.661590074472383,mlp_1
0,PCA16,SEX,development_evaluation_person_weighted,360,,,0.661590074472383,mlp_1,,,0.661590074472383,mlp_1
0,PCA16,RAC1P,validation,120,,,1.221820051398217,mlp_0,,,1.221820051398217,mlp_0
0,PCA16,RAC1P,validation,360,,,1.221820051398217,mlp_0,,,1.221820051398217,mlp_0
0,PCA16,RAC1P,development_evaluation,120,,,1.2139651347628213,mlp_0,,,1.2139651347628213,mlp_0
0,PCA16,RAC1P,development_evaluation,360,,,1.2139651347628213,mlp_0,,,1.2139651347628213,mlp_0
0,PCA16,RAC1P,validation_person_weighted,120,,,1.228346936602003,mlp_0,,,1.228346936602003,mlp_0
0,PCA16,RAC1P,validation_person_weighted,360,,,1.228346936602003,mlp_0,,,1.228346936602003,mlp_0
0,PCA16,RAC1P,development_evaluation_person_weighted,120,,,1.1922331131837498,mlp_0,,,1.1922331131837498,mlp_0
0,PCA16,RAC1P,development_evaluation_person_weighted,360,,,1.1922331131837498,mlp_0,,,1.1922331131837498,mlp_0
0,E_direct,SEX,validation,120,,,0.6843966574854639,mlp_0,,,0.6843966574854639,mlp_0
0,E_direct,SEX,validation,360,,,0.6843966574854639,mlp_0,,,0.6843966574854639,mlp_0
0,E_direct,SEX,development_evaluation,120,,,0.6871420417380362,mlp_0,,,0.6871420417380362,mlp_0
0,E_direct,SEX,development_evaluation,360,,,0.6871420417380362,mlp_0,,,0.6871420417380362,mlp_0
0,E_direct,SEX,validation_person_weighted,120,,,0.6830608349500343,mlp_0,,,0.6830608349500343,mlp_0
0,E_direct,SEX,validation_person_weighted,360,,,0.6830608349500343,mlp_0,,,0.6830608349500343,mlp_0
0,E_direct,SEX,development_evaluation_person_weighted,120,,,0.6897453833588074,mlp_0,,,0.6897453833588074,mlp_0
0,E_direct,SEX,development_evaluation_person_weighted,360,,,0.6897453833588074,mlp_0,,,0.6897453833588074,mlp_0
0,E_direct,RAC1P,validation,120,,,1.257905641258475,mlp_0,,,1.257905641258475,mlp_0
0,E_direct,RAC1P,validation,360,,,1.257905641258475,mlp_0,,,1.257905641258475,mlp_0
0,E_direct,RAC1P,development_evaluation,120,,,1.2355778240932,mlp_0,,,1.2355778240932,mlp_0
0,E_direct,RAC1P,development_evaluation,360,,,1.2355778240932,mlp_0,,,1.2355778240932,mlp_0
0,E_direct,RAC1P,validation_person_weighted,120,,,1.2653409244897802,mlp_0,,,1.2653409244897802,mlp_0
0,E_direct,RAC1P,validation_person_weighted,360,,,1.2653409244897802,mlp_0,,,1.2653409244897802,mlp_0
0,E_direct,RAC1P,development_evaluation_person_weighted,120,,,1.2195680963219246,mlp_0,,,1.2195680963219246,mlp_0
0,E_direct,RAC1P,development_evaluation_person_weighted,360,,,1.2195680963219246,mlp_0,,,1.2195680963219246,mlp_0
0,S_direct,SEX,validation,120,,,0.6678472594735618,mlp_1,,,0.6678472594735618,mlp_1
0,S_direct,SEX,validation,360,,,0.6678472594735618,mlp_1,,,0.6678472594735618,mlp_1
0,S_direct,SEX,development_evaluation,120,,,0.6846655868091783,mlp_1,,,0.6846655868091783,mlp_1
0,S_direct,SEX,development_evaluation,360,,,0.6846655868091783,mlp_1,,,0.6846655868091783,mlp_1
0,S_direct,SEX,validation_person_weighted,120,,,0.6652514251890111,mlp_1,,,0.6652514251890111,mlp_1
0,S_direct,SEX,validation_person_weighted,360,,,0.6652514251890111,mlp_1,,,0.6652514251890111,mlp_1
0,S_direct,SEX,development_evaluation_person_weighted,120,,,0.6862812119541546,mlp_1,,,0.6862812119541546,mlp_1
0,S_direct,SEX,development_evaluation_person_weighted,360,,,0.6862812119541546,mlp_1,,,0.6862812119541546,mlp_1
0,S_direct,RAC1P,validation,120,,,1.233206354105493,mlp_0,,,1.233206354105493,mlp_0
0,S_direct,RAC1P,validation,360,,,1.233206354105493,mlp_0,,,1.233206354105493,mlp_0
0,S_direct,RAC1P,development_evaluation,120,,,1.2212790054137392,mlp_0,,,1.2212790054137392,mlp_0
0,S_direct,RAC1P,development_evaluation,360,,,1.2212790054137392,mlp_0,,,1.2212790054137392,mlp_0
0,S_direct,RAC1P,validation_person_weighted,120,,,1.2432636902481942,mlp_0,,,1.2432636902481942,mlp_0
0,S_direct,RAC1P,validation_person_weighted,360,,,1.2432636902481942,mlp_0,,,1.2432636902481942,mlp_0
0,S_direct,RAC1P,development_evaluation_person_weighted,120,,,1.2026306348645657,mlp_0,,,1.2026306348645657,mlp_0
0,S_direct,RAC1P,development_evaluation_person_weighted,360,,,1.2026306348645657,mlp_0,,,1.2026306348645657,mlp_0
0,C_init,SEX,validation,120,0.6997237446048606,saved_adversary,0.6538122088125795,mlp_1,0.6692463243188701,catchup,0.6538122088125795,mlp_1
0,C_init,SEX,validation,360,0.6997237446048606,saved_adversary,0.6538122088125795,mlp_1,0.6692463243188701,catchup,0.6538122088125795,mlp_1
0,C_init,SEX,development_evaluation,120,0.7203642962375214,saved_adversary,0.6582477031185273,mlp_1,0.6803325699376076,catchup,0.6582477031185273,mlp_1
0,C_init,SEX,development_evaluation,360,0.7203642962375214,saved_adversary,0.6582477031185273,mlp_1,0.6803325699376076,catchup,0.6582477031185273,mlp_1
0,C_init,SEX,validation_person_weighted,120,0.6857970830971899,saved_adversary,0.651895819898491,mlp_1,0.6604983283778317,catchup,0.651895819898491,mlp_1
0,C_init,SEX,validation_person_weighted,360,0.6857970830971899,saved_adversary,0.651895819898491,mlp_1,0.6604983283778317,catchup,0.651895819898491,mlp_1
0,C_init,SEX,development_evaluation_person_weighted,120,0.7222594307780204,saved_adversary,0.6596691311961996,mlp_1,0.6844762252601132,catchup,0.6596691311961996,mlp_1
0,C_init,SEX,development_evaluation_person_weighted,360,0.7222594307780204,saved_adversary,0.6596691311961996,mlp_1,0.6844762252601132,catchup,0.6596691311961996,mlp_1
0,C_init,RAC1P,validation,120,1.2448985495550715,saved_adversary,1.2267270900218095,mlp_1,1.2236662056300542,catchup,1.2236662056300542,catchup
0,C_init,RAC1P,validation,360,1.2448985495550715,saved_adversary,1.2267270900218095,mlp_1,1.2236662056300542,catchup,1.2236662056300542,catchup
0,C_init,RAC1P,development_evaluation,120,1.2731608469021234,saved_adversary,1.2207094817256228,mlp_1,1.2321270222994178,catchup,1.2321270222994178,catchup
0,C_init,RAC1P,development_evaluation,360,1.2731608469021234,saved_adversary,1.2207094817256228,mlp_1,1.2321270222994178,catchup,1.2321270222994178,catchup
0,C_init,RAC1P,validation_person_weighted,120,1.2716197703411423,saved_adversary,1.231744663404218,mlp_1,1.239678253241049,catchup,1.239678253241049,catchup
0,C_init,RAC1P,validation_person_weighted,360,1.2716197703411423,saved_adversary,1.231744663404218,mlp_1,1.239678253241049,catchup,1.239678253241049,catchup
0,C_init,RAC1P,development_evaluation_person_weighted,120,1.2600866759006843,saved_adversary,1.1981390264956389,mlp_1,1.2165484246983918,catchup,1.2165484246983918,catchup
0,C_init,RAC1P,development_evaluation_person_weighted,360,1.2600866759006843,saved_adversary,1.1981390264956389,mlp_1,1.2165484246983918,catchup,1.2165484246983918,catchup
0,D_init,SEX,validation,120,0.6854100466838309,saved_adversary,0.6669094204915129,mlp_1,0.6681356037049512,catchup,0.6669094204915129,mlp_1
0,D_init,SEX,validation,360,0.6854100466838309,saved_adversary,0.6669094204915129,mlp_1,0.6681356037049512,catchup,0.6669094204915129,mlp_1
0,D_init,SEX,development_evaluation,120,0.6805420687635536,saved_adversary,0.6670378997505024,mlp_1,0.6619397649582298,catchup,0.6670378997505024,mlp_1
0,D_init,SEX,development_evaluation,360,0.6805420687635536,saved_adversary,0.6670378997505024,mlp_1,0.6619397649582298,catchup,0.6670378997505024,mlp_1
0,D_init,SEX,validation_person_weighted,120,0.6716328074800204,saved_adversary,0.6655090870287848,mlp_1,0.6594841010418229,catchup,0.6655090870287848,mlp_1
0,D_init,SEX,validation_person_weighted,360,0.6716328074800204,saved_adversary,0.6655090870287848,mlp_1,0.6594841010418229,catchup,0.6655090870287848,mlp_1
0,D_init,SEX,development_evaluation_person_weighted,120,0.6762718044230773,saved_adversary,0.6706339689337187,mlp_1,0.6602646029571533,catchup,0.6706339689337187,mlp_1
0,D_init,SEX,development_evaluation_person_weighted,360,0.6762718044230773,saved_adversary,0.6706339689337187,mlp_1,0.6602646029571533,catchup,0.6706339689337187,mlp_1
0,D_init,RAC1P,validation,120,1.2475964207424426,saved_adversary,1.2377141303832635,mlp_0,1.2248357512157337,catchup,1.2248357512157337,catchup
0,D_init,RAC1P,validation,360,1.2475964207424426,saved_adversary,1.2377141303832635,mlp_0,1.2248357512157337,catchup,1.2248357512157337,catchup
0,D_init,RAC1P,development_evaluation,120,1.2574234944158307,saved_adversary,1.2409870852388856,mlp_0,1.2214732639775736,catchup,1.2214732639775736,catchup
0,D_init,RAC1P,development_evaluation,360,1.2574234944158307,saved_adversary,1.2409870852388856,mlp_0,1.2214732639775736,catchup,1.2214732639775736,catchup
0,D_init,RAC1P,validation_person_weighted,120,1.28300810647397,saved_adversary,1.2553416492543474,mlp_0,1.2413080466679782,catchup,1.2413080466679782,catchup
0,D_init,RAC1P,validation_person_weighted,360,1.28300810647397,saved_adversary,1.2553416492543474,mlp_0,1.2413080466679782,catchup,1.2413080466679782,catchup
0,D_init,RAC1P,development_evaluation_person_weighted,120,1.2431254011643045,saved_adversary,1.2199058934798053,mlp_0,1.205714957430203,catchup,1.205714957430203,catchup
0,D_init,RAC1P,development_evaluation_person_weighted,360,1.2431254011643045,saved_adversary,1.2199058934798053,mlp_0,1.205714957430203,catchup,1.205714957430203,catchup
0,beta1_C_warmup_only,SEX,validation,120,0.6911100197777662,saved_adversary,0.6508818608204316,mlp_1,0.6700522703056364,catchup,0.6508818608204316,mlp_1
0,beta1_C_warmup_only,SEX,validation,360,0.6911100197777662,saved_adversary,0.6508818608204316,mlp_1,0.6700522703056364,catchup,0.6508818608204316,mlp_1
0,beta1_C_warmup_only,SEX,development_evaluation,120,0.7053639969116974,saved_adversary,0.6621086176104138,mlp_1,0.6852308046455624,catchup,0.6621086176104138,mlp_1
0,beta1_C_warmup_only,SEX,development_evaluation,360,0.7053639969116974,saved_adversary,0.6621086176104138,mlp_1,0.6852308046455624,catchup,0.6621086176104138,mlp_1
0,beta1_C_warmup_only,SEX,validation_person_weighted,120,0.6902976170199602,saved_adversary,0.6468895774552594,mlp_1,0.6680626802300381,catchup,0.6468895774552594,mlp_1
0,beta1_C_warmup_only,SEX,validation_person_weighted,360,0.6902976170199602,saved_adversary,0.6468895774552594,mlp_1,0.6680626802300381,catchup,0.6468895774552594,mlp_1
0,beta1_C_warmup_only,SEX,development_evaluation_person_weighted,120,0.6984459664046317,saved_adversary,0.6660674794064616,mlp_1,0.6829339360796619,catchup,0.6660674794064616,mlp_1
0,beta1_C_warmup_only,SEX,development_evaluation_person_weighted,360,0.6984459664046317,saved_adversary,0.6660674794064616,mlp_1,0.6829339360796619,catchup,0.6660674794064616,mlp_1
0,beta1_C_warmup_only,RAC1P,validation,120,1.2576329957979784,saved_adversary,1.2217553963965249,mlp_0,1.2383629751338772,catchup,1.2217553963965249,mlp_0
0,beta1_C_warmup_only,RAC1P,validation,360,1.2576329957979784,saved_adversary,1.2217553963965249,mlp_0,1.2383629751338772,catchup,1.2217553963965249,mlp_0
0,beta1_C_warmup_only,RAC1P,development_evaluation,120,1.2532753513065378,saved_adversary,1.2213614885972142,mlp_0,1.2320125270342515,catchup,1.2213614885972142,mlp_0
0,beta1_C_warmup_only,RAC1P,development_evaluation,360,1.2532753513065378,saved_adversary,1.2213614885972142,mlp_0,1.2320125270342515,catchup,1.2213614885972142,mlp_0
0,beta1_C_warmup_only,RAC1P,validation_person_weighted,120,1.2760789531018912,saved_adversary,1.2299554976454379,mlp_0,1.2470396724905233,catchup,1.2299554976454379,mlp_0
0,beta1_C_warmup_only,RAC1P,validation_person_weighted,360,1.2760789531018912,saved_adversary,1.2299554976454379,mlp_0,1.2470396724905233,catchup,1.2299554976454379,mlp_0
0,beta1_C_warmup_only,RAC1P,development_evaluation_person_weighted,120,1.2343261204051725,saved_adversary,1.2019531270202468,mlp_0,1.2137029586365873,catchup,1.2019531270202468,mlp_0
0,beta1_C_warmup_only,RAC1P,development_evaluation_person_weighted,360,1.2343261204051725,saved_adversary,1.2019531270202468,mlp_0,1.2137029586365873,catchup,1.2019531270202468,mlp_0
0,beta1_D_warmup_only,SEX,validation,120,0.6738659152493135,saved_adversary,0.6543030814735227,mlp_1,0.6569120020420552,catchup,0.6543030814735227,mlp_1
0,beta1_D_warmup_only,SEX,validation,360,0.6738659152493135,saved_adversary,0.6543030814735227,mlp_1,0.6569120020420552,catchup,0.6543030814735227,mlp_1
0,beta1_D_warmup_only,SEX,development_evaluation,120,0.6735385489217287,saved_adversary,0.6678072557298373,mlp_1,0.6631312020997393,catchup,0.6678072557298373,mlp_1
0,beta1_D_warmup_only,SEX,development_evaluation,360,0.6735385489217287,saved_adversary,0.6678072557298373,mlp_1,0.6631312020997393,catchup,0.6678072557298373,mlp_1
0,beta1_D_warmup_only,SEX,validation_person_weighted,120,0.6723881253193653,saved_adversary,0.6527825669150339,mlp_1,0.6582442122053721,catchup,0.6527825669150339,mlp_1
0,beta1_D_warmup_only,SEX,validation_person_weighted,360,0.6723881253193653,saved_adversary,0.6527825669150339,mlp_1,0.6582442122053721,catchup,0.6527825669150339,mlp_1
0,beta1_D_warmup_only,SEX,development_evaluation_person_weighted,120,0.6709682672254383,saved_adversary,0.6730225633884043,mlp_1,0.6647285590276123,catchup,0.6730225633884043,mlp_1
0,beta1_D_warmup_only,SEX,development_evaluation_person_weighted,360,0.6709682672254383,saved_adversary,0.6730225633884043,mlp_1,0.6647285590276123,catchup,0.6730225633884043,mlp_1
0,beta1_D_warmup_only,RAC1P,validation,120,1.226296711251301,saved_adversary,1.2385772520348695,mlp_0,1.2189030572773305,catchup,1.2189030572773305,catchup
0,beta1_D_warmup_only,RAC1P,validation,360,1.226296711251301,saved_adversary,1.2385772520348695,mlp_0,1.2189030572773305,catchup,1.2189030572773305,catchup
0,beta1_D_warmup_only,RAC1P,development_evaluation,120,1.235390691523174,saved_adversary,1.243708056197585,mlp_0,1.2347495271954885,catchup,1.2347495271954885,catchup
0,beta1_D_warmup_only,RAC1P,development_evaluation,360,1.235390691523174,saved_adversary,1.243708056197585,mlp_0,1.2347495271954885,catchup,1.2347495271954885,catchup
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,120,1.2477058196938222,saved_adversary,1.2505977522008591,mlp_0,1.227626476963368,catchup,1.227626476963368,catchup
0,beta1_D_warmup_only,RAC1P,validation_person_weighted,360,1.2477058196938222,saved_adversary,1.2505977522008591,mlp_0,1.227626476963368,catchup,1.227626476963368,catchup
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,120,1.2142967991720457,saved_adversary,1.2149069889208075,mlp_0,1.2116458983816956,catchup,1.2116458983816956,catchup
0,beta1_D_warmup_only,RAC1P,development_evaluation_person_weighted,360,1.2142967991720457,saved_adversary,1.2149069889208075,mlp_0,1.2116458983816956,catchup,1.2116458983816956,catchup
0,B_rich_bank,SEX,validation,120,,,0.6582273670140363,mlp_1,,,0.6582273670140363,mlp_1
0,B_rich_bank,SEX,validation,360,,,0.6582273670140363,mlp_1,,,0.6582273670140363,mlp_1
0,B_rich_bank,SEX,development_evaluation,120,,,0.6724970059391422,mlp_1,,,0.6724970059391422,mlp_1
0,B_rich_bank,SEX,development_evaluation,360,,,0.6724970059391422,mlp_1,,,0.6724970059391422,mlp_1
0,B_rich_bank,SEX,validation_person_weighted,120,,,0.6498190259489324,mlp_1,,,0.6498190259489324,mlp_1
0,B_rich_bank,SEX,validation_person_weighted,360,,,0.6498190259489324,mlp_1,,,0.6498190259489324,mlp_1
0,B_rich_bank,SEX,development_evaluation_person_weighted,120,,,0.672796464503238,mlp_1,,,0.672796464503238,mlp_1
0,B_rich_bank,SEX,development_evaluation_person_weighted,360,,,0.672796464503238,mlp_1,,,0.672796464503238,mlp_1
0,B_rich_bank,RAC1P,validation,120,,,1.241035202907767,mlp_1,,,1.241035202907767,mlp_1
0,B_rich_bank,RAC1P,validation,360,,,1.241035202907767,mlp_1,,,1.241035202907767,mlp_1
0,B_rich_bank,RAC1P,development_evaluation,120,,,1.246793761201045,mlp_1,,,1.246793761201045,mlp_1
0,B_rich_bank,RAC1P,development_evaluation,360,,,1.246793761201045,mlp_1,,,1.246793761201045,mlp_1
0,B_rich_bank,RAC1P,validation_person_weighted,120,,,1.2520975121258244,mlp_1,,,1.2520975121258244,mlp_1
0,B_rich_bank,RAC1P,validation_person_weighted,360,,,1.2520975121258244,mlp_1,,,1.2520975121258244,mlp_1
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,120,,,1.2132654881810045,mlp_1,,,1.2132654881810045,mlp_1
0,B_rich_bank,RAC1P,development_evaluation_person_weighted,360,,,1.2132654881810045,mlp_1,,,1.2132654881810045,mlp_1
0,C_tree_bank,SEX,validation,120,,,0.6708674155886433,mlp_0,,,0.6708674155886433,mlp_0
0,C_tree_bank,SEX,validation,360,,,0.6708674155886433,mlp_0,,,0.6708674155886433,mlp_0
0,C_tree_bank,SEX,development_evaluation,120,,,0.6795421038875611,mlp_0,,,0.6795421038875611,mlp_0
0,C_tree_bank,SEX,development_evaluation,360,,,0.6795421038875611,mlp_0,,,0.6795421038875611,mlp_0
0,C_tree_bank,SEX,validation_person_weighted,120,,,0.6644564998671912,mlp_0,,,0.6644564998671912,mlp_0
0,C_tree_bank,SEX,validation_person_weighted,360,,,0.6644564998671912,mlp_0,,,0.6644564998671912,mlp_0
0,C_tree_bank,SEX,development_evaluation_person_weighted,120,,,0.681933206285527,mlp_0,,,0.681933206285527,mlp_0
0,C_tree_bank,SEX,development_evaluation_person_weighted,360,,,0.681933206285527,mlp_0,,,0.681933206285527,mlp_0
0,C_tree_bank,RAC1P,validation,120,,,1.2479125649111897,mlp_0,,,1.2479125649111897,mlp_0
0,C_tree_bank,RAC1P,validation,360,,,1.2479125649111897,mlp_0,,,1.2479125649111897,mlp_0
0,C_tree_bank,RAC1P,development_evaluation,120,,,1.2601246543601312,mlp_0,,,1.2601246543601312,mlp_0
0,C_tree_bank,RAC1P,development_evaluation,360,,,1.2601246543601312,mlp_0,,,1.2601246543601312,mlp_0
0,C_tree_bank,RAC1P,validation_person_weighted,120,,,1.255138674512757,mlp_0,,,1.255138674512757,mlp_0
0,C_tree_bank,RAC1P,validation_person_weighted,360,,,1.255138674512757,mlp_0,,,1.255138674512757,mlp_0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,120,,,1.2277018127628587,mlp_0,,,1.2277018127628587,mlp_0
0,C_tree_bank,RAC1P,development_evaluation_person_weighted,360,,,1.2277018127628587,mlp_0,,,1.2277018127628587,mlp_0
1,R_rho0p1_C,SEX,validation,120,0.6890890250270358,saved_adversary,0.654162915043662,mlp_0,0.6671070005778292,catchup,0.654162915043662,mlp_0
1,R_rho0p1_C,SEX,validation,360,0.6890890250270358,saved_adversary,0.654162915043662,mlp_0,0.6671070005778292,catchup,0.654162915043662,mlp_0
1,R_rho0p1_C,SEX,development_evaluation,120,0.6943928259079004,saved_adversary,0.6542968299507066,mlp_0,0.6651459651998586,catchup,0.6542968299507066,mlp_0
1,R_rho0p1_C,SEX,development_evaluation,360,0.6943928259079004,saved_adversary,0.6542968299507066,mlp_0,0.6651459651998586,catchup,0.6542968299507066,mlp_0
1,R_rho0p1_C,SEX,validation_person_weighted,120,0.7005047803202545,saved_adversary,0.655580642347227,mlp_0,0.6747450325045392,catchup,0.655580642347227,mlp_0
1,R_rho0p1_C,SEX,validation_person_weighted,360,0.7005047803202545,saved_adversary,0.655580642347227,mlp_0,0.6747450325045392,catchup,0.655580642347227,mlp_0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,120,0.6947363607068273,saved_adversary,0.6610149346949397,mlp_0,0.6669115397485615,catchup,0.6610149346949397,mlp_0
1,R_rho0p1_C,SEX,development_evaluation_person_weighted,360,0.6947363607068273,saved_adversary,0.6610149346949397,mlp_0,0.6669115397485615,catchup,0.6610149346949397,mlp_0
1,R_rho0p1_C,RAC1P,validation,120,1.2437247355131247,saved_adversary,1.206087276301448,mlp_1,1.2293216456306946,catchup,1.206087276301448,mlp_1
1,R_rho0p1_C,RAC1P,validation,360,1.2437247355131247,saved_adversary,1.206087276301448,mlp_1,1.2293216456306946,catchup,1.206087276301448,mlp_1
1,R_rho0p1_C,RAC1P,development_evaluation,120,1.2683825412159646,saved_adversary,1.2278217725263643,mlp_1,1.257482459338895,catchup,1.2278217725263643,mlp_1
1,R_rho0p1_C,RAC1P,development_evaluation,360,1.2683825412159646,saved_adversary,1.2278217725263643,mlp_1,1.257482459338895,catchup,1.2278217725263643,mlp_1
1,R_rho0p1_C,RAC1P,validation_person_weighted,120,1.2422426094268524,saved_adversary,1.2041004733145948,mlp_1,1.2222059591299534,catchup,1.2041004733145948,mlp_1
