seed,release,target,split,saved_adversary_log_loss,independent_log_loss,catchup_log_loss,primary_log_loss,primary_candidate,independent_candidate,prior_log_loss,primary_attribute_gain,catchup_minus_saved,catchup_minus_independent,primary_minus_independent,catchup_fit_rows,catchup_optimizer_steps,catchup_training_row_exposures,catchup_selected_epoch,catchup_selected_optimizer_steps,catchup_initial_fidelity_exact,inherited_fit_pool,inherited_fit_rows,inherited_fit_coverage,inherited_common_warm_adversary_optimizer_steps,inherited_common_warm_adversary_row_exposures,inherited_continuation_adversary_optimizer_steps,inherited_continuation_adversary_row_exposures,inherited_total_optimizer_steps,inherited_total_row_exposures,inherited_total_row_passes_equivalent,inherited_total_known_label_exposures,inherited_continuation_schedule_hash,inherited_fit_raw_row_sha256,inherited_training_label_sha256
2,C_bottleneck,SEX,development_evaluation_person_weighted,0.7138202238348562,0.6686733492798307,0.7050488328647786,0.6686733492798307,mlp_1,mlp_1,0.6922761157757318,0.023602766495901095,-0.00877139097007762,0.03637548358494791,0.0,2941,1440,352920,15,180,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
2,C_bottleneck,RAC1P,validation,1.2473200238027258,1.2221732352546217,1.2307306189103095,1.2221732352546217,mlp_0,mlp_0,1.2847418154037067,0.06256858014908495,-0.016589404892416226,0.008557383655687811,0.0,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
2,C_bottleneck,RAC1P,development_evaluation,1.2400780655524901,1.2128433536716494,1.2167346650094657,1.2128433536716494,mlp_0,mlp_0,1.2659631489721956,0.053119795300546224,-0.023343400543024417,0.0038913113378162834,0.0,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
2,C_bottleneck,RAC1P,validation_person_weighted,1.25189033137213,1.2275744294687658,1.237412462204233,1.2275744294687658,mlp_0,mlp_0,1.2798791373310816,0.05230470786231578,-0.01447786916789684,0.00983803273546724,0.0,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
2,C_bottleneck,RAC1P,development_evaluation_person_weighted,1.2511295135612044,1.2154353520107954,1.2273483043751396,1.2154353520107954,mlp_0,mlp_0,1.2685847628284708,0.053149410817675324,-0.023781209186064745,0.011912952364344198,0.0,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
2,D_protected,SEX,validation,0.6955757930401238,0.6771680711124806,0.6809881587957451,0.6771680711124806,mlp_1,mlp_1,0.6921400830546568,0.014972011942176233,-0.0145876342443787,0.0038200876832645836,0.0,2941,1440,352920,10,120,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
2,D_protected,SEX,development_evaluation,0.6907068081965028,0.6766899463536495,0.6826791607849086,0.6766899463536495,mlp_1,mlp_1,0.6931211930730654,0.01643124671941587,-0.008027647411594119,0.0059892144312591045,0.0,2941,1440,352920,10,120,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
2,D_protected,SEX,validation_person_weighted,0.7023585751638795,0.6815736573241336,0.6892550898159464,0.6815736573241336,mlp_1,mlp_1,0.6924392620541913,0.01086560473005771,-0.013103485347933042,0.007681432491812856,0.0,2941,1440,352920,10,120,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
2,D_protected,SEX,development_evaluation_person_weighted,0.6956893532575058,0.6776152119765646,0.6913474911210844,0.6776152119765646,mlp_1,mlp_1,0.6922761157757318,0.01466090379916718,-0.004341862136421404,0.013732279144519799,0.0,2941,1440,352920,10,120,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
2,D_protected,RAC1P,validation,1.24030765727187,1.237898831040465,1.2240916638589223,1.2240916638589223,catchup,mlp_0,1.2847418154037067,0.06065015154478437,-0.01621599341294777,-0.013807167181542734,-0.013807167181542734,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
2,D_protected,RAC1P,development_evaluation,1.2335411295504952,1.223901270516246,1.2165827742766253,1.2165827742766253,catchup,mlp_0,1.2659631489721956,0.04938037469557033,-0.016958355273869907,-0.007318496239620664,-0.007318496239620664,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
2,D_protected,RAC1P,validation_person_weighted,1.2550617050344781,1.2454213831510053,1.2343638892591189,1.2343638892591189,catchup,mlp_0,1.2798791373310816,0.04551524807196272,-0.02069781577535923,-0.011057493891886372,-0.011057493891886372,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
2,D_protected,RAC1P,development_evaluation_person_weighted,1.2420460343674922,1.228064544252858,1.2261321662938771,1.2261321662938771,catchup,mlp_0,1.2685847628284708,0.042452596534593656,-0.015913868073615056,-0.0019323779589808243,-0.0019323779589808243,2941,1440,352920,5,60,True,representation_fit,10551,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5990,581,78,0,28,1672,58,1562,582],""known"":10551,""missing"":0,""valid_class_mask"":[true,true,true,false,true,true,true,true,true],""schema_complete"":false}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,504500ab2cd13492787a3acf0bcc74b4dca034de4bca1eb7ec10c9a6bb1d3f0e
