seed,role,release,target,candidate_id,family,parent,erased,selected,selected_within_family,auc_selected,independent_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,reused_reference,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,2,25,1464.0,0.004309773825189215,0,0.0,,0.0,0.0,0.5617182873659158,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,4,9,526.0,0.0015484569891048682,0,0.0,,0.0,0.0,0.5826772096893483,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,5,407,44629.0,0.13138039347292996,255,30094.0,0.48225559912274873,0.3251921396401443,0.388448001284745,0.7606792694096582,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,6,9,1139.0,0.0033530275866738494,0,0.0,,0.0,0.0,0.6193623679280154,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,7,455,53601.0,0.15779247732511414,43,5905.0,0.3852667231160034,0.04244323799929106,0.07646287769300575,0.6469803051175473,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,8,183,20595.0,0.06062827317607369,1,109.0,0.0,0.0,0.0,0.5244370383110619,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,0,1680,196490.0,0.5546287749842636,2689,316210.0,0.5686505803105532,0.9151254516769302,0.7014355373512775,0.5616587406848645,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,1,158,24431.0,0.06896094254995441,22,863.0,0.20973348783314022,0.0074086201956530635,0.014311694472997549,0.5681387236100595,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,2,14,1034.0,0.002918653129084068,0,0.0,,0.0,0.0,0.37284032953442303,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,4,13,1905.0,0.005377209101455657,0,0.0,,0.0,0.0,0.7155895901540776,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,5,455,44817.0,0.1265041366403875,251,29098.0,0.4819575228538044,0.31291697346988867,0.3794628965703849,0.7517383838056828,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,6,15,1909.0,0.005388499829227743,0,0.0,,0.0,0.0,0.5464337978419965,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,7,491,63555.0,0.17939555088872142,45,6767.0,0.24974139204965273,0.02659114153095744,0.04806461704729672,0.6229986181822307,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,8,189,20132.0,0.056826232876905663,8,1335.0,0.06666666666666667,0.004420822571031194,0.008291796711231193,0.5485190299858143,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,0,1713,1713.0,0.5779352226720648,2250,2250.0,0.6062222222222222,0.7962638645650905,0.6883673984355286,0.5670471212055457,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,1,163,163.0,0.05499325236167341,65,65.0,0.13846153846153847,0.05521472392638037,0.07894736842105263,0.6017055696585139,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,2,25,25.0,0.008434547908232119,4,4.0,0.0,0.0,0.0,0.5657162300102075,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,4,9,9.0,0.003036437246963563,4,4.0,0.0,0.0,0.0,0.5569279939838315,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,5,407,407.0,0.13731443994601888,334,334.0,0.3772455089820359,0.3095823095823096,0.340080971659919,0.727374581891594,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,6,9,9.0,0.003036437246963563,1,1.0,0.0,0.0,0.0,0.5647114119195338,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,7,455,455.0,0.15350877192982457,265,265.0,0.2339622641509434,0.13626373626373625,0.17222222222222222,0.6185262724521393,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,8,183,183.0,0.06174089068825911,41,41.0,0.07317073170731707,0.01639344262295082,0.026785714285714284,0.5236862943903104,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,0,1680,1680.0,0.5572139303482587,2226,2226.0,0.5893980233602875,0.780952380952381,0.6717869943676396,0.5784080167647584,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,1,158,158.0,0.05240464344941957,72,72.0,0.125,0.056962025316455694,0.0782608695652174,0.6090459586270452,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,2,14,14.0,0.004643449419568822,2,2.0,0.0,0.0,0.0,0.619341171990289,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,4,13,13.0,0.004311774461028192,3,3.0,0.0,0.0,0.0,0.3795418438989392,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,5,455,455.0,0.15091210613598674,346,346.0,0.3670520231213873,0.27912087912087913,0.317103620474407,0.6939564732142858,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,6,15,15.0,0.004975124378109453,7,7.0,0.0,0.0,0.0,0.7147666666666667,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,7,491,491.0,0.1628524046434494,321,321.0,0.23052959501557632,0.15071283095723015,0.18226600985221675,0.6208318674331308,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,8,189,189.0,0.0626865671641791,38,38.0,0.10526315789473684,0.021164021164021163,0.03524229074889868,0.553938859494415,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,0,1713,194640.0,0.5729879626604022,2250,258968.0,0.6059126996385654,0.8061652281134402,0.6918396500943546,0.5733368661067006,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,1,163,23099.0,0.06799963496451207,65,5327.0,0.0750891683874601,0.01731676695960864,0.028143249138112995,0.5513824023049603,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,2,25,1464.0,0.004309773825189215,4,452.0,0.0,0.0,0.0,0.5707236869475069,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,4,9,526.0,0.0015484569891048682,4,519.0,0.0,0.0,0.0,0.5706319977346422,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,5,407,44629.0,0.13138039347292996,334,39193.0,0.38185390248258616,0.33534249030899194,0.3570900240986853,0.7392392262251504,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,6,9,1139.0,0.0033530275866738494,1,302.0,0.0,0.0,0.0,0.5227039476464131,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,7,455,53601.0,0.15779247732511414,265,30033.0,0.2484933240102554,0.139232477006026,0.17846808714159312,0.6319317222354812,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,8,183,20595.0,0.06062827317607369,41,4899.0,0.0347009593794652,0.008254430687059966,0.013336471326586647,0.4897995641638758,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,0,1680,196490.0,0.5546287749842636,2226,258149.0,0.5797039694130134,0.7616163672451525,0.6583245168144396,0.5550666020446804,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,1,158,24431.0,0.06896094254995441,72,7580.0,0.06939313984168866,0.021530023331013875,0.03286370310205867,0.5770469297203528,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,2,14,1034.0,0.002918653129084068,2,147.0,0.0,0.0,0.0,0.5768869177253008,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,4,13,1905.0,0.005377209101455657,3,382.0,0.0,0.0,0.0,0.3882009992714608,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,5,455,44817.0,0.1265041366403875,346,36943.0,0.3232547437944942,0.26646138741995223,0.29212328767123286,0.6983791746761183,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,6,15,1909.0,0.005388499829227743,7,916.0,0.0,0.0,0.0,0.7195662392999372,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,7,491,63555.0,0.17939555088872142,321,45650.0,0.24295728368017525,0.17451026669813546,0.20312256764800146,0.6196794923085367,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,8,189,20132.0,0.056826232876905663,38,4506.0,0.07301375943186862,0.01634214186369958,0.026706713207240846,0.5480088449937738,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,0,1713,1713.0,0.5779352226720648,2273,2273.0,0.6062472503299604,0.804436660828955,0.6914199698946312,0.5700098415138292,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,1,163,163.0,0.05499325236167341,61,61.0,0.16393442622950818,0.06134969325153374,0.08928571428571429,0.6027569032094147,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,2,25,25.0,0.008434547908232119,4,4.0,0.0,0.0,0.0,0.5352432800272201,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,4,9,9.0,0.003036437246963563,4,4.0,0.0,0.0,0.0,0.4679263019364542,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,5,407,407.0,0.13731443994601888,328,328.0,0.4024390243902439,0.32432432432432434,0.35918367346938773,0.7278502237438491,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,6,9,9.0,0.003036437246963563,3,3.0,0.0,0.0,0.0,0.5539199097574732,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,7,455,455.0,0.15350877192982457,251,251.0,0.2549800796812749,0.14065934065934066,0.1813031161473088,0.6260630959315694,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,8,183,183.0,0.06174089068825911,40,40.0,0.1,0.02185792349726776,0.03587443946188341,0.531718943730191,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,0,1680,1680.0,0.5572139303482587,2239,2239.0,0.5891022778025904,0.7851190476190476,0.6731309007399847,0.5794009719992865,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,1,158,158.0,0.05240464344941957,68,68.0,0.1323529411764706,0.056962025316455694,0.07964601769911504,0.6050672786803898,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,2,14,14.0,0.004643449419568822,2,2.0,0.0,0.0,0.0,0.6323130385109725,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,4,13,13.0,0.004311774461028192,3,3.0,0.0,0.0,0.0,0.39957976733459744,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,5,455,455.0,0.15091210613598674,356,356.0,0.36797752808988765,0.2879120879120879,0.32305795314426633,0.6948587740384615,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,6,15,15.0,0.004975124378109453,7,7.0,0.0,0.0,0.0,0.648411111111111,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,7,491,491.0,0.1628524046434494,306,306.0,0.21895424836601307,0.1364562118126273,0.16813048933500627,0.6206357864702522,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation,8,189,189.0,0.0626865671641791,34,34.0,0.08823529411764706,0.015873015873015872,0.026905829596412557,0.5611957372396155,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,0,1713,194640.0,0.5729879626604022,2273,262987.0,0.6032503507777951,0.8150791204274558,0.6933463279046035,0.5781124731768535,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,1,163,23099.0,0.06799963496451207,61,5432.0,0.09480854197349042,0.022295337460496126,0.036101083032490974,0.5609304027305462,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,2,25,1464.0,0.004309773825189215,4,452.0,0.0,0.0,0.0,0.5506403799850611,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,4,9,526.0,0.0015484569891048682,4,519.0,0.0,0.0,0.0,0.48751956552107795,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,5,407,44629.0,0.13138039347292996,328,37587.0,0.3851863676271051,0.32440789621098387,0.35219422010314294,0.7427398572507037,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,6,9,1139.0,0.0033530275866738494,3,533.0,0.0,0.0,0.0,0.5581908393930053,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,7,455,53601.0,0.15779247732511414,251,28236.0,0.29596968409123103,0.15591127031212104,0.20423524811515573,0.638580138715356,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation_person_weighted,8,183,20595.0,0.06062827317607369,40,3947.0,0.06460602989612364,0.012381646030589949,0.02078070246923641,0.4959856117921101,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,0,1680,196490.0,0.5546287749842636,2239,259296.0,0.5784855917561397,0.763392539060512,0.6581992426270223,0.5558265081476478,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,1,158,24431.0,0.06896094254995441,68,6457.0,0.08099736719838935,0.021407228521141172,0.03386428386428386,0.5709321513471521,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,2,14,1034.0,0.002918653129084068,2,147.0,0.0,0.0,0.0,0.6000771388567265,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,4,13,1905.0,0.005377209101455657,3,382.0,0.0,0.0,0.0,0.41080619769024584,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,5,455,44817.0,0.1265041366403875,356,38525.0,0.3153796236210253,0.271102483432626,0.2915696767536176,0.6999025627542181,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,6,15,1909.0,0.005388499829227743,7,916.0,0.0,0.0,0.0,0.6574734741270306,True,True,7,11,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,7,491,63555.0,0.17939555088872142,306,43987.0,0.23743378725532543,0.16433010778066243,0.19423109110859013,0.6170280952210876,True,True,8,469,False
1,audit,C_bottleneck,RAC1P,hist_gb_5,histgb,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,development_evaluation_person_weighted,8,189,20132.0,0.056826232876905663,34,4563.0,0.05435020819636204,0.012318696602424002,0.020085037456975097,0.5533755943404367,True,True,9,158,False
1,audit,C_bottleneck,RAC1P,catchup,catchup,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,0,1713,1713.0,0.5779352226720648,2577,2577.0,0.6080714008537058,0.9147694103911267,0.7305361305361305,0.5994942516506352,True,True,1,1694,False
1,audit,C_bottleneck,RAC1P,catchup,catchup,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,1,163,163.0,0.05499325236167341,39,39.0,0.1794871794871795,0.04294478527607362,0.06930693069306931,0.6294147795594475,True,True,2,181,False
1,audit,C_bottleneck,RAC1P,catchup,catchup,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,2,25,25.0,0.008434547908232119,0,0.0,,0.0,0.0,0.4811704661449473,True,True,3,30,False
1,audit,C_bottleneck,RAC1P,catchup,catchup,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
1,audit,C_bottleneck,RAC1P,catchup,catchup,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,4,9,9.0,0.003036437246963563,0,0.0,,0.0,0.0,0.649877796578304,True,True,5,2,False
1,audit,C_bottleneck,RAC1P,catchup,catchup,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,5,407,407.0,0.13731443994601888,316,316.0,0.48417721518987344,0.3759213759213759,0.42323651452282157,0.748616074388464,True,True,6,476,False
1,audit,C_bottleneck,RAC1P,catchup,catchup,E_pca,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,False,validation,6,9,9.0,0.003036437246963563,0,0.0,,0.0,0.0,0.6666478661402518,True,True,7,11,False
