seed,role,release,target,candidate_id,family,parent,erased,selected,selected_within_family,auc_selected,independent_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,reused_reference,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc,prior_log_loss,prior_relative_attribute_gain
0,audit,C_tree_bank,SEX,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2993,"[1512,1481]",True,True,validation_person_weighted,2985,2,"[0,1]",True,339532.0,"[1541,1444]","[181421.0,158111.0]","[0.5343266614045216,0.4656733385954785]",True,True,"[true,true]",0.6836229559137822,1e-12,0.5839508499935205,0.5839662684846882,0.5839662684846882,0.615936709217882,0.615936709217882,0.615936709217882,0.6924901233433353,0.008867167429553069
0,audit,C_tree_bank,SEX,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2993,"[1512,1481]",True,True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.6986937561031978,1e-12,0.5733268290931074,0.573794249670297,0.573794249670297,0.60053441913654,0.60053441913654,0.60053441913654,0.6927840063478669,-0.005909749755330984
0,audit,C_tree_bank,RAC1P,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2750689062537859,1e-12,0.5795644891122278,,0.12608844271732872,,,0.5125264410367706,1.2770096597587808,0.0019407535049948965
0,audit,C_tree_bank,RAC1P,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2729955080438777,1e-12,0.5620389000670691,,0.12433234421364985,,,0.5609612194982639,1.2872283132445825,0.014232805200704801
0,audit,C_tree_bank,RAC1P,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2819427465707078,1e-12,0.5757159855330278,,0.12479106130893435,,,0.5061449417158363,1.2855016068800649,0.003558860309357037
0,audit,C_tree_bank,RAC1P,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2433735636565062,1e-12,0.573263981373133,,0.12440315373824493,,,0.5390673162620374,1.2609601466169869,0.017586582960480657
0,audit,C_tree_bank,RAC1P,mlp_0,mlp,C_tree_bank,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2479125649111897,1e-12,0.5819095477386935,,0.125,,,0.5531512763522268,1.2770096597587808,0.029097094847591043
0,audit,C_tree_bank,RAC1P,mlp_0,mlp,C_tree_bank,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2601246543601312,1e-12,0.5643863179074446,,0.12485163204747775,,,0.5736948450817159,1.2872283132445825,0.02710365888445132
0,audit,C_tree_bank,RAC1P,mlp_0,mlp,C_tree_bank,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.255138674512757,1e-12,0.5786347089523226,,0.125,,,0.5464327849755485,1.2855016068800649,0.030362932367307804
0,audit,C_tree_bank,RAC1P,mlp_0,mlp,C_tree_bank,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2277018127628587,1e-12,0.5754756225665213,,0.12488309866472697,,,0.5601778540798426,1.2609601466169869,0.03325833385412813
0,audit,C_tree_bank,RAC1P,mlp_1,mlp,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.250146105145557,1e-12,0.5819095477386935,,0.125,,,0.5458464398563561,1.2770096597587808,0.026863554613223872
0,audit,C_tree_bank,RAC1P,mlp_1,mlp,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.258159287906531,1e-12,0.5647216633132126,,0.12492581602373887,,,0.580163709592513,1.2872283132445825,0.029069025338051446
0,audit,C_tree_bank,RAC1P,mlp_1,mlp,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.25912532839477,1e-12,0.5786347089523226,,0.125,,,0.534121890268595,1.2855016068800649,0.02637627848529478
0,audit,C_tree_bank,RAC1P,mlp_1,mlp,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2266387773230676,1e-12,0.5757449699378406,,0.12494154933236348,,,0.5738648360908837,1.2609601466169869,0.03432136929391927
0,audit,C_tree_bank,RAC1P,hist_gb_20,histgb,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4701244269060252,1e-12,0.5309882747068677,,0.15614899232422147,,,0.5914619944523208,1.2770096597587808,-0.1931147671472444
0,audit,C_tree_bank,RAC1P,hist_gb_20,histgb,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4533028696980181,1e-12,0.5167672702883971,,0.14810902076693755,,,0.5735036332350594,1.2872283132445825,-0.1660745564534356
0,audit,C_tree_bank,RAC1P,hist_gb_20,histgb,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4783722647572692,1e-12,0.5311958813896775,,0.16130475143625095,,,0.5739323848625149,1.2855016068800649,-0.19287065787720437
0,audit,C_tree_bank,RAC1P,hist_gb_20,histgb,C_tree_bank,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4241813477309802,1e-12,0.5187809936523803,,0.1450253113149105,,,0.5518717394977004,1.2609601466169869,-0.1632212011139933
0,audit,C_tree_bank,RAC1P,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4582984938264538,1e-12,0.535678391959799,,0.15495593860124277,,,0.5953674222492934,1.2770096597587808,-0.18128883406767304
0,audit,C_tree_bank,RAC1P,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.439017628326805,1e-12,0.5264922870556673,,0.149268682767564,,,0.5724344742287145,1.2872283132445825,-0.1517893150822225
0,audit,C_tree_bank,RAC1P,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4685501775075975,1e-12,0.5359053049491653,,0.15976572873070766,,,0.5732510828264509,1.2855016068800649,-0.18304857062753266
0,audit,C_tree_bank,RAC1P,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4008138261125496,1e-12,0.527962746265798,,0.14713068630252008,,,0.5599951565201734,1.2609601466169869,-0.1398536794955627
0,transfer,C_tree_bank_leace,same_residence,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[500,1548]",True,True,validation,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5433260960383594,1e-12,0.7634048257372654,0.501163372529397,0.501163372529397,0.5592303602702027,0.5592303602702027,0.5592303602702027,,
0,transfer,C_tree_bank_leace,same_residence,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[500,1548]",True,True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5314969352456766,1e-12,0.7753185781354796,0.4994734163338814,0.4994734163338814,0.5483041004358834,0.5483041004358834,0.5483041004358834,,
0,transfer,C_tree_bank_leace,same_residence,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[500,1548]",True,True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.5081670418573906,1e-12,0.7925629323459341,0.5017590154824203,0.5017590154824203,0.5674289662726484,0.5674289662726484,0.5674289662726484,,
0,transfer,C_tree_bank_leace,same_residence,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[500,1548]",True,True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.5159378126394052,1e-12,0.7900108038223385,0.49892838009615437,0.49892838009615437,0.5377089380775347,0.5377089380775348,0.5377089380775348,,
0,transfer,C_tree_bank_leace,same_residence,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[500,1548]",True,True,validation,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5398838604347065,1e-12,0.7593833780160858,0.5178558919189392,0.5178558919189392,0.6075440955716788,0.6075440955716787,0.6075440955716787,,
0,transfer,C_tree_bank_leace,same_residence,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[500,1548]",True,True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5262657674987289,1e-12,0.7759892689470155,0.5156291598152063,0.5156291598152063,0.6020162869000079,0.6020162869000079,0.6020162869000079,,
0,transfer,C_tree_bank_leace,same_residence,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[500,1548]",True,True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.5053980835033586,1e-12,0.7846063319842705,0.5110432560026384,0.5110432560026384,0.6140885792987084,0.6140885792987084,0.6140885792987084,,
0,transfer,C_tree_bank_leace,same_residence,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[500,1548]",True,True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.5084678638507698,1e-12,0.7922344160100078,0.5162436115330721,0.5162436115330721,0.6026607349718988,0.6026607349718989,0.6026607349718989,,
0,transfer,C_tree_bank_leace,commute_over20,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[997,1051]",True,True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.687969394089925,1e-12,0.5498991935483871,0.5508297120784732,0.5508297120784732,0.5651937689004092,0.5651937689004092,0.5651937689004092,,
0,transfer,C_tree_bank_leace,commute_over20,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[997,1051]",True,True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6952428991461685,1e-12,0.5459157787924911,0.544126375053065,0.544126375053065,0.5384963338787522,0.5384963338787522,0.5384963338787522,,
0,transfer,C_tree_bank_leace,commute_over20,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[997,1051]",True,True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6880711782009638,1e-12,0.5450799857955153,0.5457030912577491,0.5457030912577491,0.5597415715273755,0.5597415715273755,0.5597415715273755,,
0,transfer,C_tree_bank_leace,commute_over20,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[997,1051]",True,True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6978172096686533,1e-12,0.5465259477998331,0.5445687072815457,0.5445687072815457,0.5362621357013202,0.5362621357013202,0.5362621357013202,,
0,transfer,C_tree_bank_leace,commute_over20,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[997,1051]",True,True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6838399061716891,1e-12,0.5584677419354839,0.5597031841630454,0.5597031841630454,0.5822134126197556,0.5822136667429036,0.5822136667429036,,
0,transfer,C_tree_bank_leace,commute_over20,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[997,1051]",True,True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6923412036258246,1e-12,0.5459157787924911,0.5431160794140801,0.5431160794140801,0.5502303948035462,0.5502303948035462,0.5502303948035462,,
0,transfer,C_tree_bank_leace,commute_over20,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[997,1051]",True,True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6842895434644447,1e-12,0.5545482160964194,0.5555173797528896,0.5555173797528896,0.578184214924917,0.5781844547335137,0.5781844547335137,,
0,transfer,C_tree_bank_leace,commute_over20,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[997,1051]",True,True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6945922839242076,1e-12,0.541207057130624,0.5377649153820985,0.5377649153820985,0.5461902443172454,0.5461902443172454,0.5461902443172454,,
0,transfer,C_tree_bank_leace,income_binary,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1652,396]",True,True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.41125324278789566,1e-12,0.8277479892761395,0.6002793755135579,0.6002793755135579,0.7856188839919325,0.7856188839919325,0.7856188839919325,,
0,transfer,C_tree_bank_leace,income_binary,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1652,396]",True,True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.3977001896810832,1e-12,0.8316566063044937,0.6057550078263214,0.6057550078263214,0.7835095293862699,0.7835095293862699,0.7835095293862699,,
0,transfer,C_tree_bank_leace,income_binary,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1652,396]",True,True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.39172313338299525,1e-12,0.8363931226499038,0.5984782216070985,0.5984782216070985,0.7914181307349821,0.7914181307349821,0.7914181307349821,,
0,transfer,C_tree_bank_leace,income_binary,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1652,396]",True,True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.39506578692050515,1e-12,0.8355005820895969,0.6125076503559349,0.6125076503559349,0.7853643825277821,0.7853643825277821,0.7853643825277821,,
0,transfer,C_tree_bank_leace,income_binary,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1652,396]",True,True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.34946526598762434,1e-12,0.863941018766756,0.7273115709270187,0.7273115709270187,0.8664465526256816,0.8664465526256817,0.8664465526256817,,
0,transfer,C_tree_bank_leace,income_binary,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1652,396]",True,True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.3259160422578019,1e-12,0.8601609657947686,0.7019190910141145,0.7019190910141145,0.8786697443401689,0.8786703106441744,0.8786703106441744,,
0,transfer,C_tree_bank_leace,income_binary,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1652,396]",True,True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.33161460373884466,1e-12,0.8722781939780131,0.7176091478186805,0.7176091478186805,0.8694083966323707,0.8694082845467728,0.8694082845467728,,
0,transfer,C_tree_bank_leace,income_binary,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1652,396]",True,True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.3295032621244014,1e-12,0.8575571390520769,0.6930065934809264,0.6930065934809264,0.8711872143914066,0.8711877371942579,0.8711877371942579,,
0,transfer,C_tree_bank_leace,civilian_at_work,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[665,1383]",True,True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.49810603039906226,1e-12,0.8009383378016086,0.7531602697889965,0.7531602697889965,0.8164458205657873,0.8164458205657874,0.8164458205657874,,
0,transfer,C_tree_bank_leace,civilian_at_work,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[665,1383]",True,True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.4895264857595814,1e-12,0.8162307176391683,0.7635326454149007,0.7635326454149007,0.8219488974878693,0.8219488974878693,0.8219488974878693,,
0,transfer,C_tree_bank_leace,civilian_at_work,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[665,1383]",True,True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.4866394639982251,1e-12,0.8077241022991475,0.7563710319012313,0.7563710319012313,0.8153927370930366,0.8153927370930365,0.8153927370930365,,
0,transfer,C_tree_bank_leace,civilian_at_work,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[665,1383]",True,True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.4704095212898544,1e-12,0.8362607402264314,0.7756689538608896,0.7756689538608896,0.8238761514101894,0.8238761514101893,0.8238761514101893,,
0,transfer,C_tree_bank_leace,civilian_at_work,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[665,1383]",True,True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.35846244881041717,1e-12,0.8739946380697051,0.8338445440911009,0.8338445440911009,0.8725624610993805,0.8725624610993805,0.8725624610993805,,
