seed,role,release,target,candidate_id,family,parent,erased,selected,selected_within_family,auc_selected,independent_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,reused_reference,selected_epoch,selected_optimizer_steps,optimizer_steps,boosting_iterations,training_row_exposures,row_exposure_min,row_exposure_max,initialization_seed,schedule_seed,schedule_hash,restart_index,restart_seed_offset,fit_runtime_seconds,fallback_reason,warnings,parameters,checkpoint_criterion,selection,audit_kind,provided_attacker_fit_rows,provided_attacker_fit_support,preprocessing,preprocessing_fit_rows,initial_fidelity_exact,inherited_fit_pool,inherited_fit_rows,inherited_fit_coverage,inherited_common_warm_adversary_optimizer_steps,inherited_common_warm_adversary_row_exposures,inherited_continuation_adversary_optimizer_steps,inherited_continuation_adversary_row_exposures,inherited_total_optimizer_steps,inherited_total_row_exposures,inherited_total_row_passes_equivalent,inherited_total_known_label_exposures,inherited_continuation_schedule_hash,inherited_fit_raw_row_sha256,inherited_training_label_sha256
1,transfer,B_rich_bank_leace,income_binary,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[1658,390]",True,True,40,320,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.0819781250320375,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,B_rich_bank_leace,civilian_at_work,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2048,"[671,1377]",True,True,,,19,,,,,,,,,,0.0034160420764237642,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,B_rich_bank_leace,civilian_at_work,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[671,1377]",True,True,40,320,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.08465366601012647,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,B_rich_bank_leace,public_coverage,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2048,"[1565,483]",True,True,,,19,,,,,,,,,,0.0032457499764859676,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,B_rich_bank_leace,public_coverage,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[1565,483]",True,True,40,320,320,,81920,40,40,1250104,1950104,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,,,0.08413545798975974,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,SEX,logistic,logistic,B_rich_bank,True,False,True,False,False,False,3021,"[1574,1447]",True,True,,,19,,,,,,,,,,0.003401750000193715,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,SEX,mlp_0,mlp,B_rich_bank,True,False,False,False,False,False,3021,"[1574,1447]",True,True,15,180,1440,,362520,120,120,1260100,1960100,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,0,0,0.33281241601798683,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,SEX,mlp_1,mlp,B_rich_bank,True,True,True,True,True,False,3021,"[1574,1447]",True,True,15,180,1440,,362520,120,120,1270100,1970100,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1,10000,0.33875083399470896,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,SEX,hist_gb_20,histgb,B_rich_bank,True,False,False,False,False,False,3021,"[1574,1447]",True,True,,,0,150,,,,,,,,,0.10420454200357199,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,SEX,hist_gb_5,histgb,B_rich_bank,True,False,True,False,False,False,3021,"[1574,1447]",True,True,,,0,150,,,,,,,,,0.10855825000908226,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,RAC1P,logistic,logistic,B_rich_bank,True,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,128,,,,,,,,,,0.03251233301125467,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,RAC1P,mlp_0,mlp,B_rich_bank,True,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,35,420,1440,,362520,120,120,1260101,1960101,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,0,0,0.412717750063166,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,RAC1P,mlp_1,mlp,B_rich_bank,True,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,70,840,1440,,362520,120,120,1270101,1970101,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1,10000,0.4239572499645874,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,RAC1P,hist_gb_20,histgb,B_rich_bank,True,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,0,150,,,,,,,,,0.7420022080186754,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,B_rich_bank_leace,RAC1P,hist_gb_5,histgb,B_rich_bank,True,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,0,150,,,,,,,,,0.823421583045274,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,same_residence,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[495,1553]",True,True,,,32,,,,,,,,,,0.004214665968902409,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,same_residence,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[495,1553]",True,True,30,240,320,,81920,40,40,1250100,1950100,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,,,0.08309112500865012,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,commute_over20,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[990,1058]",True,True,,,25,,,,,,,,,,0.003410666948184371,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,commute_over20,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[990,1058]",True,True,5,40,320,,81920,40,40,1250101,1950101,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,,,0.08749895798973739,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,income_binary,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[1658,390]",True,True,,,36,,,,,,,,,,0.004027375020086765,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,income_binary,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[1658,390]",True,True,15,120,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.08281158306635916,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,civilian_at_work,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[671,1377]",True,True,,,29,,,,,,,,,,0.0035874589812010527,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,civilian_at_work,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[671,1377]",True,True,30,240,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.08329020801465958,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,public_coverage,logistic,logistic,C_tree_bank,False,True,True,False,False,False,2048,"[1565,483]",True,True,,,32,,,,,,,,,,0.0037946669617667794,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank,public_coverage,mlp,mlp,C_tree_bank,False,False,True,False,False,False,2048,"[1565,483]",True,True,20,160,320,,81920,40,40,1250104,1950104,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,,,0.08465562504716218,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,SEX,logistic,logistic,C_tree_bank,False,False,True,False,False,False,3021,"[1574,1447]",True,True,,,35,,,,,,,,,,0.0045582090970128775,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,SEX,mlp_0,mlp,C_tree_bank,False,False,False,False,False,False,3021,"[1574,1447]",True,True,20,240,1440,,362520,120,120,1260100,1960100,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,0,0,0.3493918339954689,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,SEX,mlp_1,mlp,C_tree_bank,False,True,True,False,True,False,3021,"[1574,1447]",True,True,10,120,1440,,362520,120,120,1270100,1970100,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1,10000,0.34029341698624194,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,SEX,hist_gb_20,histgb,C_tree_bank,False,False,False,True,False,False,3021,"[1574,1447]",True,True,,,0,150,,,,,,,,,0.09761524992063642,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,SEX,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,3021,"[1574,1447]",True,True,,,0,150,,,,,,,,,0.10779087501578033,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,RAC1P,logistic,logistic,C_tree_bank,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,144,,,,,,,,,,0.039729833020828664,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,RAC1P,mlp_0,mlp,C_tree_bank,False,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,30,360,1440,,362520,120,120,1260101,1960101,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,0,0,0.41366620804183185,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,RAC1P,mlp_1,mlp,C_tree_bank,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,25,300,1440,,362520,120,120,1270101,1970101,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1,10000,0.42024141701404005,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,RAC1P,hist_gb_20,histgb,C_tree_bank,False,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,0,150,,,,,,,,,0.7424745409516618,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank,RAC1P,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,0,150,,,,,,,,,0.8064812090015039,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,same_residence,logistic,logistic,C_tree_bank,True,True,True,False,False,False,2048,"[495,1553]",True,True,,,13,,,,,,,,,,0.0031211249297484756,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,same_residence,mlp,mlp,C_tree_bank,True,False,True,False,False,False,2048,"[495,1553]",True,True,30,240,320,,81920,40,40,1250100,1950100,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,,,0.08276512497104704,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,commute_over20,logistic,logistic,C_tree_bank,True,True,True,False,False,False,2048,"[990,1058]",True,True,,,12,,,,,,,,,,0.002511542057618499,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,commute_over20,mlp,mlp,C_tree_bank,True,False,True,False,False,False,2048,"[990,1058]",True,True,10,80,320,,81920,40,40,1250101,1950101,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,,,0.08564941689837724,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,income_binary,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1658,390]",True,True,,,12,,,,,,,,,,0.0027639579493552446,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,income_binary,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1658,390]",True,True,40,320,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.08600912499241531,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,civilian_at_work,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[671,1377]",True,True,,,13,,,,,,,,,,0.0028415840351954103,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,civilian_at_work,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[671,1377]",True,True,40,320,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.08758270891848952,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,public_coverage,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1565,483]",True,True,,,9,,,,,,,,,,0.002481167088262737,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,C_tree_bank_leace,public_coverage,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1565,483]",True,True,40,320,320,,81920,40,40,1250104,1950104,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,,,0.08225108403712511,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,SEX,logistic,logistic,C_tree_bank,True,False,True,False,False,False,3021,"[1574,1447]",True,True,,,11,,,,,,,,,,0.003037499962374568,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,SEX,mlp_0,mlp,C_tree_bank,True,False,False,False,False,False,3021,"[1574,1447]",True,True,10,120,1440,,362520,120,120,1260100,1960100,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,0,0,0.33642829104792327,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,SEX,mlp_1,mlp,C_tree_bank,True,True,True,False,True,False,3021,"[1574,1447]",True,True,10,120,1440,,362520,120,120,1270100,1970100,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1,10000,0.33267887495458126,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,SEX,hist_gb_20,histgb,C_tree_bank,True,False,True,True,False,False,3021,"[1574,1447]",True,True,,,0,150,,,,,,,,,0.09868412499781698,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,SEX,hist_gb_5,histgb,C_tree_bank,True,False,False,False,False,False,3021,"[1574,1447]",True,True,,,0,150,,,,,,,,,0.11129845899995416,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,RAC1P,logistic,logistic,C_tree_bank,True,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,98,,,,,,,,,,0.02589475002605468,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,RAC1P,mlp_0,mlp,C_tree_bank,True,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,50,600,1440,,362520,120,120,1260101,1960101,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,0,0,0.43844233406707644,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,RAC1P,mlp_1,mlp,C_tree_bank,True,True,True,False,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,40,480,1440,,362520,120,120,1270101,1970101,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1,10000,0.3991069160401821,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,RAC1P,hist_gb_20,histgb,C_tree_bank,True,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,0,150,,,,,,,,,0.7646592080127448,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,audit,C_tree_bank_leace,RAC1P,hist_gb_5,histgb,C_tree_bank,True,False,True,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,True,,,0,150,,,,,,,,,0.8899747919058427,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,E_pca,same_residence,logistic,logistic,E_pca,False,True,True,False,False,False,2048,"[495,1553]",True,True,,,6,,,,,,,,,,0.0026947089936584234,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,E_pca,same_residence,mlp,mlp,E_pca,False,False,True,False,False,False,2048,"[495,1553]",True,True,10,80,320,,81920,40,40,1250100,1950100,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,,,0.0844101250404492,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,E_pca,commute_over20,logistic,logistic,E_pca,False,True,True,False,False,False,2048,"[990,1058]",True,True,,,13,,,,,,,,,,0.002700290991924703,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,E_pca,commute_over20,mlp,mlp,E_pca,False,False,True,False,False,False,2048,"[990,1058]",True,True,10,80,320,,81920,40,40,1250101,1950101,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,,,0.07979824999347329,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,E_pca,income_binary,logistic,logistic,E_pca,False,False,True,False,False,False,2048,"[1658,390]",True,True,,,15,,,,,,,,,,0.00299466704018414,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
1,transfer,E_pca,income_binary,mlp,mlp,E_pca,False,True,True,False,False,False,2048,"[1658,390]",True,True,20,160,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.08536525000818074,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
1,transfer,E_pca,civilian_at_work,logistic,logistic,E_pca,False,False,True,False,False,False,2048,"[671,1377]",True,True,,,13,,,,,,,,,,0.0028460840694606304,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
