seed,role,release,parent,erased,target,candidate_id,family,selected,selected_within_family,auc_selected,fit_support,fit_rows,fit_coverage_complete,selected_epoch,selected_optimizer_steps,optimizer_steps,boosting_iterations,training_row_exposures,row_exposure_min,row_exposure_max,initialization_seed,schedule_seed,schedule_hash,restart_index,restart_seed_offset,fit_runtime_seconds,fallback_reason,warnings,parameters
1,transfer,C_tree_bank_leace,C_tree_bank,True,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,40,320,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.08600912499241531,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,C_tree_bank_leace,C_tree_bank,True,civilian_at_work,logistic,logistic,False,True,False,"[671,1377]",2048,True,,,13,,,,,,,,,,0.0028415840351954103,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,C_tree_bank_leace,C_tree_bank,True,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,40,320,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.08758270891848952,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,C_tree_bank_leace,C_tree_bank,True,public_coverage,logistic,logistic,False,True,False,"[1565,483]",2048,True,,,9,,,,,,,,,,0.002481167088262737,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,C_tree_bank_leace,C_tree_bank,True,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,40,320,320,,81920,40,40,1250104,1950104,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,,,0.08225108403712511,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,C_tree_bank_leace,C_tree_bank,True,SEX,logistic,logistic,False,True,False,"[1574,1447]",3021,True,,,11,,,,,,,,,,0.003037499962374568,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,C_tree_bank_leace,C_tree_bank,True,SEX,mlp_0,mlp,False,False,False,"[1574,1447]",3021,True,10,120,1440,,362520,120,120,1260100,1960100,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,0,0,0.33642829104792327,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,C_tree_bank_leace,C_tree_bank,True,SEX,mlp_1,mlp,True,True,False,"[1574,1447]",3021,True,10,120,1440,,362520,120,120,1270100,1970100,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1,10000,0.33267887495458126,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,C_tree_bank_leace,C_tree_bank,True,SEX,hist_gb_20,histgb,False,True,True,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.09868412499781698,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,C_tree_bank_leace,C_tree_bank,True,SEX,hist_gb_5,histgb,False,False,False,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.11129845899995416,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,logistic,logistic,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,98,,,,,,,,,,0.02589475002605468,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,50,600,1440,,362520,120,120,1260101,1960101,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,0,0,0.43844233406707644,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,40,480,1440,,362520,120,120,1270101,1970101,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1,10000,0.3991069160401821,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,hist_gb_20,histgb,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.7646592080127448,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,hist_gb_5,histgb,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.8899747919058427,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,transfer,D_compressed,D_compressed,False,same_residence,logistic,logistic,False,True,False,"[495,1553]",2048,True,,,5,,,,,,,,,,0.0025791249936446548,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed,D_compressed,False,same_residence,mlp,mlp,True,True,False,"[495,1553]",2048,True,15,120,320,,81920,40,40,1250100,1950100,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,,,0.08602162497118115,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed,D_compressed,False,commute_over20,logistic,logistic,False,True,False,"[990,1058]",2048,True,,,16,,,,,,,,,,0.002749082981608808,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed,D_compressed,False,commute_over20,mlp,mlp,True,True,False,"[990,1058]",2048,True,10,80,320,,81920,40,40,1250101,1950101,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,,,0.0847675419645384,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed,D_compressed,False,income_binary,logistic,logistic,True,True,False,"[1658,390]",2048,True,,,21,,,,,,,,,,0.003483041888102889,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed,D_compressed,False,income_binary,mlp,mlp,False,True,False,"[1658,390]",2048,True,20,160,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.09801224991679192,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed,D_compressed,False,civilian_at_work,logistic,logistic,True,True,False,"[671,1377]",2048,True,,,15,,,,,,,,,,0.0029799590120092034,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed,D_compressed,False,civilian_at_work,mlp,mlp,False,True,False,"[671,1377]",2048,True,15,120,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.08502712496556342,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed,D_compressed,False,public_coverage,logistic,logistic,True,True,False,"[1565,483]",2048,True,,,7,,,,,,,,,,0.0024718749336898327,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed,D_compressed,False,public_coverage,mlp,mlp,False,True,False,"[1565,483]",2048,True,25,200,320,,81920,40,40,1250104,1950104,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,,,0.08494820795021951,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed,D_compressed,False,SEX,logistic,logistic,False,True,False,"[1574,1447]",3021,True,,,5,,,,,,,,,,0.002598624909296632,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,D_compressed,D_compressed,False,SEX,mlp_0,mlp,False,False,False,"[1574,1447]",3021,True,10,120,1440,,362520,120,120,1260100,1960100,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,0,0,0.3471740420209244,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed,D_compressed,False,SEX,mlp_1,mlp,True,True,True,"[1574,1447]",3021,True,10,120,1440,,362520,120,120,1270100,1970100,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1,10000,0.34130129194818437,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed,D_compressed,False,SEX,hist_gb_20,histgb,False,True,False,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.10610924998763949,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,D_compressed,D_compressed,False,SEX,hist_gb_5,histgb,False,False,False,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.12040854198858142,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,audit,D_compressed,D_compressed,False,RAC1P,logistic,logistic,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,55,,,,,,,,,,0.017739541945047677,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,D_compressed,D_compressed,False,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,20,240,1440,,362520,120,120,1260101,1960101,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,0,0,0.41965604096185416,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed,D_compressed,False,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,20,240,1440,,362520,120,120,1270101,1970101,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1,10000,0.4277937919832766,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed,D_compressed,False,RAC1P,hist_gb_20,histgb,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.7943763330113143,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,D_compressed,D_compressed,False,RAC1P,hist_gb_5,histgb,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.8862384159583598,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,transfer,D_compressed_leace,D_compressed,True,same_residence,logistic,logistic,False,True,False,"[495,1553]",2048,True,,,6,,,,,,,,,,0.002700040931813419,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed_leace,D_compressed,True,same_residence,mlp,mlp,True,True,False,"[495,1553]",2048,True,20,160,320,,81920,40,40,1250100,1950100,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,,,0.0827703750692308,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed_leace,D_compressed,True,commute_over20,logistic,logistic,False,True,False,"[990,1058]",2048,True,,,7,,,,,,,,,,0.0022974159801378846,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed_leace,D_compressed,True,commute_over20,mlp,mlp,True,True,False,"[990,1058]",2048,True,10,80,320,,81920,40,40,1250101,1950101,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,,,0.0803190830629319,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed_leace,D_compressed,True,income_binary,logistic,logistic,False,True,False,"[1658,390]",2048,True,,,8,,,,,,,,,,0.0024660839699208736,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed_leace,D_compressed,True,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,30,240,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.0870556669542566,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed_leace,D_compressed,True,civilian_at_work,logistic,logistic,False,True,False,"[671,1377]",2048,True,,,6,,,,,,,,,,0.0023969169706106186,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed_leace,D_compressed,True,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,30,240,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.08805637492332608,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,D_compressed_leace,D_compressed,True,public_coverage,logistic,logistic,False,True,False,"[1565,483]",2048,True,,,5,,,,,,,,,,0.0023977499222382903,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,D_compressed_leace,D_compressed,True,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,30,240,320,,81920,40,40,1250104,1950104,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,,,0.0835468330187723,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed_leace,D_compressed,True,SEX,logistic,logistic,False,True,False,"[1574,1447]",3021,True,,,4,,,,,,,,,,0.002449417021125555,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_0,mlp,True,True,False,"[1574,1447]",3021,True,15,180,1440,,362520,120,120,1260100,1960100,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,0,0,0.34780804195906967,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,15,180,1440,,362520,120,120,1270100,1970100,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1,10000,0.35062116594053805,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed_leace,D_compressed,True,SEX,hist_gb_20,histgb,False,False,False,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.10221087501849979,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,D_compressed_leace,D_compressed,True,SEX,hist_gb_5,histgb,False,True,False,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.11353054200299084,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,audit,D_compressed_leace,D_compressed,True,RAC1P,logistic,logistic,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,72,,,,,,,,,,0.020629666978493333,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,35,420,1440,,362520,120,120,1260101,1960101,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,0,0,0.4079477919731289,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,35,420,1440,,362520,120,120,1270101,1970101,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1,10000,0.400768541963771,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,D_compressed_leace,D_compressed,True,RAC1P,hist_gb_20,histgb,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.7829336249269545,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,D_compressed_leace,D_compressed,True,RAC1P,hist_gb_5,histgb,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.8964111249661073,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,transfer,E_pca,E_pca,False,same_residence,logistic,logistic,True,True,False,"[495,1553]",2048,True,,,6,,,,,,,,,,0.0026947089936584234,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,10,80,320,,81920,40,40,1250100,1950100,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,,,0.0844101250404492,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,E_pca,E_pca,False,commute_over20,logistic,logistic,True,True,False,"[990,1058]",2048,True,,,13,,,,,,,,,,0.002700290991924703,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,10,80,320,,81920,40,40,1250101,1950101,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,,,0.07979824999347329,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,E_pca,E_pca,False,income_binary,logistic,logistic,False,True,False,"[1658,390]",2048,True,,,15,,,,,,,,,,0.00299466704018414,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,20,160,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.08536525000818074,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,E_pca,E_pca,False,civilian_at_work,logistic,logistic,False,True,False,"[671,1377]",2048,True,,,13,,,,,,,,,,0.0028460840694606304,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,15,120,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.0891600000904873,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,E_pca,E_pca,False,public_coverage,logistic,logistic,False,True,False,"[1565,483]",2048,True,,,9,,,,,,,,,,0.002899667015299201,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,20,160,320,,81920,40,40,1250104,1950104,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,,,0.08599658298771828,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,E_pca,E_pca,False,SEX,logistic,logistic,False,True,False,"[1574,1447]",3021,True,,,8,,,,,,,,,,0.002897875034250319,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,10,120,1440,,362520,120,120,1260100,1960100,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,0,0,0.33882641699165106,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,10,120,1440,,362520,120,120,1270100,1970100,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1,10000,0.34229983401019126,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,E_pca,E_pca,False,SEX,hist_gb_20,histgb,False,False,False,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.11811874993145466,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,E_pca,E_pca,False,SEX,hist_gb_5,histgb,False,True,False,"[1574,1447]",3021,True,,,0,150,,,,,,,,,0.1319584590382874,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,audit,E_pca,E_pca,False,RAC1P,logistic,logistic,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,62,,,,,,,,,,0.019504499970935285,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,15,180,1440,,362520,120,120,1260101,1960101,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,0,0,0.4109431670513004,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,E_pca,E_pca,False,RAC1P,mlp_1,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,15,180,1440,,362520,120,120,1270101,1970101,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1,10000,0.441999249975197,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,audit,E_pca,E_pca,False,RAC1P,hist_gb_20,histgb,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.8572500000009313,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
1,audit,E_pca,E_pca,False,RAC1P,hist_gb_5,histgb,False,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,,,0,150,,,,,,,,,0.9687893340596929,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
1,transfer,E_pca_leace,E_pca,True,same_residence,logistic,logistic,False,True,False,"[495,1553]",2048,True,,,6,,,,,,,,,,0.002707167062908411,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca_leace,E_pca,True,same_residence,mlp,mlp,True,True,False,"[495,1553]",2048,True,10,80,320,,81920,40,40,1250100,1950100,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,,,0.0888066670158878,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,E_pca_leace,E_pca,True,commute_over20,logistic,logistic,False,True,False,"[990,1058]",2048,True,,,6,,,,,,,,,,0.002254999941214919,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca_leace,E_pca,True,commute_over20,mlp,mlp,True,True,False,"[990,1058]",2048,True,10,80,320,,81920,40,40,1250101,1950101,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,,,0.08032462501432747,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,E_pca_leace,E_pca,True,income_binary,logistic,logistic,False,True,False,"[1658,390]",2048,True,,,8,,,,,,,,,,0.002547792042605579,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca_leace,E_pca,True,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,30,240,320,,81920,40,40,1250102,1950102,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,,,0.08730724989436567,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
1,transfer,E_pca_leace,E_pca,True,civilian_at_work,logistic,logistic,False,True,False,"[671,1377]",2048,True,,,7,,,,,,,,,,0.0026641249423846602,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
1,transfer,E_pca_leace,E_pca,True,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,30,240,320,,81920,40,40,1250103,1950103,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,,,0.0854066249448806,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
