seed,comparison,left,right,role,target,selector,split,metric,left_candidate,right_candidate,left_value,right_value,left_minus_right
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation,auroc,logistic,logistic,0.5,0.5716902900336731,-0.07169029003367311
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation,macro_auroc,logistic,logistic,0.5,0.5716902900336731,-0.07169029003367311
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation,accuracy,logistic,logistic,0.5134449518011162,0.5616438356164384,-0.048198883815322224
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation,balanced_accuracy,logistic,logistic,0.5,0.559879465187304,-0.059879465187304026
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation,observed_balanced_accuracy,logistic,logistic,0.5,0.559879465187304,-0.059879465187304026
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation,observed_macro_auroc,logistic,logistic,0.5,0.5716902900336731,-0.07169029003367311
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation_person_weighted,log_loss,logistic,logistic,0.6938637665390854,0.6756346716420224,0.018229094897063036
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation_person_weighted,auroc,logistic,logistic,0.5,0.5997812215810656,-0.09978122158106562
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation_person_weighted,macro_auroc,logistic,logistic,0.5,0.5997812215810656,-0.09978122158106562
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation_person_weighted,accuracy,logistic,logistic,0.4930068583701637,0.5756239063188564,-0.08261704794869268
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation_person_weighted,balanced_accuracy,logistic,logistic,0.5,0.5762074408792697,-0.07620744087926967
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5,0.5762074408792697,-0.07620744087926967
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation_person_weighted,observed_macro_auroc,logistic,logistic,0.5,0.5997812215810656,-0.09978122158106562
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,log_loss,logistic,logistic,0.6927346284904389,0.685328365500867,0.007406262989571921
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,auroc,logistic,logistic,0.5,0.567761662136956,-0.067761662136956
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,macro_auroc,logistic,logistic,0.5,0.567761662136956,-0.067761662136956
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,accuracy,logistic,logistic,0.5144139730126991,0.5571460730696399,-0.042732100056940836
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,balanced_accuracy,logistic,logistic,0.5,0.5552190610369723,-0.05521906103697227
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5,0.5552190610369723,-0.05521906103697227
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,observed_macro_auroc,logistic,logistic,0.5,0.567761662136956,-0.067761662136956
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,validation,log_loss,mlp,mlp,0.6937054613573489,0.6736423441246293,0.020063117232719585
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,validation,auroc,mlp,mlp,0.5,0.6000523493685039,-0.10005234936850393
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,validation,macro_auroc,mlp,mlp,0.5,0.6000523493685039,-0.10005234936850393
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,validation,accuracy,mlp,mlp,0.49143145161290325,0.5695564516129032,-0.078125
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,validation,balanced_accuracy,mlp,mlp,0.5,0.5707260298340575,-0.07072602983405751
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,validation,observed_balanced_accuracy,mlp,mlp,0.5,0.5707260298340575,-0.07072602983405751
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,validation,observed_macro_auroc,mlp,mlp,0.5,0.6000523493685039,-0.10005234936850393
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,development_evaluation,log_loss,mlp,mlp,0.6928065852736316,0.6825786395730585,0.01022794570057306
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,development_evaluation,auroc,mlp,mlp,0.5,0.5709576840170303,-0.07095768401703029
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,development_evaluation,macro_auroc,mlp,mlp,0.5,0.5709576840170303,-0.07095768401703029
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,development_evaluation,accuracy,mlp,mlp,0.5134449518011162,0.5626585489599188,-0.04921359715880269
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:mlp,development_evaluation,balanced_accuracy,mlp,mlp,0.5,0.5601303647162105,-0.06013036471621047
