seed,role,release,parent,erased,target,candidate_id,family,selected,selected_within_family,auc_selected,fit_support,fit_rows,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,validation,0,1541,1541.0,0.5162479061976549,1356,1356.0,0.5412979351032449,0.4763140817650876,0.5067311011391095,0.5381374022336829,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,validation,1,1444,1444.0,0.4837520938023451,1629,1629.0,0.5046040515653776,0.5692520775623269,0.5349821021802799,0.5381374022336828,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,development_evaluation,0,1534,1534.0,0.5144198524480215,1380,1380.0,0.5297101449275362,0.4765319426336376,0.5017158544955388,0.5264952062639112,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,development_evaluation,1,1448,1448.0,0.48558014755197854,1602,1602.0,0.49875156054931336,0.5517955801104972,0.5239344262295081,0.5264952062639112,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1356,155173.0,0.56424120175546,0.4826067544551072,0.5202410025134138,0.5590546184129136,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1629,184359.0,0.4908520875031867,0.5723384204767537,0.52847256694017,0.5590546184129137,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1380,159988.0,0.5450783808785659,0.501769305569141,0.5225279745944246,0.5393376442233517,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1602,174153.0,0.5027877785625283,0.5460884099186748,0.5235443068248744,0.5393376442233517,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,validation,0,1541,1541.0,0.5162479061976549,1635,1635.0,0.5730886850152905,0.6080467229072031,0.5900503778337531,0.5816179100882436,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,validation,1,1444,1444.0,0.4837520938023451,1350,1350.0,0.5525925925925926,0.5166204986149584,0.5340014316392269,0.5816179100882436,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,development_evaluation,0,1534,1534.0,0.5144198524480215,1609,1609.0,0.5475450590428838,0.5743155149934811,0.5606108813235762,0.5609607641164903,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,development_evaluation,1,1448,1448.0,0.48558014755197854,1373,1373.0,0.5243991260014567,0.4972375690607735,0.5104572846508331,0.5609605390161856,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1635,188412.0,0.5994894168099696,0.6225905490544094,0.6108216411190998,0.5907057149264693,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1350,151120.0,0.5469163578613023,0.5227340286254594,0.5345518398866866,0.5907057149264693,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1609,184908.0,0.5517825080580613,0.5870584647606115,0.568874144491992,0.5607176980544667,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_0,mlp,False,False,False,"[1512,1481]",2993,True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1373,149233.0,0.5190876012678161,0.48311754727336226,0.5004570752995217,0.5607171952071547,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_1,mlp,True,True,False,"[1512,1481]",2993,True,validation,0,1541,1541.0,0.5162479061976549,1792,1792.0,0.5613839285714286,0.6528228423101882,0.6036603660366037,0.5845699989753749,True,True,1,1512,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_1,mlp,True,True,False,"[1512,1481]",2993,True,validation,1,1444,1444.0,0.4837520938023451,1193,1193.0,0.5515507124895223,0.4556786703601108,0.49905195297686766,0.584569998975375,True,True,2,1481,True
0,audit,A_binary_bank,A_binary_bank,False,SEX,mlp_1,mlp,True,True,False,"[1512,1481]",2993,True,development_evaluation,0,1534,1534.0,0.5144198524480215,1773,1773.0,0.5499153976311336,0.635593220338983,0.5896583005745388,0.5633567317596722,True,True,1,1512,True
