seed,role,release,parent,erased,target,candidate_id,family,selected,selected_within_family,auc_selected,fit_support,fit_rows,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,total_optimizer_steps,total_training_row_exposures
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,90,1080,0.8219648853029392,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,95,1140,0.8283950267267183,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,100,1200,0.8400339037636494,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,105,1260,0.8583726994084108,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,110,1320,0.8753426680973739,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,115,1380,0.8753607632445396,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,False,False,True,"[1574,1447]",3021,True,120,1440,0.8910749517790071,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,0,0,2.1293018285529186,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,5,60,1.3716423994942346,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,10,120,1.3142517457270355,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,15,180,1.3034585046150877,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,20,240,1.2941827427074402,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,25,300,1.287071711497966,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,30,360,1.2824392075314592,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,35,420,1.2798330162541394,True,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,40,480,1.2819074103643229,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,45,540,1.2896155578776605,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,50,600,1.2918701497802925,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,55,660,1.2972598549150016,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,60,720,1.3040415681585416,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,65,780,1.31223417484278,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,70,840,1.3198367040667047,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,75,900,1.3281679292505282,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,80,960,1.3354086121063304,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,85,1020,1.3408010427708446,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,90,1080,1.351318143621865,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,95,1140,1.366485276321666,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,100,1200,1.37925950219521,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,105,1260,1.384905173363374,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,110,1320,1.3972749741849062,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,115,1380,1.4095171293623292,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,True,True,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,120,1440,1.4245217088440663,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,0,0,2.2524417380810022,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,5,60,1.3707954251695045,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,10,120,1.3142384855284492,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,15,180,1.3038037850821242,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,20,240,1.2934540172754374,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,25,300,1.2850908016681715,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,30,360,1.2825739336212574,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,35,420,1.2824067638939245,True,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,40,480,1.284818816316001,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,45,540,1.2896433147266217,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,50,600,1.294302886897738,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,55,660,1.3004001055480574,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,60,720,1.3020766431163882,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,65,780,1.3096693844581744,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,70,840,1.3199912124900772,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,75,900,1.331383833238213,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,80,960,1.334272966826682,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,85,1020,1.34451915716261,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,90,1080,1.3491893885625437,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,95,1140,1.3612991747384662,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,100,1200,1.3713703681644345,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,105,1260,1.379678072327605,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,110,1320,1.3855909766216974,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,115,1380,1.3952539815382172,False,1440,362520
1,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,120,1440,1.4077354813125849,False,1440,362520
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,0,0,0.676547106010502,False,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,5,40,0.5172266441519425,False,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,10,80,0.4912098192837775,True,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,15,120,0.4939717105393681,False,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,20,160,0.49690699841684133,False,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,25,200,0.5021607169525996,False,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,30,240,0.5089286704458658,False,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,35,280,0.5185774047475431,False,320,81920
1,transfer,E_pca,E_pca,False,same_residence,mlp,mlp,False,True,False,"[495,1553]",2048,True,40,320,0.5309523713886292,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,0,0,0.708787890509946,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,5,40,0.6846137986221363,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,10,80,0.681219312768452,True,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,15,120,0.6835327324096887,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,20,160,0.6889932092792292,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,25,200,0.6954586280863514,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,30,240,0.7053395035997051,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,35,280,0.7152649769980137,False,320,81920
1,transfer,E_pca,E_pca,False,commute_over20,mlp,mlp,False,True,False,"[990,1058]",2048,True,40,320,0.7254884012003877,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,0,0,0.7795893190846561,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,5,40,0.4139756861781911,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,10,80,0.3448824781407509,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,15,120,0.31520272195822385,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,20,160,0.3059723674696484,True,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,25,200,0.3079674906554395,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,30,240,0.3096981676498568,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,35,280,0.3144842058754224,False,320,81920
1,transfer,E_pca,E_pca,False,income_binary,mlp,mlp,True,True,False,"[1658,390]",2048,True,40,320,0.3199110386070291,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,0,0,0.7090997272354276,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,5,40,0.4546956823928497,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,10,80,0.31335596591641784,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,15,120,0.2995875888915295,True,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,20,160,0.30026002562086523,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,25,200,0.30161356521043614,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,30,240,0.3067871785118449,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,35,280,0.3133292562217607,False,320,81920
1,transfer,E_pca,E_pca,False,civilian_at_work,mlp,mlp,True,True,False,"[671,1377]",2048,True,40,320,0.320184353037462,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,0,0,0.6354727090706369,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,5,40,0.5328525895758854,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,10,80,0.4894464227800138,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,15,120,0.48719276122549127,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,20,160,0.4866134814401306,True,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,25,200,0.49028758034087316,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,30,240,0.49678948451317756,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,35,280,0.5070588939673237,False,320,81920
1,transfer,E_pca,E_pca,False,public_coverage,mlp,mlp,True,True,False,"[1565,483]",2048,True,40,320,0.5167333594552842,False,320,81920
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,0,0,0.7085328336180275,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,5,60,0.6588937542584763,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,10,120,0.6518160913492715,True,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,15,180,0.6518488937543384,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,20,240,0.6558790817462249,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,25,300,0.6649883132089031,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,30,360,0.6771226227944503,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,35,420,0.6928559100459382,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,40,480,0.7063198405282496,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,45,540,0.7187571793467648,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,50,600,0.7337505700707901,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,55,660,0.7417780295307937,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,60,720,0.762456410894478,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,65,780,0.7721549267853366,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,70,840,0.7839522200560057,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,75,900,0.7984396833101901,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,80,960,0.8061075228705996,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,85,1020,0.8240064583515642,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,90,1080,0.8373111260351968,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,95,1140,0.848036397625663,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,100,1200,0.8618073445949836,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,105,1260,0.8750523828970316,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,110,1320,0.8959941682001048,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,115,1380,0.9189117307045944,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_0,mlp,True,True,True,"[1574,1447]",3021,True,120,1440,0.9160910032712822,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,0,0,0.6916396562433683,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,5,60,0.6615132834291055,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,10,120,0.6532733020011613,True,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,15,180,0.6546946402747221,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,20,240,0.6602426306424926,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,25,300,0.6702164112609443,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,30,360,0.6858135385775431,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,35,420,0.6952495416395622,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,40,480,0.7087154908938229,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,45,540,0.7183956504792308,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,50,600,0.730049541465854,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,55,660,0.7415025839817965,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,60,720,0.7533678660059636,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,65,780,0.7627839270897434,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,70,840,0.7761522900087944,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,75,900,0.7848035943424739,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,80,960,0.7995282607338786,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,85,1020,0.8137328408979532,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,90,1080,0.8229407480831145,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,95,1140,0.8337118346349159,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,100,1200,0.8459928375490693,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,105,1260,0.8616609487749696,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,110,1320,0.8786470740138527,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,115,1380,0.8899420600293922,False,1440,362520
1,audit,E_pca,E_pca,False,SEX,mlp_1,mlp,False,False,False,"[1574,1447]",3021,True,120,1440,0.8949419524345598,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,0,0,2.207368356020253,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,5,60,1.3357477011947467,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,10,120,1.2200315346989692,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,15,180,1.216412101591896,True,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,20,240,1.2182939579228371,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,25,300,1.2239466609261294,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,30,360,1.226622423356708,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,35,420,1.2316968114743447,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,40,480,1.2374017875284615,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,45,540,1.2515279708222677,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,50,600,1.2546691712426028,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,55,660,1.2647960410730783,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,60,720,1.2790807302700191,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,65,780,1.2916797187437843,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,70,840,1.307469582622759,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,75,900,1.320116665853192,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,80,960,1.3376394730721077,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,85,1020,1.351034255981965,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,90,1080,1.3621805632703508,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,95,1140,1.385287044718378,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,100,1200,1.3979419744397403,False,1440,362520
1,audit,E_pca,E_pca,False,RAC1P,mlp_0,mlp,False,False,False,"[1694,181,30,0,2,476,11,469,158]",3021,False,105,1260,1.4112954875727406,False,1440,362520
