seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
0,transfer,beta_0p1_D_warmup_only,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.49233764156257814,1e-12,0.7702883970489605,0.5331160441625558,0.5331160441625558,0.692203364393287,0.692203364393287,0.692203364393287
0,transfer,beta_0p1_D_warmup_only,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.48159753732741045,1e-12,0.7855908608169005,0.5383583769070096,0.5383583769070096,0.6778944006301901,0.6778944006301901,0.6778944006301901
0,transfer,beta_0p1_D_warmup_only,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.4761662281137755,1e-12,0.7899449633537937,0.5335959720471245,0.5335959720471245,0.6875635937104512,0.6875635937104512,0.6875635937104512
0,transfer,beta_0p1_D_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6768977232211761,1e-12,0.5700604838709677,0.5713943737135015,0.5713943737135015,0.598482884805977,0.5984828848059769,0.5984828848059769
0,transfer,beta_0p1_D_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6890065672246317,1e-12,0.5545408422120751,0.5515698994753263,0.5515698994753263,0.5657109472564884,0.5657109472564883,0.5657109472564883
0,transfer,beta_0p1_D_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.67787624027203,1e-12,0.5665578511866307,0.5675643776796611,0.5675643776796611,0.5971923770128137,0.5971923770128137,0.5971923770128137
0,transfer,beta_0p1_D_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6900373127745323,1e-12,0.5525863933507246,0.5493202938440199,0.5493202938440199,0.5613465146217285,0.5613465146217285,0.5613465146217285
0,transfer,beta_0p1_D_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.29728179743374483,1e-12,0.863941018766756,0.7470142675730186,0.7470142675730186,0.8990326436094719,0.8990326436094719,0.8990326436094719
0,transfer,beta_0p1_D_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.30022527723833536,1e-12,0.8672032193158954,0.7398671224281304,0.7398671224281304,0.8940830292280822,0.8940830292280824,0.8940830292280824
0,transfer,beta_0p1_D_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.2848361526982157,1e-12,0.8694652544562128,0.7319546871728563,0.7319546871728563,0.9017202932717403,0.9017202932717403,0.9017202932717403
0,transfer,beta_0p1_D_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.3071631749092251,1e-12,0.8590804480743159,0.7191531455037827,0.7191531455037827,0.8870449681275694,0.8870449681275694,0.8870449681275694
0,transfer,beta_0p1_D_warmup_only,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.30176908504529487,1e-12,0.8951072386058981,0.8477505454356691,0.8477505454356691,0.8858050844222962,0.8858050844222962,0.8858050844222962
0,transfer,beta_0p1_D_warmup_only,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.2754231109853529,1e-12,0.9050972501676727,0.862393280511025,0.862393280511025,0.9027670290522696,0.9027670290522696,0.9027670290522696
0,transfer,beta_0p1_D_warmup_only,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.29866908901534955,1e-12,0.8998134274806969,0.8499242640413305,0.8499242640413305,0.8798692827203504,0.8798692827203504,0.8798692827203504
0,transfer,beta_0p1_D_warmup_only,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.25963220239861207,1e-12,0.9166489595709596,0.867698702690724,0.867698702690724,0.900720957100578,0.9007209571005781,0.9007209571005781
0,transfer,beta_0p1_D_warmup_only,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1531,517]",True,validation,2984,2,"[0,1]",False,2984.0,"[2275,709]","[2275.0,709.0]","[0.7623994638069705,0.23760053619302948]",True,True,"[true,true]",0.486889227441177,1e-12,0.7804959785522788,0.5827421379748601,0.5827421379748601,0.7251662301027605,0.7251662301027604,0.7251662301027604
0,transfer,beta_0p1_D_warmup_only,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1531,517]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2199,783]","[2199.0,783.0]","[0.7374245472837022,0.2625754527162978]",True,True,"[true,true]",0.5133409414229869,1e-12,0.7572099262240107,0.5792061525702209,0.5792061525702209,0.7218336791889034,0.7218336791889033,0.7218336791889033
0,transfer,beta_0p1_D_warmup_only,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1531,517]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2275,709]","[263229.0,85161.0]","[0.7555584259020064,0.24444157409799364]",True,True,"[true,true]",0.5013772074593538,1e-12,0.7715519963259565,0.5795493269646537,0.5795493269646537,0.7130812025471754,0.7130812025471756,0.7130812025471756
