seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,validation_auroc,validation_coverage_complete
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,65,780,0.6666191674097495,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,70,840,0.669981797331029,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,75,900,0.674194532150948,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,80,960,0.6793071073293478,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,85,1020,0.6839416145234354,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,90,1080,0.691231226974499,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,95,1140,0.689709808484128,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,100,1200,0.6939324754946499,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,105,1260,0.6953836200166603,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,110,1320,0.6983915155944808,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,115,1380,0.7054124644706268,False,,
0,audit,beta_1_D_persistent,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,120,1440,0.716846460447682,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,0,0,0.6906970441981891,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,5,60,0.6623390132307385,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,10,120,0.6535732358755321,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,15,180,0.6501580720109958,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,20,240,0.6488642739946809,True,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,25,300,0.6500322063632162,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,30,360,0.6517777725818993,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,35,420,0.652354658960075,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,40,480,0.6564905122184824,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,45,540,0.6574419930596058,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,50,600,0.6604489073726649,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,55,660,0.6605602832757533,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,60,720,0.666850770715728,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,65,780,0.6685251574542769,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,70,840,0.6723031746005738,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,75,900,0.6745154291969594,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,80,960,0.6770549283651587,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,85,1020,0.6809833964021318,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,90,1080,0.6840915320793466,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,95,1140,0.687186808557166,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,100,1200,0.6919610252047717,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,105,1260,0.6927907221395406,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,110,1320,0.7021847796349185,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,115,1380,0.7048919497691768,False,,
0,audit,beta_1_D_persistent,SEX,mlp_1,mlp,True,True,True,True,120,False,False,2993,"[1512,1481]",True,120,1440,0.710212514032537,False,,
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,0,0,0.6790375609555934,False,0.6427669103596794,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,5,60,0.6613634789954262,True,0.6502493703948042,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,10,120,0.6617635987543218,False,0.6503563268805916,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,15,180,0.6625559052004395,False,0.6519671904238893,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,20,240,0.6640739054682734,False,0.6541150833811191,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,25,300,0.6671113230167399,False,0.6529057560565233,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,30,360,0.6686823131766246,False,0.6523885001105516,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,35,420,0.6723939710608027,False,0.6509158261444794,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,40,480,0.6753219404308209,False,0.6495995423340961,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,45,540,0.6786081589426707,False,0.647478837895312,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,50,600,0.681605066518006,False,0.6455064344662332,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,55,660,0.6849632408107528,False,0.6451159084740096,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,60,720,0.6877153487652226,False,0.6460025687532468,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,65,780,0.6917788513989384,False,0.6439272534113727,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,70,840,0.694255219141959,False,0.6433412397245375,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,75,900,0.6974018204744563,False,0.6416195998209602,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,80,960,0.7006327679825634,False,0.6403201683980435,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,85,1020,0.7034132158505154,False,0.6425134504521833,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,90,1080,0.7071321351372694,False,0.6406084565729704,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,95,1140,0.7103389614457708,False,0.6405163301881536,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,100,1200,0.7141717340200501,False,0.6392476824596756,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,105,1260,0.7172868709497399,False,0.6419548499822938,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,110,1320,0.7211759870087054,False,0.6385529146990567,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,115,1380,0.7254982529376962,False,0.6395020411611699,True
0,audit,beta_1_D_persistent,SEX,catchup,catchup,False,False,True,False,120,False,False,2993,"[1512,1481]",True,120,1440,0.727345710060564,False,0.6380473430750617,True
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,2.1181503137797546,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.2888875114896168,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.2256319036304548,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.2192688681425952,True,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.220303491092126,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2219048571417468,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.2253167704964767,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2294387737325854,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2340953598925715,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2377422721357358,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.2420437029233244,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2460750844457869,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.2502090211714303,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2549430252571006,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.2593205406051584,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.261262309020879,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.2672229472567715,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.2713030862771202,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.2788850030669272,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.2817587944715527,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.2877053909508853,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.2911849155074062,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.2950736655020854,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.3023885699480369,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.3057172815351885,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,2.213242605769489,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.3114328502559138,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.2366093339701307,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.2235932765214734,True,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.2243050401321012,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2272049042679698,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.2291618037454277,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2331017818962182,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2347353461361141,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2396239692385398,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.2434599528543426,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2474495177978029,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.251651863733007,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2563458690110159,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.2615972966267257,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.265181815739807,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.2692464368346406,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.2751564048455364,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.2780394742210908,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.2841485360017428,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.2895627760962913,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.2946818144938577,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.3007436508307446,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.3049713434538335,False,,
0,audit,beta_1_D_persistent,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.312587715052908,False,,
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,1.2360214599910484,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.2266038441025584,True,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.2280922764176465,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.231342021332588,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.234234098814815,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2383834856187699,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.2408033272433956,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2449238118074608,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.248883845471861,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2527301370814137,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.257494388789356,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2618843261635408,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.2669465951463275,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2714752709859456,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.2767879836946074,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.2816406831554124,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.285491158872946,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.2891942416384494,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.293659174329559,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.2994303563802754,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.3042508530625756,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.3089898905480422,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.314352586868129,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.3188077086540968,False,,False
0,audit,beta_1_D_persistent,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.324536582479187,False,,False
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,0,0,0.7226845933039436,False,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,5,40,0.5158280479007031,False,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,10,80,0.5028969177798632,True,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,15,120,0.5041782671045244,False,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,20,160,0.5047279077239466,False,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,25,200,0.505767289380384,False,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,30,240,0.5066050119088887,False,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,35,280,0.5085865177063619,False,,
1,transfer,beta_0p1_W,same_residence,mlp,mlp,False,False,True,False,,False,False,2048,"[495,1553]",True,40,320,0.5125150621513067,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,0,0,0.6963853287966373,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,5,40,0.6824879221385076,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,10,80,0.6760277082191132,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,15,120,0.6757959024995635,True,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,20,160,0.6797084569744436,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,25,200,0.6844316710721833,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,30,240,0.6918772436961802,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,35,280,0.6949851008620352,False,,
1,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[990,1058]",True,40,320,0.6992419143803136,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,0,0,0.7656665674529752,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,5,40,0.4153731192141854,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,10,80,0.34194301678983147,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,15,120,0.31373469876634175,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,20,160,0.30486033413320546,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,25,200,0.3043744193353794,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,30,240,0.30372830697720565,True,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,35,280,0.3060246415717214,False,,
1,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1658,390]",True,40,320,0.30790052590770334,False,,
1,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[671,1377]",True,0,0,0.6454766832906121,False,,
1,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[671,1377]",True,5,40,0.3421087614990959,False,,
1,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[671,1377]",True,10,80,0.29397017723177443,False,,
1,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[671,1377]",True,15,120,0.2896571642063045,True,,
1,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[671,1377]",True,20,160,0.2901528861433382,False,,
