seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,validation_auroc,validation_coverage_complete
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.2378602310871463,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2373327575378312,True,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.238368029893531,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.240204035711124,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2397468750802185,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2414995489910476,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.2434489606289703,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2478865848431995,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.249019456397614,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2535409111582878,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.258896874656254,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.2635598705456492,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.2691459983746987,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.2747663917725234,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.281288165860186,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.2880460889865661,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.2944061433309921,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.3040700559261613,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.3097456338877602,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.3186316229237303,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.3254245748580964,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,1.241440874295402,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.2306508025529677,True,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.2357903315962018,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.2419718903945243,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.2478785340517764,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2529986769747303,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.2555876077945012,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2604836593998523,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2640437560118996,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2698010291265076,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.273748091172342,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2790376585356888,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.283273120231504,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2895210810911846,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.2948659322461358,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.3006879137009262,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.3059982336785472,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.312274146397463,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.3192484593102036,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.3250240247975638,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.331860376827138,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.3361371378287947,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.3423769471511766,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.3492841552302473,False,,False
0,audit,beta_0p1_C_warmup_only,RAC1P,catchup,catchup,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.354911170784611,False,,False
0,audit,beta_0p1_D_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,0,0,0.6930944037579198,False,,
0,audit,beta_0p1_D_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,5,60,0.6761216864482602,False,,
0,audit,beta_0p1_D_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,10,120,0.6657054419388573,False,,
0,audit,beta_0p1_D_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,15,180,0.6640337908660013,False,,
