comparison,left,right,role,target,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd,per_seed
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,civilian_at_work,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,0.00512092782701673,0.0010823738111261892,"{""0"":0.005483762091279876,""1"":0.005975269614479528,""2"":0.003903751775290787}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,civilian_at_work,family:mlp,validation,log_loss,3,3,True,0.002236685922268944,0.0008290218240003852,"{""0"":0.0023172283304669916,""1"":0.003022496962882981,""2"":0.001370332473456859}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,civilian_at_work,family:mlp,development_evaluation,log_loss,3,3,True,0.0038184565116323177,0.0012448033764322877,"{""0"":0.004311553290135495,""1"":0.004741171617598794,""2"":0.0024026446271626645}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,civilian_at_work,family:mlp,validation_person_weighted,log_loss,3,3,True,0.0015313184999883322,0.0009543794435556178,"{""0"":0.0021612956686868356,""1"":0.00199939229978896,""2"":0.00043326753148920094}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,civilian_at_work,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,0.0025392825501288816,0.0018610334001240658,"{""0"":0.00312844723788408,""1"":0.004034423381606644,""2"":0.00045497703089592}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,primary,validation,log_loss,3,3,True,0.003198028520460768,0.0016859708667401351,"{""0"":0.002073625371200871,""1"":0.00513656069925067,""2"":0.002383899490930763}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,primary,development_evaluation,log_loss,3,3,True,0.003949237963168262,0.0014377607147437695,"{""0"":0.0025831750888031246,""1"":0.0038152259251786336,""2"":0.005449312875523027}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,primary,validation_person_weighted,log_loss,3,3,True,0.004929403665689854,0.00321242144468825,"{""0"":0.002401022059386193,""1"":0.008544151079087847,""2"":0.0038430378585955216}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.004973186079800518,0.0028126175904667565,"{""0"":0.001730721690437087,""1"":0.00643430511766635,""2"":0.006754531431298116}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:logistic,validation,log_loss,3,3,True,0.0033565830687842615,0.0015437223511646882,"{""0"":0.002549289016171352,""1"":0.00513656069925067,""2"":0.002383899490930763}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:logistic,development_evaluation,log_loss,3,3,True,0.004434760777134857,0.0008857702913597112,"{""0"":0.004039743530702911,""1"":0.0038152259251786336,""2"":0.005449312875523027}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:logistic,validation_person_weighted,log_loss,3,3,True,0.004631365443725203,0.0035842425920577844,"{""0"":0.0015069073934922406,""1"":0.008544151079087847,""2"":0.0038430378585955216}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,0.005716206285959202,0.0015295113969311497,"{""0"":0.00395978230891314,""1"":0.00643430511766635,""2"":0.006754531431298116}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:mlp,validation,log_loss,3,3,True,0.0018859307573404482,0.0008814692102311148,"{""0"":0.001351640608126925,""1"":0.0014028168793678297,""2"":0.00290333478452659}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:mlp,development_evaluation,log_loss,3,3,True,0.0032179162325350528,0.0017525045064926833,"{""0"":0.002116820209847936,""1"":0.0022981028233788336,""2"":0.005238825664378388}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:mlp,validation_person_weighted,log_loss,3,3,True,0.003211036314905824,0.0005654501582992652,"{""0"":0.002928750247196632,""1"":0.002842306998555366,""2"":0.003862051698965474}"
continuation,beta_0p1_D_persistent,beta_0p1_W,transfer,public_coverage,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,0.004493285312540766,0.001632833726985731,"{""0"":0.0032600584498341245,""1"":0.0038747835230316108,""2"":0.006345013964756563}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,primary,validation,log_loss,3,3,True,-0.009205908927260623,0.009901350931578533,"{""0"":-0.005897370782919853,""1"":-0.0013824709043128713,""2"":-0.020337885094549146}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,primary,development_evaluation,log_loss,3,3,True,-0.00660803392180731,0.002819075751242871,"{""0"":-0.009849097886878433,""1"":-0.004725173191354848,""2"":-0.00524983068718865}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,primary,validation_person_weighted,log_loss,3,3,True,-0.004741494080502451,0.009211476574463941,"{""0"":0.002988967862862457,""1"":-0.002279698160465693,""2"":-0.014933751943904117}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,primary,development_evaluation_person_weighted,log_loss,3,3,True,-0.0007887042156379809,0.00385374070075113,"{""0"":-0.005018519692142176,""1"":0.0025232052622410905,""2"":0.0001292017829871428}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:logistic,validation,log_loss,3,3,True,-0.021177930379825034,0.01202289392972156,"{""0"":-0.009942691159000594,""1"":-0.019733182951951034,""2"":-0.033857917028523477}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:logistic,development_evaluation,log_loss,3,3,True,-0.02146516341136112,0.008874438529567426,"{""0"":-0.013778942691805518,""1"":-0.03117744470942113,""2"":-0.019439102832856714}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:logistic,validation_person_weighted,log_loss,3,3,True,-0.01729828142035957,0.01250317598352201,"{""0"":-0.004422525407512423,""1"":-0.018080136972960625,""2"":-0.02939218188060566}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,-0.015590479276506475,0.007414504149753122,"{""0"":-0.008272167586373114,""1"":-0.02309757057987405,""2"":-0.015401699663272261}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:mlp,validation,log_loss,3,3,True,-0.009205908927260623,0.009901350931578533,"{""0"":-0.005897370782919853,""1"":-0.0013824709043128713,""2"":-0.020337885094549146}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:mlp,development_evaluation,log_loss,3,3,True,-0.00660803392180731,0.002819075751242871,"{""0"":-0.009849097886878433,""1"":-0.004725173191354848,""2"":-0.00524983068718865}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:mlp,validation_person_weighted,log_loss,3,3,True,-0.004741494080502451,0.009211476574463941,"{""0"":0.002988967862862457,""1"":-0.002279698160465693,""2"":-0.014933751943904117}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,same_residence,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,-0.0007887042156379809,0.00385374070075113,"{""0"":-0.005018519692142176,""1"":0.0025232052622410905,""2"":0.0001292017829871428}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,primary,validation,log_loss,3,3,True,-0.00014309424597228984,0.00031559760111716015,"{""0"":9.567709915647704e-05,""1"":-2.4062156216086983e-05,""2"":-0.0005008976808572596}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,primary,development_evaluation,log_loss,3,3,True,-0.0003710251322637618,0.0007997965605790006,"{""0"":-0.0005985781074729912,""1"":0.0005178895823165774,""2"":-0.0010323868716348716}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,primary,validation_person_weighted,log_loss,3,3,True,-0.0006028646809680774,0.0011448790268075546,"{""0"":-0.0016667387199744699,""1"":-0.0007505429996305102,""2"":0.0006086876767007476}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.000671181535784308,0.0010820511031525931,"{""0"":0.0016330462370225396,""1"":-0.0005003641742608034,""2"":0.0008808625445911877}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:logistic,validation,log_loss,3,3,True,-0.0008801387080680975,0.0012108301431041845,"{""0"":9.567709915647704e-05,""1"":-0.0022351955425035097,""2"":-0.0005008976808572596}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:logistic,development_evaluation,log_loss,3,3,True,-0.0004893002738350175,0.0006051710704584405,"{""0"":-0.0005985781074729912,""1"":0.00016306415760281023,""2"":-0.0010323868716348716}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:logistic,validation_person_weighted,log_loss,3,3,True,-0.002024723514804242,0.00282943965865441,"{""0"":-0.0016667387199744699,""1"":-0.005016119501139005,""2"":0.0006086876767007476}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,-7.659297617357286e-05,0.002340190337714281,"{""0"":0.0016330462370225396,""1"":-0.002743687710134446,""2"":0.0008808625445911877}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:mlp,validation,log_loss,3,3,True,-7.444003299346876e-05,0.0008440715838465853,"{""0"":-5.474625132384503e-05,""1"":0.0007596123325287474,""2"":-0.0009281861801853086}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:mlp,development_evaluation,log_loss,3,3,True,-0.0019207013987825687,0.0008412268127440512,"{""0"":-0.0021930627405812864,""1"":-0.0009770388239994654,""2"":-0.0025920026317669542}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:mlp,validation_person_weighted,log_loss,3,3,True,-0.00021497549907793326,0.0002383403418223549,"{""0"":-0.00027155925467270414,""1"":4.656480313447453e-05,""2"":-0.0004199320456955702}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,commute_over20,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,-0.0014581475231633112,0.0017681277970966192,"{""0"":0.0005309948284383248,""1"":-0.002054271167080346,""2"":-0.0028511662308479124}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,primary,validation,log_loss,3,3,True,0.002030557030198684,0.0034073748224504713,"{""0"":0.001801881736077926,""1"":0.005546509571403235,""2"":-0.00125672021688511}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,primary,development_evaluation,log_loss,3,3,True,8.898375782021943e-05,0.0019786876583118714,"{""0"":-0.0019348187651270776,""1"":0.0020192380887828487,""2"":0.00018253194980488718}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,primary,validation_person_weighted,log_loss,3,3,True,0.002819675161829053,0.0026493002276384865,"{""0"":0.003564870143427712,""1"":0.0050165727626217405,""2"":-0.000122417420562293}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.9967760383710065e-05,0.0014481517997647754,"{""0"":-0.0014001048272474503,""1"":-3.464555153909199e-05,""2"":0.0014946536599376725}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:logistic,validation,log_loss,3,3,True,0.002836625499308095,0.002368571446476009,"{""0"":0.001801881736077926,""1"":0.005546509571403235,""2"":0.0011614851904431234}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:logistic,development_evaluation,log_loss,3,3,True,-0.0007571435862788745,0.0024136151819966036,"{""0"":-0.0019348187651270776,""1"":0.0020192380887828487,""2"":-0.0023558500824923945}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:logistic,validation_person_weighted,log_loss,3,3,True,0.003379680137243083,0.0017369078734426713,"{""0"":0.003564870143427712,""1"":0.0050165727626217405,""2"":0.0015575975056797975}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,-0.0015076972631650014,0.0015296884320923144,"{""0"":-0.0014001048272474503,""1"":-3.464555153909199e-05,""2"":-0.0030883414107084617}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:mlp,validation,log_loss,3,3,True,0.0027748089523647788,0.009538407998334688,"{""0"":0.001365594454909913,""1"":0.012939427459955355,""2"":-0.005980595057770932}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:mlp,development_evaluation,log_loss,3,3,True,0.00065150055841523,0.004196316653783669,"{""0"":-0.0024540616246986335,""1"":0.005425412833878207,""2"":-0.0010168495339338834}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:mlp,validation_person_weighted,log_loss,3,3,True,0.003702137625650359,0.009826625045635572,"{""0"":0.0011969806980174913,""1"":0.01453885409783573,""2"":-0.0046294219189021435}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,income_binary,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,-0.0008282093992798371,0.0031044197942953896,"{""0"":-0.0025680295439863277,""1"":0.0027559577827201975,""2"":-0.002672556436573381}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,primary,validation,log_loss,3,3,True,0.0038102593188994636,0.0012361528823032013,"{""0"":0.0027236398116398663,""1"":0.005155140955306281,""2"":0.003551997189752243}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,primary,development_evaluation,log_loss,3,3,True,0.006787489769439048,0.003587988586307493,"{""0"":0.005099005159512948,""1"":0.010908228203959536,""2"":0.00435523594484466}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,primary,validation_person_weighted,log_loss,3,3,True,0.0050031095663561525,0.001183354781351708,"{""0"":0.004964063163079291,""1"":0.00620550430469724,""2"":0.003839761231291927}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.007061936817109722,0.003680172869204154,"{""0"":0.0072839253572485885,""1"":0.01062609059348163,""2"":0.0032757945005989497}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:logistic,validation,log_loss,3,3,True,0.0024236809055028044,0.0021272018824132558,"{""0"":0.0008147663345292044,""1"":0.004835475515891918,""2"":0.0016208008660872908}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:logistic,development_evaluation,log_loss,3,3,True,0.006380975810762024,0.004454882191772484,"{""0"":0.00248463129098786,""1"":0.01123773017882329,""2"":0.005420565962474921}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:logistic,validation_person_weighted,log_loss,3,3,True,0.004177718024557446,0.0023767402579792677,"{""0"":0.0034377990617298626,""1"":0.006836407328435101,""2"":0.002258947683507373}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,0.006526059025115494,0.0037990770804270362,"{""0"":0.003227333411207678,""1"":0.010679776770199656,""2"":0.005671066893939147}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:mlp,validation,log_loss,3,3,True,0.003984625548184999,0.0012182725940003392,"{""0"":0.0027236398116398663,""1"":0.005155140955306281,""2"":0.0040750958776088475}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:mlp,development_evaluation,log_loss,3,3,True,0.006731053183037516,0.0036462339022192945,"{""0"":0.005099005159512948,""1"":0.010908228203959536,""2"":0.004185926185640065}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:mlp,validation_person_weighted,log_loss,3,3,True,0.005411458694135729,0.0006895061531567898,"{""0"":0.004964063163079291,""1"":0.00620550430469724,""2"":0.005064808614630656}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,civilian_at_work,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,0.0070447737888716016,0.0037066832961984626,"{""0"":0.0072839253572485885,""1"":0.01062609059348163,""2"":0.0032243054158845874}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,primary,validation,log_loss,3,3,True,0.004285284018061257,0.0017337354504699887,"{""0"":0.0037316721870135905,""1"":0.006228215399331716,""2"":0.0028959644678384633}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,primary,development_evaluation,log_loss,3,3,True,0.003685039348761502,0.0012894735144884043,"{""0"":0.002238456944957834,""1"":0.004713767051954976,""2"":0.004102894049371697}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,primary,validation_person_weighted,log_loss,3,3,True,0.0027023113116602473,0.0015451847696416603,"{""0"":0.001539125725997792,""1"":0.004455588977788416,""2"":0.0021122192311945343}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.003981601892076174,0.003937707827949343,"{""0"":0.0006278186621094806,""1"":0.008317374187550686,""2"":0.002999612826568354}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:logistic,validation,log_loss,3,3,True,0.00444383856638475,0.0016786673956277524,"{""0"":0.0042073358319840715,""1"":0.006228215399331716,""2"":0.0028959644678384633}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:logistic,development_evaluation,log_loss,3,3,True,0.0041705621627280975,0.0005127308019080229,"{""0"":0.00369502538685762,""1"":0.004713767051954976,""2"":0.004102894049371697}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:logistic,validation_person_weighted,log_loss,3,3,True,0.0024042730896955966,0.0019220035402894944,"{""0"":0.0006450110601038395,""1"":0.004455588977788416,""2"":0.0021122192311945343}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,0.004724622098234858,0.003112232944004938,"{""0"":0.0028568792805855336,""1"":0.008317374187550686,""2"":0.002999612826568354}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:mlp,validation,log_loss,3,3,True,0.004948849837505487,0.002168742103038604,"{""0"":0.00256130509954261,""1"":0.005488279098735616,""2"":0.006796965314238235}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:mlp,development_evaluation,log_loss,3,3,True,0.002801385638011781,0.0014210631943583772,"{""0"":0.001941467819878251,""1"":0.0044416447626872135,""2"":0.002021044331469879}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:mlp,validation_person_weighted,log_loss,3,3,True,0.006112283467327395,0.002906326691397902,"{""0"":0.0031904139783082153,""1"":0.00900281390782448,""2"":0.0061436225158494895}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,transfer,public_coverage,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,0.0038258857846387717,0.004215742154375035,"{""0"":0.0009962739407430865,""1"":0.008671064065651823,""2"":0.0018103193475214052}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,primary,validation,log_loss,3,3,True,-0.008589071085379504,0.006462090299657182,"{""0"":-0.014894664201248076,""1"":-0.001981099765764327,""2"":-0.008891449289126108}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,primary,development_evaluation,log_loss,3,3,True,-0.0018972198960782356,0.00571293180049441,"{""0"":-0.006565710103211386,""1"":0.004473296896377321,""2"":-0.003599246481400642}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,primary,validation_person_weighted,log_loss,3,3,True,-0.010393948561703356,0.005940942433274811,"{""0"":-0.014894287668828055,""1"":-0.00365991817888367,""2"":-0.012627639837398341}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,primary,development_evaluation_person_weighted,log_loss,3,3,True,-0.0024992136444925337,0.006217759978939016,"{""0"":-0.008341690125331147,""1"":0.004035837068071868,""2"":-0.0031917878762183216}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:logistic,validation,log_loss,3,3,True,-0.003152018813008491,0.007874376152695173,"{""0"":-0.010574904333410684,""1"":0.005107102223784632,""2"":-0.003988254329399421}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:logistic,development_evaluation,log_loss,3,3,True,0.003949555876987791,0.011680763503110744,"{""0"":-0.006644402057194632,""1"":0.016476076840788334,""2"":0.0020169928473696697}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:logistic,validation_person_weighted,log_loss,3,3,True,-0.006154861735945039,0.01108039037593039,"{""0"":-0.012689853254858718,""1"":0.006638675450505782,""2"":-0.01241340740348218}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:logistic,development_evaluation_person_weighted,log_loss,3,3,True,-0.0007256491694495049,0.013972991871662881,"{""0"":-0.008993268278434718,""1"":0.015407300252013312,""2"":-0.008590979481927108}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:mlp,validation,log_loss,3,3,True,-0.008589071085379504,0.006462090299657182,"{""0"":-0.014894664201248076,""1"":-0.001981099765764327,""2"":-0.008891449289126108}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:mlp,development_evaluation,log_loss,3,3,True,-0.0018972198960782356,0.00571293180049441,"{""0"":-0.006565710103211386,""1"":0.004473296896377321,""2"":-0.003599246481400642}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:mlp,validation_person_weighted,log_loss,3,3,True,-0.010393948561703356,0.005940942433274811,"{""0"":-0.014894287668828055,""1"":-0.00365991817888367,""2"":-0.012627639837398341}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:mlp,development_evaluation_person_weighted,log_loss,3,3,True,-0.0024992136444925337,0.006217759978939016,"{""0"":-0.008341690125331147,""1"":0.004035837068071868,""2"":-0.0031917878762183216}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:histgb,validation,log_loss,3,3,True,-0.003419366976895192,0.004641466886182998,"{""0"":0.001831715205743989,""1"":-0.0051160287494061985,""2"":-0.006973787387023367}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:histgb,development_evaluation,log_loss,3,3,True,0.004595693425705834,0.007761114056949163,"{""0"":-0.0022311457404835533,""1"":0.013037093881299033,""2"":0.0029811321363020227}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:histgb,validation_person_weighted,log_loss,3,3,True,-0.0031244958212136944,0.011903620258202272,"{""0"":0.010552862242842243,""1"":-0.011143675824095367,""2"":-0.008782673882387959}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,family:histgb,development_evaluation_person_weighted,log_loss,3,3,True,-0.002352454762974373,0.009846130413188636,"{""0"":-0.01361403829318475,""1"":0.0019259922208013647,""2"":0.0046306817834602665}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,catchup_inclusive,validation,log_loss,3,3,True,-0.007824742884258237,0.007659189273895668,"{""0"":-0.014894664201248076,""1"":0.0003118848375994743,""2"":-0.008891449289126108}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,catchup_inclusive,development_evaluation,log_loss,3,3,True,-0.005708814195370837,0.0018376252597539335,"{""0"":-0.006565710103211386,""1"":-0.006961486001500483,""2"":-0.003599246481400642}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,catchup_inclusive,validation_person_weighted,log_loss,3,3,True,-0.012714534142193368,0.0021376313736846063,"{""0"":-0.014894287668828055,""1"":-0.010621674920353708,""2"":-0.012627639837398341}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,log_loss,3,3,True,-0.008480218214271548,0.005359037378120457,"{""0"":-0.008341690125331147,""1"":-0.013907176641265173,""2"":-0.0031917878762183216}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:catchup,validation,log_loss,3,3,True,0.0017431468889610817,0.013307930870567591,"{""0"":-0.01360801114675858,""1"":0.008820826017562178,""2"":0.010016625796079648}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:catchup,development_evaluation,log_loss,3,3,True,0.000432754674479711,0.003929513208338972,"{""0"":0.004902684057146001,""1"":-0.001127026678794163,""2"":-0.0024773933549127047}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:catchup,validation_person_weighted,log_loss,3,3,True,-0.0007137287315490312,0.0033372690957808966,"{""0"":-0.003353776826154342,""1"":0.003037339239931547,""2"":-0.001824748608424298}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:catchup,development_evaluation_person_weighted,log_loss,3,3,True,-0.0004103057428846239,0.007654187844707823,"{""0"":0.002746320343529618,""1"":-0.009137980671952595,""2"":0.005160743099769105}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:saved_adversary,validation,log_loss,3,3,True,0.0023027141927216186,0.01419243534820876,"{""0"":-0.013804384657347013,""1"":0.007739730398269917,""2"":0.012972796837241951}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:saved_adversary,development_evaluation,log_loss,3,3,True,-0.0004266637059023859,0.002326132441298468,"{""0"":-0.0029909368461098484,""1"":0.0015477658522267124,""2"":0.0001631798761759784}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:saved_adversary,validation_person_weighted,log_loss,3,3,True,0.004818074581810976,0.004507857358662077,"{""0"":0.000820330910512812,""1"":0.003930025545667681,""2"":0.009703867289252432}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,SEX,candidate:saved_adversary,development_evaluation_person_weighted,log_loss,3,3,True,0.00012356098083802594,0.007505591879310353,"{""0"":-0.003847400444223492,""1"":-0.0045623530992719985,""2"":0.008780436486009568}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,RAC1P,primary,validation,log_loss,3,3,True,-0.02447424668026173,0.01129030752741723,"{""0"":-0.011467133340560709,""1"":-0.03021472013722981,""2"":-0.031740886562994675}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,RAC1P,primary,development_evaluation,log_loss,3,3,True,-0.027713158821946287,0.004992476254235921,"{""0"":-0.024069477755134017,""1"":-0.033403786033579186,""2"":-0.025666212677125655}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,RAC1P,primary,validation_person_weighted,log_loss,3,3,True,-0.02483642433045345,0.002541170493802535,"{""0"":-0.027733464726164225,""1"":-0.022984276596635045,""2"":-0.023791531668561072}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,RAC1P,primary,development_evaluation_person_weighted,log_loss,3,3,True,-0.02733086686717538,0.0017009178206101661,"{""0"":-0.026361359915162197,""1"":-0.026336376064853395,""2"":-0.02929486462151054}"
preservation_minus_beta0,beta_0p1_D_persistent,D_init,audit,RAC1P,family:logistic,validation,log_loss,3,3,True,-0.034639627855650224,0.009411450725762622,"{""0"":-0.023963614817486656,""1"":-0.038219094079436244,""2"":-0.04173617467002777}"
