seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
0,transfer,D_protected,commute_over20,logistic,logistic,True,True,True,True,,True,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1,1012,116541.0,0.5144139730126991,1267,146425.0,0.5641796141369302,0.7088492461880368,0.6282941520957082,0.5747621923843714,True,True,,1051,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,validation,0,1009,1009.0,0.5085685483870968,830,830.0,0.5843373493975904,0.48067393458870167,0.5274605764002175,0.5966247363472339,True,True,,997,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,validation,1,975,975.0,0.49143145161290325,1154,1154.0,0.5459272097053726,0.6461538461538462,0.5918271488961954,0.5966247363472339,True,True,,1051,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,development_evaluation,0,959,959.0,0.4865550481988838,728,728.0,0.5480769230769231,0.41605839416058393,0.4730290456431535,0.5710452670148005,True,True,,997,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,development_evaluation,1,1012,1012.0,0.5134449518011162,1243,1243.0,0.5494770716009654,0.674901185770751,0.6057649667405764,0.5710452670148005,True,True,,1051,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,validation_person_weighted,0,1009,118499.0,0.5069931416298362,830,97957.0,0.5868595404105883,0.4851264567633482,0.5311656872528366,0.5993507594744845,True,True,,997,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,validation_person_weighted,1,975,115230.0,0.4930068583701637,1154,135772.0,0.5506289956692102,0.6487893777662067,0.5956924646018756,0.5993507594744845,True,True,,1051,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,development_evaluation_person_weighted,0,959,110010.0,0.48558602698730086,728,82331.0,0.550558112982959,0.41203526952095265,0.4713295657192174,0.5718744956120841,True,True,,997,True
0,transfer,D_protected,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1,1012,116541.0,0.5144139730126991,1243,144220.0,0.5515046456802107,0.6824894243227705,0.6100452138164832,0.5718744956120841,True,True,,1051,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,validation,0,2434,2434.0,0.8156836461126006,2535,2535.0,0.8986193293885602,0.9359079704190633,0.9168846850472933,0.9037200268917606,True,True,,1652,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,validation,1,550,550.0,0.18431635388739948,449,449.0,0.6525612472160356,0.5327272727272727,0.5865865865865866,0.9037200268917606,True,True,,396,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,development_evaluation,0,2439,2439.0,0.817907444668008,2565,2565.0,0.8966861598440545,0.9430094300943009,0.9192645883293366,0.8944862376800564,True,True,,1652,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,development_evaluation,1,543,543.0,0.18209255533199195,417,417.0,0.6666666666666666,0.5119705340699816,0.5791666666666667,0.8944862376800563,True,True,,396,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,validation_person_weighted,0,2434,288007.0,0.8266798702603404,2535,302510.0,0.9000363624342997,0.9453589669695528,0.9221411068605985,0.9077719995592632,True,True,,1652,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,validation_person_weighted,1,550,60383.0,0.17332012973965957,449,45880.0,0.6569965126416739,0.4991967937995794,0.5673282327809304,0.9077719995592632,True,True,,396,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,development_evaluation_person_weighted,0,2439,273575.0,0.8187411900963965,2565,288777.0,0.8924360319554535,0.9420268664899936,0.9165611574245313,0.8857671782704221,True,True,,1652,True
0,transfer,D_protected,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,development_evaluation_person_weighted,1,543,60566.0,0.18125880990360357,417,45364.0,0.6503835640596067,0.4871379982168213,0.5570471065798168,0.8857671782704221,True,True,,396,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,validation,0,2434,2434.0,0.8156836461126006,2479,2479.0,0.9076240419524002,0.924404272801972,0.9159373091797273,0.9025532232763128,True,True,,1652,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,validation,1,550,550.0,0.18431635388739948,505,505.0,0.6356435643564357,0.5836363636363636,0.6085308056872037,0.9025532232763127,True,True,,396,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,development_evaluation,0,2439,2439.0,0.817907444668008,2508,2508.0,0.9039074960127592,0.9294792947929479,0.9165150596321002,0.8939878901551446,True,True,,1652,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,development_evaluation,1,543,543.0,0.18209255533199195,474,474.0,0.6371308016877637,0.5561694290976059,0.5939036381514258,0.8939878901551446,True,True,,396,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,validation_person_weighted,0,2434,288007.0,0.8266798702603404,2479,295715.0,0.9104678491114756,0.9348349172068734,0.9224905006150188,0.907288751897785,True,True,,1652,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,validation_person_weighted,1,550,60383.0,0.17332012973965957,505,52675.0,0.6437019458946369,0.561532219333256,0.5998160236338871,0.907288751897785,True,True,,396,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,development_evaluation_person_weighted,0,2439,273575.0,0.8187411900963965,2508,282053.0,0.8973065345874711,0.9251137713606872,0.9109980058600359,0.8846761402305292,True,True,,1652,True
0,transfer,D_protected,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,development_evaluation_person_weighted,1,543,60566.0,0.18125880990360357,474,52088.0,0.6066848410382429,0.5217613842750057,0.561027571147052,0.8846761402305292,True,True,,396,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,validation,0,981,981.0,0.32875335120643434,729,729.0,0.9547325102880658,0.709480122324159,0.8140350877192982,0.8773788857997408,True,True,,665,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,validation,1,2003,2003.0,0.6712466487935657,2255,2255.0,0.8736141906873615,0.9835247129306041,0.9253170502583372,0.8773788857997408,True,True,,1383,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,development_evaluation,0,972,972.0,0.32595573440643866,752,752.0,0.9601063829787234,0.742798353909465,0.8375870069605569,0.8973778228200562,True,True,,665,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,development_evaluation,1,2010,2010.0,0.6740442655935613,2230,2230.0,0.8878923766816144,0.9850746268656716,0.9339622641509434,0.8973778228200561,True,True,,1383,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,validation_person_weighted,0,981,112512.0,0.3229484198742788,729,82381.0,0.9631225646690378,0.7051958902161547,0.8142211367263062,0.8725164257547946,True,True,,665,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,validation_person_weighted,1,2003,235878.0,0.6770515801257212,2255,266009.0,0.8753087301557466,0.987120460577078,0.9278582629157559,0.8725164257547945,True,True,,1383,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,development_evaluation_person_weighted,0,972,100734.0,0.3014715344719744,752,77766.0,0.9706941336831005,0.749369626938273,0.8457927170868348,0.8969910428589551,True,True,,665,True
0,transfer,D_protected,civilian_at_work,logistic,logistic,False,False,True,False,,True,False,2048,"[665,1383]",True,development_evaluation_person_weighted,1,2010,233407.0,0.6985284655280256,2230,256375.0,0.9015231594344222,0.9902359397961501,0.9437994863020691,0.8969910428589553,True,True,,1383,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,validation,0,981,981.0,0.32875335120643434,741,741.0,0.9460188933873145,0.7145769622833843,0.8141695702671312,0.8861938997721562,True,True,,665,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,validation,1,2003,2003.0,0.6712466487935657,2243,2243.0,0.8751671868033883,0.9800299550673989,0.9246349505416863,0.8861938997721562,True,True,,1383,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,development_evaluation,0,972,972.0,0.32595573440643866,764,764.0,0.9541884816753927,0.75,0.8398617511520737,0.903033187969617,True,True,,665,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,development_evaluation,1,2010,2010.0,0.6740442655935613,2218,2218.0,0.8904418394950406,0.9825870646766169,0.934247871333964,0.903033187969617,True,True,,1383,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,validation_person_weighted,0,981,112512.0,0.3229484198742788,741,82858.0,0.9612107460957301,0.7078711604095563,0.8153145314019553,0.8806339402169067,True,True,,665,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,validation_person_weighted,1,2003,235878.0,0.6770515801257212,2243,265532.0,0.8762183089043881,0.9863743121444136,0.9280389302167886,0.8806339402169067,True,True,,1383,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,development_evaluation_person_weighted,0,972,100734.0,0.3014715344719744,764,78173.0,0.9678917273227329,0.7511168026684139,0.8458361047918751,0.9020498582336698,True,True,,665,True
0,transfer,D_protected,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,development_evaluation_person_weighted,1,2010,233407.0,0.6985284655280256,2218,255968.0,0.9020541630203776,0.9892462522546454,0.9436403575989782,0.9020498582336696,True,True,,1383,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,validation,0,2275,2275.0,0.7623994638069705,2724,2724.0,0.7991923641703378,0.9569230769230769,0.8709741948389678,0.7267452998341574,True,True,,1531,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,validation,1,709,709.0,0.23760053619302948,260,260.0,0.6230769230769231,0.22849083215796898,0.33436532507739936,0.7267452998341573,True,True,,517,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,development_evaluation,0,2199,2199.0,0.7374245472837022,2687,2687.0,0.7729810197245999,0.9445202364711233,0.8501841997544003,0.7286357957901449,True,True,,1531,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,development_evaluation,1,783,783.0,0.2625754527162978,295,295.0,0.5864406779661017,0.22094508301404853,0.3209647495361781,0.728635795790145,True,True,,517,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,validation_person_weighted,0,2275,263229.0,0.7555584259020064,2724,314276.0,0.791816747063091,0.9453707608204264,0.8618072570800253,0.7100246205705231,True,True,,1531,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,validation_person_weighted,1,709,85161.0,0.24444157409799364,260,34114.0,0.5784721815090579,0.231725789974284,0.3308991825613079,0.7100246205705231,True,True,,517,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,development_evaluation_person_weighted,0,2199,244261.0,0.7310117585091324,2687,302573.0,0.7639908385744928,0.9463770311265409,0.845459499592198,0.7242681013608294,True,True,,1531,True
0,transfer,D_protected,public_coverage,logistic,logistic,False,False,True,True,,True,False,2048,"[1531,517]",True,development_evaluation_person_weighted,1,783,89880.0,0.26898824149086764,295,31568.0,0.5850861632032438,0.20549621717846017,0.3041630986101047,0.7242681013608294,True,True,,517,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,validation,0,2275,2275.0,0.7623994638069705,2728,2728.0,0.8002199413489736,0.9595604395604396,0.8726763941635018,0.7245927556223748,True,True,,1531,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,validation,1,709,709.0,0.23760053619302948,256,256.0,0.640625,0.231311706629055,0.3398963730569948,0.7245927556223748,True,True,,517,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,development_evaluation,0,2199,2199.0,0.7374245472837022,2683,2683.0,0.7752515840477078,0.9458844929513415,0.8521097910692339,0.7256836818314607,True,True,,1531,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,development_evaluation,1,783,783.0,0.2625754527162978,299,299.0,0.6020066889632107,0.22988505747126436,0.33271719038817005,0.7256836818314606,True,True,,517,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,validation_person_weighted,0,2275,263229.0,0.7555584259020064,2728,315742.0,0.7914088084575381,0.9492913014903374,0.8631900388793221,0.7041446946589922,True,True,,1531,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,validation_person_weighted,1,709,85161.0,0.24444157409799364,256,32648.0,0.591154128889978,0.22662956047956223,0.3276489911636632,0.7041446946589922,True,True,,517,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,development_evaluation_person_weighted,0,2199,244261.0,0.7310117585091324,2683,302206.0,0.7630027199989411,0.9440066158740036,0.8439082323360788,0.7220153285415458,True,True,,1531,True
0,transfer,D_protected,public_coverage,mlp,mlp,True,True,True,False,,True,False,2048,"[1531,517]",True,development_evaluation_person_weighted,1,783,89880.0,0.26898824149086764,299,31935.0,0.5717238139971818,0.20313751668891855,0.299766038665189,0.7220153285415458,True,True,,517,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1589,1589.0,0.5865324103209566,0.6048020765736535,0.5955271565495208,0.611151382075531,True,True,1,1512,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1396,1396.0,0.5637535816618912,0.5450138504155124,0.5542253521126761,0.6111513820755311,True,True,2,1481,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1620,1620.0,0.5790123456790124,0.6114732724902217,0.5948002536461636,0.6084357689786569,True,True,1,1512,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1362,1362.0,0.5624082232011748,0.5290055248618785,0.5451957295373665,0.6084357689786569,True,True,2,1481,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1589,179687.0,0.614012143338138,0.6081434894527095,0.6110637260874863,0.6259832139660133,True,True,1,1512,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1396,159845.0,0.5552503988238606,0.5613398182289657,0.558278503943942,0.6259832139660133,True,True,2,1481,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1620,181165.0,0.5760163386967682,0.6004361410150924,0.587972797088139,0.6011386872311483,True,True,1,1512,True
0,audit,D_protected,SEX,logistic,logistic,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1362,152976.0,0.5460529756301642,0.5209611834555705,0.5332120515766628,0.6011386872311482,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1594,1594.0,0.6003764115432874,0.6210253082414017,0.6105263157894737,0.6285803458918823,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1391,1391.0,0.5801581595974119,0.5588642659279779,0.5693121693121693,0.6285803458918824,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1605,1605.0,0.5975077881619938,0.6251629726205997,0.6110226186683657,0.638951716885044,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1377,1377.0,0.5824255628177197,0.5538674033149171,0.567787610619469,0.6389517168850439,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1594,181097.0,0.6221306813475651,0.62101961735411,0.6215746528448243,0.6337040017306248,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1391,158435.0,0.5660365449553445,0.5671964632441766,0.5666159104837843,0.6337040017306248,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1605,178840.0,0.5983504808767613,0.615712584221822,0.6069073863491352,0.631810472112225,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_0,mlp,True,True,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1377,155301.0,0.5699448168395568,0.5520194082722147,0.5608389171379239,0.631810472112225,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1502,1502.0,0.6058588548601864,0.5905256327060351,0.598093986197831,0.6298022563324531,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1483,1483.0,0.5745111260957518,0.590027700831025,0.582166040314315,0.6298022563324531,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1481,1481.0,0.599594868332208,0.5788787483702738,0.5890547263681593,0.639607208972318,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1501,1501.0,0.569620253164557,0.5904696132596685,0.5798575788402849,0.639607208972318,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1502,170997.0,0.6238179617186267,0.5879749312372878,0.6053663547264896,0.6340265860449277,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1483,168535.0,0.5564719494467024,0.5931592362327732,0.5742302064008131,0.6340265860449277,True,True,2,1481,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1481,166260.0,0.6004089979550102,0.5743712492160394,0.5871015741478635,0.6300499104811788,True,True,1,1512,True
0,audit,D_protected,SEX,mlp_1,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1501,167881.0,0.5593724126017834,0.585665818490246,0.5722172290349608,0.6300499104811788,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1481,1481.0,0.5928426738690075,0.5697598961713173,0.5810721376571807,0.6185778921842672,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1504,1504.0,0.5591755319148937,0.582409972299169,0.5705563093622795,0.6185778921842672,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1431,1431.0,0.6023759608665269,0.5619295958279009,0.5814502529510961,0.6185972469332335,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1551,1551.0,0.5667311411992263,0.6070441988950276,0.5861953984661554,0.6185972469332335,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1481,170016.0,0.6095073404856014,0.5711907662288269,0.5897273195480272,0.6229509686145028,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1504,169516.0,0.5410757686590056,0.580105116026083,0.5599111184365146,0.6229509686145028,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1431,161395.0,0.5978004275225379,0.5551419184450824,0.5756819971837037,0.6062215337806526,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_20,histgb,False,False,False,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1551,172746.0,0.5524353675338358,0.5951641470837699,0.5730042931339878,0.6062215337806526,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1478,1478.0,0.5953991880920162,0.5710577547047372,0.5829744948658496,0.6151826978560169,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1507,1507.0,0.5613802256138023,0.5858725761772853,0.5733649610301592,0.6151826978560168,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1479,1479.0,0.592292089249493,0.5710560625814863,0.5814802522402921,0.6148000298933205,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1503,1503.0,0.5622089155023287,0.5835635359116023,0.5726872246696035,0.6148000298933205,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1478,168800.0,0.6112855450236967,0.5687599561241532,0.5892564980398092,0.6172111397302376,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1507,170732.0,0.5417613569805309,0.5850067357742346,0.5625541671861648,0.6172111397302376,True,True,2,1481,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1479,164553.0,0.5907276075185502,0.5593076980615316,0.5745884439190188,0.6049105104158627,True,True,1,1512,True
0,audit,D_protected,SEX,hist_gb_5,histgb,False,False,True,False,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1503,169588.0,0.5483701677005448,0.5799842837898518,0.5637343452590231,0.6049105104158627,True,True,2,1481,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1520,1520.0,0.6203947368421052,0.6119402985074627,0.6161385168245671,0.6493276571496367,True,True,1,1512,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1465,1465.0,0.5918088737201365,0.600415512465374,0.5960811275352355,0.6493276571496366,True,True,2,1481,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1522,1522.0,0.6103810775295664,0.605606258148631,0.6079842931937173,0.6468081677195359,True,True,1,1512,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1460,1460.0,0.5856164383561644,0.5904696132596685,0.5880330123796423,0.6468081677195359,True,True,2,1481,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1520,176786.0,0.6380822010792709,0.6217802790195182,0.6298257711323341,0.6562653210321006,True,True,1,1512,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1465,162746.0,0.5783798065697467,0.5953349229338882,0.5867349005943457,0.6562653210321006,True,True,2,1481,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1522,171906.0,0.6138994566798134,0.6072199174899452,0.6105414185008519,0.6394969836361113,True,True,1,1512,True
0,audit,D_protected,SEX,catchup,catchup,False,False,True,True,120,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1460,162235.0,0.5792276635744444,0.5860587237439505,0.582623171378174,0.6394969836361113,True,True,2,1481,True
