release,role,target,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
beta_1_D_persistent,transfer,civilian_at_work,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.8964964616139244,0.0071527754601202476
beta_1_D_persistent,transfer,public_coverage,primary,validation,log_loss,3,3,True,0.4864146638881678,0.00322840100232989
beta_1_D_persistent,transfer,public_coverage,primary,validation,auroc,3,3,True,0.7334400650198388,0.01512813962765125
beta_1_D_persistent,transfer,public_coverage,primary,validation,macro_auroc,3,3,True,0.7334400172412928,0.015128057090428687
beta_1_D_persistent,transfer,public_coverage,primary,validation,accuracy,3,3,True,0.7763370512472265,0.007853083644031244
beta_1_D_persistent,transfer,public_coverage,primary,validation,balanced_accuracy,3,3,True,0.5894564589377427,0.011081034515068667
beta_1_D_persistent,transfer,public_coverage,primary,validation,observed_balanced_accuracy,3,3,True,0.5894564589377427,0.011081034515068667
beta_1_D_persistent,transfer,public_coverage,primary,validation,observed_macro_auroc,3,3,True,0.7334400172412928,0.015128057090428687
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation,log_loss,3,3,True,0.4995258244989231,0.011044412641838747
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation,auroc,3,3,True,0.7296092348293488,0.005502829352837994
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation,macro_auroc,3,3,True,0.7296092348293488,0.005502829352837935
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation,accuracy,3,3,True,0.7663352985028087,0.014719722763809125
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation,balanced_accuracy,3,3,True,0.5869438069747726,0.009547787194279846
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.5869438069747726,0.009547787194279846
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation,observed_macro_auroc,3,3,True,0.7296092348293488,0.005502829352837935
beta_1_D_persistent,transfer,public_coverage,primary,validation_person_weighted,log_loss,3,3,True,0.49817921435634954,0.00498217247369764
beta_1_D_persistent,transfer,public_coverage,primary,validation_person_weighted,auroc,3,3,True,0.723350836848731,0.016089620047925805
beta_1_D_persistent,transfer,public_coverage,primary,validation_person_weighted,macro_auroc,3,3,True,0.7233508291754841,0.01608960675915736
beta_1_D_persistent,transfer,public_coverage,primary,validation_person_weighted,accuracy,3,3,True,0.7673983290941867,0.00811297190408652
beta_1_D_persistent,transfer,public_coverage,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.5810748382914769,0.012809028865298364
beta_1_D_persistent,transfer,public_coverage,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5810748382914769,0.012809028865298364
beta_1_D_persistent,transfer,public_coverage,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.7233508291754841,0.01608960675915736
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5062956211230744,0.011767508672720601
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation_person_weighted,auroc,3,3,True,0.7244476072277297,0.004448130050259181
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation_person_weighted,macro_auroc,3,3,True,0.7244476072277297,0.0044481300502591265
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.7623556167046538,0.018886035444959502
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5829080015310917,0.004012307953498271
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5829080015310917,0.004012307953498271
beta_1_D_persistent,transfer,public_coverage,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.7244476072277297,0.0044481300502591265
beta_1_D_persistent,audit,SEX,primary,validation,log_loss,3,3,True,0.6561773505520854,0.007340527543840555
beta_1_D_persistent,audit,SEX,primary,validation,auroc,3,3,True,0.6429843748683376,0.01940638577961385
beta_1_D_persistent,audit,SEX,primary,validation,macro_auroc,3,3,True,0.6429843748683376,0.01940638577961385
beta_1_D_persistent,audit,SEX,primary,validation,accuracy,3,3,True,0.6043271537886488,0.008580953220219682
beta_1_D_persistent,audit,SEX,primary,validation,balanced_accuracy,3,3,True,0.6008409126088069,0.0103699098440013
beta_1_D_persistent,audit,SEX,primary,validation,observed_balanced_accuracy,3,3,True,0.6008409126088069,0.0103699098440013
beta_1_D_persistent,audit,SEX,primary,validation,observed_macro_auroc,3,3,True,0.6429843748683376,0.01940638577961385
beta_1_D_persistent,audit,SEX,primary,validation,signed_prior_relative_gain,3,3,True,0.03621026801473629,0.0077040124263056415
beta_1_D_persistent,audit,SEX,primary,development_evaluation,log_loss,3,3,True,0.6582284206762091,0.002700359231055731
beta_1_D_persistent,audit,SEX,primary,development_evaluation,auroc,3,3,True,0.6421601321412536,0.0007471738565978378
beta_1_D_persistent,audit,SEX,primary,development_evaluation,macro_auroc,3,3,True,0.6421601321412536,0.0007471738565977988
beta_1_D_persistent,audit,SEX,primary,development_evaluation,accuracy,3,3,True,0.5960293953393009,0.002219543339040785
beta_1_D_persistent,audit,SEX,primary,development_evaluation,balanced_accuracy,3,3,True,0.5936324157603816,0.0027241329829871164
beta_1_D_persistent,audit,SEX,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.5936324157603816,0.0027241329829871164
beta_1_D_persistent,audit,SEX,primary,development_evaluation,observed_macro_auroc,3,3,True,0.6421601321412536,0.0007471738565977988
beta_1_D_persistent,audit,SEX,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.03445828308045751,0.002226096964368476
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,log_loss,3,3,True,0.657674689824526,0.012972871400154037
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,auroc,3,3,True,0.6352871629645503,0.02786512619325028
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,macro_auroc,3,3,True,0.6352871629645505,0.027865126193250333
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,accuracy,3,3,True,0.6027873587417761,0.011683166927836167
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.5981049968457139,0.0124590851821746
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5981049968457139,0.0124590851821746
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.6352871629645505,0.027865126193250333
beta_1_D_persistent,audit,SEX,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03465032349732541,0.012986839603673412
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6611612543003338,0.0011472859976804542
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,auroc,3,3,True,0.6318438298883717,0.008147853393163335
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,macro_auroc,3,3,True,0.6318438298883718,0.008147853393163375
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.5941554271423356,0.007097157139953203
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5889669713974017,0.010351561261920477
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5889669713974017,0.010351561261920477
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.6318438298883718,0.008147853393163375
beta_1_D_persistent,audit,SEX,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.030952168519654138,0.0017986279704223784
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,log_loss,3,3,True,0.6561773505520854,0.007340527543840555
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,auroc,3,3,True,0.6429843748683376,0.01940638577961385
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,macro_auroc,3,3,True,0.6429843748683376,0.01940638577961385
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,accuracy,3,3,True,0.6043271537886488,0.008580953220219682
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,balanced_accuracy,3,3,True,0.6008409126088069,0.0103699098440013
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,observed_balanced_accuracy,3,3,True,0.6008409126088069,0.0103699098440013
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,observed_macro_auroc,3,3,True,0.6429843748683376,0.01940638577961385
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation,signed_prior_relative_gain,3,3,True,0.03621026801473629,0.0077040124263056415
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,log_loss,3,3,True,0.6582284206762091,0.002700359231055731
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,auroc,3,3,True,0.6421601321412536,0.0007471738565978378
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,macro_auroc,3,3,True,0.6421601321412536,0.0007471738565977988
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,accuracy,3,3,True,0.5960293953393009,0.002219543339040785
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,balanced_accuracy,3,3,True,0.5936324157603816,0.0027241329829871164
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,observed_balanced_accuracy,3,3,True,0.5936324157603816,0.0027241329829871164
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,observed_macro_auroc,3,3,True,0.6421601321412536,0.0007471738565977988
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation,signed_prior_relative_gain,3,3,True,0.03445828308045751,0.002226096964368476
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,log_loss,3,3,True,0.657674689824526,0.012972871400154037
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,auroc,3,3,True,0.6352871629645503,0.02786512619325028
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,macro_auroc,3,3,True,0.6352871629645505,0.027865126193250333
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,accuracy,3,3,True,0.6027873587417761,0.011683166927836167
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,balanced_accuracy,3,3,True,0.5981049968457139,0.0124590851821746
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5981049968457139,0.0124590851821746
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,observed_macro_auroc,3,3,True,0.6352871629645505,0.027865126193250333
beta_1_D_persistent,audit,SEX,catchup_inclusive,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03465032349732541,0.012986839603673412
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,log_loss,3,3,True,0.6611612543003338,0.0011472859976804542
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,auroc,3,3,True,0.6318438298883717,0.008147853393163335
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,macro_auroc,3,3,True,0.6318438298883718,0.008147853393163375
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,accuracy,3,3,True,0.5941554271423356,0.007097157139953203
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5889669713974017,0.010351561261920477
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5889669713974017,0.010351561261920477
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.6318438298883718,0.008147853393163375
beta_1_D_persistent,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.030952168519654138,0.0017986279704223784
beta_1_D_persistent,audit,RAC1P,primary,validation,log_loss,3,3,True,1.2082288391830183,0.010159792812803782
beta_1_D_persistent,audit,RAC1P,primary,validation,auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,primary,validation,macro_auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,primary,validation,accuracy,3,3,True,0.5951582680186509,0.006041593208892053
beta_1_D_persistent,audit,RAC1P,primary,validation,balanced_accuracy,3,0,False,,
beta_1_D_persistent,audit,RAC1P,primary,validation,observed_balanced_accuracy,3,3,True,0.16108424574695185,0.0024783872822623427
beta_1_D_persistent,audit,RAC1P,primary,validation,observed_macro_auroc,3,3,True,0.6299753544332648,0.04155581639116625
beta_1_D_persistent,audit,RAC1P,primary,validation,signed_prior_relative_gain,3,3,True,0.07526821414170426,0.015247116901485103
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,log_loss,3,3,True,1.2100186866394531,0.018828092731698512
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,macro_auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,accuracy,3,3,True,0.5853750988224148,0.00999373881834829
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,balanced_accuracy,3,1,False,,
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.15263457738583133,0.011370192219798925
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,observed_macro_auroc,3,3,True,0.6257889724904997,0.04912697480398544
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.08002396252461226,0.007493667693185814
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,log_loss,3,3,True,1.213387418633227,0.011290441476857949
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,macro_auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,accuracy,3,3,True,0.5920971308985552,0.004082568254097331
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,balanced_accuracy,3,0,False,,
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.164619560141991,0.004590571518170089
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.6226473643065819,0.03967870395797477
beta_1_D_persistent,audit,RAC1P,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.07131731349000996,0.012766841330308221
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2107026910955132,0.0365929193129411
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,macro_auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.582114512728749,0.013357669853442009
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,balanced_accuracy,3,1,False,,
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.1542228514532978,0.012496563870769308
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.6262996226494865,0.04403517943078327
beta_1_D_persistent,audit,RAC1P,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.07653923092336405,0.004631403909714176
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,log_loss,3,3,True,1.2082288391830183,0.010159792812803782
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,macro_auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,accuracy,3,3,True,0.5951582680186509,0.006041593208892053
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,balanced_accuracy,3,0,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,observed_balanced_accuracy,3,3,True,0.16108424574695185,0.0024783872822623427
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,observed_macro_auroc,3,3,True,0.6299753544332648,0.04155581639116625
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation,signed_prior_relative_gain,3,3,True,0.07526821414170426,0.015247116901485103
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,log_loss,3,3,True,1.2100186866394531,0.018828092731698512
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,macro_auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,accuracy,3,3,True,0.5853750988224148,0.00999373881834829
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,balanced_accuracy,3,1,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,observed_balanced_accuracy,3,3,True,0.15263457738583133,0.011370192219798925
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,observed_macro_auroc,3,3,True,0.6257889724904997,0.04912697480398544
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation,signed_prior_relative_gain,3,3,True,0.08002396252461226,0.007493667693185814
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,log_loss,3,3,True,1.213387418633227,0.011290441476857949
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,macro_auroc,3,0,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,accuracy,3,3,True,0.5920971308985552,0.004082568254097331
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,balanced_accuracy,3,0,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.164619560141991,0.004590571518170089
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,observed_macro_auroc,3,3,True,0.6226473643065819,0.03967870395797477
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.07131731349000996,0.012766841330308221
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,log_loss,3,3,True,1.2107026910955132,0.0365929193129411
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,macro_auroc,3,1,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,accuracy,3,3,True,0.582114512728749,0.013357669853442009
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,balanced_accuracy,3,1,False,,
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.1542228514532978,0.012496563870769308
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.6262996226494865,0.04403517943078327
beta_1_D_persistent,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.07653923092336405,0.004631403909714176
C_init,transfer,same_residence,primary,validation,log_loss,3,3,True,0.5122931214054062,0.012022142521481585
C_init,transfer,same_residence,primary,validation,auroc,3,3,True,0.6795862431521748,0.005792383131992063
C_init,transfer,same_residence,primary,validation,macro_auroc,3,3,True,0.6795862401348499,0.005792527010427523
C_init,transfer,same_residence,primary,validation,accuracy,3,3,True,0.7642629428736869,0.013211806169140843
C_init,transfer,same_residence,primary,validation,balanced_accuracy,3,3,True,0.5459165838380974,0.03325832353989278
C_init,transfer,same_residence,primary,validation,observed_balanced_accuracy,3,3,True,0.5459165838380974,0.03325832353989278
C_init,transfer,same_residence,primary,validation,observed_macro_auroc,3,3,True,0.6795862401348499,0.005792527010427523
C_init,transfer,same_residence,primary,development_evaluation,log_loss,3,3,True,0.49948945138499734,0.0011843894488832482
C_init,transfer,same_residence,primary,development_evaluation,auroc,3,3,True,0.6886430500712457,0.0077888827684496585
C_init,transfer,same_residence,primary,development_evaluation,macro_auroc,3,3,True,0.688643104447915,0.007788789483683413
C_init,transfer,same_residence,primary,development_evaluation,accuracy,3,3,True,0.7734054965503357,0.003787250843858758
C_init,transfer,same_residence,primary,development_evaluation,balanced_accuracy,3,3,True,0.5507251593678338,0.03163850267188857
C_init,transfer,same_residence,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.5507251593678338,0.03163850267188857
C_init,transfer,same_residence,primary,development_evaluation,observed_macro_auroc,3,3,True,0.688643104447915,0.007788789483683413
C_init,transfer,same_residence,primary,validation_person_weighted,log_loss,3,3,True,0.4871211632072575,0.019047930533736324
C_init,transfer,same_residence,primary,validation_person_weighted,auroc,3,3,True,0.6796123684347367,0.01204454642319573
C_init,transfer,same_residence,primary,validation_person_weighted,macro_auroc,3,3,True,0.679612377474558,0.012044584084148236
C_init,transfer,same_residence,primary,validation_person_weighted,accuracy,3,3,True,0.785415374100531,0.021299206077951337
C_init,transfer,same_residence,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.5411245454321497,0.03198450567493562
C_init,transfer,same_residence,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5411245454321497,0.03198450567493562
C_init,transfer,same_residence,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.679612377474558,0.012044584084148236
C_init,transfer,same_residence,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.4725759989703997,0.007503213740413558
C_init,transfer,same_residence,primary,development_evaluation_person_weighted,auroc,3,3,True,0.6878396315793657,0.015294704556493637
C_init,transfer,same_residence,primary,development_evaluation_person_weighted,macro_auroc,3,3,True,0.6878397982455263,0.015294415905592136
C_init,transfer,same_residence,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.7973282988401952,0.003220442698073453
C_init,transfer,same_residence,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5448489704613773,0.03250771535609293
C_init,transfer,same_residence,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5448489704613773,0.03250771535609293
C_init,transfer,same_residence,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.6878397982455263,0.015294415905592136
C_init,transfer,commute_over20,primary,validation,log_loss,3,3,True,0.6748353015772842,0.001024730849759191
C_init,transfer,commute_over20,primary,validation,auroc,3,3,True,0.6014564616593293,0.0028256210995613322
C_init,transfer,commute_over20,primary,validation,macro_auroc,3,3,True,0.6014564616593293,0.0028256210995613322
C_init,transfer,commute_over20,primary,validation,accuracy,3,3,True,0.5678837072658607,0.004038381814160351
C_init,transfer,commute_over20,primary,validation,balanced_accuracy,3,3,True,0.567790576500304,0.004356316394389186
C_init,transfer,commute_over20,primary,validation,observed_balanced_accuracy,3,3,True,0.567790576500304,0.004356316394389186
C_init,transfer,commute_over20,primary,validation,observed_macro_auroc,3,3,True,0.6014564616593293,0.0028256210995613322
C_init,transfer,commute_over20,primary,development_evaluation,log_loss,3,3,True,0.6859483119030064,0.0033714528240583975
C_init,transfer,commute_over20,primary,development_evaluation,auroc,3,3,True,0.5725459566586998,0.009713718701517379
C_init,transfer,commute_over20,primary,development_evaluation,macro_auroc,3,3,True,0.5725459566586998,0.009713718701517379
C_init,transfer,commute_over20,primary,development_evaluation,accuracy,3,3,True,0.5535227654091195,0.010135513853461888
C_init,transfer,commute_over20,primary,development_evaluation,balanced_accuracy,3,3,True,0.5510562346177478,0.010195216331692071
C_init,transfer,commute_over20,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.5510562346177478,0.010195216331692071
C_init,transfer,commute_over20,primary,development_evaluation,observed_macro_auroc,3,3,True,0.5725459566586998,0.009713718701517379
C_init,transfer,commute_over20,primary,validation_person_weighted,log_loss,3,3,True,0.6754368833060763,0.002486317026958814
C_init,transfer,commute_over20,primary,validation_person_weighted,auroc,3,3,True,0.6009555904254109,0.00859205016107085
C_init,transfer,commute_over20,primary,validation_person_weighted,macro_auroc,3,3,True,0.6009555904254109,0.00859205016107085
C_init,transfer,commute_over20,primary,validation_person_weighted,accuracy,3,3,True,0.5696040435642694,0.007949981753139544
C_init,transfer,commute_over20,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.5692451018704012,0.007439723364870087
C_init,transfer,commute_over20,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5692451018704012,0.007439723364870087
C_init,transfer,commute_over20,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.6009555904254109,0.00859205016107085
C_init,transfer,commute_over20,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6890524530621431,0.0035160990443949556
C_init,transfer,commute_over20,primary,development_evaluation_person_weighted,auroc,3,3,True,0.563888556099218,0.011208778486054973
C_init,transfer,commute_over20,primary,development_evaluation_person_weighted,macro_auroc,3,3,True,0.563888556099218,0.011208778486054992
C_init,transfer,commute_over20,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.5498084497362502,0.011380399892806595
C_init,transfer,commute_over20,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5462787272960505,0.01126112395847882
C_init,transfer,commute_over20,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5462787272960505,0.01126112395847882
C_init,transfer,commute_over20,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.563888556099218,0.011208778486054992
C_init,transfer,income_binary,primary,validation,log_loss,3,3,True,0.29553521550196266,0.005602545722272626
C_init,transfer,income_binary,primary,validation,auroc,3,3,True,0.9016885692603502,0.002072042238601872
C_init,transfer,income_binary,primary,validation,macro_auroc,3,3,True,0.9016885692603503,0.0020720422386018146
C_init,transfer,income_binary,primary,validation,accuracy,3,3,True,0.8647406053799471,0.0025913240736253305
C_init,transfer,income_binary,primary,validation,balanced_accuracy,3,3,True,0.7421734133641159,0.002317656586873524
C_init,transfer,income_binary,primary,validation,observed_balanced_accuracy,3,3,True,0.7421734133641159,0.002317656586873524
C_init,transfer,income_binary,primary,validation,observed_macro_auroc,3,3,True,0.9016885692603503,0.0020720422386018146
C_init,transfer,income_binary,primary,development_evaluation,log_loss,3,3,True,0.28962150939175646,0.011300763243501223
C_init,transfer,income_binary,primary,development_evaluation,auroc,3,3,True,0.9053083081373348,0.009827695753466502
C_init,transfer,income_binary,primary,development_evaluation,macro_auroc,3,3,True,0.9053083081373348,0.009827695753466455
C_init,transfer,income_binary,primary,development_evaluation,accuracy,3,3,True,0.8697465334578268,0.003985339129912684
C_init,transfer,income_binary,primary,development_evaluation,balanced_accuracy,3,3,True,0.7430164096111475,0.013785666245175398
C_init,transfer,income_binary,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.7430164096111475,0.013785666245175398
C_init,transfer,income_binary,primary,development_evaluation,observed_macro_auroc,3,3,True,0.9053083081373348,0.009827695753466455
C_init,transfer,income_binary,primary,validation_person_weighted,log_loss,3,3,True,0.2911961168820341,0.016550421297233414
C_init,transfer,income_binary,primary,validation_person_weighted,auroc,3,3,True,0.9020169103020479,0.007382430212298065
C_init,transfer,income_binary,primary,validation_person_weighted,macro_auroc,3,3,True,0.9020169103020479,0.0073824302122980105
C_init,transfer,income_binary,primary,validation_person_weighted,accuracy,3,3,True,0.8660720213082378,0.005401945584048463
C_init,transfer,income_binary,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.7297155087356183,0.011523669435057036
