seed,release,target,split,saved_log_loss,saved_candidate,fresh_log_loss,fresh_candidate,catchup_log_loss,catchup_candidate,inclusive_log_loss,inclusive_candidate,catchup_minus_saved,catchup_minus_fresh
0,D_init,RAC1P,development_evaluation_person_weighted,1.2431254011643045,saved_adversary,1.2199058934798053,mlp_0,1.205714957430203,catchup,1.205714957430203,catchup,-0.037410443734101406,-0.014190936049602199
0,C_bottleneck,SEX,validation,0.6892816600937955,saved_adversary,0.6605919890471658,mlp_1,0.6702261526073753,catchup,0.6605919890471658,mlp_1,-0.019055507486420264,0.009634163560209519
0,C_bottleneck,SEX,development_evaluation,0.714269637333722,saved_adversary,0.6580935582593361,mlp_1,0.6905681715399462,catchup,0.6580935582593361,mlp_1,-0.023701465793775744,0.032474613280610076
0,C_bottleneck,SEX,validation_person_weighted,0.6790252807847929,saved_adversary,0.6532968733295258,mlp_1,0.6598235800553868,catchup,0.6532968733295258,mlp_1,-0.01920170072940608,0.006526706725860976
0,C_bottleneck,SEX,development_evaluation_person_weighted,0.7107817705030908,saved_adversary,0.6604880463093247,mlp_1,0.6888457807824356,catchup,0.6604880463093247,mlp_1,-0.021935989720655136,0.028357734473110963
0,C_bottleneck,RAC1P,validation,1.2468840550508273,saved_adversary,1.2327913075013315,mlp_1,1.2288585197415842,catchup,1.2288585197415842,catchup,-0.018025535309243113,-0.003932787759747258
0,C_bottleneck,RAC1P,development_evaluation,1.2421355689509201,saved_adversary,1.217126138470653,mlp_1,1.2220484027155771,catchup,1.2220484027155771,catchup,-0.020087166235343012,0.004922264244924035
0,C_bottleneck,RAC1P,validation_person_weighted,1.2710590052047845,saved_adversary,1.2384662559209012,mlp_1,1.2383565172978854,catchup,1.2383565172978854,catchup,-0.032702487906899114,-0.00010973862301577597
0,C_bottleneck,RAC1P,development_evaluation_person_weighted,1.2223093676854688,saved_adversary,1.1959024148427861,mlp_1,1.200092240158326,catchup,1.200092240158326,catchup,-0.022217127527142777,0.004189825315539908
0,D_protected,SEX,validation,0.6863418938313092,saved_adversary,0.6701696439649476,mlp_0,0.6717603026195443,catchup,0.6701696439649476,mlp_0,-0.014581591211764833,0.0015906586545967327
0,D_protected,SEX,development_evaluation,0.6927392321677774,saved_adversary,0.6634136869475658,mlp_0,0.6743258575762688,catchup,0.6634136869475658,mlp_0,-0.018413374591508602,0.010912170628703088
0,D_protected,SEX,validation_person_weighted,0.6744202673776856,saved_adversary,0.6651671590074804,mlp_0,0.6625207107118157,catchup,0.6651671590074804,mlp_0,-0.011899556665869837,-0.0026464482956646274
0,D_protected,SEX,development_evaluation_person_weighted,0.6882592704574134,saved_adversary,0.6657675411169575,mlp_0,0.6751277439682464,catchup,0.6657675411169575,mlp_0,-0.013131526489167045,0.009360202851288912
0,D_protected,RAC1P,validation,1.240598900206632,saved_adversary,1.2488806370158583,mlp_1,1.2348622072318687,catchup,1.2348622072318687,catchup,-0.005736692974763313,-0.014018429783989594
0,D_protected,RAC1P,development_evaluation,1.2397533129913827,saved_adversary,1.2387400645487228,mlp_1,1.2225298778716234,catchup,1.2225298778716234,catchup,-0.017223435119759323,-0.016210186677099392
0,D_protected,RAC1P,validation_person_weighted,1.266944711836686,saved_adversary,1.2577953119438288,mlp_1,1.2448136167559471,catchup,1.2448136167559471,catchup,-0.02213109508073896,-0.012981695187881614
0,D_protected,RAC1P,development_evaluation_person_weighted,1.2157083599052028,saved_adversary,1.208850214289216,mlp_1,1.1975739969006558,catchup,1.1975739969006558,catchup,-0.01813436300454696,-0.011276217388560106
1,beta_0p1_C_warmup_only,SEX,validation,0.6909360569398243,saved_adversary,0.6628995380668133,mlp_0,0.6700613804418237,catchup,0.6628995380668133,mlp_0,-0.020874676498000566,0.0071618423750103855
1,beta_0p1_C_warmup_only,SEX,development_evaluation,0.7023901161085537,saved_adversary,0.653395195538996,mlp_0,0.6806679772984596,catchup,0.653395195538996,mlp_0,-0.021722138810094105,0.02727278175946357
1,beta_0p1_C_warmup_only,SEX,validation_person_weighted,0.6996815849707619,saved_adversary,0.6634013921659038,mlp_0,0.6731051947033874,catchup,0.6634013921659038,mlp_0,-0.026576390267374572,0.009703802537483597
1,beta_0p1_C_warmup_only,SEX,development_evaluation_person_weighted,0.7201200575651655,saved_adversary,0.6602719058515524,mlp_0,0.6967021858306426,catchup,0.6602719058515524,mlp_0,-0.02341787173452292,0.03643027997909021
1,beta_0p1_C_warmup_only,RAC1P,validation,1.2507804829471956,saved_adversary,1.2231379824166217,logistic,1.2353548199861883,catchup,1.2231379824166217,logistic,-0.015425662961007225,0.012216837569566596
1,beta_0p1_C_warmup_only,RAC1P,development_evaluation,1.2668186095295504,saved_adversary,1.25710012696073,logistic,1.2491919872392316,catchup,1.25710012696073,logistic,-0.01762662229031875,-0.007908139721498397
1,beta_0p1_C_warmup_only,RAC1P,validation_person_weighted,1.2512799758591404,saved_adversary,1.2280982073682702,logistic,1.2323516611303438,catchup,1.2280982073682702,logistic,-0.018928314728796636,0.0042534537620735335
1,beta_0p1_C_warmup_only,RAC1P,development_evaluation_person_weighted,1.3020998650963926,saved_adversary,1.2904910392321716,logistic,1.2830737711000175,catchup,1.2904910392321716,logistic,-0.019026093996375115,-0.007417268132154042
