seed,role,release,target,family,selected,effective_family,fallback_reason,fit_rows,fit_support,fit_coverage_complete,split,eligible_n,missing_or_inapplicable,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
1,audit,D_features,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,validation,2964,0,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.7005247430313406,1e-12,0.5671390013495277,0.565601322647046,0.565601322647046,0.6102532062511862,0.6102532062511862,0.6102532062511862
1,audit,D_features,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6830376987405106,1e-12,0.5764510779436153,0.5750388984248342,0.5750388984248342,0.627811535808602,0.627811535808602,0.627811535808602
1,audit,D_features,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6974950203452155,1e-12,0.5520968292813734,0.5501063383779166,0.5501063383779166,0.6026622958660306,0.6026622958660306,0.6026622958660306
1,audit,D_features,RAC1P,logistic,True,logistic,,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,0,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2284929136991556,1e-12,0.585357624831309,,0.15145566882939698,,,0.5957227024113473
1,audit,D_features,RAC1P,logistic,True,logistic,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.252347278549717,1e-12,0.5751243781094527,,0.1545792266016186,,,0.5821559238949255
1,audit,D_features,RAC1P,logistic,True,logistic,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test_person_weighted,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2816710793449888,1e-12,0.5698853708862939,,0.15602416458351231,,,0.5631033440028972
1,audit,D_features,RAC1P,mlp,False,mlp,,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,0,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.248511121087714,1e-12,0.578272604588394,,0.12554127921903754,,,0.5940698245768645
1,audit,D_features,RAC1P,mlp,False,mlp,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2705516189304458,1e-12,0.5572139303482587,,0.12580128205128205,,,0.5763625935592688
1,audit,D_features,RAC1P,mlp,False,mlp,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test_person_weighted,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.291412924860965,1e-12,0.5544057831107648,,0.1255353468880788,,,0.5669102885712196
1,audit,D_features,RAC1P,histgb,False,histgb,,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,0,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4638232144336352,1e-12,0.5374493927125507,,0.1680758087592499,,,0.5700384742142364
1,audit,D_features,RAC1P,histgb,False,histgb,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.508252957967279,1e-12,0.5048092868988391,,0.16123862537202177,,,0.5574897379480966
1,audit,D_features,RAC1P,histgb,False,histgb,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test_person_weighted,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.5617356394383872,1e-12,0.49130472827452276,,0.1546784910252939,,,0.5247309538350395
1,transfer,E_pca,same_residence,logistic,True,logistic,,2048,"[495,1553]",True,validation,3041,0,3041,2,"[0,1]",False,3041.0,"[670,2371]","[670.0,2371.0]","[0.22032226241367972,0.7796777375863203]",True,True,"[true,true]",0.491088437378727,1e-12,0.7714567576455114,0.5380943238258308,0.5380943238258308,0.6979254927387524,0.6979254927387524,0.6979254927387524
1,transfer,E_pca,same_residence,logistic,True,logistic,,2048,"[495,1553]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[694,2321]","[694.0,2321.0]","[0.23018242122719734,0.7698175787728027]",True,True,"[true,true]",0.4813637119060091,1e-12,0.7718076285240464,0.5507861438041587,0.5507861438041587,0.7292792160787298,0.7292792160787298,0.7292792160787298
1,transfer,E_pca,same_residence,logistic,True,logistic,,2048,"[495,1553]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[694,2321]","[71369.0,282904.0]","[0.2014519875914902,0.7985480124085098]",True,True,"[true,true]",0.4544411478539815,1e-12,0.7908562041137767,0.5389878718185582,0.5389878718185582,0.7235389244853888,0.7235389244853889,0.7235389244853889
1,transfer,E_pca,same_residence,mlp,False,mlp,,2048,"[495,1553]",True,validation,3041,0,3041,2,"[0,1]",False,3041.0,"[670,2371]","[670.0,2371.0]","[0.22032226241367972,0.7796777375863203]",True,True,"[true,true]",0.4912098192837775,1e-12,0.7793488983886879,0.49978911851539437,0.49978911851539437,0.6872958069206896,0.6872958069206896,0.6872958069206896
1,transfer,E_pca,same_residence,mlp,False,mlp,,2048,"[495,1553]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[694,2321]","[694.0,2321.0]","[0.23018242122719734,0.7698175787728027]",True,True,"[true,true]",0.4874915524247869,1e-12,0.7698175787728027,0.5005050367090603,0.5005050367090603,0.7208410366693279,0.7208410366693279,0.7208410366693279
1,transfer,E_pca,same_residence,mlp,False,mlp,,2048,"[495,1553]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[694,2321]","[71369.0,282904.0]","[0.2014519875914902,0.7985480124085098]",True,True,"[true,true]",0.4557480537275682,1e-12,0.7983532473544414,0.5006219116662987,0.5006219116662987,0.7200619393080347,0.7200619393080347,0.7200619393080347
1,transfer,E_pca,commute_over20,logistic,True,logistic,,2048,"[990,1058]",True,validation,2018,1023,2018,2,"[0,1]",False,2018.0,"[995,1023]","[995.0,1023.0]","[0.4930624380574827,0.5069375619425174]",True,True,"[true,true]",0.6784729039148049,1e-12,0.5738354806739346,0.5729006714903944,0.5729006714903944,0.6021259769030883,0.6021259769030883,0.6021259769030883
1,transfer,E_pca,commute_over20,logistic,True,logistic,,2048,"[990,1058]",True,test,2022,993,2022,2,"[0,1]",False,2022.0,"[997,1025]","[997.0,1025.0]","[0.4930761622156281,0.5069238377843719]",True,True,"[true,true]",0.6777763389200293,1e-12,0.5766567754698319,0.575616605915307,0.575616605915307,0.5959473542578957,0.5959473542578957,0.5959473542578957
1,transfer,E_pca,commute_over20,logistic,True,logistic,,2048,"[990,1058]",True,test_person_weighted,2022,993,2022,2,"[0,1]",True,240295.0,"[997,1025]","[117360.0,122935.0]","[0.48839967539898876,0.5116003246010112]",True,True,"[true,true]",0.6819863075256803,1e-12,0.5649347676813916,0.5631159815711103,0.5631159815711103,0.5832603186439573,0.5832603186439573,0.5832603186439573
1,transfer,E_pca,commute_over20,mlp,False,mlp,,2048,"[990,1058]",True,validation,2018,1023,2018,2,"[0,1]",False,2018.0,"[995,1023]","[995.0,1023.0]","[0.4930624380574827,0.5069375619425174]",True,True,"[true,true]",0.681219312768452,1e-12,0.5654112983151636,0.5643442039130158,0.5643442039130158,0.5873266626387068,0.5873266626387068,0.5873266626387068
1,transfer,E_pca,commute_over20,mlp,False,mlp,,2048,"[990,1058]",True,test,2022,993,2022,2,"[0,1]",False,2022.0,"[997,1025]","[997.0,1025.0]","[0.4930761622156281,0.5069238377843719]",True,True,"[true,true]",0.6794380506035497,1e-12,0.5573689416419386,0.5562634244196003,0.5562634244196003,0.5888147368936076,0.5888147368936076,0.5888147368936076
1,transfer,E_pca,commute_over20,mlp,False,mlp,,2048,"[990,1058]",True,test_person_weighted,2022,993,2022,2,"[0,1]",True,240295.0,"[997,1025]","[117360.0,122935.0]","[0.48839967539898876,0.5116003246010112]",True,True,"[true,true]",0.6843907051416482,1e-12,0.5458915083543144,0.5439830588922732,0.5439830588922732,0.5749055983927419,0.5749055983927418,0.5749055983927418
1,audit,E_pca,SEX,logistic,False,logistic,,3021,"[1574,1447]",True,validation,2964,0,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6555226616184247,1e-12,0.5954790823211876,0.5945397013095082,0.5945397013095082,0.6461538215886364,0.6461538215886364,0.6461538215886364
1,audit,E_pca,SEX,logistic,False,logistic,,3021,"[1574,1447]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6493375031515257,1e-12,0.6129353233830845,0.6116369356861735,0.6116369356861735,0.6620454573519787,0.6620454573519787,0.6620454573519787
1,audit,E_pca,SEX,logistic,False,logistic,,3021,"[1574,1447]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6549262017104662,1e-12,0.6081806968072645,0.6045808471939843,0.6045808471939843,0.647973348255937,0.647973348255937,0.647973348255937
1,audit,E_pca,SEX,mlp,True,mlp,,3021,"[1574,1447]",True,validation,2964,0,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6518160913492715,1e-12,0.6069500674763832,0.6063948013839617,0.6063948013839617,0.6542793964145461,0.6542793964145461,0.6542793964145461
1,audit,E_pca,SEX,mlp,True,mlp,,3021,"[1574,1447]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6423598918329473,1e-12,0.6212271973466004,0.6190488056154859,0.6190488056154859,0.6729237855488382,0.672923675292532,0.672923675292532
1,audit,E_pca,SEX,mlp,True,mlp,,3021,"[1574,1447]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6499628415303594,1e-12,0.614994651017718,0.610092767065744,0.610092767065744,0.6571603919641973,0.6571602504205962,0.6571602504205962
1,audit,E_pca,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,validation,2964,0,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.7034463200799547,1e-12,0.582995951417004,0.5817156089869925,0.5817156089869925,0.619098453992029,0.619098453992029,0.619098453992029
1,audit,E_pca,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6832391744523836,1e-12,0.5930348258706468,0.5922276360518717,0.5922276360518717,0.6372924755804334,0.6372924755804333,0.6372924755804333
1,audit,E_pca,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6968642947653604,1e-12,0.5783421259875858,0.576511205227024,0.576511205227024,0.6152300622747655,0.6152300622747655,0.6152300622747655
1,audit,E_pca,RAC1P,logistic,False,logistic,,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,0,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2407919656744235,1e-12,0.5951417004048583,,0.17896931313550524,,,0.5835776376362549
1,audit,E_pca,RAC1P,logistic,False,logistic,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.255556683284311,1e-12,0.5714759535655058,,0.17056136332054603,,,0.5877639518937042
1,audit,E_pca,RAC1P,logistic,False,logistic,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test_person_weighted,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2887084392661627,1e-12,0.5564860997027716,,0.16628378284528084,,,0.5643495530387516
1,audit,E_pca,RAC1P,mlp,True,mlp,,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,0,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.216412101591896,1e-12,0.5863697705802969,,0.17171405061072312,,,0.6109022235736858
1,audit,E_pca,RAC1P,mlp,True,mlp,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.225123023734058,1e-12,0.5724709784411277,,0.16868261257581524,,,0.6371289323235652
1,audit,E_pca,RAC1P,mlp,True,mlp,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test_person_weighted,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2501143189414845,1e-12,0.5554332393380246,,0.16719273176503882,,,0.6222226127428028
1,audit,E_pca,RAC1P,histgb,False,histgb,,3021,"[1694,181,30,0,2,476,11,469,158]",False,validation,2964,0,2964,9,"[0,1,2,3,4,5,6,7,8]",False,2964.0,"[1713,163,25,0,9,407,9,455,183]","[1713.0,163.0,25.0,0.0,9.0,407.0,9.0,455.0,183.0]","[0.5779352226720648,0.05499325236167341,0.008434547908232119,0.0,0.003036437246963563,0.13731443994601888,0.003036437246963563,0.15350877192982457,0.06174089068825911]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4887656418735662,1e-12,0.5340755735492577,,0.17715615230877357,,,0.5961135141464704
1,audit,E_pca,RAC1P,histgb,False,histgb,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",False,3015.0,"[1680,158,14,0,13,455,15,491,189]","[1680.0,158.0,14.0,0.0,13.0,455.0,15.0,491.0,189.0]","[0.5572139303482587,0.05240464344941957,0.004643449419568822,0.0,0.004311774461028192,0.15091210613598674,0.004975124378109453,0.1628524046434494,0.0626865671641791]",False,False,"[true,true,true,false,true,true,true,true,true]",1.520454602068319,1e-12,0.5150912106135986,,0.17476090693465465,,,0.5932683176183255
1,audit,E_pca,RAC1P,histgb,False,histgb,,3021,"[1694,181,30,0,2,476,11,469,158]",False,test_person_weighted,3015,0,3015,9,"[0,1,2,3,4,5,6,7,8]",True,354273.0,"[1680,158,14,0,13,455,15,491,189]","[196490.0,24431.0,1034.0,0.0,1905.0,44817.0,1909.0,63555.0,20132.0]","[0.5546287749842636,0.06896094254995441,0.002918653129084068,0.0,0.005377209101455657,0.1265041366403875,0.005388499829227743,0.17939555088872142,0.056826232876905663]",False,False,"[true,true,true,false,true,true,true,true,true]",1.5721433620454646,1e-12,0.49832473826681684,,0.1678623694824039,,,0.5625973046788703
1,transfer,F_covariates,same_residence,logistic,False,logistic,,2048,"[495,1553]",True,validation,3041,0,3041,2,"[0,1]",False,3041.0,"[670,2371]","[670.0,2371.0]","[0.22032226241367972,0.7796777375863203]",True,True,"[true,true]",0.4979820621794403,1e-12,0.7684972048668202,0.554399554316146,0.554399554316146,0.6979682985326425,0.6979682985326425,0.6979682985326425
1,transfer,F_covariates,same_residence,logistic,False,logistic,,2048,"[495,1553]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[694,2321]","[694.0,2321.0]","[0.23018242122719734,0.7698175787728027]",True,True,"[true,true]",0.4881415777956921,1e-12,0.7701492537313432,0.5623349396004653,0.5623349396004653,0.732680686427767,0.732680686427767,0.732680686427767
1,transfer,F_covariates,same_residence,logistic,False,logistic,,2048,"[495,1553]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[694,2321]","[71369.0,282904.0]","[0.2014519875914902,0.7985480124085098]",True,True,"[true,true]",0.4615727233320808,1e-12,0.7865798409700994,0.5496369244763526,0.5496369244763526,0.7289445355136219,0.7289445355136219,0.7289445355136219
1,transfer,F_covariates,same_residence,mlp,True,mlp,,2048,"[495,1553]",True,validation,3041,0,3041,2,"[0,1]",False,3041.0,"[670,2371]","[670.0,2371.0]","[0.22032226241367972,0.7796777375863203]",True,True,"[true,true]",0.4915910251854328,1e-12,0.7780335415981585,0.5026933027817471,0.5026933027817471,0.6870811484542703,0.6870811484542703,0.6870811484542703
1,transfer,F_covariates,same_residence,mlp,True,mlp,,2048,"[495,1553]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[694,2321]","[694.0,2321.0]","[0.23018242122719734,0.7698175787728027]",True,True,"[true,true]",0.4873622577292864,1e-12,0.7684908789386401,0.5016634860011399,0.5016634860011399,0.7233348688270358,0.7233348688270358,0.7233348688270358
1,transfer,F_covariates,same_residence,mlp,True,mlp,,2048,"[495,1553]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[694,2321]","[71369.0,282904.0]","[0.2014519875914902,0.7985480124085098]",True,True,"[true,true]",0.45558339958464233,1e-12,0.7970350548870504,0.5016404808706578,0.5016404808706578,0.7237454555961194,0.7237454555961194,0.7237454555961194
1,transfer,F_covariates,commute_over20,logistic,False,logistic,,2048,"[990,1058]",True,validation,2018,1023,2018,2,"[0,1]",False,2018.0,"[995,1023]","[995.0,1023.0]","[0.4930624380574827,0.5069375619425174]",True,True,"[true,true]",0.6795912482697668,1e-12,0.5733399405351833,0.5723293888798833,0.5723293888798833,0.6024875108681236,0.6024875108681236,0.6024875108681236
1,transfer,F_covariates,commute_over20,logistic,False,logistic,,2048,"[990,1058]",True,test,2022,993,2022,2,"[0,1]",False,2022.0,"[997,1025]","[997.0,1025.0]","[0.4930761622156281,0.5069238377843719]",True,True,"[true,true]",0.6780398801459814,1e-12,0.576162215628091,0.5751014017662744,0.5751014017662744,0.5971891283606918,0.5971891283606918,0.5971891283606918
1,transfer,F_covariates,commute_over20,logistic,False,logistic,,2048,"[990,1058]",True,test_person_weighted,2022,993,2022,2,"[0,1]",True,240295.0,"[997,1025]","[117360.0,122935.0]","[0.48839967539898876,0.5116003246010112]",True,True,"[true,true]",0.6814696374723257,1e-12,0.5695665744189434,0.5678154896324222,0.5678154896324222,0.586197058050667,0.586197058050667,0.586197058050667
1,transfer,F_covariates,commute_over20,mlp,True,mlp,,2048,"[990,1058]",True,validation,2018,1023,2018,2,"[0,1]",False,2018.0,"[995,1023]","[995.0,1023.0]","[0.4930624380574827,0.5069375619425174]",True,True,"[true,true]",0.676572092398964,1e-12,0.5713577799801784,0.5700167504187604,0.5700167504187604,0.6042057796312943,0.6042052884166679,0.6042052884166679
1,transfer,F_covariates,commute_over20,mlp,True,mlp,,2048,"[990,1058]",True,test,2022,993,2022,2,"[0,1]",False,2022.0,"[997,1025]","[997.0,1025.0]","[0.4930761622156281,0.5069238377843719]",True,True,"[true,true]",0.6780217492490979,1e-12,0.559841740850643,0.5584558553709911,0.5584558553709911,0.5955422364654941,0.5955422364654941,0.5955422364654941
1,transfer,F_covariates,commute_over20,mlp,True,mlp,,2048,"[990,1058]",True,test_person_weighted,2022,993,2022,2,"[0,1]",True,240295.0,"[997,1025]","[117360.0,122935.0]","[0.48839967539898876,0.5116003246010112]",True,True,"[true,true]",0.6824105668224795,1e-12,0.556499302940136,0.5540259343038197,0.5540259343038197,0.5834980952478781,0.5834980952478781,0.5834980952478781
1,audit,F_covariates,SEX,logistic,False,logistic,,3021,"[1574,1447]",True,validation,2964,0,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.661231407326161,1e-12,0.5934547908232118,0.5926017168133841,0.5926017168133841,0.6428075136133373,0.6428075136133373,0.6428075136133373
1,audit,F_covariates,SEX,logistic,False,logistic,,3021,"[1574,1447]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.650690806828524,1e-12,0.6116086235489221,0.6106225776689523,0.6106225776689523,0.6606491714900125,0.6606491714900125,0.6606491714900125
1,audit,F_covariates,SEX,logistic,False,logistic,,3021,"[1574,1447]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6565292647970947,1e-12,0.6042487008606358,0.6016143998966759,0.6016143998966759,0.6443745144119476,0.6443745144119475,0.6443745144119475
1,audit,F_covariates,SEX,mlp,True,mlp,,3021,"[1574,1447]",True,validation,2964,0,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6599792652334553,1e-12,0.5877192982456141,0.5868096614549118,0.5868096614549118,0.6428029515029416,0.6428029515029416,0.6428029515029416
1,audit,F_covariates,SEX,mlp,True,mlp,,3021,"[1574,1447]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6457273322961913,1e-12,0.6129353233830845,0.611542335775437,0.611542335775437,0.666446007045819,0.6664460070458191,0.6664460070458191
1,audit,F_covariates,SEX,mlp,True,mlp,,3021,"[1574,1447]",True,test_person_weighted,3015,0,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.654189779393474,1e-12,0.6022022564519453,0.598445018876365,0.598445018876365,0.6460236095650898,0.6460236095650898,0.6460236095650898
1,audit,F_covariates,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,validation,2964,0,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6607239904819333,1e-12,0.6049257759784076,0.6021383523847064,0.6021383523847064,0.6462909130060293,0.6462909130060293,0.6462909130060293
1,audit,F_covariates,SEX,histgb,False,histgb,,3021,"[1574,1447]",True,test,3015,0,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.650341577229255,1e-12,0.6056384742951907,0.6020847703405244,0.6020847703405244,0.6583781120944994,0.6583781120944994,0.6583781120944994
